State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Kerrey good Pres?,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,Party ID,Income,Init 413- Spending Cap,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
28.0,50.0,33.0,Second call,40-44,White,Male,Hoppner,Approve,Approve,Neither,No,Yes,No,Yes,No,Better,Democrat,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,1.467
28.0,50.0,34.0,Second call,18-24,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Worse,Republican,15 to 30K,For,Moderate,18 to 64,State,CD 1,18 to 29,18 to 24,Republican,18 to 24,1.471
28.0,50.0,35.0,Second call,50-59,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Same,Democrat,Under 15K,Against,Liberal,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,1.329
28.0,50.0,36.0,Second call,65 and over,White,Female,Johans,Approve,Approve,Neither,Yes,No,No,Yes,Yes,Worse,Republican,Under 15K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.466
28.0,50.0,37.0,Second call,25-29,Hispanic,Female,Johans,Approve,Approve,Neither,No,Yes,,,,Same,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Democrat,25 to 29,0.758
28.0,50.0,38.0,Second call,45-49,Hispanic,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,Yes,Better,Democrat,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.91
28.0,50.0,39.0,Second call,65 and over,White,,Hoppner,Disapprove,Disapprove,Neither,No,Yes,,Yes,,Same,Democrat,Under 15K,For,,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,2.612
28.0,50.0,40.0,Second call,25-29,White,Female,Hoppner,Disapprove,Disapprove,Neither,No,Yes,No,Yes,No,Better,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Republican,25 to 29,1.49
28.0,50.0,41.0,Third call,30-39,White,Male,Johans,Disapprove,Disapprove,Neither,No,No,No,,,Better,Republican,30 to 50K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.092
28.0,50.0,42.0,Third call,30-39,White,Female,Hoppner,Disapprove,Approve,Oppose Clinton,No,Yes,No,Yes,Yes,Better,Republican,30 to 50K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.329
28.0,50.0,43.0,Third call,50-59,White,Male,Johans,Approve,Disapprove,Neither,No,No,Yes,Yes,No,Same,Republican,15 to 30K,For,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.449
28.0,50.0,44.0,Third call,18-24,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Same,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,1.49
28.0,50.0,45.0,Third call,30-39,,Female,Hoppner,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Democrat,15 to 30K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,1.329
28.0,50.0,46.0,Third call,30-39,White,Male,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Same,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,1.467
28.0,50.0,47.0,Third call,40-44,White,Female,Hoppner,Disapprove,Disapprove,Neither,No,No,No,Yes,Yes,Better,Democrat,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,1.329
28.0,50.0,48.0,Third call,45-49,White,Female,Hoppner,,,Neither,No,Yes,No,Yes,Yes,Better,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,1.329
28.0,50.0,49.0,Third call,30-39,White,Female,Hoppner,Approve,Disapprove,Neither,Yes,No,No,Yes,No,Same,Republican,30 to 50K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.329
28.0,50.0,50.0,Third call,25-29,White,Female,Johans,Approve,Disapprove,Support Clinton,No,,No,No,Yes,Better,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,18 to 29,25 to 29,Democrat,25 to 29,1.109
28.0,50.0,51.0,Third call,30-39,White,Male,Hoppner,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Better,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.467
28.0,50.0,52.0,Third call,45-49,White,Female,Hoppner,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Yes,No,Worse,Something else,15 to 30K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,1.329
28.0,50.0,53.0,Third call,50-59,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,1.329
28.0,54.0,1.0,First call,60-64,White,Male,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.904
28.0,54.0,2.0,First call,65 and over,White,Female,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,No,Same,Democrat,15 to 30K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.819
28.0,54.0,3.0,First call,30-39,White,Male,Hoppner,Approve,Disapprove,Neither,Yes,Yes,No,No,Yes,,Democrat,30 to 50K,Against,,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,0.61
28.0,54.0,4.0,First call,,White,Female,Hoppner,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Republican,50 to 75K,Against,Moderate,,State,CD 1,,,Republican,,0.5529999999999999
28.0,54.0,5.0,First call,60-64,White,Male,,Approve,Disapprove,,,Yes,,,,,Democrat,,Against,,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.773
28.0,54.0,6.0,First call,18-24,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Democrat,15 to 30K,Against,Liberal,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,0.62
28.0,54.0,7.0,First call,40-44,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Democrat,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,0.5529999999999999
28.0,54.0,8.0,First call,65 and over,White,Male,Hoppner,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Democrat,Under 15K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.904
28.0,54.0,9.0,First call,65 and over,Black,Female,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,No,Same,Democrat,15 to 30K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.5599999999999999
28.0,54.0,10.0,First call,60-64,White,Female,Johans,Approve,Disapprove,Neither,No,No,No,Yes,Yes,Same,Independent,30 to 50K,For,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Independent/Other,50 to 64,0.808
28.0,54.0,11.0,First call,65 and over,White,Male,Hoppner,Approve,Disapprove,Neither,Yes,Yes,No,No,No,Same,Democrat,30 to 50K,For,Conservative,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,1.199
28.0,54.0,12.0,First call,30-39,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Democrat,15 to 30K,For,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,0.733
28.0,54.0,13.0,First call,65 and over,White,Male,Johans,Approve,Approve,Support Clinton,,Yes,No,No,No,Better,Democrat,15 to 30K,For,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.893
28.0,54.0,14.0,First call,65 and over,White,Female,Johans,Approve,,Support Clinton,Yes,Yes,No,No,,Better,Democrat,,For,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.808
28.0,54.0,15.0,First call,65 and over,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.904
28.0,54.0,16.0,First call,45-49,White,Female,Hoppner,Approve,Approve,Neither,No,Yes,No,No,Yes,Better,Democrat,50 to 75K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.5529999999999999
28.0,54.0,17.0,First call,50-59,White,Female,Hoppner,Approve,Disapprove,Neither,No,No,No,No,No,Same,Democrat,15 to 30K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.5529999999999999
28.0,54.0,18.0,First call,60-64,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Same,Democrat,,Against,Conservative,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.819
28.0,54.0,19.0,Second call,25-29,White,Female,Johans,Approve,Approve,Neither,Yes,Yes,No,No,No,Better,Republican,50 to 75K,For,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Republican,25 to 29,0.611
28.0,54.0,20.0,Second call,30-39,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Better,Independent,30 to 50K,For,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Independent/Other,30 to 39,0.546
28.0,54.0,21.0,Second call,45-49,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,Yes,Same,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,0.41200000000000003
28.0,54.0,22.0,Second call,60-64,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Same,Democrat,Under 15K,Against,Liberal,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.904
28.0,54.0,23.0,Second call,50-59,White,Male,Hoppner,Approve,Approve,Neither,No,No,No,No,Yes,Better,Democrat,75 to 100K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.61
28.0,54.0,24.0,Second call,45-49,White,Male,Hoppner,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,No,Worse,Democrat,50 to 75K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.61
28.0,54.0,25.0,Second call,30-39,White,Female,Hoppner,Approve,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Better,Independent,30 to 50K,For,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Independent/Other,30 to 39,0.733
28.0,54.0,26.0,Second call,65 and over,White,Male,Johans,Approve,Approve,Support Clinton,Yes,Yes,No,No,No,Better,,15 to 30K,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,,65 and over,0.6729999999999999
28.0,54.0,27.0,Second call,65 and over,White,Female,Hoppner,Approve,Approve,Support Clinton,Yes,Yes,No,No,No,Same,Independent,15 to 30K,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,0.819
28.0,54.0,28.0,Second call,50-59,White,Male,Hoppner,Approve,Disapprove,Neither,No,No,No,No,No,Better,Democrat,30 to 50K,Against,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.61
28.0,54.0,29.0,Second call,45-49,White,Male,Hoppner,Disapprove,Approve,Neither,No,Yes,No,No,No,Better,Democrat,30 to 50K,For,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.807
28.0,54.0,30.0,Second call,60-64,White,Female,Hoppner,Approve,Approve,Neither,No,Yes,No,No,No,Same,Democrat,30 to 50K,Against,Conservative,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.819
28.0,54.0,31.0,Second call,60-64,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Republican,Under 15K,Against,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Republican,50 to 64,0.61
28.0,54.0,32.0,Second call,30-39,White,Male,Johans,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Yes,No,Worse,Republican,15 to 30K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.603
28.0,54.0,33.0,Second call,65 and over,Black,,Hoppner,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,,Same,Independent,15 to 30K,Against,,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,0.62
28.0,54.0,34.0,Second call,65 and over,White,Female,Hoppner,Approve,Disapprove,Neither,No,,No,No,No,Same,Democrat,15 to 30K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.819
28.0,54.0,35.0,Second call,65 and over,White,Male,Hoppner,Approve,Approve,Neither,No,Yes,No,No,Yes,Same,Democrat,15 to 30K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.904
28.0,54.0,36.0,Second call,50-59,White,Female,Hoppner,Approve,Approve,Neither,Yes,Yes,No,Yes,Yes,Same,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,0.5529999999999999
28.0,54.0,37.0,Second call,50-59,White,Female,Johans,Disapprove,Disapprove,Neither,Yes,No,,,Yes,Better,Independent,15 to 30K,For,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Independent/Other,50 to 64,0.546
28.0,54.0,38.0,Second call,65 and over,White,Female,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,Yes,Same,Democrat,30 to 50K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.819
28.0,54.0,39.0,Second call,30-39,White,Female,Johans,Approve,Approve,Neither,Yes,Yes,No,No,No,Better,Democrat,30 to 50K,For,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,0.546
28.0,54.0,40.0,Second call,65 and over,White,Female,Hoppner,Disapprove,Approve,Neither,No,Yes,No,No,No,Same,Democrat,15 to 30K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.819
28.0,54.0,41.0,Second call,60-64,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,No,Yes,No,No,Yes,Better,Republican,15 to 30K,For,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Republican,50 to 64,0.808
28.0,54.0,42.0,Second call,45-49,White,Male,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.61
28.0,54.0,43.0,Third call,30-39,White,Female,Johans,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Republican,50 to 75K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.546
28.0,54.0,44.0,Third call,60-64,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,,No,No,Same,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.819
28.0,54.0,45.0,Third call,25-29,White,Female,Hoppner,,,Neither,No,Yes,No,No,,Same,Democrat,15 to 30K,,Liberal,18 to 64,State,CD 1,18 to 29,25 to 29,Democrat,25 to 29,0.684
28.0,54.0,46.0,Third call,25-29,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Independent,30 to 50K,For,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Independent/Other,25 to 29,0.611
28.0,54.0,47.0,Third call,18-24,,Male,Hoppner,Disapprove,Approve,Support Clinton,No,Yes,No,No,No,Better,Democrat,30 to 50K,,Moderate,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,0.7549999999999999
28.0,54.0,48.0,Third call,40-44,White,Male,Johans,Approve,Approve,Neither,Yes,No,No,No,No,Better,Republican,50 to 75K,For,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,0.603
28.0,54.0,49.0,Third call,40-44,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Better,Democrat,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,0.61
28.0,54.0,50.0,Third call,45-49,White,Male,Hoppner,Disapprove,Disapprove,,No,No,No,Yes,No,Same,Independent,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,0.61
28.0,54.0,51.0,Third call,30-39,White,Male,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Better,Republican,30 to 50K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.454
28.0,54.0,52.0,Third call,25-29,White,Male,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Independent,15 to 30K,For,Liberal,18 to 64,State,CD 1,18 to 29,25 to 29,Independent/Other,25 to 29,0.674
28.0,54.0,53.0,Third call,65 and over,,Male,Hoppner,,,,,Yes,,,,Same,Democrat,30 to 50K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.904
28.0,54.0,54.0,Third call,18-24,White,Male,Johans,Approve,Approve,Neither,Yes,Yes,No,No,,Same,Independent,15 to 30K,For,Conservative,18 to 64,State,CD 1,18 to 29,18 to 24,Independent/Other,18 to 24,0.674
28.0,54.0,55.0,Third call,45-49,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.61
28.0,54.0,56.0,Third call,45-49,White,Male,Hoppner,Approve,Approve,Neither,No,Yes,No,No,No,Better,Republican,50 to 75K,,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,0.6729999999999999
28.0,54.0,57.0,Third call,40-44,White,Female,Hoppner,Approve,Approve,Neither,,Yes,No,No,Yes,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,0.5529999999999999
28.0,54.0,58.0,Third call,40-44,Black,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Better,Independent,30 to 50K,Against,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Independent/Other,40 to 49,0.28099999999999997
28.0,54.0,59.0,Third call,18-24,White,Female,Johans,Approve,Approve,Neither,,Yes,No,No,No,Same,Democrat,15 to 30K,Against,Liberal,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,0.459
28.0,54.0,60.0,Third call,45-49,White,Male,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Same,Independent,15 to 30K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,0.61
28.0,54.0,61.0,Third call,50-59,White,Female,Johans,Disapprove,Disapprove,Neither,,No,No,,Yes,Worse,Democrat,15 to 30K,For,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.546
28.0,54.0,62.0,Third call,50-59,White,Male,Johans,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Democrat,75 to 100K,For,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.603
28.0,54.0,63.0,Third call,18-24,,Male,Hoppner,Approve,Approve,Support Clinton,,Yes,No,No,No,Same,Democrat,15 to 30K,For,Liberal,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,0.908
28.0,54.0,64.0,Third call,30-39,White,Female,Hoppner,Approve,Disapprove,Neither,,,No,No,No,Better,Independent,50 to 75K,Against,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Independent/Other,30 to 39,0.5529999999999999
28.0,54.0,65.0,Third call,25-29,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Independent,15 to 30K,For,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Independent/Other,25 to 29,0.611
28.0,54.0,66.0,Third call,30-39,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Better,Republican,30 to 50K,Against,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.61
28.0,54.0,67.0,Third call,40-44,White,Male,Johans,,,,No,Yes,,,Yes,Better,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,0.454
28.0,63.0,1.0,First call,65 and over,,Male,Hoppner,Approve,Disapprove,Neither,No,,No,,,Same,Independent,75 to 100K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,2.36
28.0,63.0,2.0,First call,50-59,White,Male,Hoppner,,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Same,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.5939999999999999
28.0,63.0,3.0,First call,30-39,White,Male,Johans,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.187
28.0,63.0,4.0,First call,45-49,White,Female,Hoppner,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Yes,Same,Independent,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,1.445
28.0,63.0,5.0,First call,65 and over,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,,No,,Yes,Yes,Worse,Republican,15 to 30K,Against,,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.5939999999999999
28.0,63.0,6.0,First call,65 and over,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Yes,Yes,Worse,Republican,30 to 50K,For,Conservative,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,2.115
28.0,63.0,7.0,First call,65 and over,White,,Johans,Approve,Approve,Neither,No,No,No,No,No,Same,Independent,,For,Conservative,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,2.115
28.0,63.0,8.0,Second call,65 and over,White,Female,Johans,Approve,Disapprove,Support Clinton,,Yes,No,No,Yes,Same,Republican,30 to 50K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.5939999999999999
28.0,63.0,9.0,Second call,30-39,White,Female,Hoppner,Approve,Approve,Neither,No,Yes,No,No,Yes,Same,Democrat,75 to 100K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,1.445
28.0,63.0,10.0,Second call,45-49,White,Female,Johans,Disapprove,Approve,Oppose Clinton,No,No,No,Yes,,Same,Republican,,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.076
28.0,63.0,11.0,Second call,45-49,White,Male,Hoppner,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Same,Republican,75 to 100K,For,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,2.114
28.0,63.0,12.0,Second call,18-24,White,Male,,Approve,Approve,Neither,Yes,Yes,No,No,No,Worse,Republican,,Against,Liberal,18 to 64,State,CD 1,18 to 29,18 to 24,Republican,18 to 24,1.528
28.0,63.0,13.0,Second call,18-24,White,Male,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,No,Better,Republican,15 to 30K,Against,Moderate,18 to 64,State,CD 1,18 to 29,18 to 24,Republican,18 to 24,1.331
28.0,63.0,14.0,Second call,60-64,White,Female,Hoppner,Approve,Disapprove,Neither,Yes,Yes,No,No,No,Better,Democrat,50 to 75K,For,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,2.839
28.0,63.0,15.0,Second call,30-39,White,Female,Johans,Disapprove,Approve,Neither,No,Yes,Yes,Yes,No,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.076
28.0,63.0,16.0,Second call,40-44,White,Male,Hoppner,Disapprove,Approve,Neither,No,No,No,No,Yes,Better,Independent,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Independent/Other,40 to 49,1.5939999999999999
28.0,63.0,17.0,Second call,30-39,White,Male,Johans,Approve,,Neither,No,No,No,No,Yes,Better,Republican,75 to 100K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.187
28.0,63.0,18.0,Second call,45-49,White,Male,Johans,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Republican,30 to 50K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.187
28.0,63.0,19.0,Second call,45-49,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Republican,30 to 50K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.076
28.0,63.0,20.0,Second call,40-44,White,Female,Johans,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,1.076
28.0,63.0,21.0,Second call,45-49,White,Female,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,No,Same,Democrat,75 to 100K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,1.445
28.0,63.0,22.0,Second call,50-59,White,Female,Johans,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.076
28.0,63.0,23.0,Second call,65 and over,White,Female,Johans,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Yes,Same,Republican,,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.5939999999999999
28.0,63.0,24.0,Second call,30-39,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Yes,Yes,Better,Republican,15 to 30K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.429
28.0,63.0,25.0,Second call,18-24,White,Male,Johans,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Better,Republican,30 to 50K,For,Conservative,18 to 64,State,CD 1,18 to 29,18 to 24,Republican,18 to 24,1.765
28.0,63.0,26.0,Second call,65 and over,White,Male,Johans,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Same,Republican,15 to 30K,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.757
28.0,63.0,27.0,Third call,45-49,White,Female,Johans,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Yes,Same,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.076
