V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
1.0,0.0,G,6.0,14.0,46.0,Third call,1.0,40-44,White,Female,Campbell,Schoettler,Less,No,Approve,Approve,White,Neither,No,No,No,No,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Republican,40 to 49,0.463,Education
1.0,0.0,G,6.0,14.0,47.0,Third call,1.0,65 and over,White,Female,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,No,Same,Clinton,Independent,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,Arapahoe/Jeff.,60 and over,60 and over,Independent/Other,65 and over,0.7449999999999999,Health Care
1.0,0.0,G,6.0,14.0,48.0,Third call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Republican,50 to 64,0.491,Clin/Lwnsky
1.0,0.0,G,6.0,14.0,49.0,Third call,1.0,50-59,White,Female,Lamm,Schoettler,,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Same,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,0.507,
1.0,0.0,G,6.0,14.0,50.0,Third call,1.0,40-44,White,Female,Lamm,Schoettler,More,No,Approve,Approve,White,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Democrat,40 to 49,0.507,Education
1.0,0.0,G,6.0,14.0,51.0,Third call,1.0,45-49,White,Female,Lamm,Schoettler,More,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Same,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Independent/Other,40 to 49,0.541,Education
1.0,0.0,G,6.0,14.0,52.0,Third call,1.0,40-44,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,Yes,Yes,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Democrat,40 to 49,0.507,
1.0,0.0,G,6.0,14.0,53.0,Third call,1.0,30-39,White,Female,Lamm,Schoettler,More,No,Approve,Approve,White,Neither,No,Yes,No,No,Better,,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Democrat,30 to 39,0.541,Environment
1.0,0.0,G,6.0,14.0,54.0,Third call,1.0,45-49,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,Yes,No,No,Yes,Better,Perot,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Republican,40 to 49,0.458,Taxes
1.0,0.0,G,6.0,14.0,55.0,Third call,1.0,60-64,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,No,Better,Dole,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,60 and over,60 and over,Independent/Other,50 to 64,0.674,
1.0,0.0,G,6.0,14.0,56.0,Third call,1.0,30-39,White,Male,Lamm,Owens,More,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Same,Clinton,Independent,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Independent/Other,30 to 39,0.502,
1.0,0.0,G,6.0,17.0,1.0,First call,1.0,30-39,White,Male,Campbell,Schoettler,Less,No,Disapprove,Approve,White,Neither,No,No,Yes,Yes,Better,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Independent/Other,30 to 39,1.526,Taxes
1.0,0.0,G,6.0,17.0,2.0,First call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.526,Taxes
1.0,0.0,G,6.0,17.0,3.0,First call,1.0,30-39,White,Female,Campbell,Schoettler,,No,Approve,,White,Neither,No,No,No,,Better,Did not vote,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Independent/Other,30 to 39,1.439,Education
1.0,0.0,G,6.0,17.0,4.0,First call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.526,Taxes
1.0,0.0,G,6.0,17.0,5.0,First call,1.0,45-49,White,Female,Campbell,Schoettler,Less,No,Approve,Approve,White,Neither,No,No,No,No,Better,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Independent/Other,40 to 49,1.439,
1.0,0.0,G,6.0,17.0,6.0,First call,1.0,45-49,White,Male,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Independent/Other,40 to 49,1.67,
1.0,0.0,G,6.0,17.0,7.0,First call,1.0,50-59,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.6869999999999998,Health Care
1.0,0.0,G,6.0,17.0,8.0,First call,1.0,30-39,White,Female,Campbell,Owens,More,No,Approve,Approve,White,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.346,Health Care
1.0,0.0,G,6.0,17.0,9.0,First call,1.0,50-59,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,No,Better,Clinton,Independent,HS grad,75 to 100K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.346,Taxes
1.0,0.0,G,6.0,17.0,10.0,First call,1.0,30-39,Black,Male,Lamm,Schoettler,Less,No,,,Black,,No,,,,Better,,Democrat,College grad,,,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Democrat,30 to 39,1.347,
1.0,0.0,G,6.0,17.0,11.0,First call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,No,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.425,Education
1.0,0.0,G,6.0,17.0,12.0,First call,1.0,30-39,Asian,Female,Lamm,Owens,More,No,Approve,Approve,Asian,Neither,Yes,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Democrat,30 to 39,1.576,Health Care
1.0,0.0,G,6.0,17.0,13.0,First call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,No,Better,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.526,Clin/Lwnsky
1.0,0.0,G,6.0,17.0,14.0,First call,1.0,40-44,Hispanic,Female,Campbell,Owens,Less,Yes,Disapprove,Disapprove,Hispanic,Neither,No,Yes,Yes,No,Worse,Perot,Independent,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Independent/Other,40 to 49,1.089,Abortion
1.0,0.0,G,6.0,17.0,15.0,First call,1.0,50-59,Black,Male,Lamm,Schoettler,More,No,Approve,Disapprove,Black,Neither,No,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Democrat,50 to 64,1.347,Social Security
1.0,0.0,G,6.0,17.0,16.0,Second call,1.0,18-24,White,Male,Campbell,Owens,More,No,Disapprove,,White,Neither,No,Yes,Yes,Yes,Better,Did not vote,Republican,No HS,100K or more,,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,18 to 24,Republican,18 to 24,1.336,Taxes
1.0,0.0,G,6.0,17.0,17.0,Second call,1.0,25-29,White,Female,Lamm,Schoettler,More,No,Approve,Approve,White,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Democrat,25 to 29,1.38,Education
1.0,0.0,G,6.0,17.0,18.0,Second call,1.0,65 and over,White,Male,Campbell,Schoettler,,No,Approve,Disapprove,White,Support Clinton,No,No,No,Yes,Same,Clinton,Independent,College grad,15 to 30K,,65 and over,State,Complete,Arapahoe/Jeff.,60 and over,60 and over,Independent/Other,65 and over,2.395,
1.0,0.0,G,6.0,17.0,19.0,Second call,1.0,25-29,White,Female,Campbell,Schoettler,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,No,Better,Did not vote,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Republican,25 to 29,1.262,Taxes
1.0,0.0,G,6.0,17.0,20.0,Second call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,No,Yes,Yes,Worse,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.425,Clin/Lwnsky
1.0,0.0,G,6.0,17.0,21.0,Second call,1.0,40-44,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Yes,Better,Did not vote,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Independent/Other,40 to 49,1.425,Clin/Lwnsky
1.0,0.0,G,6.0,17.0,22.0,Second call,1.0,50-59,White,Female,Campbell,Owens,More,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Worse,Dole,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.346,Health Care
1.0,0.0,G,6.0,17.0,23.0,Second call,1.0,25-29,White,Female,Lamm,Schoettler,Less,No,Approve,Approve,White,Neither,No,No,No,No,Better,Did not vote,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Independent/Other,25 to 29,1.476,Taxes
1.0,0.0,G,6.0,17.0,24.0,Second call,1.0,45-49,White,Female,Campbell,Other,Less,No,Disapprove,Disapprove,White,Neither,Yes,No,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Republican,40 to 49,3.577,Abortion
1.0,0.0,G,6.0,17.0,25.0,Second call,1.0,25-29,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Republican,25 to 29,1.2610000000000001,Taxes
1.0,0.0,G,6.0,17.0,26.0,Second call,1.0,30-39,White,Female,Campbell,Schoettler,More,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Yes,Same,Perot,Independent,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Independent/Other,30 to 39,1.542,Education
1.0,0.0,G,6.0,17.0,27.0,Second call,1.0,30-39,White,Female,Campbell,Owens,Less,,Disapprove,Approve,White,Neither,No,Yes,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.346,Taxes
1.0,0.0,G,6.0,17.0,28.0,Second call,1.0,40-44,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,No,Yes,No,Worse,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Republican,40 to 49,1.526,Taxes
1.0,0.0,G,6.0,17.0,29.0,Second call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Perot,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Independent/Other,30 to 39,1.425,Taxes
1.0,0.0,G,6.0,17.0,30.0,Third call,1.0,25-29,White,Female,Campbell,Owens,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Independent/Other,25 to 29,1.178,Health Care
1.0,0.0,G,6.0,17.0,31.0,Third call,1.0,50-59,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Republican,50 to 64,1.346,
1.0,0.0,G,6.0,17.0,32.0,Third call,1.0,40-44,White,Male,Campbell,,Less,No,Approve,Approve,White,Neither,No,No,No,No,Better,Clinton,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Republican,40 to 49,1.609,Environment
1.0,0.0,G,6.0,17.0,33.0,Third call,1.0,18-24,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,Yes,No,No,Same,Clinton,Democrat,College grad,Under 15K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,18 to 24,Democrat,18 to 24,1.476,Health Care
1.0,0.0,G,6.0,17.0,34.0,Third call,1.0,25-29,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,No,Same,Did not vote,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Republican,25 to 29,1.178,Clin/Lwnsky
1.0,0.0,G,6.0,17.0,35.0,Third call,1.0,50-59,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Worse,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Republican,50 to 64,1.346,Health Care
1.0,0.0,G,6.0,17.0,36.0,Third call,1.0,18-24,White,Female,Campbell,Schoettler,Less,No,Disapprove,Approve,White,Neither,,Yes,Yes,Yes,Better,Perot,Republican,College grad,15 to 30K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,18 to 24,Republican,18 to 24,1.262,Education
1.0,0.0,G,6.0,17.0,37.0,Third call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Yes,Worse,Perot,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.425,Education
1.0,0.0,G,6.0,17.0,38.0,Third call,1.0,45-49,White,Female,Campbell,Owens,,No,Disapprove,,White,Neither,,Yes,Yes,,,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Independent/Other,40 to 49,1.439,Education
1.0,0.0,G,6.0,17.0,39.0,Third call,1.0,45-49,White,Female,,Schoettler,More,No,Approve,Approve,White,Neither,No,No,No,No,Worse,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Independent/Other,40 to 49,1.575,Education
1.0,0.0,G,6.0,17.0,40.0,Third call,1.0,50-59,White,Male,Campbell,Schoettler,Less,No,Approve,Approve,White,Support Clinton,No,No,No,Yes,Same,Did not vote,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Democrat,50 to 64,1.526,Social Security
1.0,0.0,G,6.0,17.0,41.0,Third call,1.0,40-44,White,Female,Campbell,Owens,More,No,Disapprove,Disapprove,White,Neither,Yes,No,No,Yes,Same,Clinton,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Republican,40 to 49,1.439,Abortion
1.0,0.0,G,6.0,17.0,42.0,Third call,1.0,30-39,White,Female,Campbell,Owens,,No,Approve,,White,Neither,No,No,No,,Better,Clinton,Republican,Some college,75 to 100K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.384,
1.0,0.0,G,6.0,17.0,43.0,Third call,1.0,25-29,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,Yes,Yes,,Better,Dole,,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,,25 to 29,1.178,
1.0,0.0,G,6.0,17.0,44.0,Third call,1.0,25-29,Hispanic,Male,Campbell,Schoettler,More,Yes,Disapprove,Approve,White,Neither,No,No,No,Yes,Better,Dole,Independent,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Independent/Other,25 to 29,1.039,Environment
1.0,0.0,G,6.0,17.0,45.0,Third call,1.0,25-29,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Republican,25 to 29,1.336,Abortion
1.0,0.0,G,6.0,17.0,46.0,Third call,1.0,18-24,White,Male,Campbell,Schoettler,More,No,Approve,,White,Neither,No,No,No,No,Worse,Clinton,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,18 to 24,Independent/Other,18 to 24,1.338,Taxes
1.0,0.0,G,6.0,17.0,47.0,Third call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Republican,50 to 64,1.425,Social Security
1.0,0.0,G,6.0,17.0,48.0,Third call,1.0,18-24,Hispanic,Male,Campbell,Owens,More,Yes,Disapprove,Disapprove,Hispanic,Neither,No,No,No,No,Better,Did not vote,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,18 to 24,Republican,18 to 24,0.9440000000000001,Environment
1.0,0.0,G,6.0,18.0,1.0,First call,1.0,50-59,White,Male,Campbell,Schoettler,Less,No,Approve,Approve,White,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Independent,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.547,Social Security
1.0,0.0,G,6.0,18.0,2.0,First call,1.0,50-59,White,Female,Campbell,Schoettler,More,No,Approve,Approve,White,Neither,No,No,No,Yes,Worse,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.461,Education
1.0,0.0,G,6.0,18.0,3.0,First call,1.0,45-49,Black,Female,Lamm,Schoettler,More,No,Approve,Disapprove,Black,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Democrat,40 to 49,1.29,Education
1.0,0.0,G,6.0,18.0,4.0,First call,1.0,40-44,White,Female,Lamm,Schoettler,,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Democrat,40 to 49,1.597,Abortion
1.0,0.0,G,6.0,18.0,5.0,First call,1.0,18-24,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,18 to 24,Republican,18 to 24,1.3559999999999999,Taxes
1.0,0.0,G,6.0,18.0,6.0,First call,1.0,40-44,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,No,Yes,No,Better,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,40 to 49,Republican,40 to 49,1.445,Education
1.0,0.0,G,6.0,18.0,7.0,First call,1.0,50-59,White,Female,Campbell,Owens,More,No,Approve,Disapprove,White,Neither,Yes,No,Yes,No,Better,Perot,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Republican,50 to 64,1.3639999999999999,Health Care
1.0,0.0,G,6.0,18.0,8.0,First call,1.0,60-64,White,Female,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,No,Same,Dole,Republican,College grad,,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,60 and over,60 and over,Republican,50 to 64,2.343,Clin/Lwnsky
1.0,0.0,G,6.0,18.0,9.0,First call,1.0,50-59,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Independent,Some college,100K or more,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.3639999999999999,Clin/Lwnsky
1.0,0.0,G,6.0,18.0,10.0,First call,1.0,45-49,White,Female,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,Yes,Same,Clinton,Independent,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Independent/Other,40 to 49,1.71,Environment
1.0,0.0,G,6.0,18.0,11.0,First call,1.0,50-59,White,Female,Campbell,Owens,Less,No,,,White,Oppose Clinton,No,No,Yes,Yes,Same,Perot,Independent,,50 to 75K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Independent/Other,50 to 64,1.3639999999999999,Taxes
1.0,0.0,G,6.0,18.0,12.0,First call,1.0,50-59,White,Male,Other,Owens,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Yes,Worse,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Republican,50 to 64,1.042,Abortion
1.0,0.0,G,6.0,18.0,13.0,First call,1.0,30-39,White,Female,Lamm,Schoettler,Less,No,Approve,,White,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Democrat,30 to 39,1.597,Education
1.0,0.0,G,6.0,18.0,14.0,First call,1.0,50-59,Black,Female,Lamm,Schoettler,,No,Approve,Disapprove,Black,Support Clinton,,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Democrat,50 to 64,1.207,
1.0,0.0,G,6.0,18.0,15.0,First call,1.0,25-29,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Republican,25 to 29,1.279,
1.0,0.0,G,6.0,18.0,16.0,Second call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,Under 15K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,30 to 44,30 to 39,Republican,30 to 39,1.445,Clin/Lwnsky
1.0,0.0,G,6.0,18.0,17.0,Second call,1.0,45-49,Black,Female,Lamm,Schoettler,Less,No,Approve,Disapprove,Black,Support Clinton,Yes,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,40 to 49,Democrat,40 to 49,1.207,Health Care
1.0,0.0,G,6.0,18.0,18.0,Second call,1.0,25-29,White,Male,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,25 to 29,Independent/Other,25 to 29,1.482,Education
1.0,0.0,G,6.0,18.0,19.0,Second call,1.0,18-24,White,Male,Campbell,Owens,More,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,No,Worse,Did not vote,Independent,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Arapahoe/Jeff.,18 to 29,18 to 24,Independent/Other,18 to 24,1.3559999999999999,Health Care
1.0,0.0,G,6.0,18.0,20.0,Second call,1.0,50-59,White,Male,Lamm,Schoettler,,No,Approve,Disapprove,White,Oppose Clinton,No,No,No,No,Better,Clinton,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Arapahoe/Jeff.,45 to 59,50 to 59,Republican,50 to 64,1.693,Health Care
