State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,I694: Ban Partial Birth,Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,I200: Ban pref treatment,Ideology,Age (65 and over),I692: Allow med mrjna,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Clinton as person,Telephone survey
48.0,35.0,33.0,Third call,30-39,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,No,Liberal,18 to 64,Yes,State,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,0.43000000000000005,Environment,Unfavorable,Exit poll
48.0,35.0,34.0,Third call,40-44,Asian,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,No,Liberal,18 to 64,Yes,State,Complete,King County,30 to 44,40 to 49,Democrat,40 to 49,0.43000000000000005,Education,Unfavorable,Exit poll
48.0,35.0,35.0,Third call,45-49,White,Female,Murray,Approve,Disapprove,No,Neither,Yes,No,No,,Better,Clinton,Democrat,College grad,15 to 30K,No,Moderate,18 to 64,Yes,State,Complete,King County,45 to 59,40 to 49,Democrat,40 to 49,0.43000000000000005,Economy/jobs,Unfavorable,Exit poll
48.0,35.0,36.0,Third call,40-44,White,Male,Murray,Approve,Disapprove,Yes,Neither,No,No,No,No,Better,Clinton,Independent,,100K or more,Yes,Moderate,18 to 64,Yes,State,Complete,King County,30 to 44,40 to 49,Independent/Other,40 to 49,0.575,Environment,Unfavorable,Exit poll
48.0,35.0,37.0,Third call,50-59,,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Other,Independent,College grad,30 to 50K,Yes,Liberal,18 to 64,Yes,State,Complete,King County,45 to 59,50 to 59,Independent/Other,50 to 64,0.6589999999999999,Education,Favorable,Exit poll
48.0,35.0,38.0,Third call,45-49,Other,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Yes,Liberal,18 to 64,Yes,State,Complete,King County,45 to 59,40 to 49,Democrat,40 to 49,0.6369999999999999,Education,Favorable,Exit poll
48.0,40.0,1.0,First call,40-44,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Worse,Clinton,Democrat,Postgrad,15 to 30K,Yes,Liberal,18 to 64,Yes,State,Complete,King County,30 to 44,40 to 49,Democrat,40 to 49,1.744,,Favorable,Exit poll
48.0,40.0,2.0,First call,65 and over,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Democrat,College grad,15 to 30K,No,Moderate,65 and over,No,State,Complete,King County,60 and over,60 and over,Democrat,65 and over,1.155,Social Security,Favorable,Exit poll
48.0,40.0,3.0,First call,18-24,White,Female,Murray,Approve,Approve,No,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,No,Liberal,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.26,Education,Favorable,Exit poll
48.0,40.0,4.0,First call,30-39,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,Yes,No,Better,Other,Something else,College grad,30 to 50K,No,Liberal,18 to 64,Yes,State,Complete,King County,30 to 44,30 to 39,Independent/Other,30 to 39,1.1440000000000001,Environment,Unfavorable,Exit poll
48.0,40.0,5.0,First call,50-59,,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Better,Clinton,Independent,Postgrad,75 to 100K,No,Liberal,18 to 64,Yes,State,Complete,King County,45 to 59,50 to 59,Independent/Other,50 to 64,1.181,Education,Unfavorable,Exit poll
48.0,40.0,6.0,First call,45-49,Other,Female,Murray,,Disapprove,No,,No,No,No,,Better,Clinton,Independent,College grad,Under 15K,No,Liberal,18 to 64,Yes,State,Complete,King County,45 to 59,40 to 49,Independent/Other,40 to 49,1.1440000000000001,Clin/Lwnsky,,Exit poll
48.0,40.0,7.0,First call,40-44,White,Male,Smith,Disapprove,Approve,Yes,Neither,No,No,No,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Yes,Moderate,18 to 64,No,State,Complete,King County,30 to 44,40 to 49,Republican,40 to 49,1.4889999999999999,Economy/jobs,Unfavorable,Exit poll
48.0,40.0,8.0,First call,40-44,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Same,Clinton,Independent,College grad,15 to 30K,No,Moderate,18 to 64,Yes,State,Complete,King County,30 to 44,40 to 49,Independent/Other,40 to 49,1.1440000000000001,Environment,Favorable,Exit poll
48.0,40.0,9.0,Second call,25-29,White,Male,Murray,Approve,Approve,No,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,No,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,25 to 29,Democrat,25 to 29,1.302,Education,Unfavorable,Exit poll
48.0,40.0,10.0,Second call,30-39,White,Female,Murray,,,No,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,No,Moderate,18 to 64,Yes,State,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,1.1440000000000001,,,Exit poll
48.0,40.0,11.0,Second call,50-59,White,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,Clinton,Democrat,College grad,100K or more,No,,18 to 64,Yes,State,Complete,King County,45 to 59,50 to 59,Democrat,50 to 64,1.181,Education,Favorable,Exit poll
48.0,40.0,12.0,Second call,25-29,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,No,Yes,Yes,Same,Dole,Independent,College grad,30 to 50K,Yes,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,25 to 29,Independent/Other,25 to 29,1.464,Education,Unfavorable,Exit poll
48.0,40.0,13.0,Second call,18-24,Other,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Other,Democrat,Some college,30 to 50K,No,Liberal,18 to 64,No,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.413,,Unfavorable,Exit poll
48.0,40.0,14.0,Second call,50-59,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Independent,Postgrad,15 to 30K,No,Liberal,18 to 64,Yes,State,Complete,King County,45 to 59,50 to 59,Independent/Other,50 to 64,1.1440000000000001,Economy/jobs,Unfavorable,Exit poll
48.0,40.0,15.0,Second call,18-24,White,Male,Murray,Approve,,No,Neither,No,No,No,No,Same,Clinton,Democrat,Some college,,No,Liberal,18 to 64,,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.345,,Favorable,Exit poll
48.0,40.0,16.0,Second call,40-44,Other,Male,Smith,Disapprove,Disapprove,Yes,Neither,No,No,,Yes,Worse,Perot,Independent,Some college,Under 15K,Yes,Moderate,18 to 64,Yes,State,Complete,King County,30 to 44,40 to 49,Independent/Other,40 to 49,1.369,Economy/jobs,Unfavorable,Exit poll
48.0,40.0,17.0,Second call,40-44,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,,Democrat,Postgrad,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,King County,30 to 44,40 to 49,Democrat,40 to 49,1.1440000000000001,Clin/Lwnsky,Favorable,Exit poll
48.0,40.0,18.0,Second call,18-24,Other,Female,Smith,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,Under 15K,Yes,Conservative,18 to 64,,State,Complete,King County,18 to 29,18 to 24,Republican,18 to 24,1.513,Taxes,Unfavorable,Exit poll
48.0,40.0,19.0,Second call,18-24,White,Female,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Yes,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Republican,18 to 24,1.464,Education,Unfavorable,Exit poll
48.0,40.0,20.0,Second call,65 and over,White,Female,Smith,Disapprove,Disapprove,No,Neither,No,Yes,Yes,Yes,Worse,Dole,Independent,Some college,15 to 30K,No,Conservative,65 and over,No,State,Complete,King County,60 and over,60 and over,Independent/Other,65 and over,1.033,Taxes,Unfavorable,Exit poll
48.0,40.0,21.0,Second call,18-24,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Independent,College grad,100K or more,No,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Independent/Other,18 to 24,1.302,Education,Unfavorable,Exit poll
48.0,40.0,22.0,Second call,18-24,White,Male,Smith,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,Some college,100K or more,No,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.165,Environment,Favorable,Exit poll
48.0,40.0,23.0,Second call,30-39,White,Male,Murray,Approve,Approve,No,Neither,No,No,No,Yes,Better,Clinton,Independent,College grad,50 to 75K,No,Moderate,18 to 64,Yes,State,Complete,King County,30 to 44,30 to 39,Independent/Other,30 to 39,1.181,,Unfavorable,Exit poll
48.0,40.0,24.0,Second call,18-24,White,Female,Murray,Approve,Approve,Yes,Neither,No,No,Yes,No,Worse,Did not vote,Democrat,HS grad,Under 15K,No,Liberal,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.107,Economy/jobs,Unfavorable,Exit poll
48.0,40.0,25.0,Second call,25-29,White,Male,Smith,,,Yes,,Yes,,,,Same,Dole,Republican,College grad,Under 15K,Yes,Conservative,18 to 64,No,State,Complete,King County,18 to 29,25 to 29,Republican,25 to 29,1.6360000000000001,,,Exit poll
48.0,40.0,26.0,Second call,18-24,Asian,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Worse,Did not vote,Democrat,Some college,75 to 100K,No,Liberal,18 to 64,No,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.3679999999999999,Education,Favorable,Exit poll
48.0,40.0,27.0,Second call,18-24,White,Female,,Approve,Approve,No,,No,No,No,No,Same,Clinton,Democrat,Some college,100K or more,No,Liberal,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.198,,Favorable,Exit poll
48.0,40.0,28.0,Second call,18-24,White,Female,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Yes,Conservative,18 to 64,No,State,Complete,King County,18 to 29,18 to 24,Republican,18 to 24,1.587,,Unfavorable,Exit poll
48.0,40.0,29.0,Third call,40-44,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,No,Liberal,18 to 64,Yes,State,Complete,King County,30 to 44,40 to 49,Democrat,40 to 49,1.1440000000000001,Social Security,Favorable,Exit poll
48.0,40.0,30.0,Third call,18-24,White,Male,Murray,Disapprove,Disapprove,No,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.302,Education,Unfavorable,Exit poll
48.0,40.0,31.0,Third call,60-64,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Independent,Postgrad,100K or more,No,Moderate,18 to 64,Yes,State,Complete,King County,60 and over,60 and over,Independent/Other,50 to 64,1.098,,Favorable,Exit poll
48.0,40.0,32.0,Third call,45-49,,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Yes,Moderate,18 to 64,Yes,State,Complete,King County,45 to 59,40 to 49,Democrat,40 to 49,1.744,Economy/jobs,Favorable,Exit poll
48.0,40.0,33.0,Third call,18-24,White,Female,Smith,Disapprove,Approve,No,Neither,No,Yes,Yes,No,Same,Clinton,Democrat,Some college,50 to 75K,Yes,Moderate,18 to 64,No,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.808,Social Security,Unfavorable,Exit poll
48.0,40.0,34.0,Third call,25-29,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Better,Did not vote,Independent,Postgrad,15 to 30K,No,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,25 to 29,Independent/Other,25 to 29,1.302,Education,Unfavorable,Exit poll
48.0,40.0,35.0,Third call,25-29,Other,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,No,Better,Did not vote,Independent,College grad,30 to 50K,No,Moderate,18 to 64,No,State,Complete,King County,18 to 29,25 to 29,Independent/Other,25 to 29,1.11,,Unfavorable,Exit poll
48.0,40.0,36.0,Third call,30-39,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Worse,Clinton,Democrat,Some college,Under 15K,No,Liberal,18 to 64,Yes,State,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,1.1440000000000001,,Favorable,Exit poll
48.0,40.0,37.0,Third call,50-59,,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Some college,100K or more,No,Liberal,18 to 64,Yes,State,Complete,King County,45 to 59,50 to 59,Democrat,50 to 64,1.1440000000000001,Economy/jobs,Favorable,Exit poll
48.0,40.0,38.0,Third call,65 and over,White,Male,Smith,Disapprove,Approve,Yes,,No,Yes,Yes,,Same,Dole,Independent,Postgrad,,Yes,Conservative,65 and over,No,State,Complete,King County,60 and over,60 and over,Independent/Other,65 and over,1.382,,Unfavorable,Exit poll
48.0,40.0,39.0,Third call,25-29,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Independent,College grad,15 to 30K,No,Liberal,18 to 64,Yes,State,Complete,King County,18 to 29,25 to 29,Independent/Other,25 to 29,1.26,,Favorable,Exit poll
48.0,40.0,40.0,Third call,18-24,Hispanic,Male,Murray,Approve,Approve,No,Neither,No,No,No,No,Same,Clinton,Something else,Some college,15 to 30K,No,Moderate,18 to 64,Yes,State,Complete,King County,18 to 29,18 to 24,Independent/Other,18 to 24,0.955,Social Security,Favorable,Exit poll
48.0,40.0,41.0,Third call,18-24,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,Under 15K,No,Moderate,18 to 64,No,State,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,1.3679999999999999,Education,Unfavorable,Exit poll
48.0,40.0,42.0,Third call,30-39,Asian,Male,Murray,Approve,Disapprove,Yes,Support Clinton,No,No,No,No,Better,Clinton,Independent,Postgrad,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,King County,30 to 44,30 to 39,Independent/Other,30 to 39,1.035,Economy/jobs,Favorable,Exit poll
48.0,40.0,43.0,Third call,25-29,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,No,Liberal,18 to 64,Yes,State,Complete,King County,18 to 29,25 to 29,Democrat,25 to 29,1.302,Education,Favorable,Exit poll
48.0,41.0,1.0,First call,25-29,White,Male,Murray,Approve,Disapprove,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,18 to 29,25 to 29,,25 to 29,0.345,,,Exit poll
48.0,41.0,2.0,First call,30-39,White,Male,Murray,Approve,Disapprove,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,30 to 44,30 to 39,,30 to 39,0.313,,,Exit poll
48.0,41.0,3.0,First call,30-39,White,Male,Murray,Approve,Disapprove,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,30 to 44,30 to 39,,30 to 39,0.313,,,Exit poll
48.0,41.0,4.0,First call,25-29,White,Male,Smith,Disapprove,Disapprove,,,,,,,,,,,,Yes,,18 to 64,,National,Not complete,King County,18 to 29,25 to 29,,25 to 29,0.457,,,Exit poll
48.0,41.0,5.0,First call,25-29,Asian,Male,Murray,Approve,Disapprove,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,18 to 29,25 to 29,,25 to 29,0.345,,,Exit poll
48.0,41.0,6.0,First call,30-39,White,Male,Murray,Approve,Disapprove,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,30 to 44,30 to 39,,30 to 39,0.313,,,Exit poll
48.0,41.0,7.0,First call,30-39,White,Female,Murray,,,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,30 to 44,30 to 39,,30 to 39,0.303,,,Exit poll
48.0,41.0,8.0,First call,25-29,White,Female,Murray,Approve,,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,18 to 29,25 to 29,,25 to 29,0.336,,,Exit poll
48.0,41.0,9.0,First call,25-29,White,Male,Murray,Approve,,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,18 to 29,25 to 29,,25 to 29,0.345,,,Exit poll
48.0,41.0,10.0,First call,25-29,White,Male,Smith,Disapprove,,,,,,,,,,,,,Yes,,18 to 64,,National,Not complete,King County,18 to 29,25 to 29,,25 to 29,0.457,,,Exit poll
48.0,41.0,11.0,First call,30-39,White,Male,Smith,Disapprove,,,,,,,,,,,,,Yes,,18 to 64,,National,Not complete,King County,30 to 44,30 to 39,,30 to 39,0.415,,,Exit poll
48.0,41.0,12.0,First call,30-39,White,Male,Murray,Approve,,,,,,,,,,,,,No,,18 to 64,,National,Not complete,King County,30 to 44,30 to 39,,30 to 39,0.313,,,Exit poll
48.0,41.0,13.0,Third call,25-29,White,Female,Murray,Approve,,,Neither,Yes,No,No,Yes,Same,Clinton,Democrat,College grad,75 to 100K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,25 to 29,Democrat,25 to 29,0.336,,Unfavorable,Exit poll
48.0,41.0,14.0,Third call,30-39,White,Female,Murray,Approve,Disapprove,,Neither,No,No,No,No,Better,Clinton,Independent,College grad,Under 15K,No,Moderate,18 to 64,,National,Complete,King County,30 to 44,30 to 39,Independent/Other,30 to 39,0.303,,Unfavorable,Exit poll
48.0,41.0,15.0,Third call,18-24,,,Other,,Disapprove,,,,No,No,No,Better,Did not vote,Democrat,College grad,15 to 30K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,0.317,,Unfavorable,Exit poll
48.0,41.0,16.0,Third call,25-29,White,Female,Murray,Approve,Disapprove,,Neither,Yes,No,No,No,Better,Clinton,Democrat,Postgrad,Under 15K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,25 to 29,Democrat,25 to 29,0.336,,Unfavorable,Exit poll
48.0,41.0,17.0,Third call,30-39,White,Female,Murray,Approve,Approve,,Neither,Yes,No,No,Yes,Better,Clinton,Democrat,No HS,100K or more,No,Moderate,18 to 64,,National,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,0.303,,Unfavorable,Exit poll
48.0,41.0,18.0,Third call,25-29,White,Male,Murray,Approve,,,Neither,No,No,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Yes,Moderate,18 to 64,,National,Complete,King County,18 to 29,25 to 29,Democrat,25 to 29,0.511,,Unfavorable,Exit poll
48.0,41.0,19.0,Third call,18-24,White,Female,Other,Approve,Disapprove,,Neither,No,No,Yes,Yes,Better,Other,Democrat,College grad,15 to 30K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,0.317,,Unfavorable,Exit poll
48.0,41.0,20.0,Third call,30-39,White,Female,Murray,Disapprove,Disapprove,,Neither,No,No,No,No,Same,Other,Democrat,Postgrad,15 to 30K,No,Liberal,18 to 64,,National,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,0.303,,Unfavorable,Exit poll
48.0,41.0,21.0,Third call,30-39,White,Male,Murray,Approve,Disapprove,,Neither,Yes,No,No,No,Worse,Clinton,Something else,College grad,50 to 75K,No,Liberal,18 to 64,,National,Complete,King County,30 to 44,30 to 39,Independent/Other,30 to 39,0.313,,Unfavorable,Exit poll
48.0,41.0,22.0,Third call,25-29,Hispanic,Male,Murray,Approve,Disapprove,,Neither,Yes,No,No,,Same,Clinton,Democrat,College grad,15 to 30K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,25 to 29,Democrat,25 to 29,0.254,,Unfavorable,Exit poll
48.0,41.0,23.0,Third call,30-39,Other,Male,Murray,Approve,Disapprove,,Neither,Yes,No,No,No,Same,Clinton,Democrat,Postgrad,15 to 30K,No,Moderate,18 to 64,,National,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,0.313,,Unfavorable,Exit poll
48.0,41.0,24.0,Third call,50-59,White,Female,Murray,Approve,Disapprove,,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,No,Liberal,18 to 64,,National,Complete,King County,45 to 59,50 to 59,Democrat,50 to 64,0.303,,Unfavorable,Exit poll
48.0,41.0,25.0,Third call,25-29,Asian,Male,Murray,Approve,Disapprove,,Neither,No,No,No,Yes,Better,Other,Something else,College grad,30 to 50K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,25 to 29,Independent/Other,25 to 29,0.345,,Unfavorable,Exit poll
48.0,41.0,26.0,Third call,18-24,White,Female,Murray,Approve,Disapprove,,Support Clinton,Yes,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,18 to 24,Democrat,18 to 24,0.336,,Unfavorable,Exit poll
48.0,41.0,27.0,Third call,30-39,White,Male,Murray,Approve,Disapprove,,Support Clinton,Yes,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,No,Liberal,18 to 64,,National,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,0.313,,Unfavorable,Exit poll
48.0,41.0,28.0,Third call,25-29,White,Male,Murray,Approve,Disapprove,,Neither,Yes,No,No,Yes,Same,Clinton,Democrat,College grad,15 to 30K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,25 to 29,Democrat,25 to 29,0.345,,Unfavorable,Exit poll
48.0,41.0,29.0,Third call,30-39,White,Male,Murray,Approve,Disapprove,,Support Clinton,Yes,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Yes,Conservative,18 to 64,,National,Complete,King County,30 to 44,30 to 39,Democrat,30 to 39,0.463,,Unfavorable,Exit poll
48.0,41.0,30.0,Third call,18-24,White,Female,Murray,Approve,Disapprove,,Neither,No,No,No,No,Better,Clinton,Independent,College grad,15 to 30K,No,Liberal,18 to 64,,National,Complete,King County,18 to 29,18 to 24,Independent/Other,18 to 24,0.336,,Unfavorable,Exit poll
