State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,House Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Finanacial Situation,1996 vote,Party ID,Amend A: Bar prop tax,Income,Ideology,Age (65 and over),Daschle: Clin-Lwnsky,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 decimal pl
42.0,57.0,34.0,Third call,50-59,White,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,No,100K or more,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,50 to 59,Republican,50 to 64,0.947
42.0,57.0,35.0,Third call,30-39,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,Yes,Better,Did not vote,Republican,No,75 to 100K,Moderate,18 to 64,Approve,State,Complete,Southeast,30 to 44,30 to 39,Republican,30 to 39,1.021
42.0,57.0,36.0,Third call,,White,Male,Schmidt,Janklow,Thune,,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,No,15 to 30K,Conservative,,Disapprove,State,Complete,Southeast,,,Republican,,0.845
42.0,57.0,37.0,Third call,45-49,White,Male,Daschle,Janklow,Thune,Approve,,,No,No,Yes,Same,,Democrat,,,Conservative,18 to 64,,State,Complete,Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.905
42.0,57.0,38.0,Third call,50-59,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,No,100K or more,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.8820000000000001
42.0,57.0,39.0,Third call,45-49,White,Female,Daschle,Janklow,Thune,,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,100K or more,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,40 to 49,Republican,40 to 49,1.021
42.0,57.0,40.0,Third call,40-44,White,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Southeast,30 to 44,40 to 49,Republican,40 to 49,0.947
42.0,57.0,41.0,Third call,40-44,White,Female,Daschle,Janklow,Moser,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Disapprove,State,Complete,Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.876
42.0,57.0,42.0,Third call,50-59,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,No,100K or more,Moderate,18 to 64,Disapprove,State,Complete,Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.916
42.0,57.0,43.0,Third call,40-44,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,No,Yes,Better,Dole,Republican,No,100K or more,Moderate,18 to 64,Approve,State,Complete,Southeast,30 to 44,40 to 49,Republican,40 to 49,0.947
42.0,57.0,44.0,Third call,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Worse,Dole,Republican,No,100K or more,Conservative,18 to 64,Disapprove,State,Complete,Southeast,45 to 59,40 to 49,Republican,40 to 49,0.845
42.0,57.0,45.0,Third call,25-29,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,Southeast,18 to 29,25 to 29,Republican,25 to 29,0.744
42.0,57.0,46.0,Third call,25-29,White,Male,Daschle,Hunhoff,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Did not vote,Republican,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Southeast,18 to 29,25 to 29,Republican,25 to 29,0.907
42.0,57.0,47.0,Third call,60-64,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,No,100K or more,Conservative,18 to 64,Disapprove,State,Complete,Southeast,60 and over,60 and over,Republican,50 to 64,1.072
42.0,57.0,48.0,Third call,45-49,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Yes,75 to 100K,Liberal,18 to 64,Approve,State,Complete,Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.781
42.0,67.0,1.0,First call,50-59,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,0.7489999999999999
42.0,67.0,2.0,First call,50-59,Black,Female,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,0.916
42.0,67.0,3.0,First call,40-44,White,Female,Daschle,Janklow,Thune,Disapprove,,,Yes,Yes,Yes,Same,,Independent,,50 to 75K,Moderate,18 to 64,,State,Complete,West,30 to 44,40 to 49,Independent/Other,40 to 49,1.001
42.0,67.0,4.0,First call,50-59,White,Female,Daschle,Hunhoff,Thune,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Yes,50 to 75K,Liberal,18 to 64,,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,0.879
42.0,67.0,5.0,First call,45-49,White,Male,Daschle,Janklow,Moser,Approve,Disapprove,,,,,,,,Yes,,,18 to 64,Approve,State,Not complete,West,45 to 59,40 to 49,,40 to 49,0.593
42.0,67.0,6.0,First call,25-29,White,Female,Schmidt,Janklow,Thune,Approve,Disapprove,Neither,No,No,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,18 to 29,25 to 29,Republican,25 to 29,1.436
42.0,67.0,7.0,First call,40-44,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Support Clinton,Yes,Yes,No,Same,Dole,Republican,No,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,0.7489999999999999
42.0,67.0,8.0,First call,40-44,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,No,75 to 100K,Liberal,18 to 64,Approve,State,Complete,West,30 to 44,40 to 49,Democrat,40 to 49,0.92
42.0,67.0,9.0,First call,45-49,White,Female,Daschle,Janklow,Thune,,,Neither,Yes,Yes,Yes,Better,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,,State,Complete,West,45 to 59,40 to 49,Democrat,40 to 49,1.049
42.0,67.0,10.0,First call,65 and over,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,,,,,,,,Yes,,,65 and over,Disapprove,State,Not complete,West,60 and over,60 and over,,65 and over,0.901
42.0,67.0,11.0,First call,65 and over,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,,,,,,,,Yes,,,65 and over,Approve,State,Not complete,West,60 and over,60 and over,,65 and over,0.791
42.0,67.0,12.0,First call,50-59,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,No,75 to 100K,Liberal,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,0.736
42.0,67.0,13.0,First call,50-59,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,0.7489999999999999
42.0,67.0,14.0,First call,60-64,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,,,,,,,,Yes,,,18 to 64,Approve,State,Not complete,West,60 and over,60 and over,,50 to 64,1.124
42.0,67.0,15.0,First call,50-59,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Yes,100K or more,Moderate,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,0.617
42.0,67.0,16.0,First call,45-49,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,,,,,,,,No,,,18 to 64,Approve,State,Not complete,West,45 to 59,40 to 49,,40 to 49,0.92
42.0,67.0,17.0,First call,60-64,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,,,,,,,,No,,,18 to 64,Approve,State,Not complete,West,60 and over,60 and over,,50 to 64,0.96
42.0,67.0,18.0,First call,65 and over,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Approve,,,,,,,,Yes,,,65 and over,Approve,State,Not complete,West,60 and over,60 and over,,65 and over,1.024
42.0,67.0,19.0,First call,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,100K or more,Conservative,65 and over,Disapprove,State,Complete,West,60 and over,60 and over,Republican,65 and over,0.977
42.0,67.0,20.0,Second call,50-59,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,,,,,,Perot,,No,30 to 50K,Moderate,18 to 64,,State,Complete,West,45 to 59,50 to 59,,50 to 64,1.049
42.0,67.0,21.0,Second call,65 and over,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,,,,,,,,No,,,65 and over,Approve,State,Not complete,West,60 and over,60 and over,,65 and over,0.96
42.0,67.0,22.0,Second call,18-24,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,No,Better,Perot,Democrat,No,Under 15K,Liberal,18 to 64,Disapprove,State,Complete,West,18 to 29,18 to 24,Democrat,18 to 24,1.135
42.0,67.0,23.0,Second call,65 and over,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,65 and over,Disapprove,State,Not complete,West,60 and over,60 and over,,65 and over,1.217
42.0,67.0,24.0,Second call,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Republican,No,50 to 75K,Conservative,65 and over,Disapprove,State,Complete,West,60 and over,60 and over,Republican,65 and over,0.977
42.0,67.0,25.0,Second call,65 and over,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Worse,Clinton,Democrat,Yes,30 to 50K,Moderate,65 and over,Disapprove,State,Complete,West,60 and over,60 and over,Democrat,65 and over,1.002
42.0,67.0,26.0,Second call,50-59,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,0.933
42.0,67.0,27.0,Second call,30-39,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,Yes,75 to 100K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,0.63
42.0,67.0,28.0,Second call,50-59,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,0.933
42.0,67.0,29.0,Second call,30-39,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,No,75 to 100K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,0.933
42.0,67.0,30.0,Second call,25-29,White,Female,Schmidt,Hunhoff,Thune,Approve,Disapprove,,,,,,Perot,Democrat,No,15 to 30K,,18 to 64,,State,Complete,West,18 to 29,25 to 29,Democrat,25 to 29,1.468
42.0,67.0,31.0,Second call,60-64,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,60 and over,60 and over,Republican,50 to 64,0.977
42.0,67.0,32.0,Second call,40-44,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,30 to 44,40 to 49,,40 to 49,0.933
42.0,67.0,33.0,Second call,45-49,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,Neither,,Yes,,Same,Clinton,Independent,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Independent/Other,40 to 49,0.8420000000000001
42.0,67.0,34.0,Second call,65 and over,White,Female,Schmidt,Janklow,Thune,Approve,,,,,,,,,No,,,65 and over,,State,Not complete,West,60 and over,60 and over,,65 and over,1.217
42.0,67.0,35.0,Second call,,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Neither,,,,,,Republican,No,50 to 75K,Liberal,,,State,Complete,West,,,Republican,,0.9520000000000001
42.0,67.0,36.0,Second call,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,40 to 49,,40 to 49,0.7489999999999999
42.0,67.0,37.0,Second call,40-44,White,Male,Daschle,Hunhoff,Thune,Approve,Disapprove,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,30 to 44,40 to 49,,40 to 49,0.8580000000000001
42.0,67.0,38.0,Third call,60-64,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,,,,,,,,No,75 to 100K,,18 to 64,Approve,State,Complete,West,60 and over,60 and over,,50 to 64,1.097
42.0,67.0,39.0,Third call,30-39,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Yes,75 to 100K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,0.617
42.0,67.0,40.0,Third call,30-39,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,Yes,Yes,,Better,Clinton,Independent,Yes,30 to 50K,Moderate,18 to 64,,State,Complete,West,30 to 44,30 to 39,Independent/Other,30 to 39,0.8620000000000001
42.0,67.0,41.0,Third call,30-39,White,Female,Daschle,Janklow,Thune,Approve,,,,,,,,,No,,,18 to 64,,State,Not complete,West,30 to 44,30 to 39,,30 to 39,1.049
42.0,67.0,42.0,Third call,65 and over,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,,,,,,,,No,,,65 and over,Approve,State,Not complete,West,60 and over,60 and over,,65 and over,1.097
42.0,67.0,43.0,Third call,25-29,White,Female,Schmidt,Hunhoff,Moser,Approve,Disapprove,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,18 to 29,25 to 29,,25 to 29,1.258
42.0,67.0,44.0,Third call,50-59,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,,,,,,,,No,,,18 to 64,Approve,State,Not complete,West,45 to 59,50 to 59,,50 to 64,1.049
42.0,67.0,45.0,Third call,45-49,White,Male,Daschle,,Thune,,Approve,,,,,,,,No,,,18 to 64,Approve,State,Not complete,West,45 to 59,40 to 49,,40 to 49,0.857
42.0,67.0,46.0,Third call,18-24,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,Yes,Better,Did not vote,Democrat,No,Under 15K,Liberal,18 to 64,Approve,State,Complete,West,18 to 29,18 to 24,Democrat,18 to 24,1.611
42.0,67.0,47.0,Third call,50-59,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,Yes,Yes,Better,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,0.92
42.0,67.0,48.0,Third call,65 and over,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,Yes,30 to 50K,Liberal,65 and over,Approve,State,Complete,West,60 and over,60 and over,Democrat,65 and over,0.791
42.0,67.0,49.0,Third call,45-49,White,Male,Schmidt,,Thune,Disapprove,Approve,Neither,Yes,No,No,Same,Dole,Republican,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,0.63
42.0,67.0,50.0,Third call,45-49,White,Female,Daschle,Janklow,Thune,,Approve,,,,,,,,No,,,18 to 64,Approve,State,Not complete,West,45 to 59,40 to 49,,40 to 49,1.049
42.0,67.0,51.0,Third call,45-49,White,Male,Schmidt,Hunhoff,Thune,Approve,Disapprove,,,,,Better,Perot,Independent,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Independent/Other,40 to 49,0.764
42.0,67.0,52.0,Third call,50-59,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Same,Perot,Independent,No,,Liberal,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Independent/Other,50 to 64,0.764
42.0,67.0,53.0,Third call,30-39,Other,Female,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,No,Better,Clinton,Democrat,Yes,50 to 75K,,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,0.8620000000000001
42.0,67.0,54.0,Third call,30-39,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,No,Yes,Better,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,0.8420000000000001
42.0,69.0,1.0,First call,50-59,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,Yes,Same,Dole,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.67
42.0,69.0,2.0,First call,65 and over,White,Female,Daschle,Janklow,Thune,Approve,,Neither,No,No,No,Same,Did not vote,Republican,,,,65 and over,,State,Complete,West,60 and over,60 and over,Republican,65 and over,2.077
42.0,69.0,3.0,First call,50-59,White,,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,No,No,Worse,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.194
42.0,69.0,4.0,First call,60-64,White,Male,Schmidt,Janklow,Thune,,Disapprove,Neither,Yes,Yes,No,Better,Dole,Republican,Yes,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,60 and over,60 and over,Republican,50 to 64,1.281
42.0,69.0,5.0,First call,65 and over,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,Neither,Yes,Yes,,Same,Other,Democrat,,,Moderate,65 and over,,State,Complete,West,60 and over,60 and over,Democrat,65 and over,2.077
42.0,69.0,6.0,First call,60-64,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,No,Under 15K,Conservative,18 to 64,Approve,State,Complete,West,60 and over,60 and over,Republican,50 to 64,1.94
42.0,69.0,7.0,First call,30-39,Black,Male,Daschle,,Moser,,Disapprove,Neither,No,Yes,No,Better,Clinton,Democrat,Yes,15 to 30K,Liberal,18 to 64,,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,0.949
42.0,69.0,8.0,First call,40-44,White,Male,Other,Other,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,2.207
42.0,69.0,9.0,First call,50-59,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,,,,,,,,Yes,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,1.376
42.0,69.0,10.0,First call,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Neither,,,,Better,Dole,Independent,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Independent/Other,40 to 49,1.194
42.0,69.0,11.0,First call,50-59,White,Male,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,Yes,30 to 50K,Liberal,18 to 64,Approve,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,0.967
42.0,69.0,12.0,First call,50-59,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,,Same,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.194
42.0,69.0,13.0,First call,45-49,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,Yes,30 to 50K,Liberal,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Democrat,40 to 49,1.204
42.0,69.0,14.0,First call,65 and over,White,,Daschle,Janklow,Moser,Approve,Approve,,,,,,,,No,,,65 and over,Approve,State,Not complete,West,60 and over,60 and over,,65 and over,1.8679999999999999
42.0,69.0,15.0,First call,45-49,White,Male,Schmidt,Janklow,Thune,Approve,Disapprove,Neither,No,No,Yes,Same,Dole,Republican,Yes,15 to 30K,Conservative,18 to 64,,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,0.9840000000000001
42.0,69.0,16.0,First call,30-39,White,Male,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Something else,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Independent/Other,30 to 39,1.149
42.0,69.0,17.0,First call,65 and over,White,Female,Daschle,Janklow,Thune,Disapprove,,Oppose Clinton,Yes,Yes,,Worse,Dole,Independent,No,Under 15K,Moderate,65 and over,Disapprove,State,Complete,West,60 and over,60 and over,Independent/Other,65 and over,2.176
42.0,69.0,18.0,Second call,25-29,White,Female,,,Moser,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Perot,Independent,No,Under 15K,Liberal,18 to 64,Disapprove,State,Complete,West,18 to 29,25 to 29,Independent/Other,25 to 29,2.151
42.0,69.0,19.0,Second call,30-39,White,Male,Daschle,Hunhoff,Moser,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.173
42.0,69.0,20.0,Second call,40-44,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Other,Something else,No,Under 15K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,40 to 49,Independent/Other,40 to 49,1.341
42.0,69.0,21.0,Second call,60-64,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Dole,Republican,Yes,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,60 and over,60 and over,Republican,50 to 64,1.281
42.0,69.0,22.0,Second call,25-29,White,Female,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,West,18 to 29,25 to 29,Democrat,25 to 29,2.626
42.0,69.0,23.0,Second call,30-39,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.194
42.0,69.0,24.0,Second call,50-59,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,Yes,Better,Dole,Republican,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.67
42.0,69.0,25.0,Second call,50-59,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,Yes,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.225
42.0,69.0,26.0,Second call,40-44,White,Male,Daschle,Janklow,Moser,,Disapprove,Neither,,,,Same,Clinton,Independent,No,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Independent/Other,40 to 49,1.149
42.0,69.0,27.0,Third call,30-39,White,Male,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,No,15 to 30K,Liberal,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.173
42.0,69.0,28.0,Third call,65 and over,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,,Better,Clinton,Democrat,Yes,15 to 30K,Moderate,65 and over,Approve,State,Complete,West,60 and over,60 and over,Democrat,65 and over,1.5699999999999998
42.0,69.0,29.0,Third call,50-59,White,Female,Schmidt,Janklow,Thune,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.488
42.0,69.0,30.0,Third call,40-44,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Yes,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,0.9840000000000001
42.0,69.0,31.0,Third call,65 and over,White,,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,No,30 to 50K,Moderate,65 and over,Approve,State,Complete,West,60 and over,60 and over,Democrat,65 and over,1.7469999999999999
42.0,69.0,32.0,Third call,30-39,White,Female,Schmidt,Janklow,Thune,Disapprove,,Neither,Yes,Yes,,Same,Dole,Republican,No,15 to 30K,,18 to 64,,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.488
42.0,69.0,33.0,Third call,30-39,White,Female,Schmidt,Janklow,Thune,Disapprove,,Neither,Yes,Yes,Yes,Better,Dole,Republican,,15 to 30K,Conservative,18 to 64,,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.419
42.0,69.0,34.0,Third call,40-44,White,Male,Daschle,Hunhoff,Moser,Approve,,Neither,No,No,No,Worse,Clinton,Republican,Yes,15 to 30K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,0.967
42.0,69.0,35.0,Third call,45-49,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,,State,Not complete,West,45 to 59,40 to 49,,40 to 49,1.706
42.0,69.0,36.0,Third call,50-59,White,Female,Schmidt,Janklow,Thune,Disapprove,,Neither,,,Yes,Worse,,Republican,No,30 to 50K,Moderate,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.488
42.0,69.0,37.0,Third call,30-39,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,,15 to 30K,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.164
42.0,69.0,38.0,Third call,45-49,White,Female,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Democrat,40 to 49,1.432
42.0,69.0,39.0,Third call,50-59,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.194
42.0,69.0,40.0,Third call,30-39,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,Yes,Worse,Dole,Independent,No,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Independent/Other,30 to 39,1.341
