State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Ashcroft good Pres?,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),Senate importance,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Clinton as person
26.0,34.0,54.0,Third call,40-44,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Republican,40 to 49,1.013,Unfavorable
26.0,34.0,55.0,Third call,45-49,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.928,Favorable
26.0,34.0,56.0,Third call,30-39,White,Female,Bond,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Yes,Same,Dole,Independent,College grad,75 to 100K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.908,Unfavorable
26.0,34.0,57.0,Third call,50-59,White,Male,Bond,Approve,Approve,Neither,Yes,No,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Liberal,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Democrat,50 to 64,1.013,Favorable
26.0,34.0,58.0,Third call,40-44,White,Female,Nixon,Approve,Disapprove,Neither,Yes,Yes,No,Yes,No,Same,Dole,Democrat,College grad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.928,Unfavorable
26.0,34.0,59.0,Third call,65 and over,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,Yes,Same,Clinton,Independent,Postgrad,15 to 30K,Liberal,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Independent/Other,65 and over,1.3439999999999999,Unfavorable
26.0,34.0,60.0,Third call,30-39,White,Female,Bond,Approve,Approve,Neither,Yes,,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Democrat,30 to 39,0.908,Favorable
26.0,34.0,61.0,Third call,30-39,White,Female,Nixon,Approve,Approve,Support Clinton,,Yes,No,No,No,Better,Clinton,Democrat,Postgrad,Under 15K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,30 to 39,Democrat,30 to 39,0.928,Favorable
26.0,34.0,62.0,Third call,45-49,White,Female,Bond,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Independent,HS grad,50 to 75K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.908,Favorable
26.0,34.0,63.0,Third call,40-44,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Same,Dole,Independent,Postgrad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.908,Unfavorable
26.0,34.0,64.0,Third call,30-39,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,No,Yes,No,Same,Dole,Independent,HS grad,15 to 30K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,30 to 39,Independent/Other,30 to 39,1.013,Unfavorable
26.0,34.0,65.0,Third call,18-24,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,18 to 24,Democrat,18 to 24,1.003,Favorable
26.0,37.0,1.0,First call,40-44,White,Female,Bond,Approve,Approve,Neither,Yes,No,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,0.877,Unfavorable
26.0,37.0,2.0,First call,45-49,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Worse,Dole,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Democrat,40 to 49,0.9420000000000001,Unfavorable
26.0,37.0,3.0,First call,40-44,White,Female,Bond,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Independent,College grad,75 to 100K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,0.877,Unfavorable
26.0,37.0,4.0,First call,50-59,White,Male,Bond,Approve,Disapprove,Neither,No,No,No,Yes,Yes,Same,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Democrat,50 to 64,0.9420000000000001,Unfavorable
26.0,37.0,5.0,First call,45-49,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Independent,College grad,100K or more,Liberal,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Independent/Other,40 to 49,1.282,Favorable
26.0,37.0,6.0,First call,30-39,White,Male,Nixon,Approve,Approve,Neither,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,1.3780000000000001,Favorable
26.0,37.0,7.0,First call,50-59,White,Female,Bond,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Democrat,50 to 64,0.877,Favorable
26.0,37.0,8.0,First call,50-59,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Democrat,50 to 64,1.282,Favorable
26.0,37.0,9.0,First call,40-44,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Republican,40 to 49,0.877,Unfavorable
26.0,37.0,10.0,First call,65 and over,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,15 to 30K,Liberal,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Democrat,65 and over,1.558,Favorable
26.0,37.0,11.0,First call,30-39,Black,Female,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,,Worse,Dole,Independent,Postgrad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Independent/Other,30 to 39,1.322,Unfavorable
26.0,37.0,12.0,First call,30-39,White,Female,Bond,Disapprove,Disapprove,Neither,No,,No,Yes,Yes,Better,Dole,Independent,Postgrad,100K or more,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Independent/Other,30 to 39,0.877,Unfavorable
26.0,37.0,13.0,First call,,,,Nixon,Disapprove,,,,,,,,,,,,,,,,State,Not complete,Kansas City area,,,,,1.282,Unfavorable
26.0,37.0,14.0,First call,50-59,White,Female,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Democrat,50 to 64,1.282,Favorable
26.0,37.0,15.0,First call,30-39,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,1.3780000000000001,Unfavorable
26.0,37.0,16.0,First call,25-29,White,Female,Nixon,Approve,Approve,Neither,No,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,18 to 29,25 to 29,Democrat,25 to 29,1.7349999999999999,Favorable
26.0,37.0,17.0,Second call,50-59,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Democrat,50 to 64,1.3780000000000001,Favorable
26.0,37.0,18.0,Second call,65 and over,White,Female,Nixon,Approve,,Neither,No,No,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Democrat,65 and over,1.451,Favorable
26.0,37.0,19.0,Second call,65 and over,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Democrat,HS grad,100K or more,Liberal,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Democrat,65 and over,1.451,
26.0,37.0,20.0,Second call,50-59,White,Male,Other,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,1.496,Unfavorable
26.0,37.0,21.0,Second call,30-39,White,Male,Bond,Disapprove,Disapprove,Neither,No,No,No,No,Yes,Same,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.9420000000000001,Unfavorable
26.0,37.0,22.0,Second call,30-39,White,Female,Bond,Approve,Disapprove,Neither,No,,No,No,No,,Clinton,Democrat,College grad,,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,0.877,Favorable
26.0,37.0,23.0,Second call,30-39,White,Male,Bond,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.9420000000000001,Unfavorable
26.0,37.0,24.0,Second call,60-64,White,Male,Bond,Disapprove,Disapprove,Neither,Yes,Yes,No,No,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,60 and over,60 and over,Republican,50 to 64,1.065,Unfavorable
26.0,37.0,25.0,Second call,45-49,White,Female,Nixon,Approve,,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Democrat,40 to 49,1.282,Favorable
26.0,37.0,26.0,Second call,65 and over,White,Female,Nixon,Approve,Disapprove,Neither,Yes,No,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Liberal,65 and over,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Democrat,65 and over,1.451,Favorable
26.0,37.0,27.0,Second call,40-44,White,Male,Bond,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,0.9420000000000001,Unfavorable
26.0,37.0,28.0,Second call,45-49,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,45 to 59,40 to 49,Republican,40 to 49,0.9420000000000001,Unfavorable
26.0,37.0,29.0,Second call,45-49,White,Female,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Democrat,40 to 49,1.282,Favorable
26.0,37.0,30.0,Second call,65 and over,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Yes,Same,Dole,Independent,HS grad,50 to 75K,Moderate,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,65 and over,0.9920000000000001,Unfavorable
26.0,37.0,31.0,Second call,,White,Male,Bond,,Disapprove,Neither,No,No,No,No,,Better,Clinton,Republican,Postgrad,50 to 75K,Moderate,,,State,Complete,Kansas City area,,,Republican,,0.9420000000000001,Unfavorable
26.0,37.0,32.0,Second call,40-44,White,Male,Bond,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Yes,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,0.9420000000000001,Unfavorable
26.0,37.0,33.0,Second call,65 and over,White,Female,Bond,Disapprove,Approve,,No,Yes,,,,,,,,,,65 and over,Issues,State,Not complete,Kansas City area,60 and over,60 and over,,65 and over,0.9920000000000001,Unfavorable
26.0,37.0,34.0,Second call,40-44,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,Yes,Same,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,1.3780000000000001,Favorable
26.0,37.0,35.0,Second call,65 and over,White,Female,Bond,Approve,Disapprove,Neither,No,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,65 and over,,State,Complete,Kansas City area,60 and over,60 and over,Democrat,65 and over,0.9920000000000001,Favorable
26.0,37.0,36.0,Second call,30-39,White,Male,Bond,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.9420000000000001,Favorable
26.0,37.0,37.0,Second call,40-44,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Same,Did not vote,Republican,Some college,75 to 100K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Republican,40 to 49,0.9420000000000001,Unfavorable
26.0,37.0,38.0,Second call,30-39,White,Female,Bond,Approve,Approve,Neither,No,,No,No,,Better,Clinton,Independent,Postgrad,100K or more,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Independent/Other,30 to 39,0.877,Unfavorable
26.0,37.0,39.0,Second call,40-44,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Republican,40 to 49,0.9420000000000001,Unfavorable
26.0,37.0,40.0,Second call,50-59,White,Male,Bond,Approve,Disapprove,Neither,No,No,No,Yes,Yes,Better,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,0.9420000000000001,Unfavorable
26.0,37.0,41.0,Second call,30-39,Black,Male,Nixon,Approve,Disapprove,Neither,No,Yes,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,2.077,Favorable
26.0,37.0,42.0,Second call,65 and over,White,Female,Bond,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Moderate,65 and over,Issues,State,Complete,Kansas City area,60 and over,60 and over,Democrat,65 and over,0.9920000000000001,Unfavorable
26.0,37.0,43.0,Second call,30-39,White,Female,Nixon,Approve,Approve,Neither,No,,No,No,,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,1.282,Unfavorable
26.0,37.0,44.0,Second call,30-39,White,Male,Bond,Approve,Disapprove,Neither,No,No,No,Yes,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,0.9420000000000001,Unfavorable
26.0,37.0,45.0,Third call,25-29,White,Female,Nixon,Approve,Approve,Neither,No,,No,No,No,Same,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,18 to 29,25 to 29,Independent/Other,25 to 29,1.7349999999999999,Unfavorable
26.0,37.0,46.0,Third call,45-49,White,Female,Bond,Approve,Approve,Neither,No,Yes,No,No,No,Better,Perot,Democrat,College grad,100K or more,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Democrat,40 to 49,0.877,Favorable
26.0,37.0,47.0,Third call,65 and over,White,Female,Bond,Disapprove,,Oppose Clinton,No,,Yes,Yes,,Better,Dole,Independent,Some college,50 to 75K,Moderate,65 and over,Moral Values,State,Complete,Kansas City area,60 and over,60 and over,Independent/Other,65 and over,0.9920000000000001,Unfavorable
26.0,37.0,48.0,Third call,50-59,White,Male,Nixon,Approve,Disapprove,Neither,Yes,No,No,No,No,Same,Perot,Independent,Postgrad,100K or more,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,1.3780000000000001,Unfavorable
26.0,37.0,49.0,Third call,25-29,White,Male,Nixon,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,,State,Complete,Kansas City area,18 to 29,25 to 29,Democrat,25 to 29,1.864,Unfavorable
26.0,37.0,50.0,Third call,40-44,White,Female,Bond,Disapprove,Disapprove,Neither,No,Yes,No,Yes,Yes,Worse,Dole,Independent,College grad,75 to 100K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,40 to 49,Independent/Other,40 to 49,0.877,Unfavorable
26.0,37.0,51.0,Third call,30-39,White,Female,Nixon,Approve,Approve,Neither,No,No,No,No,Yes,Same,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,1.282,Favorable
26.0,37.0,52.0,Third call,40-44,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,1.3780000000000001,Unfavorable
26.0,37.0,53.0,Third call,50-59,White,Male,Bond,,Approve,Neither,No,No,No,No,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Republican,50 to 64,0.9420000000000001,Unfavorable
26.0,37.0,54.0,Third call,30-39,White,Male,Nixon,Approve,Disapprove,,No,No,,,,,,,,,,18 to 64,Issues,State,Not complete,Kansas City area,30 to 44,30 to 39,,30 to 39,1.3780000000000001,Favorable
26.0,37.0,55.0,Third call,30-39,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,18 to 64,Issues,State,Complete,Kansas City area,30 to 44,30 to 39,Democrat,30 to 39,1.3780000000000001,Favorable
26.0,37.0,56.0,Third call,,White,Female,Bond,Disapprove,,,,,,,,,,,,,,,Issues,State,Not complete,Kansas City area,,,,,0.877,
26.0,37.0,57.0,Third call,60-64,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,60 and over,60 and over,Democrat,50 to 64,1.451,Favorable
26.0,37.0,58.0,Third call,45-49,Black,Female,Bond,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Democrat,40 to 49,1.322,Favorable
26.0,37.0,59.0,Third call,50-59,White,Female,Bond,Disapprove,,,,,,,,,,,,,,18 to 64,Moral Values,State,Not complete,Kansas City area,45 to 59,50 to 59,,50 to 64,0.877,Unfavorable
26.0,37.0,60.0,Third call,50-59,White,Female,Nixon,Approve,Disapprove,Neither,,No,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Conservative,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,50 to 59,Democrat,50 to 64,1.282,Unfavorable
26.0,37.0,61.0,Third call,45-49,White,Female,Bond,,Disapprove,,No,No,No,No,No,Same,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Independent/Other,40 to 49,0.877,Unfavorable
26.0,37.0,62.0,Third call,45-49,White,Female,Bond,Approve,Approve,Neither,No,No,No,No,Yes,Same,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Independent/Other,40 to 49,0.877,Unfavorable
26.0,37.0,63.0,Third call,45-49,White,Female,Bond,Approve,Approve,Neither,No,Yes,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,Moderate,18 to 64,Issues,State,Complete,Kansas City area,45 to 59,40 to 49,Democrat,40 to 49,0.877,Unfavorable
26.0,37.0,64.0,Third call,30-39,White,Female,Bond,Disapprove,Approve,Neither,No,Yes,No,Yes,Yes,Better,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,Moral Values,State,Complete,Kansas City area,30 to 44,30 to 39,Republican,30 to 39,0.877,Unfavorable
26.0,37.0,65.0,Third call,50-59,White,Male,Nixon,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Better,Perot,Independent,Postgrad,100K or more,Moderate,18 to 64,Moral Values,State,Complete,Kansas City area,45 to 59,50 to 59,Independent/Other,50 to 64,1.3780000000000001,Unfavorable
26.0,39.0,1.0,First call,50-59,Black,Male,Nixon,Approve,Approve,,No,No,,,,,,,,,,18 to 64,,State,Not complete,Kansas City area,45 to 59,50 to 59,,50 to 64,0.28800000000000003,Unfavorable
26.0,39.0,2.0,First call,40-44,Black,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,,State,Complete,Kansas City area,30 to 44,40 to 49,Democrat,40 to 49,0.269,Unfavorable
26.0,39.0,3.0,First call,30-39,Black,Female,Nixon,Approve,Approve,,No,No,,,,,,,,,,18 to 64,Issues,State,Not complete,Kansas City area,30 to 44,30 to 39,,30 to 39,0.269,Unfavorable
