State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Income,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
19.0,89.0,19.0,Second call,50-59,Black,Male,,Disapprove,Disapprove,Neither,No,No,No,No,Better,Clinton,Independent,Under 15K,,18 to 64,National,Cajun County,45 to 59,50 to 59,Independent/Other,50 to 64,0.801
19.0,89.0,20.0,Second call,60-64,Black,Female,Breaux,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,60 and over,60 and over,Democrat,50 to 64,0.99
19.0,89.0,21.0,Second call,65 and over,White,Female,Breaux,Approve,,,,,,,,,,,,65 and over,National,Cajun County,60 and over,60 and over,,65 and over,0.93
19.0,89.0,22.0,Second call,50-59,White,Female,Breaux,Approve,,,,,,,Same,,Democrat,50 to 75K,Liberal,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.87
19.0,89.0,23.0,Second call,30-39,Black,Female,Breaux,Approve,,,,,,,Better,,Democrat,50 to 75K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.926
19.0,89.0,24.0,Second call,65 and over,White,Male,Breaux,Disapprove,,,,,,,Same,,Republican,50 to 75K,Conservative,65 and over,National,Cajun County,60 and over,60 and over,Republican,65 and over,0.8160000000000001
19.0,89.0,25.0,Second call,65 and over,Black,Male,Breaux,Approve,,,,,,,Better,,Democrat,Under 15K,Conservative,65 and over,National,Cajun County,60 and over,60 and over,Democrat,65 and over,0.868
19.0,89.0,26.0,Second call,60-64,Black,Female,Breaux,Approve,,,,,,,Same,,Democrat,15 to 30K,Liberal,18 to 64,National,Cajun County,60 and over,60 and over,Democrat,50 to 64,0.99
19.0,89.0,27.0,Second call,65 and over,White,Male,Donelon,Disapprove,,,,,,,Same,,Republican,Under 15K,Conservative,65 and over,National,Cajun County,60 and over,60 and over,Republican,65 and over,0.706
19.0,89.0,28.0,Second call,40-44,Black,Female,Breaux,Approve,,,,,,,Worse,,Democrat,Under 15K,Moderate,18 to 64,National,Cajun County,30 to 44,40 to 49,Democrat,40 to 49,0.926
19.0,89.0,29.0,Third call,40-44,Black,Female,Breaux,Approve,,Neither,,No,No,No,Same,Clinton,Democrat,30 to 50K,Liberal,18 to 64,National,Cajun County,30 to 44,40 to 49,Democrat,40 to 49,0.926
19.0,89.0,30.0,Third call,50-59,Black,Male,Breaux,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,Under 15K,Moderate,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.8130000000000001
19.0,89.0,31.0,Third call,40-44,Black,Male,Breaux,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Independent,Under 15K,Conservative,18 to 64,National,Cajun County,30 to 44,40 to 49,Independent/Other,40 to 49,0.8130000000000001
19.0,89.0,32.0,Third call,40-44,,Male,Donelon,,,Neither,No,Yes,Yes,Yes,Same,Dole,Independent,,Moderate,18 to 64,National,Cajun County,30 to 44,40 to 49,Independent/Other,40 to 49,0.6599999999999999
19.0,89.0,33.0,Third call,50-59,Black,Male,Breaux,Approve,,,,,,,Same,,Democrat,Under 15K,Moderate,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.8130000000000001
19.0,89.0,34.0,Third call,65 and over,Black,Female,Breaux,Approve,,,,,,,Better,,Democrat,,Moderate,65 and over,National,Cajun County,60 and over,60 and over,Democrat,65 and over,0.99
19.0,89.0,35.0,Third call,30-39,Black,Female,Breaux,Approve,,,,,,,Better,,Democrat,Under 15K,Liberal,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.926
19.0,89.0,36.0,Third call,30-39,Black,Female,Breaux,Approve,,,,,,,Same,,Democrat,30 to 50K,Liberal,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.926
19.0,89.0,37.0,Third call,50-59,Black,Female,,Approve,,,,,,,Better,,Democrat,50 to 75K,Liberal,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.913
19.0,89.0,38.0,Third call,30-39,Black,Female,Breaux,Approve,,,,,,,Worse,,Democrat,15 to 30K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.926
19.0,89.0,39.0,Third call,30-39,Black,Female,Breaux,Approve,,,,,,,Same,,Democrat,50 to 75K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.926
19.0,89.0,40.0,Third call,65 and over,White,Female,Breaux,Approve,,,,,,,Better,,Democrat,30 to 50K,Moderate,65 and over,National,Cajun County,60 and over,60 and over,Democrat,65 and over,0.93
19.0,89.0,41.0,Third call,65 and over,Black,Female,Breaux,Approve,,,,,,,Better,,Independent,Under 15K,Moderate,65 and over,National,Cajun County,60 and over,60 and over,Independent/Other,65 and over,0.99
19.0,89.0,42.0,Third call,40-44,Black,Female,Breaux,Approve,,,,,,,Same,,Democrat,50 to 75K,Conservative,18 to 64,National,Cajun County,30 to 44,40 to 49,Democrat,40 to 49,0.926
19.0,89.0,43.0,Third call,30-39,Black,Female,Breaux,Approve,,,,,,,,,Democrat,50 to 75K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.926
19.0,89.0,44.0,Third call,30-39,Black,Male,Breaux,Approve,,,,,,,Better,,Democrat,50 to 75K,Conservative,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.8130000000000001
19.0,89.0,45.0,Third call,60-64,Black,Female,Breaux,Approve,,,,,,,Better,,Democrat,,Moderate,18 to 64,National,Cajun County,60 and over,60 and over,Democrat,50 to 64,0.99
19.0,95.0,1.0,First call,30-39,Black,Male,Breaux,Approve,,,,,,,Better,,Independent,100K or more,Moderate,18 to 64,National,Protestant North,30 to 44,30 to 39,Independent/Other,30 to 39,0.731
19.0,95.0,2.0,First call,40-44,White,Male,Donelon,Approve,,,,,,,Same,,Independent,15 to 30K,Moderate,18 to 64,National,Protestant North,30 to 44,40 to 49,Independent/Other,40 to 49,0.528
19.0,95.0,3.0,Second call,30-39,Black,Female,Breaux,Approve,Disapprove,Neither,No,No,No,No,Same,Clinton,Democrat,15 to 30K,,18 to 64,National,Protestant North,30 to 44,30 to 39,Democrat,30 to 39,0.791
19.0,95.0,4.0,Second call,50-59,Black,Female,Breaux,Approve,Approve,,,,,,,,,,,18 to 64,National,Protestant North,45 to 59,50 to 59,,50 to 64,0.791
19.0,95.0,5.0,Second call,40-44,Black,Female,Breaux,Approve,Disapprove,Neither,Yes,No,No,No,Worse,Clinton,Democrat,Under 15K,Moderate,18 to 64,National,Protestant North,30 to 44,40 to 49,Democrat,40 to 49,0.791
19.0,95.0,6.0,Second call,45-49,Black,Female,Breaux,Approve,Disapprove,Support Clinton,Yes,No,No,No,Better,Clinton,Democrat,30 to 50K,Liberal,18 to 64,National,Protestant North,45 to 59,40 to 49,Democrat,40 to 49,0.791
19.0,95.0,7.0,Second call,65 and over,Black,Female,,Approve,Approve,Neither,No,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Moderate,65 and over,National,Protestant North,60 and over,60 and over,Democrat,65 and over,0.885
19.0,95.0,8.0,Second call,45-49,,,Breaux,Approve,,,,,,,Worse,,Democrat,Under 15K,,18 to 64,National,Protestant North,45 to 59,40 to 49,Democrat,40 to 49,0.521
19.0,95.0,9.0,Second call,45-49,Black,Female,Breaux,Approve,,,,,,,Better,,Democrat,75 to 100K,Moderate,18 to 64,National,Protestant North,45 to 59,40 to 49,Democrat,40 to 49,0.791
19.0,95.0,10.0,Second call,65 and over,,,Breaux,Approve,,,,,,,Same,,Democrat,,Moderate,65 and over,National,Protestant North,60 and over,60 and over,Democrat,65 and over,0.608
19.0,95.0,11.0,Second call,65 and over,White,Female,Breaux,Approve,,,,,,,,,,,,65 and over,National,Protestant North,60 and over,60 and over,,65 and over,0.608
19.0,95.0,12.0,Second call,65 and over,White,Female,Breaux,Disapprove,,,,,,,Same,,,15 to 30K,Conservative,65 and over,National,Protestant North,60 and over,60 and over,,65 and over,0.608
19.0,95.0,13.0,Third call,30-39,Black,Female,,Approve,Approve,Neither,Yes,No,No,No,Better,Clinton,Democrat,30 to 50K,Liberal,18 to 64,National,Protestant North,30 to 44,30 to 39,Democrat,30 to 39,0.8200000000000001
19.0,95.0,14.0,Third call,45-49,Black,Male,Breaux,Approve,Approve,Neither,,No,No,No,Better,Clinton,Democrat,,,18 to 64,National,Protestant North,45 to 59,40 to 49,Democrat,40 to 49,0.731
19.0,95.0,15.0,Third call,45-49,White,Male,Donelon,Disapprove,Approve,,,,,,,,,,,18 to 64,National,Protestant North,45 to 59,40 to 49,,40 to 49,0.528
19.0,95.0,16.0,Third call,50-59,Black,Male,Breaux,Approve,Disapprove,Support Clinton,No,No,No,No,Better,Clinton,Democrat,15 to 30K,Liberal,18 to 64,National,Protestant North,45 to 59,50 to 59,Democrat,50 to 64,0.731
19.0,95.0,17.0,Third call,45-49,Black,Male,Breaux,Approve,,,,,,,Better,,Independent,15 to 30K,Moderate,18 to 64,National,Protestant North,45 to 59,40 to 49,Independent/Other,40 to 49,0.731
19.0,95.0,18.0,Third call,30-39,Black,Female,,Approve,,,,,,,Better,,Democrat,15 to 30K,Moderate,18 to 64,National,Protestant North,30 to 44,30 to 39,Democrat,30 to 39,0.8200000000000001
19.0,95.0,19.0,Third call,60-64,Black,Female,Breaux,Approve,,,,,,,Better,,Democrat,30 to 50K,Moderate,18 to 64,National,Protestant North,60 and over,60 and over,Democrat,50 to 64,0.853
19.0,95.0,20.0,Third call,45-49,White,Female,Donelon,Disapprove,,,,,,,Better,,Republican,30 to 50K,Conservative,18 to 64,National,Protestant North,45 to 59,40 to 49,Republican,40 to 49,0.571
19.0,99.0,1.0,First call,65 and over,,Female,Breaux,Disapprove,Disapprove,Neither,Yes,Yes,No,No,Worse,Clinton,Democrat,15 to 30K,Liberal,65 and over,National,Cajun County,60 and over,60 and over,Democrat,65 and over,0.511
19.0,99.0,2.0,First call,45-49,White,Female,Breaux,Approve,Approve,Neither,Yes,No,No,No,Better,,Democrat,50 to 75K,Moderate,18 to 64,National,Cajun County,45 to 59,40 to 49,Democrat,40 to 49,0.47800000000000004
19.0,99.0,3.0,First call,50-59,White,Female,Donelon,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,Worse,Dole,Republican,50 to 75K,Moderate,18 to 64,National,Cajun County,45 to 59,50 to 59,Republican,50 to 64,0.41300000000000003
19.0,99.0,4.0,First call,30-39,White,Female,Donelon,Approve,Approve,Neither,No,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.41300000000000003
19.0,99.0,5.0,First call,60-64,White,Female,Breaux,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,15 to 30K,Moderate,18 to 64,National,Cajun County,60 and over,60 and over,Democrat,50 to 64,0.511
19.0,99.0,6.0,First call,50-59,White,Male,Breaux,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,Better,Clinton,Democrat,Under 15K,Moderate,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.41900000000000004
19.0,99.0,7.0,First call,18-24,White,Female,Donelon,Disapprove,,,,,,,Same,,Democrat,15 to 30K,Moderate,18 to 64,National,Cajun County,18 to 29,18 to 24,Democrat,18 to 24,0.484
19.0,99.0,8.0,First call,50-59,White,Male,Breaux,Approve,,,,,,,Same,,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.41900000000000004
19.0,99.0,9.0,First call,50-59,White,Male,Breaux,Disapprove,,,,,,,Same,,Republican,,Conservative,18 to 64,National,Cajun County,45 to 59,50 to 59,Republican,50 to 64,0.41900000000000004
19.0,99.0,10.0,First call,30-39,White,Male,Breaux,Approve,,,,,,,Better,,Democrat,100K or more,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.41900000000000004
19.0,99.0,11.0,First call,65 and over,White,Male,Breaux,Approve,,,,,,,,,,,,65 and over,National,Cajun County,60 and over,60 and over,,65 and over,0.448
19.0,99.0,12.0,First call,50-59,White,Male,Donelon,Disapprove,,,,,,,Same,,Republican,100K or more,Conservative,18 to 64,National,Cajun County,45 to 59,50 to 59,Republican,50 to 64,0.363
19.0,99.0,13.0,Second call,50-59,White,Male,Breaux,Approve,Approve,Neither,No,No,No,Yes,Worse,Clinton,Democrat,Under 15K,Liberal,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.41900000000000004
19.0,99.0,14.0,Second call,,White,Male,Donelon,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Democrat,Under 15K,Conservative,,National,Cajun County,,,Democrat,,0.363
19.0,99.0,15.0,Second call,65 and over,White,,Breaux,,,Neither,,No,No,,Same,Clinton,Independent,,,65 and over,National,Cajun County,60 and over,60 and over,Independent/Other,65 and over,0.448
19.0,99.0,16.0,Second call,65 and over,White,Female,Breaux,Approve,Approve,Neither,No,No,No,No,Same,Clinton,Republican,15 to 30K,Moderate,65 and over,National,Cajun County,60 and over,60 and over,Republican,65 and over,0.511
19.0,99.0,17.0,Second call,40-44,White,Female,Breaux,Disapprove,Approve,,,,Yes,,Worse,Clinton,Democrat,15 to 30K,Conservative,18 to 64,National,Cajun County,30 to 44,40 to 49,Democrat,40 to 49,0.47800000000000004
19.0,99.0,18.0,Second call,50-59,White,Male,Donelon,Approve,Disapprove,Neither,Yes,No,No,No,Same,Dole,Democrat,15 to 30K,Liberal,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.363
19.0,99.0,19.0,Second call,60-64,White,Female,Donelon,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Better,Dole,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,60 and over,60 and over,Democrat,50 to 64,0.442
19.0,99.0,20.0,Second call,65 and over,White,Female,,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Clinton,Republican,,Conservative,65 and over,National,Cajun County,60 and over,60 and over,Republican,65 and over,0.504
19.0,99.0,21.0,Second call,45-49,White,Female,Breaux,Approve,Disapprove,Neither,No,No,No,No,Better,Clinton,Democrat,30 to 50K,Conservative,18 to 64,National,Cajun County,45 to 59,40 to 49,Democrat,40 to 49,0.47800000000000004
19.0,99.0,22.0,Second call,65 and over,White,Female,Breaux,Approve,,,,,,,,,,,Moderate,65 and over,National,Cajun County,60 and over,60 and over,,65 and over,0.511
19.0,99.0,23.0,Second call,65 and over,White,Female,Breaux,,,,,,,,Same,,Democrat,50 to 75K,Liberal,65 and over,National,Cajun County,60 and over,60 and over,Democrat,65 and over,0.511
19.0,99.0,24.0,Second call,50-59,White,Male,Breaux,Approve,,,,,,,Better,,Democrat,75 to 100K,Liberal,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.41900000000000004
19.0,99.0,25.0,Second call,60-64,White,Male,,Disapprove,,,,,,,Same,,Democrat,50 to 75K,Moderate,18 to 64,National,Cajun County,60 and over,60 and over,Democrat,50 to 64,0.442
19.0,99.0,26.0,Second call,50-59,White,Female,Donelon,Disapprove,,,,,,,Worse,,Republican,50 to 75K,Conservative,18 to 64,National,Cajun County,45 to 59,50 to 59,Republican,50 to 64,0.41300000000000003
19.0,99.0,27.0,Second call,65 and over,White,Female,Breaux,Approve,,,,,,,,,,,,65 and over,National,Cajun County,60 and over,60 and over,,65 and over,0.511
19.0,99.0,28.0,Second call,65 and over,White,Male,,Approve,,,,,,,Better,,Democrat,Under 15K,Moderate,65 and over,National,Cajun County,60 and over,60 and over,Democrat,65 and over,0.442
19.0,99.0,29.0,Second call,45-49,White,Female,Breaux,Approve,,,,,,,Better,,Democrat,15 to 30K,Conservative,18 to 64,National,Cajun County,45 to 59,40 to 49,Democrat,40 to 49,0.47800000000000004
19.0,99.0,30.0,Second call,50-59,White,Female,Breaux,Approve,,,,,,,Better,,Democrat,,Liberal,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.47800000000000004
19.0,99.0,31.0,Third call,30-39,White,Female,Breaux,Approve,Approve,Neither,No,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.47800000000000004
19.0,99.0,32.0,Third call,30-39,White,Female,Donelon,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,No,Worse,Dole,Republican,15 to 30K,Conservative,18 to 64,National,Cajun County,30 to 44,30 to 39,Republican,30 to 39,0.41300000000000003
19.0,99.0,33.0,Third call,45-49,White,Female,Donelon,Approve,Approve,Neither,No,No,No,No,Worse,Clinton,Democrat,15 to 30K,Moderate,18 to 64,National,Cajun County,45 to 59,40 to 49,Democrat,40 to 49,0.41300000000000003
19.0,99.0,34.0,Third call,30-39,White,Female,Breaux,Approve,Disapprove,Neither,No,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.47800000000000004
19.0,99.0,35.0,Third call,50-59,White,Female,Donelon,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Worse,Dole,Republican,,Conservative,18 to 64,National,Cajun County,45 to 59,50 to 59,Republican,50 to 64,0.41300000000000003
19.0,99.0,36.0,Third call,45-49,White,Female,Breaux,Approve,Approve,Support Clinton,Yes,No,No,No,Better,Clinton,Democrat,Under 15K,Moderate,18 to 64,National,Cajun County,45 to 59,40 to 49,Democrat,40 to 49,0.47800000000000004
19.0,99.0,37.0,Third call,60-64,White,Female,Breaux,Approve,Approve,Neither,No,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,60 and over,60 and over,Democrat,50 to 64,0.511
19.0,99.0,38.0,Third call,65 and over,White,Male,Donelon,Disapprove,Approve,Neither,Yes,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,65 and over,National,Cajun County,60 and over,60 and over,Republican,65 and over,0.388
19.0,99.0,39.0,Third call,30-39,White,Female,Donelon,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,75 to 100K,Conservative,18 to 64,National,Cajun County,30 to 44,30 to 39,Republican,30 to 39,0.41300000000000003
19.0,99.0,40.0,Third call,30-39,White,Female,Donelon,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,100K or more,Conservative,18 to 64,National,Cajun County,30 to 44,30 to 39,Republican,30 to 39,0.41300000000000003
19.0,99.0,41.0,Third call,45-49,White,Female,Breaux,Approve,Approve,Oppose Clinton,No,Yes,Yes,Yes,Same,Clinton,Independent,15 to 30K,Conservative,18 to 64,National,Cajun County,45 to 59,40 to 49,Independent/Other,40 to 49,0.47800000000000004
19.0,99.0,42.0,Third call,40-44,White,Female,Donelon,Approve,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Better,Dole,Democrat,50 to 75K,Conservative,18 to 64,National,Cajun County,30 to 44,40 to 49,Democrat,40 to 49,0.41300000000000003
19.0,99.0,43.0,Third call,30-39,White,Female,Breaux,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Better,Clinton,Independent,50 to 75K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Independent/Other,30 to 39,0.47800000000000004
19.0,99.0,44.0,Third call,30-39,White,Female,Donelon,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Worse,Clinton,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,30 to 44,30 to 39,Democrat,30 to 39,0.41300000000000003
19.0,99.0,45.0,Third call,50-59,White,Male,Breaux,Disapprove,,,,,,,Better,,Independent,30 to 50K,Conservative,18 to 64,National,Cajun County,45 to 59,50 to 59,Independent/Other,50 to 64,0.41900000000000004
19.0,99.0,46.0,Third call,50-59,White,Female,Breaux,Disapprove,,,,,,,Same,,Democrat,15 to 30K,Conservative,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.47800000000000004
19.0,99.0,47.0,Third call,40-44,White,Female,Breaux,Approve,,,,,,,Better,,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,30 to 44,40 to 49,Democrat,40 to 49,0.47800000000000004
19.0,99.0,48.0,Third call,30-39,White,Female,Donelon,Disapprove,,,,,,,Same,,Independent,30 to 50K,Conservative,18 to 64,National,Cajun County,30 to 44,30 to 39,Independent/Other,30 to 39,0.41300000000000003
19.0,99.0,49.0,Third call,50-59,White,Female,Breaux,Approve,,,,,,,Same,,Democrat,,Conservative,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.47800000000000004
19.0,99.0,50.0,Third call,45-49,White,Male,Breaux,Approve,,,,,,,Same,,Independent,50 to 75K,Moderate,18 to 64,National,Cajun County,45 to 59,40 to 49,Independent/Other,40 to 49,0.41900000000000004
19.0,99.0,51.0,Third call,50-59,White,Female,Breaux,Approve,,,,,,,Better,,Democrat,30 to 50K,Moderate,18 to 64,National,Cajun County,45 to 59,50 to 59,Democrat,50 to 64,0.47800000000000004
19.0,99.0,52.0,Third call,25-29,White,Female,Donelon,Approve,,,,,,,Better,,Democrat,15 to 30K,Moderate,18 to 64,National,Cajun County,18 to 29,25 to 29,Democrat,25 to 29,0.484
19.0,99.0,53.0,Third call,30-39,White,Female,Donelon,Disapprove,,,,,,,Same,,Republican,15 to 30K,Conservative,18 to 64,National,Cajun County,30 to 44,30 to 39,Republican,30 to 39,0.41300000000000003
19.0,99.0,54.0,Third call,18-24,White,Male,Other,Disapprove,,,,,,,Same,,Something else,50 to 75K,Moderate,18 to 64,National,Cajun County,18 to 29,18 to 24,Independent/Other,18 to 24,2.051
19.0,99.0,55.0,Third call,45-49,White,Female,Donelon,Disapprove,,,,,,,Worse,,Republican,30 to 50K,Conservative,18 to 64,National,Cajun County,45 to 59,40 to 49,Republican,40 to 49,0.41300000000000003
19.0,99.0,56.0,Third call,45-49,White,Male,Breaux,Disapprove,,,,,,,Better,,Democrat,15 to 30K,Conservative,18 to 64,National,Cajun County,45 to 59,40 to 49,Democrat,40 to 49,0.41900000000000004
19.0,99.0,57.0,Third call,65 and over,White,Female,Breaux,Approve,,,,,,,Better,,Democrat,15 to 30K,,65 and over,National,Cajun County,60 and over,60 and over,Democrat,65 and over,0.511
19.0,99.0,58.0,Third call,25-29,White,Male,Other,Disapprove,,,,,,,Same,,Independent,15 to 30K,Moderate,18 to 64,National,Cajun County,18 to 29,25 to 29,Independent/Other,25 to 29,2.051
