State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Q9: Allow med marjna?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Clinton as person
29.0,16.0,36.0,Third call,60-64,White,Female,Reid,Jones,Approve,Disapprove,No,,No,No,No,Same,Dole,,HS grad,50 to 75K,,18 to 64,State,Complete,Clark County,60 and over,60 and over,,50 to 64,1.201,Social Security,Unfavorable
29.0,16.0,37.0,Third call,30-39,White,Female,Ensign,Jones,Approve,Approve,Yes,Neither,No,No,No,Same,Did not vote,Independent,Some college,30 to 50K,,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Independent/Other,30 to 39,0.7840000000000001,Economy/jobs,Favorable
29.0,16.0,38.0,Third call,30-39,White,Male,Ensign,Guinn,,,Yes,,,,,,,,,,,18 to 64,State,Not complete,Clark County,30 to 44,30 to 39,,30 to 39,0.886,Economy/jobs,Unfavorable
29.0,16.0,39.0,Third call,45-49,White,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Republican,40 to 49,1.082,Nuclear waste,Unfavorable
29.0,16.0,40.0,Third call,40-44,White,Male,Ensign,Guinn,Disapprove,Approve,No,,Yes,Yes,,Same,Perot,Republican,HS grad,30 to 50K,,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,1.082,Crime/drugs,Unfavorable
29.0,16.0,41.0,Third call,40-44,Hispanic,Male,Reid,Jones,Approve,Approve,Yes,,No,No,No,Same,Clinton,Democrat,No HS,15 to 30K,,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,0.945,Economy/jobs,Unfavorable
29.0,16.0,42.0,Third call,45-49,White,Male,Ensign,Guinn,Disapprove,Approve,No,,Yes,Yes,Yes,Worse,Dole,Independent,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Independent/Other,40 to 49,1.082,,Unfavorable
29.0,16.0,43.0,Third call,50-59,Black,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.916,Social Security,Favorable
29.0,18.0,1.0,First call,25-29,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,1.701,Taxes,Unfavorable
29.0,18.0,2.0,First call,30-39,Black,Male,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,1.581,Economy/jobs,Favorable
29.0,18.0,3.0,First call,60-64,White,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Worse,Dole,Independent,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,60 and over,60 and over,Independent/Other,50 to 64,1.87,Clin/Lwnsky,Unfavorable
29.0,18.0,4.0,First call,45-49,White,Female,Ensign,Jones,Disapprove,Approve,Yes,Neither,No,No,Yes,Same,Dole,Independent,Some college,100K or more,Moderate,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Independent/Other,40 to 49,1.202,Nuclear waste,Unfavorable
29.0,18.0,5.0,First call,60-64,White,Female,Reid,Jones,Approve,,Yes,Neither,No,No,Yes,Better,Clinton,Democrat,,,,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,1.5030000000000001,Nuclear waste,
29.0,18.0,6.0,First call,30-39,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,1.3319999999999999,Education,Favorable
29.0,18.0,7.0,First call,65 and over,White,Female,Ensign,Jones,Approve,Disapprove,No,,,,,,,,,,,65 and over,State,Not complete,Clark County,60 and over,60 and over,,65 and over,1.658,Social Security,Unfavorable
29.0,18.0,8.0,First call,50-59,White,Female,Ensign,Guinn,Approve,Disapprove,No,Neither,No,No,Yes,Same,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,1.604,,Unfavorable
29.0,18.0,9.0,First call,60-64,White,Female,Ensign,Guinn,Disapprove,,,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Independent/Other,50 to 64,1.6,Clin/Lwnsky,Unfavorable
29.0,18.0,10.0,First call,30-39,Black,Female,Ensign,,Disapprove,Approve,,Neither,Yes,Yes,Yes,Same,Clinton,Republican,Postgrad,Under 15K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,1.4849999999999999,Social Security,Favorable
29.0,18.0,11.0,First call,60-64,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,1.552,Social Security,Favorable
29.0,18.0,12.0,First call,65 and over,White,,Reid,Jones,,Disapprove,Yes,,,,,,,,,,,65 and over,State,Not complete,Clark County,60 and over,60 and over,,65 and over,1.5030000000000001,Social Security,Favorable
29.0,18.0,13.0,First call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,No,No,Same,Dole,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,1.3559999999999999,Taxes,Unfavorable
29.0,18.0,14.0,First call,45-49,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,1.3319999999999999,,Unfavorable
29.0,18.0,15.0,Second call,25-29,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Neither,No,No,Yes,Better,Did not vote,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,1.437,Taxes,Unfavorable
29.0,18.0,16.0,Second call,50-59,White,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,No,Same,Clinton,Republican,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,1.312,Social Security,Favorable
29.0,18.0,17.0,Second call,60-64,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,1.809,Clin/Lwnsky,Unfavorable
29.0,18.0,18.0,Second call,40-44,Black,Male,Reid,Jones,Approve,,Yes,,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,1.447,Nuclear waste,Favorable
29.0,18.0,19.0,Second call,60-64,Black,Male,Ensign,Guinn,,Disapprove,Yes,Neither,Yes,Yes,Yes,Worse,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Independent/Other,50 to 64,1.608,Social Security,Unfavorable
29.0,18.0,20.0,Second call,25-29,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,No,Yes,Yes,Better,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,1.701,Taxes,Unfavorable
29.0,18.0,21.0,Second call,25-29,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,Neither,No,Yes,Yes,Better,Did not vote,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,1.701,Education,Unfavorable
29.0,18.0,22.0,Second call,65 and over,White,Male,Ensign,Guinn,Approve,Disapprove,No,Neither,No,No,No,Same,Clinton,Republican,College grad,50 to 75K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,1.87,Economy/jobs,Favorable
29.0,18.0,23.0,Second call,40-44,White,Female,Ensign,Guinn,Approve,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,100K or more,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,1.312,Economy/jobs,Unfavorable
29.0,18.0,24.0,Second call,60-64,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Worse,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,1.552,Nuclear waste,Unfavorable
29.0,18.0,25.0,Third call,45-49,White,Female,Reid,Guinn,Disapprove,Approve,Yes,Neither,,Yes,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,1.455,Economy/jobs,Unfavorable
29.0,18.0,26.0,Third call,60-64,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,1.5030000000000001,Social Security,Favorable
29.0,18.0,27.0,Third call,60-64,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Independent/Other,50 to 64,1.552,Education,Unfavorable
29.0,18.0,28.0,Third call,30-39,Black,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,1.447,Economy/jobs,Favorable
29.0,18.0,29.0,Third call,18-24,Black,Male,,Jones,Approve,Disapprove,No,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Democrat,18 to 24,1.7309999999999999,Crime/drugs,Favorable
29.0,18.0,30.0,Third call,45-49,White,Female,Reid,Jones,Approve,Disapprove,,Neither,No,Yes,No,Better,Clinton,Democrat,Postgrad,,Moderate,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,1.441,Education,Unfavorable
29.0,18.0,31.0,Third call,45-49,White,Female,Ensign,Jones,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Better,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,1.47,Nuclear waste,Favorable
29.0,18.0,32.0,Third call,30-39,White,Male,Reid,Guinn,Approve,Approve,Yes,Support Clinton,Yes,Yes,Yes,Better,Perot,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,1.504,Crime/drugs,Unfavorable
29.0,18.0,33.0,Third call,50-59,Black,Female,Reid,Jones,Disapprove,Approve,No,Support Clinton,No,No,No,Better,Clinton,Independent,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Independent/Other,50 to 64,1.712,Social Security,Favorable
29.0,18.0,34.0,Third call,40-44,Hispanic,Female,Ensign,Guinn,Disapprove,Approve,Yes,Support Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,1.38,Nuclear waste,Favorable
29.0,18.0,35.0,Third call,30-39,White,Female,Reid,Jones,Approve,Approve,Yes,Oppose Clinton,No,No,No,Same,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,1.3319999999999999,Nuclear waste,Favorable
29.0,18.0,36.0,Third call,65 and over,Black,Female,Reid,Jones,Approve,Approve,Yes,Support Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,1.58,Nuclear waste,Favorable
29.0,18.0,37.0,Third call,30-39,Asian,Male,Ensign,Jones,Approve,Approve,No,Support Clinton,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,1.517,Social Security,Favorable
29.0,18.0,38.0,Third call,30-39,Black,Male,Reid,Guinn,Approve,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Republican,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,1.581,Social Security,Unfavorable
29.0,18.0,39.0,Third call,30-39,White,Male,Reid,Jones,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Clinton,Republican,HS grad,75 to 100K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,1.377,Social Security,Favorable
29.0,18.0,40.0,Third call,40-44,White,Female,Reid,Guinn,Approve,Approve,Yes,Oppose Clinton,Yes,No,Yes,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,1.455,Social Security,Favorable
29.0,18.0,41.0,Third call,25-29,Black,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Better,Did not vote,Democrat,HS grad,15 to 30K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Democrat,25 to 29,1.4849999999999999,Nuclear waste,Favorable
29.0,18.0,42.0,Third call,40-44,Asian,Male,Reid,Jones,Approve,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Democrat,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,1.377,Crime/drugs,Favorable
29.0,18.0,43.0,Third call,45-49,Asian,Male,Reid,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,1.504,Social Security,Favorable
29.0,18.0,44.0,Third call,18-24,Asian,Male,Reid,Guinn,Approve,Approve,Yes,Oppose Clinton,Yes,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Democrat,18 to 24,1.593,Nuclear waste,Favorable
29.0,19.0,1.0,First call,50-59,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Worse,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.6689999999999999,Social Security,Unfavorable
29.0,19.0,2.0,First call,30-39,Black,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Better,Did not vote,Something else,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Independent/Other,30 to 39,0.581,,Favorable
29.0,19.0,3.0,First call,50-59,White,Female,Ensign,Jones,Approve,Approve,No,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.61,Social Security,Unfavorable
29.0,19.0,4.0,First call,65 and over,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,Yes,Yes,No,Same,Did not vote,Republican,HS grad,,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.6349999999999999,,Unfavorable
29.0,19.0,5.0,First call,65 and over,White,Female,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.7649999999999999,,Favorable
29.0,19.0,6.0,First call,50-59,White,Male,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.701,Social Security,Favorable
29.0,19.0,7.0,First call,30-39,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,0.554,Economy/jobs,Favorable
29.0,19.0,8.0,First call,65 and over,White,Male,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Clinton,Something else,HS grad,30 to 50K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Independent/Other,65 and over,0.706,Nuclear waste,Unfavorable
29.0,19.0,9.0,First call,65 and over,,Female,Ensign,Guinn,,Approve,No,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.7529999999999999,,Unfavorable
29.0,19.0,10.0,First call,65 and over,,,,Guinn,,Approve,No,Neither,,Yes,,Same,Dole,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.795,,Unfavorable
29.0,19.0,11.0,First call,30-39,Hispanic,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Independent,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Independent/Other,30 to 39,0.581,Nuclear waste,Favorable
29.0,19.0,12.0,First call,60-64,White,Female,Reid,Jones,Approve,,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,75 to 100K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,0.624,Social Security,
29.0,19.0,13.0,First call,30-39,Asian,Male,Ensign,Guinn,,Approve,Yes,Neither,No,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.5640000000000001,Crime/drugs,Unfavorable
29.0,19.0,14.0,First call,65 and over,Asian,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,,Yes,Yes,Same,Dole,Republican,HS grad,Under 15K,Liberal,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.615,Social Security,Unfavorable
29.0,19.0,15.0,Second call,40-44,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,Neither,No,No,Yes,Better,Dole,Republican,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.6689999999999999,Education,Unfavorable
29.0,19.0,16.0,Second call,50-59,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Worse,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.554,Taxes,Favorable
29.0,19.0,17.0,Second call,40-44,Black,Female,Reid,Jones,Approve,,,Support Clinton,No,No,No,Worse,Clinton,Democrat,College grad,15 to 30K,,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,0.628,Education,Favorable
29.0,19.0,18.0,Second call,65 and over,White,Female,Ensign,Guinn,Approve,Disapprove,No,Neither,No,No,No,Same,Clinton,Republican,No HS,Under 15K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.7529999999999999,Social Security,Favorable
29.0,19.0,19.0,Second call,65 and over,White,,Reid,Jones,Approve,,,Neither,No,No,,Worse,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.6759999999999999,Nuclear waste,Favorable
29.0,19.0,20.0,Second call,65 and over,White,Male,Ensign,Guinn,Approve,Approve,No,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Democrat,Some college,15 to 30K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.776,Clin/Lwnsky,Unfavorable
29.0,19.0,21.0,Second call,50-59,White,Female,Ensign,Jones,Approve,Approve,Yes,Neither,No,No,No,Worse,Did not vote,Democrat,,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.5,Nuclear waste,Favorable
29.0,19.0,22.0,Second call,65 and over,Black,Female,Reid,Jones,Approve,,Yes,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.6569999999999999,Social Security,Unfavorable
29.0,19.0,23.0,Second call,25-29,White,Male,Other,Other,,Approve,Yes,Neither,No,No,Yes,Same,Other,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Independent/Other,25 to 29,0.8580000000000001,,Favorable
29.0,19.0,24.0,Third call,30-39,White,Female,Reid,Jones,Approve,,Yes,Support Clinton,No,No,No,Better,Perot,Democrat,Some college,30 to 50K,,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,0.554,Economy/jobs,Favorable
29.0,19.0,25.0,Third call,50-59,Other,Female,Reid,Jones,Approve,Disapprove,No,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.6789999999999999,Nuclear waste,Favorable
29.0,19.0,26.0,Third call,40-44,White,Male,Reid,None of the above,Approve,Approve,No,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,0.967,Economy/jobs,Favorable
29.0,19.0,27.0,Third call,40-44,White,,Ensign,None of the above,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Worse,Other,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.712,Social Security,Unfavorable
