State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Who attacked unfairly?,Who had more ads?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,How to improve Gov tax plan,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Future of state economy,Clinton as person,Union memeber in HH
50.0,20.0,15.0,First call,30-39,White,Female,,Thompson,Approve,,,,Neither,No,No,,Same,Clinton,,Democrat,College grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,1.353,Abortion,Same,Unfavorable,Yes
50.0,20.0,16.0,First call,40-44,White,Female,Neumann,Garvey,Approve,Disapprove,Both,About the same,Neither,Yes,Yes,Yes,Better,Perot,One factor,Democrat,Some college,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Democrat,40 to 49,1.246,Taxes,Same,Unfavorable,Yes
50.0,20.0,17.0,First call,65 and over,White,Female,Neumann,,,,,,,Yes,Yes,Yes,Same,Dole,,Republican,College grad,Protestant,Under 15K,Liberal,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Republican,65 and over,1.765,Social Security,Same,Unfavorable,No
50.0,20.0,18.0,First call,50-59,White,Female,Neumann,Thompson,Approve,Approve,Both,About the same,Neither,No,No,No,Same,Perot,One factor,Something else,HS grad,Catholic,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,1.399,Abortion,Same,Unfavorable,No
50.0,20.0,19.0,First call,30-39,White,Female,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,Yes,Better,Clinton,One factor,Democrat,HS grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,1.399,Social Security,Better,Unfavorable,No
50.0,20.0,20.0,First call,60-64,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,About the same,Neither,No,No,Yes,Same,Clinton,Not a factor,Independent,HS grad,Catholic,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,50 to 64,1.766,Abortion,Better,Unfavorable,No
50.0,20.0,21.0,First call,30-39,White,Male,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Better,Dole,One factor,Something else,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Independent/Other,30 to 39,1.329,,Same,Unfavorable,Yes
50.0,20.0,22.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,No HS,Catholic,15 to 30K,Conservative,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.4649999999999999,Social Security,Same,Favorable,Yes
50.0,20.0,23.0,First call,65 and over,White,Female,,Thompson,Disapprove,Disapprove,,,Neither,Yes,Yes,No,Same,Clinton,One factor,Independent,HS grad,Protestant,,Moderate,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,65 and over,1.796,Taxes,Worse,Unfavorable,No
50.0,20.0,24.0,First call,65 and over,White,Male,,Thompson,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,HS grad,Catholic,15 to 30K,Conservative,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,1.7069999999999999,Clin/Lewinsky,Better,Favorable,Yes
50.0,20.0,25.0,First call,65 and over,White,Female,Neumann,Thompson,Disapprove,Approve,Both,About the same,Neither,No,Yes,Yes,Worse,Dole,One factor,Republican,Some college,Protestant,15 to 30K,Conservative,65 and over,State,Complete,Fox River/SW,60 and over,60 and over,Republican,65 and over,1.857,Eonomy/jobs,Same,Unfavorable,No
50.0,20.0,26.0,First call,25-29,White,Male,Feingold,Thompson,Disapprove,Disapprove,Neither,Feingold,Neither,Yes,Yes,Yes,Better,Perot,One factor,Something else,Some college,Something else,15 to 30K,Liberal,18 to 64,State,Complete,Fox River/SW,18 to 29,25 to 29,Independent/Other,25 to 29,1.451,,Better,Unfavorable,No
50.0,20.0,27.0,First call,50-59,White,Male,Feingold,Thompson,Approve,Disapprove,Neumann,Neumann,Neither,No,No,Yes,Same,Perot,Not a factor,Something else,HS grad,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,1.239,Education,Better,Unfavorable,No
50.0,20.0,28.0,Second call,40-44,White,Female,Neumann,Thompson,Disapprove,Approve,Feingold,About the same,Oppose Clinton,Yes,Yes,Yes,Same,Perot,One factor,Republican,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,1.399,,Same,Unfavorable,No
50.0,20.0,29.0,Second call,30-39,White,Male,Neumann,Thompson,Approve,Approve,Feingold,About the same,Neither,No,No,No,Better,Clinton,One factor,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,1.329,Social Security,Better,Favorable,Yes
50.0,20.0,30.0,Second call,40-44,White,Male,Neumann,Thompson,Disapprove,Approve,Both,About the same,Neither,No,Yes,Yes,Same,Dole,One factor,Republican,College grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,1.329,Social Security,Better,Unfavorable,No
50.0,20.0,31.0,Second call,30-39,White,Female,Neumann,Thompson,Disapprove,Disapprove,Both,About the same,Neither,Yes,Yes,Yes,Same,Perot,One factor,Republican,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Republican,30 to 39,1.399,Taxes,Same,Unfavorable,No
50.0,20.0,32.0,Second call,50-59,White,Female,Feingold,Thompson,Approve,Approve,,Feingold,Neither,No,No,No,Same,Clinton,Most important,Republican,HS grad,Catholic,50 to 75K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Republican,50 to 64,1.304,Taxes,Same,Favorable,Yes
50.0,20.0,33.0,Second call,30-39,White,Female,Feingold,Garvey,Approve,Disapprove,Both,Feingold,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,HS grad,Protestant,50 to 75K,Liberal,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,1.16,Eonomy/jobs,Same,Unfavorable,Yes
50.0,20.0,34.0,Second call,50-59,White,Male,Feingold,Thompson,Approve,Disapprove,Neumann,Neumann,Neither,No,No,No,Same,Clinton,One factor,,No HS,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,,50 to 64,1.239,Abortion,Worse,Favorable,Yes
50.0,20.0,35.0,Second call,18-24,White,Male,Feingold,Thompson,Approve,Approve,Feingold,Feingold,Oppose Clinton,Yes,Yes,Yes,Better,Did not vote,One factor,Democrat,Postgrad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,18 to 29,18 to 24,Democrat,18 to 24,1.451,Education,Better,Favorable,Yes
50.0,20.0,36.0,Second call,60-64,White,Male,Feingold,Garvey,Approve,Approve,Neither,About the same,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,No HS,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,50 to 64,1.4649999999999999,Social Security,Same,Favorable,Yes
50.0,20.0,37.0,Second call,50-59,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,Feingold,Neither,Yes,Yes,No,Worse,Dole,Not a factor,Republican,College grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Republican,50 to 64,1.329,Education,Same,Unfavorable,No
50.0,20.0,38.0,Second call,30-39,White,Male,Feingold,Thompson,Approve,Approve,Both,,Neither,No,No,Yes,Better,Did not vote,One factor,Democrat,Postgrad,Catholic,50 to 75K,Liberal,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,1.239,Education,Better,Unfavorable,Yes
50.0,20.0,39.0,Second call,30-39,White,Male,Neumann,Thompson,Disapprove,Approve,,About the same,Oppose Clinton,Yes,Yes,Yes,Same,Dole,One factor,Republican,Some college,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Republican,30 to 39,1.329,Abortion,Same,Unfavorable,Yes
50.0,20.0,40.0,Second call,30-39,White,Female,Neumann,Thompson,Approve,Approve,,About the same,Neither,,,,Better,Clinton,One factor,,College grad,Catholic,,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,,30 to 39,1.399,Abortion,Better,Unfavorable,No
50.0,20.0,41.0,Second call,45-49,White,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,No,Better,Clinton,Not a factor,Democrat,Postgrad,Catholic,75 to 100K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Democrat,40 to 49,1.16,Education,Same,Unfavorable,Yes
50.0,20.0,42.0,Second call,50-59,White,Female,Neumann,Thompson,Disapprove,Disapprove,Neither,About the same,Neither,No,Yes,Yes,Same,Dole,One factor,Republican,Some college,Catholic,75 to 100K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Republican,50 to 64,1.399,Education,Better,Unfavorable,No
50.0,20.0,43.0,Second call,60-64,White,Female,Feingold,Garvey,Approve,Approve,Neumann,Neumann,Support Clinton,No,No,No,Worse,Clinton,One factor,Democrat,No HS,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,50 to 64,1.542,Social Security,Same,Favorable,Yes
50.0,20.0,44.0,Second call,40-44,White,Male,Neumann,Thompson,Approve,Approve,Neither,About the same,Neither,No,No,Yes,Same,Perot,One factor,Something else,HS grad,Other Christian,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Independent/Other,40 to 49,1.329,Abortion,Same,Favorable,No
50.0,20.0,45.0,Second call,18-24,Hispanic,Male,Feingold,Thompson,Disapprove,Disapprove,Neither,About the same,Neither,Yes,Yes,Yes,Same,Did not vote,One factor,Something else,No HS,None,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,18 to 29,18 to 24,Independent/Other,18 to 24,1.068,,Same,Unfavorable,No
50.0,20.0,46.0,Second call,40-44,Hispanic,Female,Neumann,Thompson,Approve,Disapprove,Feingold,About the same,Neither,No,No,,Better,Did not vote,One factor,Republican,HS grad,Other Christian,,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,1.028,Abortion,Better,Unfavorable,Yes
50.0,20.0,47.0,Second call,60-64,White,Male,Feingold,Thompson,Approve,Disapprove,Feingold,Feingold,Support Clinton,No,No,Yes,Better,Clinton,Not a factor,Democrat,HS grad,Protestant,15 to 30K,Conservative,18 to 64,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,50 to 64,1.645,Social Security,Better,Favorable,Yes
50.0,20.0,48.0,Second call,,White,Male,,Thompson,Approve,Disapprove,Both,,Support Clinton,No,No,No,Better,Clinton,Not a factor,,,Catholic,75 to 100K,Conservative,,State,Complete,Fox River/SW,,,,,1.285,Clin/Lewinsky,Better,Favorable,Yes
50.0,20.0,49.0,Second call,40-44,White,Male,Feingold,Thompson,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,No,Same,Perot,One factor,Democrat,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,40 to 49,Democrat,40 to 49,1.239,Eonomy/jobs,Better,Favorable,No
50.0,20.0,50.0,Second call,60-64,White,Male,Feingold,Thompson,Approve,Approve,Neumann,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,50 to 64,1.645,Social Security,Better,Favorable,Yes
50.0,20.0,51.0,Second call,60-64,White,Female,Feingold,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,Yes,Better,Clinton,Not a factor,Democrat,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,60 and over,60 and over,Democrat,50 to 64,1.73,Eonomy/jobs,Better,Unfavorable,Yes
50.0,20.0,52.0,Second call,45-49,White,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,Yes,Same,Clinton,One factor,Independent,Postgrad,Catholic,75 to 100K,,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Independent/Other,40 to 49,1.16,Eonomy/jobs,Same,Favorable,Yes
50.0,20.0,53.0,Second call,30-39,White,Male,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Same,Perot,One factor,Republican,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Republican,30 to 39,1.329,Taxes,Better,Unfavorable,No
50.0,20.0,54.0,Second call,45-49,White,Male,Feingold,Garvey,Approve,Approve,Neither,About the same,Neither,No,No,No,Better,Clinton,One factor,Independent,Some college,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Independent/Other,40 to 49,1.103,,Same,Favorable,Yes
50.0,20.0,55.0,Second call,50-59,White,Female,Feingold,Garvey,Approve,,Both,About the same,Neither,No,No,No,Better,Clinton,One factor,Democrat,College grad,,50 to 75K,Liberal,18 to 64,State,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,1.16,Social Security,Same,,Yes
50.0,20.0,56.0,Second call,18-24,White,Female,Neumann,Thompson,Approve,Approve,Both,About the same,Neither,No,No,Yes,Better,Clinton,One factor,Republican,Postgrad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Fox River/SW,18 to 29,18 to 24,Republican,18 to 24,1.6360000000000001,Taxes,Worse,Unfavorable,No
50.0,20.0,57.0,Second call,30-39,White,Male,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,No,Better,Clinton,,Democrat,HS grad,Catholic,50 to 75K,,18 to 64,State,Complete,Fox River/SW,30 to 44,30 to 39,Democrat,30 to 39,1.329,,Same,Favorable,No
50.0,20.0,58.0,Second call,45-49,,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Neither,Yes,No,No,Worse,Clinton,One factor,Independent,Postgrad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Fox River/SW,45 to 59,40 to 49,Independent/Other,40 to 49,1.103,Taxes,Worse,Favorable,Yes
50.0,21.0,1.0,First call,40-44,White,Male,Neumann,Thompson,Disapprove,Disapprove,,,Neither,Yes,Yes,,Same,Dole,,Republican,HS grad,Catholic,30 to 50K,Conservative,18 to 64,National,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,0.307,,,Unfavorable,No
50.0,21.0,2.0,First call,40-44,White,Female,Neumann,Thompson,Disapprove,Approve,,,Neither,Yes,Yes,Yes,Better,Dole,,Republican,HS grad,Catholic,,Liberal,18 to 64,National,Complete,Fox River/SW,30 to 44,40 to 49,Republican,40 to 49,0.32399999999999995,,,Unfavorable,No
50.0,21.0,3.0,First call,50-59,White,Female,Neumann,Thompson,Disapprove,Approve,,,Oppose Clinton,Yes,Yes,Yes,Better,Perot,,Something else,HS grad,Protestant,30 to 50K,Conservative,18 to 64,National,Complete,Fox River/SW,45 to 59,50 to 59,Independent/Other,50 to 64,0.32399999999999995,,,Unfavorable,No
50.0,21.0,4.0,First call,65 and over,White,Female,Feingold,Garvey,Approve,Disapprove,,,Neither,No,No,Yes,Same,Clinton,,Democrat,,Catholic,Under 15K,Moderate,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,0.359,,,Favorable,No
50.0,21.0,5.0,First call,65 and over,White,Female,Feingold,Thompson,Approve,Disapprove,,,Neither,No,No,Yes,Worse,Dole,,,,Protestant,Under 15K,Moderate,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,,65 and over,0.402,,,Unfavorable,No
50.0,21.0,6.0,First call,65 and over,White,Male,Feingold,Thompson,Approve,Disapprove,,,Neither,No,No,No,Same,Clinton,,Independent,Some college,Catholic,Under 15K,,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,65 and over,0.38199999999999995,,,Favorable,
50.0,21.0,7.0,First call,45-49,White,Female,Neumann,Thompson,Approve,Approve,,,Neither,No,No,No,Same,Clinton,,Democrat,College grad,Protestant,30 to 50K,Conservative,18 to 64,National,Complete,Fox River/SW,45 to 59,40 to 49,Democrat,40 to 49,0.32399999999999995,,,Favorable,Yes
50.0,21.0,8.0,First call,50-59,White,Female,Feingold,Garvey,Approve,Disapprove,,,Support Clinton,No,No,Yes,Same,Clinton,,Democrat,Some college,Protestant,15 to 30K,Moderate,18 to 64,National,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,0.27,,,Favorable,Yes
50.0,21.0,9.0,First call,45-49,White,Female,Feingold,Thompson,Approve,Approve,,,Support Clinton,No,Yes,Yes,Better,Clinton,,Independent,HS grad,Protestant,50 to 75K,Moderate,18 to 64,National,Complete,Fox River/SW,45 to 59,40 to 49,Independent/Other,40 to 49,0.303,,,Unfavorable,No
50.0,21.0,10.0,First call,50-59,White,Male,Feingold,Garvey,Approve,Disapprove,,,Support Clinton,No,No,Yes,Better,Clinton,,Democrat,Some college,Other Christian,Under 15K,Liberal,18 to 64,National,Complete,Fox River/SW,45 to 59,50 to 59,Democrat,50 to 64,0.257,,,Favorable,No
50.0,21.0,11.0,First call,30-39,White,Female,Neumann,Thompson,Disapprove,,,,Oppose Clinton,No,Yes,Yes,Same,Dole,,Republican,Some college,Catholic,30 to 50K,Conservative,18 to 64,National,Complete,Fox River/SW,30 to 44,30 to 39,Republican,30 to 39,0.32399999999999995,,,Unfavorable,No
50.0,21.0,12.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,Disapprove,,,Support Clinton,No,No,No,Same,Clinton,,Something else,HS grad,None,15 to 30K,Moderate,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,65 and over,0.33899999999999997,,,Favorable,Yes
50.0,21.0,13.0,First call,25-29,White,Female,Neumann,Thompson,Disapprove,Approve,,,Oppose Clinton,Yes,Yes,No,Same,Dole,,Republican,College grad,Other Christian,15 to 30K,Conservative,18 to 64,National,Complete,Fox River/SW,18 to 29,25 to 29,Republican,25 to 29,0.37999999999999995,,,Unfavorable,No
50.0,21.0,14.0,First call,30-39,White,Male,Feingold,Garvey,Approve,Disapprove,,,Neither,No,Yes,Yes,Better,Dole,,Independent,Some college,Something else,50 to 75K,Conservative,18 to 64,National,Complete,Fox River/SW,30 to 44,30 to 39,Independent/Other,30 to 39,0.257,,,Unfavorable,Yes
50.0,21.0,15.0,First call,40-44,White,Male,Feingold,Garvey,Approve,Approve,,,,No,No,,Same,Clinton,,Democrat,Some college,Protestant,15 to 30K,Conservative,18 to 64,National,Complete,Fox River/SW,30 to 44,40 to 49,Democrat,40 to 49,0.257,,,Favorable,No
50.0,21.0,16.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,Disapprove,,,Support Clinton,No,No,No,Same,Clinton,,Something else,HS grad,None,15 to 30K,Moderate,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Independent/Other,65 and over,0.33899999999999997,,,Favorable,Yes
50.0,21.0,17.0,First call,30-39,White,Female,Neumann,Thompson,Disapprove,,,,Oppose Clinton,No,Yes,No,Same,Dole,,Republican,Some college,Catholic,30 to 50K,Conservative,18 to 64,National,Complete,Fox River/SW,30 to 44,30 to 39,Republican,30 to 39,0.32399999999999995,,,Unfavorable,No
50.0,21.0,18.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,Disapprove,,,Support Clinton,No,No,Yes,Better,Clinton,,Democrat,Some college,Other Christian,Under 15K,Liberal,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,0.33899999999999997,,,Favorable,No
50.0,21.0,19.0,First call,25-29,White,Female,Feingold,Thompson,Approve,,,,,,,,Worse,,,Independent,,,15 to 30K,Liberal,18 to 64,National,Complete,Fox River/SW,18 to 29,25 to 29,Independent/Other,25 to 29,0.353,,,,
50.0,21.0,20.0,First call,45-49,White,Female,Feingold,Garvey,Approve,,,,,,,,Better,,,Independent,,,30 to 50K,Moderate,18 to 64,National,Complete,Fox River/SW,45 to 59,40 to 49,Independent/Other,40 to 49,0.27,,,,
50.0,21.0,21.0,First call,65 and over,White,Female,Feingold,Thompson,,,,,,,,,Same,,,Democrat,,,15 to 30K,Moderate,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,0.402,,,,
50.0,21.0,22.0,First call,60-64,White,Male,Feingold,Garvey,Approve,,,,,,,,Better,,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Fox River/SW,60 and over,60 and over,Democrat,50 to 64,0.33899999999999997,,,,
50.0,21.0,23.0,First call,65 and over,White,Male,Feingold,Garvey,Approve,,,,,,,,Same,,,Democrat,,,15 to 30K,Liberal,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,0.33899999999999997,,,,
50.0,21.0,24.0,First call,65 and over,White,Female,Feingold,Garvey,Approve,,,,,,,,Same,,,Democrat,,,15 to 30K,Moderate,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,0.359,,,,
50.0,21.0,25.0,First call,65 and over,White,Female,Neumann,Garvey,Approve,,,,,,,,Same,,,Democrat,,,15 to 30K,Moderate,65 and over,National,Complete,Fox River/SW,60 and over,60 and over,Democrat,65 and over,0.38499999999999995,,,,
