State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
30.0,27.0,40.0,Third call,50-59,White,Male,,Shaheen,Approve,Approve,Neither,No,No,No,Better,Democrat,Postgrad,75 to 100K,Conservative,18 to 64,State,Rural North,45 to 59,50 to 59,Democrat,50 to 64,0.29
30.0,27.0,41.0,Third call,30-39,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Same,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Rural North,30 to 44,30 to 39,Independent/Other,30 to 39,0.295
30.0,27.0,42.0,Third call,30-39,White,Male,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Same,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Rural North,30 to 44,30 to 39,Democrat,30 to 39,0.259
30.0,27.0,43.0,Third call,65 and over,Other,Female,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Rural North,60 and over,60 and over,Republican,65 and over,0.347
30.0,27.0,44.0,Third call,45-49,Hispanic,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Rural North,45 to 59,40 to 49,Democrat,40 to 49,0.23299999999999998
30.0,27.0,45.0,Third call,65 and over,Black,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Worse,Republican,College grad,75 to 100K,Moderate,65 and over,State,Rural North,60 and over,60 and over,Republican,65 and over,0.455
30.0,27.0,46.0,Third call,40-44,Hispanic,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Republican,HS grad,50 to 75K,Liberal,18 to 64,State,Rural North,30 to 44,40 to 49,Republican,40 to 49,0.36
30.0,27.0,47.0,Third call,50-59,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,No,Same,Independent,Some college,50 to 75K,Liberal,18 to 64,State,Rural North,45 to 59,50 to 59,Independent/Other,50 to 64,0.259
30.0,27.0,48.0,Third call,25-29,White,Male,Gregg,Lucas,Approve,Approve,Neither,No,No,No,Better,Something else,College grad,15 to 30K,Moderate,18 to 64,State,Rural North,18 to 29,25 to 29,Independent/Other,25 to 29,0.481
30.0,27.0,49.0,Third call,45-49,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Same,Independent,HS grad,30 to 50K,Conservative,18 to 64,State,Rural North,45 to 59,40 to 49,Independent/Other,40 to 49,0.284
30.0,38.0,1.0,First call,50-59,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,No,Yes,Yes,Same,Republican,College grad,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.902
30.0,38.0,2.0,First call,65 and over,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,Postgrad,100K or more,Liberal,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,0.73
30.0,38.0,3.0,First call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Some college,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.789
30.0,38.0,4.0,First call,45-49,White,Female,Other,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,Some college,15 to 30K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.842
30.0,38.0,5.0,First call,30-39,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Better,Republican,College grad,50 to 75K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.899
30.0,38.0,6.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Independent,College grad,15 to 30K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.899
30.0,38.0,7.0,First call,30-39,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Republican,Some college,30 to 50K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.899
30.0,38.0,8.0,First call,45-49,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,No,Yes,Same,Republican,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,0.899
30.0,38.0,9.0,First call,65 and over,White,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Same,Republican,College grad,,Moderate,65 and over,State,South,60 and over,60 and over,Republican,65 and over,0.64
30.0,38.0,10.0,First call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,College grad,100K or more,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.789
30.0,38.0,11.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Republican,Some college,50 to 75K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.899
30.0,38.0,12.0,First call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Republican,No HS,100K or more,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.762
30.0,38.0,13.0,First call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Republican,College grad,,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,0.863
30.0,38.0,14.0,First call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,0.789
30.0,38.0,15.0,First call,,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Some college,50 to 75K,Moderate,,State,South,,,Independent/Other,,0.934
30.0,38.0,16.0,First call,18-24,White,Female,Gregg,Shaheen,Disapprove,,Neither,,,No,Better,Independent,Some college,75 to 100K,Moderate,18 to 64,State,South,18 to 29,18 to 24,Independent/Other,18 to 24,0.977
30.0,38.0,17.0,First call,30-39,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Worse,Republican,College grad,15 to 30K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.762
30.0,38.0,18.0,First call,40-44,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Independent,,30 to 50K,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.762
30.0,38.0,19.0,Second call,30-39,Asian,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Independent,Postgrad,75 to 100K,Liberal,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.934
30.0,38.0,20.0,Second call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,College grad,50 to 75K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.789
30.0,38.0,21.0,Second call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,Some college,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.762
30.0,38.0,22.0,Second call,65 and over,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Independent,HS grad,50 to 75K,Conservative,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,0.615
30.0,38.0,23.0,Second call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,75 to 100K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.899
30.0,38.0,24.0,Second call,30-39,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,No,Yes,Yes,Better,Republican,College grad,75 to 100K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.762
30.0,38.0,25.0,Second call,50-59,Asian,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.066
30.0,38.0,26.0,Second call,30-39,White,Female,Gregg,Lucas,Approve,Disapprove,Neither,No,No,Yes,Same,Republican,HS grad,100K or more,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.762
30.0,38.0,27.0,Second call,65 and over,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Republican,College grad,50 to 75K,Moderate,65 and over,State,South,60 and over,60 and over,Republican,65 and over,0.728
30.0,38.0,28.0,Second call,,White,Male,Gregg,Lucas,Disapprove,Approve,,,,,,,,,,,State,South,,,,,0.899
30.0,38.0,29.0,Second call,40-44,White,Female,Other,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Something else,College grad,100K or more,Liberal,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.842
30.0,38.0,30.0,Second call,40-44,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,No,Yes,Yes,Worse,Democrat,College grad,100K or more,Moderate,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.902
30.0,38.0,31.0,Second call,18-24,White,Female,Gregg,Lucas,Disapprove,,Neither,Yes,Yes,No,Better,Republican,HS grad,,Conservative,18 to 64,State,South,18 to 29,18 to 24,Republican,18 to 24,0.8240000000000001
30.0,38.0,32.0,Second call,18-24,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Republican,Some college,75 to 100K,Moderate,18 to 64,State,South,18 to 29,18 to 24,Republican,18 to 24,1.153
30.0,38.0,33.0,Second call,25-29,White,Male,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Democrat,Postgrad,15 to 30K,Moderate,18 to 64,State,South,18 to 29,25 to 29,Democrat,25 to 29,1.153
30.0,38.0,34.0,Second call,40-44,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,Yes,Yes,Better,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.789
30.0,38.0,35.0,Third call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Same,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,0.902
30.0,38.0,36.0,Third call,30-39,White,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Better,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,0.789
30.0,38.0,37.0,Third call,40-44,White,Male,Gregg,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,College grad,100K or more,Conservative,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.066
30.0,38.0,38.0,Third call,40-44,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,No,Yes,Yes,Better,Republican,College grad,100K or more,Moderate,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.066
30.0,38.0,39.0,Third call,60-64,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,South,60 and over,60 and over,Democrat,50 to 64,0.64
30.0,38.0,40.0,Third call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,0.789
30.0,38.0,41.0,Third call,50-59,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,Yes,No,Same,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.789
30.0,38.0,42.0,Third call,50-59,White,Male,Condodematraky,,Disapprove,Disapprove,Support Clinton,No,No,Yes,Same,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.8640000000000001
30.0,38.0,43.0,Third call,30-39,White,Male,Gregg,Shaheen,,,Neither,No,No,Yes,Better,Independent,Postgrad,100K or more,Conservative,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,1.066
30.0,38.0,44.0,Third call,45-49,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,0.902
30.0,38.0,45.0,Third call,40-44,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.902
30.0,38.0,46.0,Third call,45-49,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,College grad,100K or more,Conservative,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,0.899
30.0,38.0,47.0,Third call,45-49,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Democrat,College grad,75 to 100K,Conservative,18 to 64,State,South,45 to 59,40 to 49,Democrat,40 to 49,0.762
30.0,38.0,48.0,Third call,45-49,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Independent,Postgrad,100K or more,Conservative,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,0.762
30.0,39.0,1.0,First call,40-44,White,Female,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Democrat,College grad,75 to 100K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.597
30.0,39.0,2.0,First call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Republican,Postgrad,75 to 100K,Liberal,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.6189999999999999
30.0,39.0,3.0,First call,18-24,White,Male,Gregg,Shaheen,Approve,Approve,Neither,,,,Same,Independent,No HS,100K or more,Moderate,18 to 64,State,South,18 to 29,18 to 24,Independent/Other,18 to 24,0.904
30.0,39.0,4.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,Postgrad,100K or more,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.705
30.0,39.0,5.0,First call,30-39,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,Yes,Yes,Same,Independent,College grad,50 to 75K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.732
30.0,39.0,6.0,First call,30-39,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Republican,College grad,30 to 50K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.597
30.0,39.0,7.0,First call,30-39,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,,Better,Republican,College grad,50 to 75K,Liberal,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.705
30.0,39.0,8.0,First call,30-39,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Independent,College grad,,Conservative,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.708
30.0,39.0,9.0,First call,30-39,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,Yes,Yes,Better,Independent,College grad,100K or more,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.837
30.0,39.0,10.0,First call,40-44,,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Same,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.837
30.0,39.0,11.0,First call,30-39,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Neither,,,Yes,Same,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.708
30.0,39.0,12.0,First call,40-44,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.6189999999999999
30.0,39.0,13.0,First call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,0.6189999999999999
30.0,39.0,14.0,First call,40-44,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Some college,75 to 100K,Liberal,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.732
30.0,39.0,15.0,First call,30-39,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Worse,Independent,Some college,50 to 75K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.597
30.0,39.0,16.0,First call,40-44,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.732
30.0,39.0,17.0,First call,25-29,White,Female,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Republican,No HS,75 to 100K,Moderate,18 to 64,State,South,18 to 29,25 to 29,Republican,25 to 29,0.6449999999999999
30.0,39.0,18.0,First call,30-39,White,Female,Other,Shaheen,Approve,Approve,Neither,No,No,No,Same,Independent,College grad,50 to 75K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,1.4460000000000002
30.0,39.0,19.0,Second call,65 and over,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Independent,Some college,75 to 100K,Conservative,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,0.484
30.0,39.0,20.0,Second call,40-44,White,Male,Gregg,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,College grad,100K or more,Liberal,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.837
30.0,39.0,21.0,Second call,50-59,White,Male,Gregg,Lucas,Approve,Disapprove,Neither,No,No,No,Better,Republican,College grad,100K or more,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.705
30.0,39.0,22.0,Second call,40-44,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,HS grad,30 to 50K,Moderate,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.6189999999999999
30.0,39.0,23.0,Second call,30-39,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,Some college,30 to 50K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.597
30.0,39.0,24.0,Second call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,College grad,100K or more,Moderate,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,0.6189999999999999
30.0,39.0,25.0,Second call,60-64,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,College grad,30 to 50K,Conservative,18 to 64,State,South,60 and over,60 and over,Republican,50 to 64,0.484
30.0,39.0,26.0,Second call,40-44,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,Some college,75 to 100K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,0.705
30.0,39.0,27.0,Second call,40-44,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,No,Better,Independent,College grad,100K or more,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.708
30.0,39.0,28.0,Second call,40-44,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,0.6189999999999999
30.0,39.0,29.0,Third call,40-44,White,Female,Other,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Republican,College grad,50 to 75K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.4460000000000002
30.0,39.0,30.0,Third call,30-39,White,Male,Gregg,Other,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Independent,Some college,75 to 100K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,0.5609999999999999
30.0,39.0,31.0,Third call,18-24,White,Male,Gregg,Other,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,College grad,30 to 50K,Conservative,18 to 64,State,South,18 to 29,18 to 24,Republican,18 to 24,0.607
30.0,39.0,32.0,Third call,50-59,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,,Better,Republican,College grad,30 to 50K,,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,0.708
30.0,39.0,33.0,Third call,45-49,White,Male,Gregg,Shaheen,Approve,Approve,Support Clinton,No,No,No,Same,Independent,College grad,50 to 75K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,0.837
