ID,SENFL18,GOVFL18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CLIMATECHANGE,CONTROLHOUSE,CONTROLSEN,CUBAN,CUBANPR4,DESANTISLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVNELSON,FAVPARTY,FAVREP2,FAVSCOTT,FAVSENFL18,FINSIT2,FLENVIRO18,FORTRUMPS,FTVOTER18,GEOCODE,GILLUMLIB,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HURRICANEFL18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVFL18,KAVFL18A,KAVFL18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WORK,ZIPCODE
27241.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,27.0,,,,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,,Only Democratic Party,Unfavorable,,,Worse,,,,5.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Hurt,Telephone survey,,,,Omit,,,,Version 4,,3.0724995136261,,,,,,33157.0
27242.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,,18.0,,,,No,No,,Attended college but received no degree,No college degree,More than high school graduate,,,Favorable,,Only Democratic Party,Unfavorable,,,Worse,,,,2.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,Not so good,Not so good or poor,45+,65+,Independent/Something else,,,Independent women,Independent,Independent Women,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,,,National questionnaire,,,,,,,South,,The Democratic candidate,Female,,,,,Suburbs,Suburbs,English,Florida,,No impact,Telephone survey,,,,Omit,,,,Version 4,,2.01620554924011,,,,,,34951.0
27243.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,27.0,,,,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,,Only Democratic Party,Unfavorable,,,About the same,,,,5.0,,The Democratic candidate,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",,,,,No,,Not so good,Not so good or poor,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Black,Black,National questionnaire,Black,,,Non-white,Black,,South,,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Hurt,Telephone survey,,,,Hurt,,,,Version 4,,2.35915017127991,No,,,,,33134.0
27244.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,16.0,,,,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,,Only Democratic Party,Unfavorable,,,About the same,,,,4.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,No impact,Telephone survey,,,,No impact,,,,Version 4,,1.03132390975952,No,,,,,34286.0
27245.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,18.0,,,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,,Only Democratic Party,Unfavorable,,,About the same,,,,2.0,,The Democratic candidate,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,,No,,Not so good,Not so good or poor,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Black,Black,National questionnaire,Black,,,Non-white,Black,,South,,The Democratic candidate,Male,Black men,,,,Suburbs,Suburbs,English,Florida,Other,Hurt,Telephone survey,,,,Hurt,,,,Version 4,,0.877485394477844,No,,,,,34983.0
27246.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,8.0,,,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,,Neither party,Unfavorable,,,About the same,,,,2.0,,The Democratic candidate,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,Hurt,Telephone survey,,,,Omit,,,,Version 4,,2.41850781440735,No,,,,,32780.0
27247.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,19.0,,,,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,Only Republican Party,Favorable,,,Better,,,,4.0,,The Republican candidate,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",,,,,No,,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,No,White,White,National questionnaire,White,,,White,White,,South,,The Republican candidate,Male,White men,,,,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,No impact,Telephone survey,,,,Helped,,,,Version 4,,2.41471719741821,No,,,,,34112.0
27248.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,18.0,,,,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,,Only Democratic Party,Unfavorable,,,About the same,,,,5.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,Florida,White suburban women,No impact,Telephone survey,,,,No impact,,,,Version 4,,3.52487874031067,,,,,,33477.0
27249.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,9.0,,,,No,No,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,,Both parties,Favorable,,,About the same,,,,4.0,,The Democratic candidate,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,,,No,,Excellent,Excellent or good,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Black,Black,National questionnaire,Black,,,Non-white,Black,,South,,The Democratic candidate,Female,Black women,,,,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,No impact,Telephone survey,,,,Hurt,,,,Version 4,,3.85765981674194,No,,,,,33881.0
27250.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,11.0,,,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,Only Republican Party,Favorable,,,Better,,,,4.0,,The Republican candidate,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,,,,,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,,,White,White,,South,,The Republican candidate,Male,White men,,,,"Cities 10,000-50,000",Small Cities/Rural,,Florida,Other,Helped,Telephone survey,,,,Omit,,,,Version 4,,2.41471719741821,No,,,,,32162.0
27251.0,Rick Scott,Ron DeSantis,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,White 45-64,Complete,,,12.0,,,,No,"Yes, other Hispanic",,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,,Neither party,Unfavorable,,,Better,,,,3.0,,The Republican candidate,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,,,,Yes,,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,Independent Women,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,No,Other,White,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,South,,The Republican candidate,Female,Latino women,,,,Suburbs,Suburbs,English,Florida,Other,No impact,Telephone survey,,,,No impact,,,,Version 4,,1.31398892402649,No,,,,,34610.0
27252.0,Bill Nelson,Andrew Gillum,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,9.0,,,,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,Neither party,Unfavorable,,,Better,,,,4.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Helped,Telephone survey,,,,No impact,,,,Version 4,,6.96006965637207,,,,,,34759.0
27253.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,11.0,,,,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,,Only Republican Party,Favorable,,,About the same,,,,4.0,,The Republican candidate,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,No,White,White,National questionnaire,White,,,White,White,,South,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,English,Florida,White suburban women,No impact,Telephone survey,,,,Helped,,,,Version 4,,2.11722731590271,Yes,,,,,34609.0
27254.0,Bill Nelson,Andrew Gillum,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,White 45-64,Complete,,,3.0,,,,No,"Yes, other Hispanic",,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Omit,,Omit,Favorable,,,Better,,,,1.0,,The Democratic candidate,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",,,,,Yes,,Excellent,Excellent or good,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,No,Other,White,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,South,,The Democratic candidate,Male,Latino men,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Helped,Telephone survey,,,,Omit,,,,Version 4,,1.22643220424652,No,,,,,32606.0
27255.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,White 65+,Complete,,,26.0,,,,Yes,"Yes, Cuban",,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,,Omit,Omit,,,About the same,,,,5.0,,The Republican candidate,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,,,Yes,,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Other,White,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,South,,The Republican candidate,Female,Latino women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,No impact,Telephone survey,,,,No impact,,,,Version 4,,0.595079958438873,No,,,,,33175.0
27256.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,3.0,,,,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,,Only Republican Party,Favorable,,,Better,,,,1.0,,The Republican candidate,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,No,White,White,National questionnaire,White,,,White,White,,South,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,English,Florida,Other,Helped,Telephone survey,,,,Helped,,,,Version 4,,0.851688802242279,Yes,,,,,32066.0
27257.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,19.0,,,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,Only Democratic Party,Unfavorable,,,About the same,,,,4.0,,The Democratic candidate,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,,,No,,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,Hurt,Telephone survey,,,,No impact,,,,Version 4,,1.85088360309601,No,,,,,34102.0
27258.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,,,,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,,Only Democratic Party,Unfavorable,,,About the same,,,,1.0,,The Democratic candidate,,,,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",,,,,No,,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,Florida,White suburban women,No impact,Telephone survey,,,,No impact,,,,Version 4,,0.926394641399384,Yes,,,,,32351.0
27259.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,2.0,,,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,Only Democratic Party,Unfavorable,,,Worse,,,,1.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,No impact,Telephone survey,,,,Omit,,,,Version 4,,1.58102190494537,No,,,,,32309.0
27260.0,Rick Scott,Ron DeSantis,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,,12.0,,,,No,"Yes, other Hispanic",,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,,Only Republican Party,Favorable,,,Better,,,,3.0,,The Republican candidate,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,,,,Yes,,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,No,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,South,,The Republican candidate,Female,Latino women,,,,Suburbs,Suburbs,English,Florida,Other,No impact,Telephone survey,,,,Helped,,,,Version 4,,1.43676161766052,No,,,,,33543.0
