ID,SENWV18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,COALHH,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVMANCHIN,FAVMCONL,FAVMORRISEY,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENWV18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVWV18,KAVWV18A,KAVWV18B,LATINO,MANCHINLIB,MARRIED,MORRISEYLIB,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
14062.0,Patrick Morrisey,Omit,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,No,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,,,Unfavorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,The economy,Not a factor at all,Not important,Not a factor,No,Too liberal,,About right,,,Disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,West Virginia,White suburban women,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.603000104427338,,White Born-again/Evangelical Christians,,
14063.0,Joe Manchin,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,3.0,Yes,The Democratic Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,,,Unfavorable,,,,,,4.0,,,The Democratic Party,,,,,,,,Health care,The most important factor,Important,A factor,No,About right,,Omit,,,Approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,West Virginia,White suburban men,,Telephone survey,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,1.79264485836029,,All others,,
14064.0,Joe Manchin,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,3.0,No,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Omit,,,Unfavorable,,,,,,4.0,No,,The Republican Party,,,,,,,,Omit,Not a factor at all,Not important,Not a factor,No,Too liberal,,Omit,,,Disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,,,,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.527925133705139,,White Born-again/Evangelical Christians,,
14065.0,Joe Manchin,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,,2.0,No,Omit,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,,Omit,,,,,,4.0,Yes,,Omit,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,About right,,Omit,,,Approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.303660005331039,,White Born-again/Evangelical Christians,,
14066.0,Patrick Morrisey,Omit,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,3.0,No,Omit,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,,Unfavorable,,,,,,4.0,Yes,,Omit,,,,,,,,Immigration,An important factor,Important,A factor,No,About right,,Omit,,,Disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.395583271980286,,White Born-again/Evangelical Christians,,
14067.0,Patrick Morrisey,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,No,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,,Unfavorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Omit,,About right,,,Disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,West Virginia,White suburban women,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.303330034017563,,White Born-again/Evangelical Christians,,
14068.0,Joe Manchin,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,No,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,,,Favorable,,,,,,3.0,Yes,,The Democratic Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,About right,,Too conservative,,,Approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.864781677722931,,White Born-again/Evangelical Christians,,
14069.0,Patrick Morrisey,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,,1.0,Yes,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,,,Unfavorable,,,,,,1.0,Yes,,The Democratic Party,,,,,,,,Health care,The most important factor,Important,A factor,No,Too conservative,,Omit,,,Omit,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,1.11287724971771,,All others,,
14070.0,Patrick Morrisey,Omit,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,3.0,No,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,,,Unfavorable,,,,,,3.0,Yes,,The Republican Party,,,,,,,,Immigration,The most important factor,Important,A factor,No,Too liberal,,About right,,,Disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,West Virginia,White suburban men,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.518697559833527,,White Born-again/Evangelical Christians,,
14071.0,Patrick Morrisey,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,2.0,No,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Omit,,,Omit,,,,,,3.0,Yes,,Omit,,,,,,,,Immigration,An important factor,Important,A factor,No,Too liberal,,About right,,,Disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat approve,Somewhat approve,,,Version 3,,1.03627383708954,,White Born-again/Evangelical Christians,,
14072.0,Joe Manchin,Overturn it,,,,,,,,,,,Complete,Yes,,3.0,No,The Republican Party,,,,,,,,,Unfavorable,,,Favorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Too conservative,,About right,,,Approve,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,Asian,State questionnaire,,Asian,Non-white,Asian,East,,The Democratic candidate,Male,All other races,,,,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.48453876376152,,All others,,
14073.0,Patrick Morrisey,Omit,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,1.0,No,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Omit,,,Omit,,,,,,1.0,Yes,,Omit,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Omit,,About right,,,Omit,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,West Virginia,White suburban men,,Telephone survey,,,,,Strongly or somewhat approve,Somewhat approve,,,Version 3,,1.53621351718903,,White Born-again/Evangelical Christians,,
14074.0,Joe Manchin,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,1.0,No,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,,,Omit,,,,,,3.0,No,,The Democratic Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,About right,,Omit,,,Disapprove,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Male,White men,,,,"Cities 10,000-50,000",Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.67172634601593,,All others,,
14075.0,Patrick Morrisey,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,1.0,No,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Favorable,,,Unfavorable,,,,,,1.0,No,,The Republican Party,,,,,,,,Immigration,An important factor,Important,A factor,No,Too liberal,,About right,,,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.804022014141083,,White Born-again/Evangelical Christians,,
14076.0,Patrick Morrisey,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,2.0,No,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Favorable,,,Unfavorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,Immigration,A minor factor,Not important,A factor,No,Too liberal,,About right,,,Disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,West Virginia,White suburban men,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,6.76131439208984,,White Born-again/Evangelical Christians,,
14077.0,Patrick Morrisey,Omit,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,No,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,,Unfavorable,,,,,,3.0,Yes,,The Republican Party,,,,,,,,Health care,The most important factor,Important,A factor,No,Omit,,About right,,,Approve,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,West Virginia,White suburban women,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.397733062505722,,White Born-again/Evangelical Christians,,
14078.0,Joe Manchin,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,2.0,No,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Unfavorable,,,Unfavorable,,,,,,2.0,No,,The Democratic Party,,,,,,,,Health care,A minor factor,Not important,A factor,No,About right,,Too liberal,,,Disapprove,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,West Virginia,Other,,Telephone survey,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,Version 3,,1.36629259586334,,All others,,
14079.0,Joe Manchin,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,No,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Favorable,,,Unfavorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Health care,The most important factor,Important,A factor,No,About right,,Omit,,,Approve,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,East,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,West Virginia,White suburban women,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,1.6814272403717,,White Born-again/Evangelical Christians,,
14080.0,Patrick Morrisey,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,3.0,No,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Omit,,,Unfavorable,,,,,,4.0,Yes,,Omit,,,,,,,,Omit,Not a factor at all,Not important,Not a factor,No,Too liberal,,Omit,,,Approve,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,East,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,West Virginia,White suburban women,,Telephone survey,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.945953249931335,,White Born-again/Evangelical Christians,,
