ID,HOUCA18,GOVCA18,SENCA18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
42420.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 1,4.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,,,,2.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Omit,,,,,,,The economy,,No,,,Approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,Somewhat important,Important,White,White,Whites are favored over minorities,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,English,California,Other,,Election day exit poll,In the last month,In the last month,Before that,,,,,,Omit,,Version 2,,,,0.545803844928741,White Protestants,,,,,,
42421.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,At least monthly,Protestant/Do not attend weekly,Complete,No children in home,,,,No,Call 1,12.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,3.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,Health care,,No,,Yes,,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,86.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,The Democratic candidate,Male,White men,Very serious,Serious,Married men,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.832928121089935,White Protestants,,All others,Somewhat important,Important,No,White Protestant non-evangelical
42425.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week or more,At least monthly,Catholic/Attend weekly,Complete,No children in home,,,,No,Call 1,52.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,5.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,Health care,,No,,Yes,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,79.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,Catholic,Catholic,Catholic,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.737936854362488,White Catholics,,All others,Very important,Important,No,All others
42431.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,,,,Complete,,,,,,Call 1,14.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Favorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,The economy,,No,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,93.0,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,Very important,Important,Non-white,Asian,Whites are favored over minorities,West,None,None,,Justified,The Democratic candidate,Female,All other races,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.0271404050290585,Non-white,,,,,,
42432.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,A few times a year or less,Protestant/Do not attend weekly,Complete,No children in home,,,,No,Call 1,48.0,No,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,5.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,Gun policy,,No,,Yes,,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,50.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.675532758235931,White Protestants,,All others,Somewhat important,Important,No,White Protestant non-evangelical
42451.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,An important factor,Important,A factor,,Call 1,12.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,87.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.371731102466583,,,,,,,
42456.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,The most important factor,Important,A factor,,Call 1,52.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,,,,,,,No,5.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Liberal,79.0,Moderate/Liberal Republicans,Liberal Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Male,Latino men,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.0703206732869148,,,,,,,
42458.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,,Call 1,22.0,,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Omit,Omit,,Omit,Omit,Donald Trump was not a factor,,2.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,Yes,No,,,Omit,Omit,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,109.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,Omit,Election day exit poll,,,,Seriously off on the wrong track,Omit,,,,,Becoming more united,Version 4,,,,0.10301148891449,,No,,,,,
42460.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 1,12.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Gun policy,,No,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,86.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,Something else,Other,Something else,Justified,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.361405253410339,White something else,,,,,,
42464.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,,Call 1,48.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,,,,5.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,Yes,,,Approve,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,50.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,West,Catholic,Catholic,,Justified,The Democratic candidate,Male,Latino men,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.0521395765244961,Non-white,,,,,,
42481.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,All others,Complete,No children in home,,,,No,Call 1,19.0,No,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,3.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,Gun policy,,No,,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,99.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,West,Something else,Other,Something else,,The Democratic candidate,Female,White women,Not too serious,Not serious,Non married women,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,0.591390430927277,White something else,,All others,Not too important,Not important,No,All others
42482.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,All others,Complete,No children in home,,,,No,Call 1,19.0,No,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,3.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,Gun policy,,No,,No,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,99.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,West,Something else,Other,Something else,,The Democratic candidate,Female,White women,Not too serious,Not serious,Non married women,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,,0.591390430927277,White something else,,All others,Not too important,Not important,No,All others
42487.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,The most important factor,Important,A factor,,Call 1,12.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,87.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Didn't vote,Should be able to vote will be prevented from voting,0.458956629037857,,,,,,,
42499.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,,Call 1,14.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Omit,,,,,3.0,The Democratic candidate,,,Omit,,The Democratic candidate,Yes,,,,,,,Gun policy,,Yes,,,Omit,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,93.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,West,None,None,,Omit,The Democratic candidate,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.0158584099262953,Non-white,,,,,,
42502.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,A few times a year or less,All others,Complete,No children in home,,,,No,Call 1,12.0,No,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,3.0,The Democratic candidate,Support,No,,The Democratic Party,The Democratic candidate,,,,,,,,The economy,,No,,Yes,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,86.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,West,None,None,None,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.446207821369171,White none,,All others,Very important,Important,No,All others
42520.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,Latino 65+,,,,Complete,,An important factor,Important,A factor,,Call 1,39.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,,,,,,,No,5.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,48.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,,,Non-white,Other,,West,,,,,The Democratic candidate,Female,All other races,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Omit,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.0315825454890728,,,,,,,
42559.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,,,,Complete,,,,,,Call 1,52.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Omit,,,,,5.0,The Democratic candidate,,,Major changes,,The Democratic candidate,No,,,,,,,The economy,,No,,,Approve,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,79.0,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,Somewhat important,Important,Non-white,Asian,No group is favored,West,Catholic,Catholic,,Justified,The Democratic candidate,Female,All other races,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.030511949211359,Non-white,,,,,,
