ID,GOVGA18,ABRAMSLIB,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECURITY18,FAVABRAMS,FAVDEM2,FAVGOVGA18,FAVKEMP,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPG,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,KEMPLIB,LATINO,MARRIED,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18GOV,TIME18GOVMONTH,TIME18GOVWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
33426.0,Brian Kemp,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Yes,Call 1,14.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,1.0,The Republican candidate,,,Minor changes,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,,,No,No,,,Excellent,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,134.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Male,White men,,,Non married men,Suburbs,Suburbs, Georgia,White suburban men,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.404872387647629,Yes,White Born-again/Evangelical Christians,,,30157.0
33431.0,Brian Kemp,Too liberal,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Never,A few times a year or less,Complete,Born in Georgia,No,Call 1,1.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Yes,,,,,,,,,,5.0,The Republican candidate,Oppose,Yes,,The Democratic Party,,,,,,,,,Support,About right,No,,I was born in Georgia,More than 10 years,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,10.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,,,White,White,Whites are favored over minorities,South,,Female,White women,,,,Suburbs,Suburbs, Georgia,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,,1.15973031520844,,All others,,,31308.0
33433.0,Brian Kemp,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Yes,Call 1,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,4.0,The Republican candidate,,,Major changes,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,,,No,No,,,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,151.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Male,White men,,,Non married men,Rural,Small Cities/Rural, Georgia,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.463639616966248,Yes,White Born-again/Evangelical Christians,,,30240.0
33434.0,Brian Kemp,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,3.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,About the same,To express support for Donald Trump,No,4.0,The Republican candidate,,,,,No,,,,,,,,,,No,Yes,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,13.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,Somewhat important,Important,White,White,,South,,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,,0.950369656085968,,,Somewhat important,Important,30117.0
33451.0,Brian Kemp,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 1,10.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,1.0,The Republican candidate,,,,,No,,,,,,,,,,No,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,30.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,Very important,Important,White,White,,South,,Male,White men,Very serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,,0.16453905403614,,,Very important,Important,30601.0
33468.0,Brian Kemp,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,About the same,To express support for Donald Trump,No,5.0,The Republican candidate,,,,,No,,,,,,,,,,No,Yes,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,51.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,Not too important,Not important,White,White,,South,,Male,White men,Not too serious,Not serious,Married men,Rural,Small Cities/Rural, Georgia,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,,4.68440675735474,,,Somewhat important,Important,31768.0
33480.0,Brian Kemp,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Yes,Call 1,14.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,1.0,The Republican candidate,,,Minor changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,,,No,Yes,,,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,134.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,,,White,White,,South,Justified,Male,White men,,,Married men,Suburbs,Suburbs, Georgia,White suburban men,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.447175860404968,No,White Born-again/Evangelical Christians,,,30157.0
33486.0,Brian Kemp,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Not complete,,,Call 1,8.0,,,,,,,,Unfavorable,,Only Brian Kemp,Favorable,,,,Donald Trump was not a factor,No,5.0,The Republican candidate,,,,,,,,,,,,,,,,,,,,,45+,18-64,,,,,,,,,51.0,,,White,White,State questionnaire,White,,,White,White,,South,,Female,White women,,,,Rural,Small Cities/Rural, Georgia,Other,,Election day exit poll,,,,,,,,Version 2,,,,2.17341923713684,,,,,31768.0
33492.0,Brian Kemp,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Yes,Call 1,2.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,4.0,The Republican candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,,,No,Yes,,,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,128.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.158953636884689,No,White Born-again/Evangelical Christians,,,31909.0
33526.0,Brian Kemp,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,14.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,1.0,The Republican candidate,,,,,No,,,,,,,,,,No,Yes,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Conservative,134.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,Very important,Important,White,White,,South,,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,,0.263986468315125,,,Very important,Important,30157.0
33527.0,Brian Kemp,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 1,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,4.0,The Republican candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,No,Yes,,,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,128.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Justified,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.0974046587944031,No,All others,,,31909.0
33534.0,Brian Kemp,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,,,Complete,,,Call 1,3.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,4.0,The Republican candidate,,,,,No,,,,,,,,,,,Yes,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,Independent Men,All others,Conservative,151.0,Moderate/Liberal Republicans,Conservative Independents,Other,Other,State questionnaire,Other,Not too important,Not important,Non-white,Other,,South,,Male,All other races,Not too serious,Not serious,Married men,Rural,Small Cities/Rural, Georgia,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,,0.963388442993164,,,Not too important,Not important,30240.0
33539.0,Brian Kemp,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,11.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,No,2.0,The Republican candidate,,,,,,,,,,,,,Support,,No,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,South,,Male,White men,,,,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 1,No,Donald Trump,Shouldn't be able to vote will cast ballots,1.14328253269196,,,,,30152.0
33548.0,Brian Kemp,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,Complete,,,Call 1,11.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,Yes,2.0,The Republican candidate,,,,,No,,,,,,,,,,Yes,Yes,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,,South,,Female,Latino women,Very serious,Serious,Married women,Suburbs,Suburbs, Georgia,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,,1.06008720397949,,,Very important,Important,30114.0
33558.0,Brian Kemp,Too liberal,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week or more,At least monthly,Complete,Moved to Georgia,Yes,Call 1,3.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,,,,,,,,,,4.0,The Republican candidate,Oppose,Yes,,The Republican Party,,,,,,,,,Support,About right,No,,Less than 10 years,Less than 10 years,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,13.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,,,White,White,Minorities are favored over whites,South,,Female,White women,,,,Suburbs,Suburbs, Georgia,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,No,,,0.397242337465286,,White Born-again/Evangelical Christians,,,30117.0
33564.0,Brian Kemp,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,14.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,1.0,The Republican candidate,,,,,No,,,,,,,,,,No,Yes,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,134.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,Very important,Important,White,White,,South,,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,,0.447175860404968,,,Very important,Important,30157.0
33575.0,Brian Kemp,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 1,10.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,No,1.0,The Republican candidate,,,,,,,,,,,,,Support,,No,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,133.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,,,White,White,,South,,Male,White men,,,,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 1,No,Donald Trump,Shouldn't be able to vote will cast ballots,0.925359964370728,,,,,30628.0
