ID,SENPA18,GOVPA18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
36207.0,Bob Casey,Tom Wolf,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,No,1.0,The Democratic candidate,,,,,,,,,,No,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,128.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Hillary Clinton,0.333056539297104,,,
64545.0,Bob Casey,Tom Wolf,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,3.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,,,1.0,The Democratic candidate,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,No,,Good,Excellent or good,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,124.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Non-white,Black,East,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,No impact,Election day exit poll,,,,Hurt,,,,,Version 4,,0.663939476013184,No,,
48348.0,Bob Casey,Tom Wolf,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,3.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,No,1.0,The Democratic candidate,,,,,,,,,,No,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,124.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,East,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Hillary Clinton,0.663939476013184,,,
48346.0,Bob Casey,Tom Wolf,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,14.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,5.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,No,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,151.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,East,Justified,The Democratic candidate,Male,White men,,,Non married men,Suburbs,Suburbs,English,Pennsylvania,White suburban men,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Didn't vote,0.769529640674591,Yes,,
61194.0,Bob Casey,Tom Wolf,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,9.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,3.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,33.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,White,East,Politically motivated,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,,,,Too tough,,Version 2,,0.711520135402679,,,
60488.0,Bob Casey,Tom Wolf,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,14.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,,,5.0,The Democratic candidate,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,Good,Excellent or good,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,77.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,English,Pennsylvania,Other,Helped,Election day exit poll,,,,Hurt,,,,,Version 4,,0.55486798286438,No,,
60484.0,Bob Casey,Tom Wolf,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,3.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,The Democratic candidate,,No,,,,,,,,No,Yes,,,Approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,130.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,East,,The Democratic candidate,Male,Black men,Somewhat serious,Serious,Married men,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,No impact,,,,Yes,Version 2,,0.586336135864258,,Very important,Important
60797.0,Bob Casey,Tom Wolf,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,No,1.0,The Democratic candidate,,,,,,,,,,No,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,128.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Non-white,Black,East,,The Democratic candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Hillary Clinton,0.519691944122314,,,
60475.0,Bob Casey,Tom Wolf,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Not complete,Call 3,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,,,,,,,,,No,Yes,,,,18-44,18-64,,,,,,,,,39.0,,,White,White,State questionnaire,White,White,White,East,,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,,Election day exit poll,,,,,,,,,Version 2,,0.982251286506653,,,
60470.0,Bob Casey,Tom Wolf,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,18.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,5.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,15.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,East,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,No impact,,,,No,Version 2,,0.941409885883331,,Very important,Important
60469.0,Bob Casey,Tom Wolf,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,17.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,No,5.0,The Democratic candidate,,,,,,,,,,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,11.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,Pennsylvania,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 1,Other,0.787710309028625,,,
36173.0,Bob Casey,Tom Wolf,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,Latino 65+,Complete,Call 1,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,,,1.0,The Democratic candidate,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,No,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,128.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,Non-white,Other,East,,The Democratic candidate,Female,All other races,,,,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,No impact,Election day exit poll,,,,Hurt,,,,,Version 4,,0.427058130502701,No,,
48319.0,Bob Casey,Tom Wolf,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Not complete,Call 2,17.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,5.0,The Democratic candidate,,,,,,,,,,No,,,,,45+,18-64,,,,,,,,,26.0,,,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,Pennsylvania,White suburban women,,Election day exit poll,,,,,,,,,Version 4,,1.78561437129974,,,
60465.0,Bob Casey,Tom Wolf,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,1.0,The Democratic candidate,Major changes,Omit,,,,,,,Omit,No,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,128.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,White,East,Justified,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,,,,Too tough,,Version 2,,0.333056539297104,,,
48317.0,Bob Casey,Tom Wolf,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,17.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,5.0,The Democratic candidate,Omit,Yes,,,,,,,Gun policy,No,,,,,18-44,18-64,,,,,,,,,11.0,,,White,White,National questionnaire,White,White,White,East,Omit,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,Pennsylvania,White suburban women,,Election day exit poll,,,,,,,Too tough,,Version 2,,0.787710309028625,,,
48312.0,Bob Casey,Tom Wolf,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,1.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,104.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,East,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,English,Pennsylvania,White suburban women,,Election day exit poll,,,,Hurt,,,,No,Version 2,,1.78021717071533,,Somewhat important,Important
48311.0,Bob Casey,Tom Wolf,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Call 2,8.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,3.0,The Democratic candidate,,Yes,,,,,,,,No,No,,,Approve,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,101.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,State questionnaire,Other,Non-white,Other,East,,The Democratic candidate,Male,All other races,Very serious,Serious,Non married men,Suburbs,Suburbs,English,Pennsylvania,Other,,Election day exit poll,,,,No impact,,,,Yes,Version 2,,1.28988790512085,,Very important,Important
60453.0,Bob Casey,Tom Wolf,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,3.0,The Democratic candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Health care,No,No,Good,Excellent or good,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,101.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,East,Politically motivated,The Democratic candidate,Male,Black men,,,Non married men,Suburbs,Suburbs,English,Pennsylvania,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,0.735295355319977,No,,
48301.0,Bob Casey,Tom Wolf,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,18.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,5.0,The Democratic candidate,,,,,,,,,Immigration,No,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Male,White men,Not too serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Pennsylvania,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,,Version 3,,0.378828644752502,,Not too important,Not important
48297.0,Bob Casey,Tom Wolf,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Call 2,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,2.0,The Democratic candidate,Major changes,Yes,,,,,,,Omit,No,,,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,111.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,Non-white,Other,East,Politically motivated,The Democratic candidate,Female,All other races,,,,Suburbs,Suburbs,English,Pennsylvania,Other,,Election day exit poll,,,,,,,Too tough,,Version 2,,0.701023817062378,,,
60443.0,Bob Casey,Tom Wolf,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,8.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Democratic Party,Unfavorable,Better,,,3.0,The Democratic candidate,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,Good,Excellent or good,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,103.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,East,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,Pennsylvania,White suburban men,No impact,Election day exit poll,,,,No impact,,,,,Version 4,,0.218831315636635,No,,
