ID,SENMS18,SEN2MS18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUNOFFMS18,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2,ZIPCODE
64211.0,Roger Wicker,Chris McDaniel,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,Minor changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Yes,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,93.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs, Mississippi,White suburban women,Helped,Election day exit poll,In the last week,In the last month,In the last week,Hurt,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.66206306219101,No,,,39232.0
64194.0,Roger Wicker,Chris McDaniel,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Republican Party,Favorable,About the same,To express support for Donald Trump,Yes,3.0,,No,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,111.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,1.20578289031982,,Somewhat important,Important,39339.0
50676.0,Roger Wicker,Chris McDaniel,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,White 45-64,Complete,Call 2,4.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Immigration,Yes,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,57.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,Politically motivated,The Republican candidate,Female,Latino women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,Before that,Before that,Before that,No impact,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.13888549804688,No,,,39437.0
63005.0,Roger Wicker,Chris McDaniel,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,4.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Yes,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,55.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural, Mississippi,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.863343596458435,Yes,,,39440.0
37135.0,Roger Wicker,Chris McDaniel,,,,,,,,,,,Complete,Call 1,1.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,3.0,,No,,,,,,,,No,,,,,,Republican,Black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,89.0,Independent/Something else,Conservative Republicans,Black,Black,State questionnaire,Black,Non-white,Black,No group is favored,South,Would not vote in U.S. Senate runoff,,The Republican candidate,Male,Black men,Very serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.878861963748932,,Somewhat important,Important,38871.0
64159.0,Roger Wicker,Chris McDaniel,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,No,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,93.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Non married women,Suburbs,Suburbs, Mississippi,White suburban women,No impact,Election day exit poll,In the last month,In the last month,Before that,No impact,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.912373781204224,No,,,39232.0
47403.0,Roger Wicker,Chris McDaniel,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,3.0,Minor changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,No,Yes,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,89.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Omit,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.88340950012207,Yes,,,38871.0
40981.0,Roger Wicker,Chris McDaniel,18-29,18-29,25-29,18-44,18-49,18-29,25-29,,,,Complete,Call 1,4.0,The Republican Party,,,,,,Favorable,Both parties,Favorable,Better,To express support for Donald Trump,No,2.0,,No,,,,,,,,No,,,,18-44,18-64,Republican,,,Republican men,Republican,Republican Men,,Moderate,57.0,Conservative Republicans,Mod./Liberal Republicans,,,State questionnaire,,,,Whites are favored over minorities,South,Cindy Hyde-Smith,,The Republican candidate,Male,,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.355291396379471,,Not too important,Not important,39437.0
48703.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,3.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,,No,,,,,,,,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,95.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Male,White men,Not too serious,Not serious,,Suburbs,Suburbs, Mississippi,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,1.34202790260315,,Somewhat important,Important,39047.0
48702.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,3.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,,No,,,,,,,,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,95.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Male,White men,Not too serious,Not serious,,Suburbs,Suburbs, Mississippi,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,1.34202790260315,,Somewhat important,Important,39047.0
39030.0,Roger Wicker,Chris McDaniel,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,3.0,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,65.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.786578476428986,No,,,38801.0
37095.0,Roger Wicker,Chris McDaniel,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Republican Party,Favorable,About the same,Donald Trump was not a factor,No,3.0,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,89.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,0.641045212745667,,Somewhat important,Important,38871.0
62182.0,Roger Wicker,Chris McDaniel,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,2.0,Minor changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,55.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural, Mississippi,Other,Helped,Election day exit poll,Before that,Before that,Before that,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.626484394073486,No,,,39440.0
37056.0,Roger Wicker,Chris McDaniel,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,3.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Neither party,Unfavorable,Better,To express support for Donald Trump,No,3.0,,No,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,82.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Would not vote in U.S. Senate runoff,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.652075231075287,,Somewhat important,Important,39350.0
38983.0,Roger Wicker,Chris McDaniel,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,3.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,No,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,93.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Non married women,Suburbs,Suburbs, Mississippi,White suburban women,Helped,Election day exit poll,In the last month,In the last month,Before that,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,1.26166486740112,Yes,,,39232.0
49881.0,Roger Wicker,Chris McDaniel,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,4.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,Worse,To express support for Donald Trump,,2.0,,No,,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,23.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Omit,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.83066862821579,,Not too important,Not important,39452.0
