ID,SENMT18,HOUMT18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVGIANFORTE,FAVHOUMT18,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVROSENDALE,FAVSENMT18,FAVTESTER,FAVWILLIAMS,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVMT18,KAVMT18A,KAVMT18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,ROSENDALELIB,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TESTERLIB,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
41509.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Not complete,Yes,Call 1,1.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,,,,1.0,,,The Republican Party,The Republican candidate,,,,,,,,,,,,No,,,,45+,18-64,,,,,,,,,23.0,,,White,White,State questionnaire,,White,White,White,West,,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,,,,,Version 3,,0.305954426527023,,White Born-again/Evangelical Christians,,
41516.0,Matt Rosendale,Greg Gianforte,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,1.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Only Greg Gianforte,Favorable,,Unfavorable,,,,,Unfavorable,,,,3.0,,,The Democratic Party,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,41.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,West,About right,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.451336979866028,,All others,,
41517.0,Matt Rosendale,Greg Gianforte,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,1.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Only Greg Gianforte,Favorable,,Unfavorable,,,,,Unfavorable,,,,3.0,,,The Democratic Party,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,41.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,West,About right,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.451336979866028,,All others,,
41527.0,Matt Rosendale,Greg Gianforte,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,1.0,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,,,Only Republican Party,,Favorable,Unfavorable,Neither,Unfavorable,,Better,Donald Trump was not a factor,No,1.0,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.657176852226257,,,Not too important,Not important
41558.0,Matt Rosendale,Greg Gianforte,Omit,,,,,,,,,,,Complete,,Call 1,1.0,The Republican Party,,,,,,,,Favorable,Omit,Omit,,Unfavorable,,,,,Omit,,,,3.0,,,The Republican Party,The Republican candidate,,,,,,,,,An important factor,Important,A factor,,,,,,,,,,,,,,Conservative,34.0,,,White,White,State questionnaire,Shares my view of government,White,White,White,West,Omit,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.151775389909744,,All others,,
41559.0,Matt Rosendale,Greg Gianforte,Omit,,,,,,,,,,,Complete,,Call 1,1.0,The Republican Party,,,,,,,,Favorable,Omit,Omit,,Unfavorable,,,,,Omit,,,,3.0,,,The Republican Party,The Republican candidate,,,,,,,,,An important factor,Important,A factor,,,,,,,,,,,,,,Conservative,34.0,,,White,White,State questionnaire,Shares my view of government,White,White,White,West,Omit,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.151775389909744,,All others,,
41569.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,,,,Neither party,,Unfavorable,,,,,Better,,,2.0,,,,The Republican candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,51.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,,White,White,White,West,,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,Helped,Election day exit poll,,,,,Hurt,,,,Version 4,,0.22296904027462,No,,,
41574.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,,1.0,Yes,Minor changes,,The Republican candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Omit,,,,No,No,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,24.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Republican candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Montana,Other,No impact,Election day exit poll,,In the last few days,In the last month,In the last week,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.392641514539719,No,,,
41575.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,,,,5.0,Yes,Major changes,,The Republican candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,,,,No,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,86.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Republican candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Montana,Other,Hurt,Election day exit poll,,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.480304956436157,Yes,,,
41614.0,Matt Rosendale,Greg Gianforte,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Yes,Call 1,1.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Only Greg Gianforte,Favorable,,Unfavorable,,,,,Unfavorable,,,,1.0,,,Omit,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,23.0,Independent/Something else,Conservative Republicans,Other,Asian,State questionnaire,Shares my view of government,Asian,Non-white,Asian,West,About right,,The Republican candidate,Male,All other races,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.372621566057205,,All others,,
41623.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,White 45-64,Complete,,Call 1,1.0,,Omit,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,,,,Omit,,Favorable,Omit,Omit,Omit,,Better,Donald Trump was not a factor,No,1.0,,,,The Republican candidate,No,,,,,,,,,,,Yes,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,24.0,Moderate/Liberal Republicans,Moderate Independents,Other,White,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,West,,,The Republican candidate,Female,Latino women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.368839085102081,,,Somewhat important,Important
41646.0,Matt Rosendale,Greg Gianforte,,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,Call 1,1.0,,,Never attended college,No college degree,High school graduate or less,,,,,,,,,,,,,,,,,5.0,Yes,Major changes,,The Republican candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000",,Immigration,,,,No,Yes,Excellent,Excellent or good,45+,65+,Republican,,,Republican men,Republican,Republican Men,,Conservative,86.0,Independent/Something else,Conservative Republicans,,,State questionnaire,,,,,West,,Politically motivated,The Republican candidate,Male,,,,Married men,Rural,Small Cities/Rural,Montana,Other,Helped,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.468378633260727,,,,
41667.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,,1.0,Yes,Major changes,,The Republican candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,,,,No,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Republican candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,Montana,Other,Helped,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.342382699251175,No,,,
41694.0,Matt Rosendale,Greg Gianforte,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,1.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,,,Only Republican Party,,Favorable,Favorable,Only Matt Rosendale,Unfavorable,,Better,To express support for Donald Trump,No,5.0,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,86.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.744536995887756,,,Somewhat important,Important
41704.0,Matt Rosendale,Greg Gianforte,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,,1.0,Yes,Minor changes,,The Republican candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,,No,Yes,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Montana,Other,Helped,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.657176852226257,No,,,
41730.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,,3.0,Yes,Major changes,,The Republican candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,No,No,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,35.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,West,,Politically motivated,The Republican candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,Montana,Other,Helped,Election day exit poll,,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.241356313228607,No,,,
41732.0,Matt Rosendale,Greg Gianforte,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,1.0,Omit,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Only Greg Gianforte,Unfavorable,,Unfavorable,,,,,Unfavorable,,,,5.0,,,Omit,The Republican candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,86.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Is willing to compromise,White,White,White,West,About right,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Montana,Other,,Election day exit poll,Too liberal,,,,,,,,Version 3,,0.387896478176117,,All others,,
41737.0,Matt Rosendale,Greg Gianforte,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,,Only Republican Party,,Favorable,Favorable,Only Matt Rosendale,Unfavorable,,Better,Donald Trump was not a factor,Yes,2.0,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,60.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,West,,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Suburbs,Suburbs,Montana,White suburban men,,Election day exit poll,,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.252378195524216,,,Not too important,Not important
