ID,GOVMN18,SENMN18,SEN2MN18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
13735.0,Tim Walz,Amy Klobuchar,Tina Smith,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,1.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Helped,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,1.1255521774292,No,,
13736.0,Jeff Johnson,Jim Newberger,Karin Housley,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,1.0,The Republican candidate,Minor changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,No,No,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.980095624923706,Yes,,
13737.0,Jeff Johnson,Jim Newberger,Karin Housley,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,White 65+,Complete,,8.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,4.0,The Republican candidate,Omit,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Immigration,Yes,Yes,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Republican candidate,Female,Latino women,,,Married women,Rural,Small Cities/Rural,Minnesota,Other,Helped,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.86094689369202,No,,
13738.0,Jeff Johnson,Jim Newberger,Karin Housley,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,4.0,The Republican candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,No,No,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Minnesota,Other,No impact,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.930473446846008,Yes,,
13739.0,Tim Walz,Amy Klobuchar,Tina Smith,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,5.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,1.0,The Democratic candidate,Minor changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Yes,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Hurt,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,1.1255521774292,No,,
13740.0,Tim Walz,Amy Klobuchar,Tina Smith,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,2.0,The Democratic candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,No,Poor,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,Non married men,Suburbs,Suburbs,Minnesota,White suburban men,Hurt,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,2.56551289558411,No,,
13741.0,Jeff Johnson,Amy Klobuchar,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,Latino 65+,Complete,,8.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,4.0,The Republican candidate,No changes at all,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Immigration,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Midwest,,The Democratic candidate,Male,All other races,,,Non married men,Rural,Small Cities/Rural,Minnesota,Other,Helped,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.355162590742111,No,,
13742.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,3.0,The Democratic candidate,Minor changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,,,,,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,Minnesota,Other,Omit,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat approve,Somewhat approve,Not tough enough,Version 1,Hillary Clinton,0.875768959522247,Yes,,
13743.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,1.0,The Democratic candidate,Major changes,,,,,,,,Health care,No,No,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.5627760887146,No,,
13744.0,Jeff Johnson,Jim Newberger,Karin Housley,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,2.0,The Republican candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,No,No,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,,,Non married women,Suburbs,Suburbs,Minnesota,White suburban women,No impact,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.11698412895203,Yes,,
13745.0,Jeff Johnson,Jim Newberger,Karin Housley,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,4.0,The Republican candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Immigration,No,No,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural,Minnesota,Other,No impact,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.930473446846008,Yes,,
13746.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,1.0,The Democratic candidate,Major changes,,,,,,,,Health care,No,No,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.804023802280426,No,,
13747.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,1.0,The Democratic candidate,Minor changes,,,,,,,,Health care,No,No,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.402011901140213,No,,
13748.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,4.0,The Democratic candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Omit,No,No,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.534282803535461,Yes,,
13749.0,Jeff Johnson,Jim Newberger,Karin Housley,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,7.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,4.0,The Republican candidate,Minor changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Minnesota,Other,Helped,Telephone survey,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.86094689369202,No,,
13750.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,1.0,The Democratic candidate,Major changes,,,,,,,,Health care,No,Yes,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,Minnesota,White suburban women,No impact,Telephone survey,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,1.68832838535309,No,,
