ID,HOUND18,SENND18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,CRAMERLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVCRAMER,FAVDEM2,FAVHEITKAMP,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENND18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HEITKAMPLIB,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVND18,KAVND18A,KAVND18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,VOTEISS18,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
54424.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,1.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,4.0,Yes,Minor changes,,,The Republican candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,,,,No,Yes,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,78.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Suburbs,Suburbs,North Dakota,White suburban men,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,,0.452396214008331,No,,,
54426.0,Kelly Armstrong,Kevin Cramer,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,1.0,,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,Donald Trump was not a factor,No,4.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,93.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,North Dakota,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.75463593006134,,,Very important,Important
54428.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,Donald Trump was not a factor,No,1.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,27.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Suburbs,Suburbs,North Dakota,White suburban women,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,,0.429313272237778,,,Somewhat important,Important
54430.0,Kelly Armstrong,Kevin Cramer,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,Donald Trump was not a factor,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,51.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,North Dakota,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.891635954380035,,,Somewhat important,Important
54432.0,Kelly Armstrong,Kevin Cramer,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,1.0,Omit,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Omit,,Unfavorable,,,,,,2.0,,,The Republican Party,About right,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,61.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Election day exit poll,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.588888943195343,,All others,,
54437.0,Kelly Armstrong,Kevin Cramer,Overturn it,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,1.0,The Republican Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Unfavorable,,,,,,3.0,,,The Democratic Party,Too liberal,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,15.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Is my party's candidate,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Election day exit poll,,,,,,,,Version 3,,Shouldn't be able to vote will cast ballots,0.436136305332184,,White Born-again/Evangelical Christians,,
54442.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,1.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,Better,Donald Trump was not a factor,No,4.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,74.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Rural,Small Cities/Rural,North Dakota,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.737602531909943,,,Not at all important,Not important
54451.0,Kelly Armstrong,Kevin Cramer,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Not complete,,Call 2,1.0,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,4.0,,,,,The Republican candidate,,,,,,,,,,,,No,,Good,Excellent or good,45+,18-64,,,,,,,,,72.0,,,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,North Dakota,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,Version 1,,,1.99062371253967,,,,
54455.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 2,1.0,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,3.0,Yes,Major changes,,,The Republican candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Health care,,,,Yes,No,Not so good,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,Independent Women,All others,Moderate,69.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Politically motivated,The Republican candidate,Female,Latino women,,,Non married women,Rural,Small Cities/Rural,North Dakota,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,,0.612665772438049,No,,,
54470.0,Kelly Armstrong,Kevin Cramer,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,1.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,To express support for Donald Trump,No,3.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,51.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Not too serious,Not serious,Married women,Rural,Small Cities/Rural,North Dakota,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.775183379650116,,,Not at all important,Not important
54474.0,Kelly Armstrong,Kevin Cramer,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,1.0,,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,To express support for Donald Trump,Yes,4.0,,,,,The Republican candidate,No,,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,74.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural,North Dakota,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.894115149974823,,,Not too important,Not important
54478.0,Kelly Armstrong,Kevin Cramer,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,1.0,The Republican Party,,About right,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,Favorable,,Unfavorable,,,,,,1.0,,,Omit,About right,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,26.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Election day exit poll,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.682935357093811,,All others,,
54480.0,Kelly Armstrong,Kevin Cramer,Overturn it,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,1.0,The Republican Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Omit,,Unfavorable,,,,,,2.0,,,The Democratic Party,Too liberal,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,61.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Election day exit poll,,,,,,,,Version 3,,Shouldn't be able to vote will cast ballots,0.646354854106903,,White Born-again/Evangelical Christians,,
54491.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,1.0,Yes,Major changes,,,The Republican candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,,,,No,Yes,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,27.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,North Dakota,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,About right,Version 1,Donald Trump,,0.429313272237778,No,,,
54493.0,Kelly Armstrong,Kevin Cramer,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,1.0,The Republican Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Unfavorable,,Unfavorable,,,,,,4.0,,,The Republican Party,Too liberal,The Republican candidate,,,,,,,,,An important factor,Important,A factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,78.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,North Dakota,White suburban women,,Election day exit poll,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.476767808198929,,All others,,
54498.0,Kelly Armstrong,Kevin Cramer,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,1.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Kevin Cramer,About the same,Donald Trump was not a factor,No,4.0,,,,,The Republican candidate,No,,,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,72.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,North Dakota,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.905891954898834,,,Not too important,Not important
