ID,SENNV18,GOVNV18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVHELLER,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVROSEN,FAVSENNV18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HELLERLIB,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVNV18,KAVNV18A,KAVNV18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,ROSENLIB,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
15183.0,Jacky Rosen,Steve Sisolak,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,No,,1.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,,Favorable,,,,,,,2.0,The Democratic candidate,Support,No,,Too liberal,,,,,,,,Immigration,Not a factor at all,Not important,Not a factor,Yes,Yes,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,,The Democratic candidate,Female,Latino women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,In person absentee exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,2.38341903686523,,All others,,
15184.0,Jacky Rosen,Steve Sisolak,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,,3.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,Unfavorable,,,,,,,2.0,The Democratic candidate,Support,Yes,,Too conservative,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,1.5102311372757,,All others,,
15185.0,Jacky Rosen,Steve Sisolak,18-29,18-29,18-24,18-44,18-49,18-29,18-24,,,,Complete,No,,3.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,,,,,Unfavorable,,Favorable,,,,,,,2.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,The economy,A minor factor,Not important,A factor,No,No,,,18-44,18-64,Independent/Something else,,,Independent women,Independent,Independent Women,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,State questionnaire,,,,West,About right,,The Democratic candidate,Female,,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,1.8312600851059,,All others,,
15186.0,Dean Heller,Adam Laxalt,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,3.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,Unfavorable,,,,,,,2.0,The Republican candidate,Oppose,Yes,,Too conservative,,,,,,,,Immigration,A minor factor,Not important,A factor,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,Too liberal,,The Republican candidate,Male,White men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Other,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,,,Version 3,,1.51480138301849,,All others,,
15188.0,Dean Heller,Adam Laxalt,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,Unfavorable,,,,,,,1.0,The Republican candidate,Oppose,,,About right,,,,,,,,Immigration,An important factor,Important,A factor,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,Too liberal,,The Republican candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Nevada,White suburban women,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.934143245220184,,White Born-again/Evangelical Christians,,
15189.0,Jacky Rosen,Steve Sisolak,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,Favorable,,,,,,,1.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,The economy,The most important factor,Important,A factor,No,Yes,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,English,Nevada,White suburban men,,In person absentee exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.317306816577911,,White Born-again/Evangelical Christians,,
15190.0,Jacky Rosen,Steve Sisolak,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,2.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,Unfavorable,,,,,,,1.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,,,,,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,English,Nevada,White suburban men,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.447119921445847,,All others,,
15191.0,Dean Heller,Adam Laxalt,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,2.0,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Favorable,,Unfavorable,,,,,,,1.0,The Republican candidate,Oppose,Yes,,About right,,,,,,,,Immigration,The most important factor,Important,A factor,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,Too liberal,,The Republican candidate,Male,White men,,,Married men,Suburbs,Suburbs,English,Nevada,White suburban men,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.911812901496887,,White Born-again/Evangelical Christians,,
15192.0,Jacky Rosen,Steve Sisolak,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,2.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,Favorable,,,,,,,1.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,The economy,A minor factor,Not important,A factor,No,Yes,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,English,Nevada,White suburban men,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.317306816577911,,All others,,
15193.0,Jacky Rosen,Steve Sisolak,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,2.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Unfavorable,,Omit,,,,,,,1.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,Yes,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,English,Nevada,White suburban men,,In person absentee exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.317306816577911,,All others,,
15194.0,Dean Heller,Adam Laxalt,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,2.0,Omit,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Omit,,Omit,,,,,,,1.0,The Republican candidate,Omit,Yes,,Omit,,,,,,,,Health care,Omit,Omit,Omit,No,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,Omit,,The Republican candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Nevada,White suburban women,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,,,Version 3,,1.8817093372345,,All others,,
15195.0,Dean Heller,Adam Laxalt,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,2.0,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,Unfavorable,,,,,,,1.0,The Republican candidate,Oppose,Yes,,About right,,,,,,,,Immigration,An important factor,Important,A factor,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,Too liberal,,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Nevada,White suburban women,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,,,Version 3,,1.24891233444214,,White Born-again/Evangelical Christians,,
15196.0,Jacky Rosen,Steve Sisolak,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,,2.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,Favorable,,,,,,,1.0,The Democratic candidate,Support,Yes,,Too conservative,,,,,,,,Health care,An important factor,Important,A factor,No,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Nevada,White suburban women,,In person absentee exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.857982993125916,,All others,,
15197.0,Dean Heller,Adam Laxalt,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,2.0,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,,Unfavorable,,,,,,,1.0,The Republican candidate,Oppose,Yes,,About right,,,,,,,,The economy,Not a factor at all,Not important,Not a factor,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,Too liberal,,The Republican candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Nevada,White suburban women,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,,,Version 3,,0.712953090667725,,All others,,
15198.0,Jacky Rosen,Steve Sisolak,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,,2.0,The Democratic Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,Unfavorable,,Unfavorable,,,,,,,1.0,The Democratic candidate,Support,Yes,,Too conservative,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Male,White men,,,Non married men,Suburbs,Suburbs,English,Nevada,White suburban men,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.415749698877335,,All others,,
15199.0,Jacky Rosen,Steve Sisolak,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,2.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,,Favorable,,,,,,,1.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,Health care,A minor factor,Not important,A factor,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Nevada,White suburban women,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.434615880250931,,All others,,
15200.0,Jacky Rosen,Steve Sisolak,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,2.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,,Favorable,,,,,,,1.0,The Democratic candidate,Support,No,,Too conservative,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,About right,,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Nevada,White suburban women,,In person absentee exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.569453299045563,,All others,,
