ID,SENMO18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ETHHAWLEY,ETHMCCAS,ETHMO18,FAVDEM2,FAVHAWLEY,FAVMCCASKILL,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENMO18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUN16,GUNOWNER12,HAWLEYLIB,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVMO18,KAVMO18A,KAVMO18B,LATINO,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
51673.0,Josh Hawley,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,3.0,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,Favorable,Unfavorable,,Neither party,,Unfavorable,Only Josh Hawley,Better,To express opposition to Donald Trump,No,2.0,,,,,,No,,,,,,,,,,,No,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,101.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,,Suburbs,Suburbs,Missouri,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.826257050037384,,,Somewhat important,Important,63376.0
35476.0,Josh Hawley,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,6.0,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,Unfavorable,Unfavorable,,Neither party,,Unfavorable,Neither,Better,To express support for Donald Trump,No,4.0,,,,,,No,,,,,,,,,,,No,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,9.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,1.54326272010803,,,Very important,Important,64506.0
47620.0,Josh Hawley,Overturn it,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 2,1.0,The Republican Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Omit,,Unfavorable,,,,,,1.0,Oppose,No,About right,,The Republican Party,,,,,,,,The economy,An important factor,Important,A factor,No,Yes,Too liberal,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,110.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Married men,Suburbs,Suburbs,Missouri,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,1.90243232250214,,White Born-again/Evangelical Christians,,,63074.0
35472.0,Josh Hawley,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,4.0,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,Favorable,,Unfavorable,,,,,,5.0,Oppose,Yes,About right,,The Republican Party,,,,,,,,Health care,A minor factor,Not important,A factor,No,Yes,Too liberal,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,1.94279253482819,,White Born-again/Evangelical Christians,,,65603.0
33962.0,Josh Hawley,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 1,8.0,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,5.0,Oppose,Yes,About right,,The Republican Party,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,Too liberal,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,150.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,0.996303915977478,,White Born-again/Evangelical Christians,,,63801.0
35458.0,Josh Hawley,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,4.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,4.0,,,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,,,,No,Yes,,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,Justified,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,Missouri,White suburban women,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Donald Trump,1.04532635211945,No,All others,,,65018.0
51647.0,Josh Hawley,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,4.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Favorable,,,,Omit,,Omit,,About the same,,,5.0,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,,,No,,,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,,44.0,,,White,White,National questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Missouri,Other,No impact,Election day exit poll,,,,Helped,,,,Version 4,,1.03615605831146,No,,,,64735.0
51645.0,Josh Hawley,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,8.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Josh Hawley does,Claire McCaskill does not,Only Josh Hawley does,,,,,,,,,,,,2.0,,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,No,Yes,,Excellent,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,109.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Missouri,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.05805087089539,No,White Born-again/Evangelical Christians,,,63640.0
35444.0,Josh Hawley,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,5.0,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,Favorable,Unfavorable,,Neither party,,Unfavorable,Only Josh Hawley,Better,Donald Trump was not a factor,No,5.0,,,,,,No,,,,,,,,,,,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,66.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.922197580337524,,,Not at all important,Not important,64804.0
35442.0,Josh Hawley,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 1,8.0,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Favorable,Unfavorable,,,,,Only Josh Hawley,,To express support for Donald Trump,No,5.0,,,,,,,,,,,,,,,,,No,,,,,45+,65+,,,,,,,,,151.0,,,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,,,,Version 2,,0.702501714229584,,,,,65466.0
61385.0,Josh Hawley,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,5.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,Unfavorable,,,,,,3.0,,,,Major changes,,No,,,,,,,Health care,,,,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,56.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,,White,White,White,Midwest,Justified,The Republican candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,,,About right,Version 2,,1.15961253643036,,,,,64136.0
38605.0,Josh Hawley,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 1,5.0,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,3.0,,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,,,,No,Yes,,Excellent,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,Suburbs,Suburbs,Missouri,White suburban men,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,1.31774151325226,No,White Born-again/Evangelical Christians,,,64081.0
51631.0,Josh Hawley,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,2.0,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,Omit,Omit,,Only Republican Party,,Favorable,Omit,Better,Donald Trump was not a factor,No,1.0,,,,,,No,,,,,,,,,,,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,129.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,1.50014972686768,,,Very important,Important,63131.0
35430.0,Josh Hawley,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,3.0,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,Omit,,Unfavorable,,,,,,2.0,Oppose,,About right,,The Republican Party,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,Too liberal,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,32.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,1.39233124256134,,White Born-again/Evangelical Christians,,,63068.0
64282.0,Josh Hawley,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,4.0,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,Favorable,Unfavorable,,Only Republican Party,,Favorable,Only Josh Hawley,About the same,To express support for Donald Trump,No,5.0,,,,,,No,,,,,,,,,,,No,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,73.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.496581166982651,,,Not at all important,Not important,65536.0
51624.0,Josh Hawley,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,8.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,Favorable,Unfavorable,,Only Republican Party,,Favorable,Only Josh Hawley,About the same,Donald Trump was not a factor,No,5.0,,,,,,No,,,,,,,,,,,No,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,150.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,Omit,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.887953639030457,,,Somewhat important,Important,63801.0
38208.0,Josh Hawley,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,White 18-29,Complete,Yes,Call 1,2.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Josh Hawley does not,Claire McCaskill does not,Neither does,,,,,,,,,,,,1.0,,,,Major changes,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Immigration,,,,Yes,No,,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,114.0,Independent/Something else,Conservative Republicans,Other,White,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Politically motivated,The Republican candidate,Female,Latino women,,,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.32201969623566,No,All others,,,63141.0
