ID,SENIN18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRAUNLIB,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,DONNELLYLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBRAUN,FAVDEM2,FAVDONNELLY,FAVMCONL,FAVPARTY,FAVPELOSI,FAVPENCE,FAVREP2,FAVSENIN18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVIN18,KAVIN18A,KAVIN18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRADEBRAUN,TRADEDONNELLY,TRADEIN18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
33487.0,Joe Donnelly,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,,Call 1,8.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,5.0,,,The Democratic Party,,,,,,,,,,,,No,,,,18-44,18-64,,,,,,,,,16.0,,,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,,,,Version 3,,,0.601597726345062,,,,,47546.0
33506.0,Mike Braun,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 1,5.0,,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,,Favorable,Only Mike Braun,Better,To express support for Donald Trump,Yes,4.0,,,,No,,,,,,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,Helped,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,,,1.40686988830566,,,Somewhat important,Important,46038.0
33512.0,Joe Donnelly,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,No,Call 1,2.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,,1.0,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,,Yes,Yes,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,57.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Justified,The Democratic candidate,Male,Latino men,,,Married men,Suburbs,Suburbs,Indiana,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Do not trust Mike Braun,Do not trust Joe Donnelly,Neither of them,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,0.416084945201874,No,All others,,,46350.0
33513.0,Joe Donnelly,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,No,Call 1,2.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,,1.0,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,,Yes,Yes,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,57.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,Justified,The Democratic candidate,Male,Latino men,,,Married men,Suburbs,Suburbs,Indiana,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Do not trust Mike Braun,Do not trust Joe Donnelly,Neither of them,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,0.416084945201874,No,All others,,,46350.0
33522.0,Joe Donnelly,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Yes,Call 1,1.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,,1.0,,Major changes,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,,,No,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,Politically motivated,The Democratic candidate,Female,Black women,,,Non married women,Suburbs,Suburbs,Indiana,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,,Do not trust Mike Braun,Do not trust Joe Donnelly,Neither of them,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,0.307966530323029,No,All others,,,46410.0
33536.0,Mike Braun,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 1,5.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Unfavorable,,Omit,,,Omit,Only Mike Braun,Better,To express support for Donald Trump,,4.0,,,,Yes,,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Liberal,29.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Republican candidate,Male,White men,Very serious,Serious,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,,0.83976936340332,,,Not at all important,Not important,46038.0
33546.0,Mike Braun,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,,Call 1,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,No,,Good,Excellent or good,18-44,18-64,,,,,,,,,41.0,,,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,Before that,Before that,Before that,,Omit,Omit,Omit,,,,Version 1,,,0.460683703422546,,,,,46580.0
33547.0,Mike Braun,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,,Call 1,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,No,,Good,Excellent or good,18-44,18-64,,,,,,,,,41.0,,,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,Before that,Before that,Before that,,Omit,Omit,Omit,,,,Version 1,,,0.460683703422546,,,,,46580.0
33563.0,Joe Donnelly,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 1,5.0,,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Favorable,Favorable,,Only Democratic Party,,,Unfavorable,Only Joe Donnelly,Better,To express opposition to Donald Trump,No,4.0,,,,Yes,,,,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,29.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Male,White men,Very serious,Serious,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,0.813568413257599,,,Somewhat important,Important,46038.0
33625.0,Mike Braun,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 1,5.0,,The Republican Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Unfavorable,,Both parties,,,Favorable,Only Mike Braun,About the same,Donald Trump was not a factor,No,4.0,,,,No,,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,29.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,Helped,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,,,0.907084465026855,,,Very important,Important,46038.0
33655.0,Mike Braun,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 1,5.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,,Favorable,Only Mike Braun,Omit,To express support for Donald Trump,No,4.0,,,,No,,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,29.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,No impact,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,,1.17139136791229,,,Not at all important,Not important,46038.0
33684.0,Mike Braun,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 1,5.0,,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,,Neither party,,,Unfavorable,Only Mike Braun,Better,Donald Trump was not a factor,Yes,4.0,,,,No,,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,Helped,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,,,0.907084465026855,,,Somewhat important,Important,46038.0
33709.0,Joe Donnelly,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,No,Call 1,1.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,1.0,,Minor changes,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,,,,No,No,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,54.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,Non married men,Suburbs,Suburbs,Indiana,White suburban men,No impact,Election day exit poll,In the last week,In the last month,In the last week,,Do not trust Mike Braun,Do not trust Joe Donnelly,Neither of them,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,,Other,0.472958534955978,No,All others,,,46410.0
33722.0,Joe Donnelly,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,Call 1,5.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,,Unfavorable,Only Joe Donnelly,About the same,To express opposition to Donald Trump,No,4.0,,,,No,,,,,,,,,,,,,,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Cares about people like me,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,Somewhat serious,Serious,,Suburbs,Suburbs,Indiana,Other,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,0.58903181552887,,,Very important,Important,46038.0
33757.0,Joe Donnelly,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 1,5.0,,The Democratic Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Omit,Unfavorable,,Omit,,,Favorable,Neither,Worse,Donald Trump was not a factor,,4.0,,,,No,,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,29.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,,0.944896280765533,,,Not too important,Not important,46038.0
33758.0,Joe Donnelly,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 1,5.0,,The Democratic Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Omit,Unfavorable,,Omit,,,Favorable,Neither,Worse,Donald Trump was not a factor,,4.0,,,,No,,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,29.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 2,,,0.944896280765533,,,Not too important,Not important,46038.0
33782.0,Joe Donnelly,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,,,,Complete,,,Call 1,1.0,,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Unfavorable,Favorable,Favorable,,Only Democratic Party,,,Unfavorable,Only Joe Donnelly,Better,Donald Trump was not a factor,Yes,1.0,,,,Yes,,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,,,Independent women,Independent,Independent Women,,Moderate,54.0,Moderate/Liberal Republicans,Moderate Independents,,,State questionnaire,Is willing to compromise,,,,Midwest,,The Democratic candidate,Female,,Very serious,Serious,,Suburbs,Suburbs,Indiana,,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,0.381080955266953,,,Very important,Important,46410.0
33840.0,Joe Donnelly,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,Call 1,1.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,,Unfavorable,Only Joe Donnelly,About the same,Omit,No,1.0,,,,Yes,,,,,,,,,,,No,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Cares about people like me,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,Very serious,Serious,,Suburbs,Suburbs,Indiana,Other,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,0.486740410327911,,,Very important,Important,46410.0
33917.0,Joe Donnelly,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Yes,Call 1,1.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,,,1.0,,Major changes,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Gun policy,,,,No,No,Not so good,Not so good or poor,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,54.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,Politically motivated,The Democratic candidate,Female,Black women,,,Non married women,Suburbs,Suburbs,Indiana,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Do not trust Mike Braun,Do not trust Joe Donnelly,Neither of them,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,,Hillary Clinton,0.369875401258469,No,All others,,,46410.0
