ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCT06,GOVCT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,LATINO,BUSH4,IRAQTRP,IRAQWAR,DROPOUT,LAMONTEXP,LIEBAGREE,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,FORCANDCT,TERRWORR,TERWORR2,SENCNTL,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
9002.0,Connecticut,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.789651811122894,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,50-59,Democratic,Liberal,$50k-$75k,Catholic,A few time a year,College graduate,No,Somewhat disapprove,Send more troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Extremely important,Somewhat important,Against his opponents,Very worried,Very/Somewhat worried,Republicans,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Connecticut Valley,Suburb,Urban,Urban Core,Upscale
9010.0,Connecticut,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.941617131233215,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,45-49,Republican,Conservative,$150k-$200k,Catholic,Once a week,Some college or associate degree,No,Somewhat approve,Maintain the same number of troops,Strongly approve,No,No,About the right amount,Somewhat important,Extremely important,Extremely important,Somewhat important,For your candidate,Very worried,Very/Somewhat worried,Republicans,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Urban Perimeter,Very upscale
9018.0,Connecticut,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.970415353775024,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,18-24,Independent,Liberal,$15k-$30k,None, Never,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Extremely important,For your candidate,Not at all worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Never, All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
9025.0,Connecticut,86.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.821882486343384,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,50-59,Independent,Moderate,$75k-$100k,,,College graduate,No,,,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
9040.0,Connecticut,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.982647955417633,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,25-29,Independent,Moderate,$100k-$150k,Catholic,A few times a month,Postgraduate study,No,Somewhat approve,Withdraw some troops,Somewhat approve,No,No,About the right amount,Somewhat important,Somewhat important,Extremely important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
9041.0,Connecticut,69.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.79943859577179,,John DeStefano (Dem),Female,White,50-59,Democratic,Liberal,$200k or more,Protestant,A few times a month,College graduate,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,No,Too often,Extremely important,Not at all important,Not at all important,Not at all important,No Answer,Somewhat worried,Very/Somewhat worried,Demcorats,No answer,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
9043.0,Connecticut,98.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.922980964183807,Ned Lamont (Dem),John DeStefano (Dem),Male,White,25-29,Independent,Liberal,$50k-$75k,None, Never,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Not too worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,None,White None,Never, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
9047.0,Connecticut,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02097499370575,Ned Lamont (Dem),John DeStefano (Dem),Male,White,65-74,Democratic,Moderate,$75k-$100k,Protestant,Once a week,College graduate,,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
9061.0,Connecticut,44.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.777885735034943,Ned Lamont (Dem),John DeStefano (Dem),Male,White,60-64,Independent,Moderate,$75k-$100k,,,High school graduate,No,,,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
9073.0,Connecticut,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910402476787567,Ned Lamont (Dem),John DeStefano (Dem),Male,White,40-44,Democratic,Liberal,$50k-$75k,None, Never,High school graduate,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,Never, All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Large Cities Except Stamford and Norwalk,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
9075.0,Connecticut,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.789651811122894,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,45-49,Democratic,Moderate,$150k-$200k,Protestant,Once a week,College graduate,,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Connecticut Valley,Suburb,Urban,Urban Core,Upscale
9082.0,Connecticut,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.87253475189209,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,30-39,Democratic,Liberal,$30k-$50k,Other Christian,Once a week,College graduate,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,No,Too often,Extremely important,Extremely important,Somewhat important,Somewhat important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Large Cities Except Stamford and Norwalk,Suburb,Rural,Rural,Very downscale
9097.0,Connecticut,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.62515652179718,Ned Lamont (Dem),John DeStefano (Dem),Male,White,65-74,Democratic,Liberal,$200k or more,Something else, Never,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,No,Too often,Extremely important,Somewhat important,Somewhat important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Something else,White Something else,Never, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
9106.0,Connecticut,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.7957963347435,Ned Lamont (Dem),John DeStefano (Dem),Female,Black,50-59,Independent,Liberal,$50k-$75k,Something else, Never,College graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Extremely important,Extremely important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,Non-White,Never, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
9127.0,Connecticut,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20988297462463,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,65-74,Republican,Moderate,$200k or more,Protestant,A few time a year,College graduate,No,Somewhat approve,Send more troops,Somewhat approve,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Not at all important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Urban Perimeter,Very upscale
9131.0,Connecticut,98.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.730506420135498,Ned Lamont (Dem),John DeStefano (Dem),Female,White,,Democratic,,Under $15k,Catholic,Once a week,High school graduate,,No answer,Withdraw all troops,Strongly disapprove,No Answer,No Answer,No Answer,Somewhat important,Not at all important,Somewhat important,Not at all important,No Answer,No Answer,No Answer,No answer,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,,,,,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,No answer,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
