ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVIL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQWAR,IMPCORR,FAVHAST,OBAMAPRS,STECIL,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
16364.0, Illinois,147.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.893832087516785,Rod Blagojevich (Dem),Female,White,75 or over,Democratic,Moderate,$15k-$30k,Protestant,College graduate,No one does,Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
16374.0, Illinois,128.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,1.60735106468201,Judy Baar Topinka (Rep),Male,White,50-59,,,,,,No one does,,No,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,,,,,,,,,,,No,No,No (no union member in household),,,White,English,Suburbs,Suburbs,6.0,Competitive,Cook Suburbs,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
16382.0, Illinois,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16642594337463,Rich Whitney (Green),Male,White,65-74,Republican,Liberal,$100k-$150k,Protestant,Some college or associate degree,No one does,No,No,Somewhat approve,Very confident,Somewhat disapprove,Somewhat important,No Answer,Yes,Poor,Not so good/Poor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,16.0,Strong Republican,North,Suburb,70s Suburbs,Urban Perimeter,Downscale
16388.0, Illinois,95.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.0880868434906,Rod Blagojevich (Dem),Female,Hispanic/Latino,30-39,Democratic,Moderate,$50k-$75k,,High school graduate,No one does,Yes,Yes,,Somewhat confident,Strongly disapprove,,,,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,Hispanic/Latino,Spanish,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Very downscale
16394.0, Illinois,59.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,1.03882622718811,Rod Blagojevich (Dem),Female,Hispanic/Latino,30-39,,,,,,No one does,,Yes,,,,,,,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,,,,,,,,,,,No,No,No (no union member in household),,,White,English,"Cities 10,000-50,000",Small Cities/Rural,17.0,Competitive,North,Suburb,Rural,Rural,Downscale
16400.0, Illinois,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.715423226356506,Rich Whitney (Green),Female,White,30-39,Independent,Liberal,$100k-$150k,Protestant,Postgraduate study,No one does,Yes,No,Somewhat disapprove,Somewhat confident,Strongly disapprove,Extremely important,Favorable,Yes,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
16401.0, Illinois,134.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.954761981964111,Judy Baar Topinka (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Catholic,College graduate,No one does,Yes,No,Strongly approve,Somewhat confident,Strongly approve,Somewhat important,Favorable,No,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,9.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Upscale
16402.0, Illinois,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.10425519943237,Judy Baar Topinka (Rep),Male,White,45-49,Republican,Moderate,$200k or more,Other Christian,Postgraduate study,No one does,Yes,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
16413.0, Illinois,32.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36915743350983,Rod Blagojevich (Dem),Male,White,60-64,Democratic,Moderate,$30k-$50k,Protestant,,,No,No,Strongly disapprove,,Strongly approve,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Approve,,,,,All others,Men without children,White,English,Suburbs,Suburbs,11.0,Strong Republican,North,Suburb,70s Suburbs,Urban Perimeter,Upscale
16414.0, Illinois,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.950236201286316,Judy Baar Topinka (Rep),Female,White,50-59,Democratic,Liberal,,Protestant,College graduate,"Yes, I do",No,No,Somewhat disapprove,Very confident,Somewhat approve,Somewhat important,No Answer,No,Not so good,Not so good/Poor,White female,White female,45-59,50-64,18-64,30-59,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others, Women without children,White,English,Rural,Small Cities/Rural,17.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Downscale
16416.0, Illinois,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.382310539484024,Judy Baar Topinka (Rep),Male,White,40-44,Republican,Moderate,$15k-$30k,None,High school graduate,No one does,No,No,Somewhat approve,Somewhat confident,Somewhat approve,Somewhat important,Favorable,No,Not so good,Not so good/Poor,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,None,White None,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale
16417.0, Illinois,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.81974846124649,Rich Whitney (Green),Male,White,50-59,Something else,Moderate,$75k-$100k,Protestant,Postgraduate study,No one does,No,,Strongly disapprove,Very confident,Strongly disapprove,Somewhat important,No Answer,No,Not so good,Not so good/Poor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Very downscale
16418.0, Illinois,111.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.869503140449524,Rod Blagojevich (Dem),Female,Black,50-59,Something else,Moderate,$50k-$75k,Protestant,College graduate,No one does,Yes,No,Somewhat disapprove,Very confident,Somewhat disapprove,Extremely important,Unfavorable,No,Good,Excellent/Good,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,Black,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Very downscale
16421.0, Illinois,94.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.0880868434906,Rod Blagojevich (Dem),Female,White,50-59,Democratic,Liberal,$100k-$150k,,College graduate,No one does,No,No,,Somewhat confident,Strongly disapprove,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Very downscale
16431.0, Illinois,147.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.89199161529541,Rod Blagojevich (Dem),Male,Hispanic/Latino,45-49,Democratic,Moderate,$15k-$30k,Catholic,High school graduate,"Yes, I do",Yes,Yes,Somewhat approve,Very confident,Somewhat approve,Extremely important,No Answer,Yes,Good,Excellent/Good,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,Hispanic/Latino,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
16434.0, Illinois,113.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.03900992870331,Rod Blagojevich (Dem),Female,White,60-64,,,,,,,,No,Somewhat approve,Somewhat confident,,Extremely important,Favorable,Yes,Good,Excellent/Good,White female,White female,60 or over,50-64,18-64,60 or over,,,,,,,,Approve,,Very/Somewhat confident,,,,,,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Very downscale
16437.0, Illinois,137.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.792028069496155,Judy Baar Topinka (Rep),Male,White,50-59,Independent,Conservative,$200k or more,,Postgraduate study,No one does,No,No,,Somewhat confident,Somewhat disapprove,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,9.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
16441.0, Illinois,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16642594337463,Rich Whitney (Green),Male,White,65-74,Independent,Moderate,$50k-$75k,Catholic,Some college or associate degree,No one does,No,No,Strongly disapprove,Not very confident,Somewhat disapprove,Extremely important,Unfavorable,No,Not so good,Not so good/Poor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Disapprove,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,16.0,Strong Republican,North,Suburb,70s Suburbs,Urban Perimeter,Downscale
16446.0, Illinois,59.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.07781279087067,Rich Whitney (Green),Male,White,50-59,,,,,,,Yes,No,Somewhat disapprove,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,,,,,,,,Disapprove,,,,,,All others,Men with children,White,English,"Cities 10,000-50,000",Small Cities/Rural,17.0,Competitive,North,Suburb,Rural,Rural,Downscale
16451.0, Illinois,8.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.10653364658356,Judy Baar Topinka (Rep),Female,White,75 or over,Republican,Moderate,$100k-$150k,Protestant,,,No,No,Somewhat approve,,Somewhat approve,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,,,,,All others, Women without children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
16454.0, Illinois,74.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.874106466770172,Judy Baar Topinka (Rep),Female,White,60-64,Something else,Moderate,$50k-$75k,Protestant,,,Yes,No,Somewhat disapprove,,Somewhat approve,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Approve,,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,19.0,Strong Republican,North,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
16464.0, Illinois,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,30-39,Democratic,Liberal,$75k-$100k,Something else,College graduate,,Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,White Something else,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,14.0,Strong Republican,Collar Counties,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
