ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENPA06,GOVPA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPVALUES,ABORTION,ABORT2,STECPA,STEC2,FORCANDPA,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
20144.0,Pennsylvania,131.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0800267457962,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,Democratic,Liberal,$150k-$200k,Jewish,A few time a year,No,Postgraduate study,No one does,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Legal in all cases,Legal in all/most cases,Not so godd,Not so good/Poor,Against his opponent,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale
20162.0,Pennsylvania,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.743727266788483,Bob Casey (Dem),Ed Rendell (Dem),Female,White,75 or over,Democratic,Liberal,Under $15k,Protestant,More than once a week,Yes,High school graduate,No one does,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,20.0,Competitive,Pittsburgh Area and West,Suburb,60s Suburbs,Urban Perimeter,Very upscale
20330.0,Pennsylvania,31.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.00122475624084,Bob Casey (Dem),Ed Rendell (Dem),Female,White,45-49,Democratic,Moderate,$75k-$100k,,,,College graduate,No one does,,No,,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,No,No,No (no union member in household),,All others,,, Women without children,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
20358.0,Pennsylvania,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.715679585933685,,Ed Rendell (Dem),Male,Black,65-74,Democratic,Moderate,$30k-$50k,Protestant,A few times a month,Yes,High school graduate,"Yes, someone else does",No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",All others,All others,All others,All men,Men without children,Single men,Black,Suburbs,Suburbs,20.0,Competitive,Pittsburgh Area and West,Suburb,60s Suburbs,Urban Perimeter,Very upscale
20463.0,Pennsylvania,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03805100917816,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,Protestant,A few time a year,Yes,,,Yes,No,Somewhat approve,Withdraw all troops,Strongly approve,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,,,Approve,Withdraw all or some troops,Approve,,,,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
20515.0,Pennsylvania,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739223957061768,Bob Casey (Dem),Ed Rendell (Dem),Male,Black,45-49,Democratic,Moderate,$30k-$50k,Other Christian,Once a week,Yes,Some college or associate degree,No one does,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,Married with children,All men,Men with children,Married men,Black,Suburbs,Suburbs,20.0,Competitive,Pittsburgh Area and West,Suburb,60s Suburbs,Urban Perimeter,Very upscale
20554.0,Pennsylvania,31.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07731556892395,Bob Casey (Dem),Ed Rendell (Dem),Male,White,65-74,Democratic,Moderate,$30k-$50k,Protestant,A few times a month,No,,,Yes,No,Strongly disapprove,Maintain the same number of troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Same number or more troops,Disapprove,,,,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
20656.0,Pennsylvania,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07295310497284,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,50-59,Republican,Moderate,$30k-$50k,Catholic,More than once a week,No,,,Yes,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,,,Approve,Same number or more troops,Approve,,,,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
20685.0,Pennsylvania,31.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.00122475624084,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,,,,,,,,,,No,Strongly approve,,,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,,,,,,,,,,,,Approve,,,,,,,All others,,, Women without children,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
20845.0,Pennsylvania,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11111128330231,Bob Casey (Dem),Lynn Swann (Rep),Male,White,65-74,Republican,Moderate,$75k-$100k,Protestant,Never,No,,,Yes,No,Somewhat disapprove,Maintain the same number of troops,Somewhat disapprove,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestant/Do not attend weekly,,,Disapprove,Same number or more troops,Disapprove,,,,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
20867.0,Pennsylvania,31.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.07731556892395,Bob Casey (Dem),Ed Rendell (Dem),Male,White,75 or over,Independent,Moderate,$30k-$50k,,,,Postgraduate study,No one does,,No,,,Somewhat disapprove,George W. Bush (Rep),,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,No,No,No (no union member in household),,All others,,,Men without children,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
20952.0,Pennsylvania,31.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.42492806911469,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,60-64,,,,,,,,,,No,Somewhat disapprove,,,,,,,,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,,,,,,,,,,,,Disapprove,,,,,,,All others,,,Men without children,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
21033.0,Pennsylvania,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07295310497284,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Protestant,Once a week,Yes,,,Yes,No,Strongly approve,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,,,,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
21130.0,Pennsylvania,31.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0575293302536,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,,Conservative,$50k-$75k,Catholic,A few time a year,No,,,Yes,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
21185.0,Pennsylvania,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.982783496379852,Bob Casey (Dem),Ed Rendell (Dem),Female,White,30-39,Democratic,Conservative,$75k-$100k,Protestant,A few time a year,Yes,,,Yes,Yes,Strongly disapprove,Withdraw all troops,Somewhat disapprove,,,,,,,,,,,,,,,,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
21203.0,Pennsylvania,31.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,0.989543259143829,Rick Santorum (Rep),Ed Rendell (Dem),Male,White,75 or over,,,,,,,,"Yes, I do",,,,,,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,,,,,,Yes,Yes,I am (voter is member),,,,,,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
21316.0,Pennsylvania,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07295310497284,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,45-49,Republican,Conservative,$100k-$150k,Catholic,A few times a month,No,,,Yes,Yes,Somewhat approve,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,,,Approve,Same number or more troops,Approve,,,,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
21367.0,Pennsylvania,31.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.32428538799286,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,50-59,Republican,Moderate,$30k-$50k,,,,Some college or associate degree,No one does,,No,,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,,,,Did not graduate from college,At least some college,,,Approve,No,No,No (no union member in household),,All others,,, Women without children,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
