ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVGA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,NEWTPRES,STECGA,STEC2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
16148.0, Georgia,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.126380369067192,Other,Male,Black,30-39,Independent,Moderate,$15k-$30k,No,No,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
16170.0, Georgia,40.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.606118023395538,Mark Taylor (Dem),Female,White,50-59,Democratic,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,,,,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
16172.0, Georgia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1326173543930103,Other,Male,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Strongly approve,No,Excellent,Excellent/Good,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
16187.0, Georgia,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.326743125915527,Mark Taylor (Dem),Male,Hispanic/Latino,45-49,Democratic,Moderate,$50k-$75k,Yes,Yes,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
16203.0, Georgia,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.138591095805168,Other,Male,White,50-59,Something else,Conservative,$75k-$100k,No,No,Strongly approve,Somewhat approve,Yes,Good,Excellent/Good,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
16219.0, Georgia,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.43462872505188,Mark Taylor (Dem),Female,White,65-74,Democratic,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,60s Suburbs,Urban Perimeter,Very upscale,30033.0
16220.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.45824301242828,Mark Taylor (Dem),Female,Hispanic/Latino,25-29,Republican,Moderate,$50k-$75k,Yes,Yes,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Hispanic/Latino,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
16224.0, Georgia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25830090045929,Mark Taylor (Dem),Female,White,50-59,Independent,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
16230.0, Georgia,138.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.847983300685883,Sonny Perdue (Rep),Female,White,30-39,Republican,Conservative,$200k or more,Yes,No,Somewhat approve,Somewhat approve,,,,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31790.0
16256.0, Georgia,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.360255479812622,Mark Taylor (Dem),Female,Hispanic/Latino,40-44,Independent,Moderate,$50k-$75k,No,Yes,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
16269.0, Georgia,40.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.403587430715561,Sonny Perdue (Rep),Male,White,40-44,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,,,,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
16288.0, Georgia,67.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.85413932800293,Other,Male,White,18-24,Something else,Moderate,,,No,,No answer,,,,,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,,,,,No answer,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Unoppsed Democratic,Atlanta,Suburb,Urban,Urban Core,Downscale,30318.0
16291.0, Georgia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25830090045929,Mark Taylor (Dem),Female,White,30-39,Democratic,Moderate,$150k-$200k,No,No,Strongly disapprove,Somewhat disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
16294.0, Georgia,102.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.585069954395294,Mark Taylor (Dem),Female,White,60-64,Independent,Liberal,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,,,,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
16308.0, Georgia,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.1326732635498,Sonny Perdue (Rep),Male,White,50-59,Independent,Moderate,$75k-$100k,No,No,Somewhat disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,60s Suburbs,Urban Perimeter,Very upscale,30033.0
16315.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06697964668274,Mark Taylor (Dem),Male,Black,40-44,Independent,Moderate,$150k-$200k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
16319.0, Georgia,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90355110168457,Sonny Perdue (Rep),,Hispanic/Latino,60-64,Something else,Moderate,$15k-$30k,No,Yes,Somewhat disapprove,Somewhat approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Approve,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
16324.0, Georgia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14494073390961,Mark Taylor (Dem),Female,White,,,,,No,,No answer,No answer,No,Good,Excellent/Good,No answer,White female,White female,,,,,,,,All others,No answer,No answer,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
16340.0, Georgia,138.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2753632068634,Mark Taylor (Dem),Female,White,65-74,Republican,Moderate,$30k-$50k,Yes,No,Strongly approve,Strongly approve,,,,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31790.0
16360.0, Georgia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25830090045929,Mark Taylor (Dem),Female,White,45-49,Democratic,Moderate,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
16361.0, Georgia,40.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.444981336593628,Sonny Perdue (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,,,,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
16378.0, Georgia,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90355110168457,Sonny Perdue (Rep),Female,Hispanic/Latino,18-24,Democratic,Moderate,$75k-$100k,Yes,Yes,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
16380.0, Georgia,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29929673671722,Mark Taylor (Dem),Female,White,30-39,Democratic,Liberal,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,60s Suburbs,Urban Perimeter,Very upscale,30033.0
16395.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1764143705368,Mark Taylor (Dem),Female,Black,40-44,Democratic,Moderate,$200k or more,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Deported to the country they came from,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
16415.0, Georgia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14124882221222,Mark Taylor (Dem),Male,White,50-59,Democratic,Moderate,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
16439.0, Georgia,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.445311695337296,Mark Taylor (Dem),Male,,60-64,,,,,,No answer,No answer,Yes,Good,Excellent/Good,No answer,,,60 or over,50-64,18-64,60 or over,,,,,No answer,No answer,,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
16440.0, Georgia,138.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.769100546836853,Sonny Perdue (Rep),Male,White,50-59,Republican,Moderate,$100k-$150k,Yes,No,Somewhat approve,Strongly approve,,,,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31790.0
16447.0, Georgia,51.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05402719974518,Mark Taylor (Dem),Female,White,25-29,Something else,,$15k-$30k,No,No,Strongly disapprove,No answer,No,No Answer,No Answer,No answer,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,No answer,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,60s Suburbs,Urban Perimeter,Very upscale,30033.0
16463.0, Georgia,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.26011884212494,Mark Taylor (Dem),Male,White,65-74,Democratic,Liberal,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
16474.0, Georgia,102.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.483602464199066,Mark Taylor (Dem),Female,Black,40-44,Democratic,Conservative,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,,,,Deported to the country they came from,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
16476.0, Georgia,40.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.444981336593628,Sonny Perdue (Rep),Female,White,45-49,Republican,Moderate,$50k-$75k,No,No,Somewhat approve,Somewhat approve,,,,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
16479.0, Georgia,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1764143705368,Mark Taylor (Dem),Female,Black,50-59,Democratic,Moderate,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,6.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30127.0
16490.0, Georgia,67.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.938453555107117,Mark Taylor (Dem),Male,Black,25-29,Independent,Moderate,$15k-$30k,,No,,Strongly disapprove,,,,,Non-white male,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,,,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",5.0,Unoppsed Democratic,Atlanta,Suburb,Urban,Urban Core,Downscale,30318.0
16501.0, Georgia,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.360775977373123,Mark Taylor (Dem),Male,Black,60-64,Democratic,Liberal,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Deported to the country they came from,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
