ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUND06,SENND06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BUSH4,IRAQWAR,GUNOWNER,HOEVNJOB,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
19922.0,North Dakota,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.977643609046936,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Republican,Conservative,$50k-$75k,Catholic,A few time a year,Somewhat disapprove,Somewhat disapprove,Yes,Approve,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Low Density Rural,Rural,Rural,Upscale,58703.0
19961.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30200898647308,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,75 or over,Independent,Moderate,$15k-$30k,Catholic,Once a week,Strongly disapprove,Strongly disapprove,Yes,No Answer,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
19968.0,North Dakota,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.886912107467651,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,,65-74,Democratic,Moderate,$50k-$75k,Catholic,More than once a week,Strongly disapprove,Strongly disapprove,Yes,Approve,To express opposition to George W Bush,,,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
19970.0,North Dakota,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Something else,,Under $15k,Catholic,Once a week,Strongly disapprove,Strongly disapprove,No,Disapprove,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
19994.0,North Dakota,1.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.66776132583618,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,18-24,Republican,Conservative,Under $15k,Other Christian,Never,Somewhat approve,Somewhat approve,,,,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
20003.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.993295669555664,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Independent,Moderate,$75k-$100k,Protestant,Once a week,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,58102.0
20008.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13867115974426,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,,60-64,Republican,Moderate,$15k-$30k,Catholic,More than once a week,Strongly approve,Somewhat approve,No,Approve,No answer,,,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Catholic,Non-White,Weekly,Catholic/Attend weekly,Approve,Approve,,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
20010.0,North Dakota,70.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04636323451996,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,60-64,Independent,Moderate,$75k-$100k,Protestant,A few time a year,Strongly disapprove,Strongly disapprove,Yes,Approve,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Low Density Rural,Rural,Rural,Upscale,58703.0
20027.0,North Dakota,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0049284696579,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,75 or over,Democratic,Moderate,$75k-$100k,Protestant,Once a week,Somewhat disapprove,Strongly disapprove,Yes,Approve,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
20044.0,North Dakota,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Republican,Moderate,Under $15k,Protestant,Once a week,Strongly approve,Strongly disapprove,No,No Answer,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
20063.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.46348476409912,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,75 or over,Independent,Moderate,$15k-$30k,Catholic,Once a week,Strongly disapprove,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
20084.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06311547756195,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,60-64,Republican,Moderate,$100k-$150k,Catholic,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,58102.0
20087.0,North Dakota,1.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.601602613925934,,Dwight Grotberg (Rep),Female,White,50-59,Independent,Liberal,,Protestant,No answer,Somewhat disapprove,Somewhat approve,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,No answer,Protestant/Do not attend weekly,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
20100.0,North Dakota,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.886912107467651,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,,75 or over,Democratic,Moderate,Under $15k,Protestant,A few times a month,Strongly disapprove,Somewhat disapprove,No,Disapprove,To express opposition to George W Bush,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
20105.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29018759727478,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,65-74,Republican,,$30k-$50k,Other Christian,A few times a month,Somewhat approve,Somewhat approve,Yes,Approve,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
20115.0,North Dakota,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.598459839820862,,Kent Conrad (Dem),Male,White,75 or over,,,Under $15k,Catholic,Once a week,Somewhat disapprove,Strongly disapprove,No,No Answer,No answer,White male,White male,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
20139.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.35495603084564,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Republican,Conservative,$30k-$50k,Catholic,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
20164.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06311547756195,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,75 or over,Democratic,Moderate,$30k-$50k,Catholic,A few times a month,Somewhat disapprove,Somewhat disapprove,No,Approve,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,58102.0
20169.0,North Dakota,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0049284696579,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,75 or over,Democratic,Moderate,Under $15k,Catholic,Once a week,Strongly disapprove,Somewhat disapprove,No,Approve,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
20174.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36737084388733,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Independent,Moderate,$30k-$50k,Catholic,A few time a year,Strongly disapprove,Strongly disapprove,Yes,Disapprove,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
20179.0,North Dakota,1.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1691269874572803,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,25-29,Independent,Moderate,$30k-$50k,Protestant,A few time a year,Strongly disapprove,Somewhat disapprove,,,,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
20183.0,North Dakota,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.859240412712097,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,40-44,Republican,Conservative,Under $15k,Catholic,Once a week,Strongly approve,Strongly approve,No,Approve,To express support for George W Bush,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
20206.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36737084388733,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,40-44,Republican,Conservative,$30k-$50k,Protestant,Once a week,Strongly disapprove,Somewhat disapprove,No,Disapprove,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
20226.0,North Dakota,29.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.993295669555664,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Democratic,Liberal,$150k-$200k,None,Never,Strongly disapprove,Strongly disapprove,Yes,Disapprove,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,58102.0
20238.0,North Dakota,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.638125598430634,Earl Pomeroy (Dem),Dwight Grotberg (Rep),Female,White,50-59,Independent,Moderate,,Protestant,A few times a month,Somewhat disapprove,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
20246.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.46348476409912,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,75 or over,Democratic,Conservative,$50k-$75k,Catholic,Once a week,Strongly disapprove,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
20268.0,North Dakota,1.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,1.1691269874572803,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,18-24,,,,,,,,,,,White male,White male,18-29,18-24,18-64,18-29,,,,,,,,,,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
20273.0,North Dakota,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.938930094242096,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Republican,Conservative,$30k-$50k,Protestant,Once a week,Strongly approve,Strongly approve,No,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
20290.0,North Dakota,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.46348476409912,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,65-74,Independent,Conservative,$15k-$30k,,More than once a week,Somewhat disapprove,Somewhat disapprove,No,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,Weekly,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58655.0
