ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENME06,GOVME06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BUSH4,IRAQWAR,GUNOWNER,STECME,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
15995.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.827670395374298,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,75 or over,Independent,Moderate,,Catholic,Strongly disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16001.0,Maine,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.926927030086517,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,65-74,Republican,Conservative,$15k-$30k,Protestant,Strongly approve,Strongly approve,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale
16036.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27999794483185,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,60-64,Democratic,Conservative,,Something else,Strongly disapprove,Strongly disapprove,Yes,Poor,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,,,Something else,White Something else,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16051.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.606303572654724,Olympia Snowe (Rep),Patricia LaMarche (Green),Male,Black,60-64,Independent,Moderate,Under $15k,Mormon/LDS,Somewhat disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,Black,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16073.0,Maine,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2171034812927197,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,Something else,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Something else,White Something else,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale
16101.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.38447892665863,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,40-44,Independent,Moderate,$75k-$100k,Catholic,Somewhat disapprove,Strongly disapprove,Yes,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16102.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.833782613277435,Olympia Snowe (Rep),Patricia LaMarche (Green),Female,White,50-59,Independent,Moderate,$50k-$75k,None,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16123.0,Maine,30.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01534581184387,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,75 or over,Republican,Conservative,$30k-$50k,Protestant,Strongly approve,Strongly approve,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
16157.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27402687072754,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,18-24,Independent,Conservative,,Other Christian,Strongly disapprove,Somewhat disapprove,No,Good,Excellent/Good,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16169.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.31269061565399,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,18-24,Independent,Liberal,Under $15k,Something else,Strongly disapprove,Somewhat disapprove,No,Good,Excellent/Good,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16212.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0921106338501,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,65-74,Democratic,Moderate,$15k-$30k,Protestant,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16249.0,Maine,30.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33320188522339,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,45-49,Independent,Liberal,$100k-$150k,Protestant,Strongly disapprove,Strongly disapprove,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
16286.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18125510215759,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,50-59,Democratic,Liberal,$30k-$50k,,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16305.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04916977882385,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,75 or over,Democratic,Liberal,$15k-$30k,Catholic,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16356.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0921106338501,Olympia Snowe (Rep),John Baldacci (Dem),Female,Asian,65-74,Independent,Moderate,$50k-$75k,Catholic,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16369.0,Maine,30.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.01031160354614,Jean Hay Bright (Dem),John Baldacci (Dem),Male,Hispanic/Latino,65-74,Democratic,Moderate,,,,Strongly disapprove,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
16406.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2171034812927197,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,50-59,Independent,Conservative,$50k-$75k,Protestant,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16408.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03844821453094,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,30-39,Democratic,Liberal,$30k-$50k,Protestant,Somewhat approve,Somewhat disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16482.0,Maine,30.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.00762665271759,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,65-74,Independent,Liberal,$30k-$50k,,,Strongly disapprove,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
16491.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.62735033035278,Other,Patricia LaMarche (Green),Female,White,18-24,Something else,,$15k-$30k,None,No answer,No answer,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,No answer,No answer,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16533.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.954731941223145,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,65-74,Independent,Conservative,$15k-$30k,Protestant,Strongly approve,Somewhat approve,Yes,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16573.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.915563762187958,Olympia Snowe (Rep),Patricia LaMarche (Green),Female,White,40-44,Independent,Conservative,$100k-$150k,Protestant,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16625.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0921106338501,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,60-64,Democratic,Moderate,$15k-$30k,None,Somewhat disapprove,Strongly disapprove,Yes,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16653.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.915563762187958,Olympia Snowe (Rep),Patricia LaMarche (Green),Female,White,45-49,Democratic,Liberal,Under $15k,Protestant,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16683.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.907819867134094,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,50-59,Democratic,Moderate,$15k-$30k,Protestant,Somewhat disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16749.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03266274929047,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,50-59,Independent,Moderate,$50k-$75k,Protestant,Somewhat approve,Somewhat approve,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
16810.0,Maine,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90407919883728,Olympia Snowe (Rep),,Female,White,25-29,,Moderate,,Catholic,Strongly disapprove,Strongly disapprove,No,No Answer,No Answer,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,,,,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Low Density Rural,Rural,Rural,Downscale
16815.0,Maine,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.599128067493439,Jean Hay Bright (Dem),Patricia LaMarche (Green),Female,Black,45-49,Independent,Liberal,Under $15k,Protestant,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,Black,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Low Density Rural,Rural,Rural,Downscale
