ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENOH06,GOVOH06,AMD2OH,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,PTYETH,ETHDEM,ETHREP,STECOH,STEC2,JOBSIT2,FALLBHND,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
12307.0,Ohio,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.233570873737335,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,50-59,Democratic,,,Other Christian,A few times a month,High school graduate,"Yes, I do",Yes,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),No answer,No answer,No answer,No Answer,No Answer,No Answer,Poor,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,,,Protestant/Other Christian,Non-White,Ocassionally,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,Yes,I am (voter is member),Married women,Married women,Black,"Cities 50,000-500,000","Cities over 50,000",17.0,Strong Democratic,Northeast,Suburb,Urban,Urban Core,Downscale,44511.0
12309.0,Ohio,55.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.898694276809692,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,50-59,Democratic,Moderate,$150k-$200k,,,Postgraduate study,No one does,,,Somewhat confident,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,Are getting ahead financially,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,12.0,Strong Republican,Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43054.0
12319.0,Ohio,107.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.70261138677597,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,18-24,Democratic,Liberal,,,,Some college or associate degree,No one does,,,Somewhat confident,,Strongly disapprove,Did not vote,,,,,,,,,,Are getting ahead financially,,,,,White female,White female,18-29,18-24,18-64,18-29,Democratic,,,,,,,Did not graduate from college,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,3.0,Strong Republican,Southwest,Suburb,60s Suburbs,Urban Perimeter,Upscale,45377.0
12321.0,Ohio,111.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.979714751243591,Mike DeWine (Rep),Ted Strickland (Dem),No,Male,White,40-44,Independent,Conservative,$15k-$30k,,A few time a year,,,Yes,Strongly approve,,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Ocassionally,All others,,,Approve,Same number or more troops,Approve,,,,,All others,Married men,White,Rural,Small Cities/Rural,9.0,Strong Democratic,Northwest,Suburb,Rural,Rural,Upscale,43440.0
12323.0,Ohio,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.483585298061371,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,45-49,Independent,Moderate,$50k-$75k,Catholic,Once a week,Postgraduate study,No one does,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Poor,Not so good/Poor,Worse today,Are falling behind financially,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Single women,White,Suburbs,Suburbs,2.0,Competitive,Southwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45236.0
12324.0,Ohio,106.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.571112871170044,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,25-29,Independent,Moderate,$100k-$150k,Protestant,Once a week,College graduate,No one does,Yes,Somewhat disapprove,Very confident,Withdraw some troops,Strongly disapprove,George W. Bush (Rep),Somewhat important,Not at all important,Somewhat important,Both do,"Yes, the Democratic Party does","Yes, the Republican Party does",Good,Excellent/Good,Better today,Are getting ahead financially,To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Southwest,High Density Urban,Urban,Urban Core,Very upscale,45409.0
12326.0,Ohio,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.10673713684082,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),Yes,Female,White,40-44,Republican,Conservative,$75k-$100k,Catholic,A few time a year,Some college or associate degree,No one does,No,Somewhat approve,Very confident,Withdraw some troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Only the Republican Party does,"No, the Democratic Party does not","Yes, the Republican Party does",Good,Excellent/Good,About the same,Are getting ahead financially,George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Single women,White,Suburbs,Suburbs,2.0,Competitive,Southwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,45103.0
12345.0,Ohio,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.969972431659698,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,18-24,Independent,Moderate,$50k-$75k,Protestant,Once a week,College graduate,No one does,Yes,Strongly disapprove,Somewhat confident,Withdraw all troops,Somewhat disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Good,Excellent/Good,About the same,Are falling behind financially,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Married men,White,"Cities over 500,000","Cities over 50,000",15.0,Competitive,Central,High Density Urban,Urban,Urban Core,Very upscale,43214.0
12347.0,Ohio,91.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.210875481367111,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,Black,50-59,Democratic,Moderate,$15k-$30k,Other Christian,A few time a year,,,Yes,Strongly disapprove,,Withdraw all troops,Strongly approve,,,,,,,,,,,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Approve,,,,,All others,Married men,Black,"Cities 50,000-500,000","Cities over 50,000",9.0,Strong Democratic,Northwest,High Density Urban,Urban,Urban Core,Very downscale,43607.0
12362.0,Ohio,43.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.779399156570435,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,30-39,Democratic,Liberal,$75k-$100k,Other Christian,A few time a year,Some college or associate degree,No one does,Yes,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Poor,Not so good/Poor,Worse today,Are getting ahead financially,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Married women,Married women,White,"Cities over 500,000","Cities over 50,000",12.0,Strong Republican,Central,Suburb,Urban,Urban Core,Very upscale,43119.0
12372.0,Ohio,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01260507106781,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,50-59,Democratic,Moderate,$50k-$75k,Catholic,Once a week,Postgraduate study,No one does,Yes,Strongly disapprove,Not at all confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Poor,Not so good/Poor,Worse today,Are falling behind financially,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),Married women,Married women,Black,"Cities 50,000-500,000","Cities over 50,000",11.0,Strong Democratic,Cuyahoga County,High Density Urban,Urban,Urban Core,Very downscale,44108.0
12373.0,Ohio,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28784716129303,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Male,White,50-59,Republican,Conservative,$150k-$200k,Protestant,Never,Postgraduate study,No one does,Yes,Somewhat approve,Very confident,Send more troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Neither does,"No, the Democratic Party does not","No, the Republican Part does not",Good,Excellent/Good,About the same,Are getting ahead financially,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Married men,White,Suburbs,Suburbs,15.0,Competitive,Central,Suburb,70s Suburbs,Urban Perimeter,Upscale,43123.0
12374.0,Ohio,103.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.554004311561584,Sherrod Brown (Dem),Did not vote,Yes,Female,Black,50-59,Democratic,Moderate,,Other Christian,Once a week,,"Yes, I do",No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Only the Democratic Party does,"Yes, the Democratic Party does","No, the Republican Part does not",Poor,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,,,Protestant/Other Christian,Non-White,Weekly,All others,,,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Single women,Black,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Southwest,High Density Urban,Urban,Urban Core,Downscale,45405.0
12375.0,Ohio,71.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11951911449432,Mike DeWine (Rep),Ted Strickland (Dem),Yes,Male,White,60-64,Republican,Moderate,$30k-$50k,None,Never,Some college or associate degree,No one does,No,Somewhat approve,Somewhat confident,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Both do,"Yes, the Democratic Party does","Yes, the Republican Party does",Good,Excellent/Good,About the same,Are getting ahead financially,George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,None,White None,Never,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Single men,White,Suburbs,Suburbs,2.0,Competitive,Southwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,45236.0
12376.0,Ohio,149.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06962835788727,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,Hispanic/Latino,65-74,Democratic,,,Catholic,Once a week,,,Yes,Somewhat disapprove,,Withdraw some troops,Somewhat disapprove,,,,,,,,,,,,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,Non-White,Weekly,Catholic/Attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,All others,Married men,Hispanic/Latino,Suburbs,Suburbs,5.0,Strong Republican,Northwest,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,43451.0
