ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMD06,GOVMD06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,CHILD,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,DESCRIBS,RACEREL,STECMD,STEC2,TIMESEN,TIMESEN3D,TIMESENWK,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
12409.0, Maryland,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07602787017822,Ben Cardin (Dem),Martin O'Malley (Dem),Female,Black,60-64,Democratic,Liberal,$75k-$100k,Protestant,A few time a year,Some college or associate degree,"Yes, someone else does",Yes,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,I strongly favor my candidate,Only the Democratic Party,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Married women,All others,All others,Other women, Women without children,Married women,Black,"Cities over 500,000","Cities over 50,000",7.0,Unoppsed Democratic,Baltimore City,High Density Urban,Urban,Urban Core,Very downscale,21229.0
12415.0, Maryland,89.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19183266162872,Ben Cardin (Dem),Martin O'Malley (Dem),Female,White,40-44,Democratic,Liberal,$100k-$150k,Catholic,Once a week,College graduate,No one does,Yes,Yes,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,I like my candidate but with reservations,Only the Democratic Party,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,8.0,Strong Democratic,DC Suburbs,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,20852.0
12428.0, Maryland,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.870760321617126,Michael Steele (Rep),Robert Ehlich (Rep),Female,White,50-59,Republican,Liberal,$150k-$200k,Protestant,A few times a month,Some college or associate degree,No one does,Yes,No,Somewhat approve,Very confident,Send more troops,Somewhat approve,Somewhat important,Extremely important,Extremely important,Somewhat important,I strongly favor my candidate,Both do,Excellent,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,Baltimore Suburbs,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,21904.0
12432.0, Maryland,120.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14836120605469,Ben Cardin (Dem),Martin O'Malley (Dem),Female,Black,30-39,Democratic,Conservative,$75k-$100k,Other Christian,A few times a month,College graduate,"Yes, I do",No,Yes,Somewhat disapprove,Very confident,Send more troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I strongly favor my candidate,Only the Democratic Party,Good,Excellent/Good,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,George W Bush was not a factor,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,All others,College graduate,At least some college,Disapprove,Same number or more troops,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Women with children,All others,Other women,Women with children,Single women,Black,Suburbs,Suburbs,4.0,Strong Democratic,DC Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,20748.0
12436.0, Maryland,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.83281284570694,Ben Cardin (Dem),Martin O'Malley (Dem),Female,White,45-49,Independent,Moderate,$50k-$75k,None,A few time a year,Postgraduate study,No one does,No,Yes,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,I strongly favor my candidate,Both do,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Women with children,All others,Other women,Women with children,Single women,White,Suburbs,Suburbs,3.0,Strong Democratic,Baltimore Suburbs,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21032.0
12437.0, Maryland,128.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.876231610774994,Michael Steele (Rep),Martin O'Malley (Dem),Male,Black,30-39,Democratic,Moderate,$150k-$200k,Protestant,A few time a year,Postgraduate study,No one does,Yes,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I like my candidate but with reservations,Neither does,Good,Excellent/Good,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,Black,Rural,Small Cities/Rural,5.0,Strong Democratic,Rest of State,Low Density Rural,Rural,Rural,Downscale,20656.0
12441.0, Maryland,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.912660360336304,Ben Cardin (Dem),Martin O'Malley (Dem),Male,White,50-59,Democratic,Liberal,$75k-$100k,Protestant,Once a week,Postgraduate study,No one does,Yes,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,I strongly favor my candidate,Both do,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,2.0,Strong Democratic,Baltimore Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,21234.0
12442.0, Maryland,48.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.409721851348877,Michael Steele (Rep),Martin O'Malley (Dem),Female,Black,45-49,Independent,Moderate,$30k-$50k,None,A few time a year,Some college or associate degree,"Yes, I do and someone else does",No,Yes,Strongly disapprove,Somewhat confident,Withdraw all troops,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,I strongly favor my candidate,Only the Democratic Party,Good,Excellent/Good,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,Non-White,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Women with children,All others,Other women,Women with children,Single women,Black,"Cities over 500,000","Cities over 50,000",3.0,Strong Democratic,Baltimore City,High Density Urban,Urban,Urban Core,Very downscale,21216.0
12447.0, Maryland,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.773080408573151,Ben Cardin (Dem),Martin O'Malley (Dem),Male,Black,45-49,Democratic,Conservative,$15k-$30k,Other Christian,A few time a year,High school graduate,No one does,No,No,Somewhat approve,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,I strongly favor my candidate,Both do,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,All others,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,Black,Suburbs,Suburbs,5.0,Strong Democratic,Rest of State,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20639.0
12451.0, Maryland,134.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.70297372341156,Michael Steele (Rep),Robert Ehlich (Rep),Male,White,65-74,Republican,Conservative,$15k-$30k,Protestant,A few times a month,Did not complete high school,No one does,Yes,No,Somewhat approve,Somewhat confident,Withdraw some troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I like my candidate but with reservations,Only the Democratic Party,Not so good,Not so good/Poor,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,6.0,Strong Republican,Rest of State,Suburb,60s Suburbs,Urban Perimeter,Very downscale,21795.0
12456.0, Maryland,115.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09243297576904,Michael Steele (Rep),Robert Ehlich (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Catholic,A few time a year,Postgraduate study,"Yes, I do",No,No,Somewhat disapprove,Somewhat confident,Maintain the same number of troops,Somewhat disapprove,Somewhat important,Not at all important,Somewhat important,Somewhat important,I like my candidate but with reservations,Both do,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,5.0,Strong Democratic,DC Suburbs,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,20782.0
12464.0, Maryland,74.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.757520079612732,Michael Steele (Rep),Robert Ehlich (Rep),Female,White,65-74,Republican,Moderate,$30k-$50k,Protestant,A few times a month,High school graduate,No one does,Yes,No,Strongly approve,Somewhat confident,Maintain the same number of troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,I strongly favor my candidate,Both do,Poor,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,6.0,Strong Republican,Baltimore Suburbs,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21132.0
