ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENHI06,GOVHI06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,UNION4,LATINO,BUSH4,IRAQWAR,AKAKABIL,STECHI,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEHI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
34088.0,Hawaii,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.883132994174957,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,30-39,Independent,Moderate,$75k-$100k,"Yes, someone else does",No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
34100.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29571080207825,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,40-44,Republican,Moderate,,,No,Strongly approve,No answer,No Answer,No Answer,No Answer,No answer,White male,White male,30-44,40-49,18-64,30-59,Republican,,,Approve,No answer,,,,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
34102.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.806941092014313,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,40-44,Democratic,Conservative,$100k-$150k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Oppose,Excellent,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34127.0,Hawaii,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11822998523712,Daniel Akaka (Dem),Other,Male,Hispanic/Latino,,Something else,Moderate,,"Yes, I do",Yes,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,,,,,Independent/Something else,,,Disapprove,Disapprove,Yes,Yes,I am (voter is member),,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
34128.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.39906299114227,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Hispanic/Latino,30-39,Independent,Conservative,$75k-$100k,No one does,Yes,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
34131.0,Hawaii,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.63306772708893,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
34136.0,Hawaii,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.53415632247925,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,75 or over,Democratic,Moderate,$50k-$75k,"Yes, someone else does",Yes,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Hispanic/Latino,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34139.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29571080207825,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,30-39,Republican,Moderate,$50k-$75k,"Yes, I do",No,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,To express support for George W Bush,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
34146.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.773558378219604,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Other,30-39,Independent,Moderate,$50k-$75k,"Yes, someone else does",No,Somewhat disapprove,Somewhat disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34163.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.02416062355042,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,60-64,Republican,Moderate,$50k-$75k,No one does,No,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,No answer,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
34166.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44491803646088,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,25-29,Republican,Moderate,$15k-$30k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
34173.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.736348927021027,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,50-59,Independent,Conservative,$100k-$150k,No one does,No,Strongly approve,Somewhat approve,Favor,Excellent,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34185.0,Hawaii,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13058531284332,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,50-59,Democratic,Conservative,$50k-$75k,No one does,No,Strongly disapprove,Somewhat disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
34188.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.4843738079071,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,,,,,,,No answer,No answer,Oppose,No Answer,No Answer,To express support for George W Bush,Non-white female,Non-white,,,,,,,,No answer,No answer,,,,Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
34196.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17937541007996,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,40-44,Something else,Moderate,$75k-$100k,No one does,No,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
34203.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.74993312358856,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,60-64,Democratic,Moderate,$30k-$50k,No one does,No,Strongly approve,Strongly approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
34205.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.604248881340027,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Other,30-39,Independent,Conservative,$75k-$100k,No one does,No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34214.0,Hawaii,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17937541007996,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,40-44,Democratic,Conservative,$75k-$100k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
34224.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07797169685364,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Hispanic/Latino,25-29,Independent,Liberal,Under $15k,No one does,Yes,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Black,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
34232.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.833389043807983,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,18-24,Republican,Moderate,$150k-$200k,"Yes, someone else does",No,Somewhat approve,Somewhat disapprove,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,18-29,18-24,18-64,18-29,Republican,$50k or more,$100k or more,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34237.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.4141241312027,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,75 or over,Democratic,Liberal,Under $15k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
34247.0,Hawaii,17.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.50856173038483,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,Asian,75 or over,Democratic,Moderate,$50k-$75k,No one does,,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
34248.0,Hawaii,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.728944838047028,Did not vote,Linda Lingle (Rep),Female,Asian,45-49,Independent,Moderate,$50k-$75k,"Yes, I do",No,Somewhat disapprove,Somewhat disapprove,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
34252.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.998694479465485,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,,Democratic,,,,,No answer,Strongly disapprove,No Answer,No Answer,No Answer,No answer,White female,White female,,,,,Democratic,,,No answer,Disapprove,,,,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
34263.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.736348927021027,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Asian,40-44,Democratic,Liberal,$75k-$100k,"Yes, I do",No,Strongly disapprove,Strongly approve,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Approve,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34271.0,Hawaii,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17387747764587,Daniel Akaka (Dem),,Female,,75 or over,Democratic,Liberal,,"Yes, I do",,Strongly approve,Strongly approve,No Answer,Excellent,Excellent/Good,To express support for George W Bush,,,60 or over,65 or over,65 or over,60 or over,Democratic,,,Approve,Approve,Yes,Yes,I am (voter is member),,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
34274.0,Hawaii,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13058531284332,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,50-59,Democratic,Liberal,$30k-$50k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
34286.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08880507946014,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,30-39,,,,,Yes,No answer,No answer,No Answer,No Answer,No Answer,No answer,Non-white male,Non-white,30-44,30-39,18-64,30-59,,,,No answer,No answer,,,,Hispanic/Latino,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
34294.0,Hawaii,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1114753484726,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,18-24,Independent,Moderate,$50k-$75k,No one does,No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
34301.0,Hawaii,23.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.806941092014313,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,45-49,Democratic,Liberal,$200k or more,,No,Somewhat approve,Somewhat approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Approve,Approve,,,,Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
34306.0,Hawaii,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08880507946014,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,50-59,Democratic,Liberal,$15k-$30k,No one does,Yes,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
