ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNY06,GOVNY06,AGNY06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,LATINO,BUSH4,IRAQWAR,IRAQTERR,SAFER06,TERRWORR,TERWORR2,ECONWORR,ECOWORR2,HILLPRES,RUDYPRES,PATAKPRS,HILVRUDY,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
8089.0, New York,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.38961756229401,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,50-59,Democratic,Liberal,$200k or more,None,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,Yes,Yes,No,Rudolph Giuliani (Rep),White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
8107.0, New York,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.7130434513092,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Black,50-59,Democratic,Moderate,$150k-$200k,Catholic,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,Non-White,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",11.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
8113.0, New York,14.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.622834920883179,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,45-49,Democratic,Moderate,$30k-$50k,,Some college or associate degree,No one does,No,,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,No,No,No (no union member in household),White,English,"Cities 10,000-50,000",Small Cities/Rural,27.0,Strong Democratic,Rural Upstate Areas,Suburb,Rural,Rural,Downscale
8117.0, New York,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.807285845279694,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,50-59,Something else,Moderate,$50k-$75k,Something else,Some college or associate degree,"Yes, I do and someone else does",No,Somewhat disapprove,Somewhat disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,No,No,Would not vote for president,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
8125.0, New York,74.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.343271374702454,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,40-44,Democratic,Liberal,$200k or more,Jewish,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,,,Disapprove,Disapprove,,,,White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
8126.0, New York,103.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,2.03859686851501,Other,Other,Other,Male,White,40-44,Independent,Moderate,$200k or more,,Postgraduate study,No one does,No,,Somewhat disapprove,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
8127.0, New York,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.703031897544861,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),,Male,Hispanic/Latino,60-64,Democratic,,$15k-$30k,Protestant,High school graduate,,Yes,No answer,Strongly disapprove,,Less safe from terrorism,No Answer,No Answer,No Answer,No Answer,Yes,No,No Answer,Hillary Rodham Clinton (Dem),Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,No answer,Disapprove,,,,Hispanic/Latino,Spanish,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
8139.0, New York,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44157671928406,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,40-44,Democratic,Moderate,$100k-$150k,Catholic,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
8142.0, New York,137.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.83692193031311,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Hispanic/Latino,50-59,Democratic,Moderate,$50k-$75k,,College graduate,No one does,Yes,,Somewhat approve,,,,,,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,College graduate,At least some college,,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
8144.0, New York,12.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.2554771900177,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Other,50-59,Independent,Liberal,$50k-$75k,,Some college or associate degree,"Yes, someone else does",No,,Somewhat disapprove,,,,,,,,,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Other,English,Suburbs,Suburbs,22.0,Unoppsed Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Upscale
8155.0, New York,110.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.11877775192261,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,30-39,Something else,Conservative,$100k-$150k,Protestant,Postgraduate study,"Yes, someone else does",No,Somewhat disapprove,Somewhat disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,No,Yes,Yes,Rudolph Giuliani (Rep),White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,Suburbs,Suburbs,17.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
8168.0, New York,108.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.555035889148712,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,40-44,Independent,Moderate,$100k-$150k,Catholic,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,,,Disapprove,Disapprove,,,,White,English,"Cities over 500,000","Cities over 50,000",13.0,Strong Republican,New York City,Extremely High Density Urban,Urban,Urban Core,Upscale
8169.0, New York,144.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0482691526413,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,65-74,Independent,Liberal,$30k-$50k,Jewish,Postgraduate study,No one does,No,Strongly approve,Somewhat disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Jewish,White Jewish,College graduate,At least some college,Approve,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
8174.0, New York,113.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.546694040298462,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,25-29,Republican,Liberal,$30k-$50k,,High school graduate,"Yes, someone else does",No,,Strongly disapprove,,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Strong Republican,Rural Upstate Areas,Low Density Rural,Rural,Rural,Downscale
8178.0, New York,103.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.99491846561432,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,60-64,Republican,Moderate,$30k-$50k,,High school graduate,"Yes, I do",No,,Somewhat approve,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Approve,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
8186.0, New York,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.797871649265289,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Black,60-64,Democratic,Moderate,Under $15k,Other Christian,High school graduate,No one does,No,Strongly disapprove,Somewhat disapprove,Part of the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
8188.0, New York,74.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.402740567922592,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Black,,Democratic,Liberal,$150k-$200k,Something else,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,Non-white male,Non-white,,,,,Democratic,$50k or more,$100k or more,Something else,Non-White,,,Disapprove,Disapprove,,,,Black,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
8199.0, New York,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.8719025850296,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,60-64,Republican,Moderate,$50k-$75k,Catholic,High school graduate,No one does,No,Somewhat disapprove,Somewhat disapprove,Part of the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
8206.0, New York,47.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.24555766582489,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,Black,50-59,Independent,Moderate,$50k-$75k,None,High school graduate,,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,Yes,Yes,Rudolph Giuliani (Rep),Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,,,,Black,English,"Cities over 500,000","Cities over 50,000",11.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
8211.0, New York,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.372294843196869,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,Other,50-59,Independent,Liberal,$200k or more,None,Postgraduate study,No one does,No,Somewhat approve,Strongly approve,,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Not too worried,Not too/Not at all worried,No,Yes,No,Rudolph Giuliani (Rep),Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,Non-White,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),Other,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
8221.0, New York,146.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.44558715820313,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,Hispanic/Latino,40-44,Republican,Moderate,$50k-$75k,,College graduate,"Yes, I do and someone else does",Yes,,Somewhat disapprove,,,,,,,,,,,Non-white male,Non-white,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Yes,Yes,I am (voter is member),Black,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
8225.0, New York,103.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.706037759780884,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),,Female,,75 or over,Democratic,,$15k-$30k,,,No one does,,,Strongly disapprove,,,,,,,,,,,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,,,,Disapprove,No,No,No (no union member in household),,,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
8227.0, New York,12.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.72759878635406,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,65-74,Democratic,Liberal,$15k-$30k,,High school graduate,No one does,No,,Strongly disapprove,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,22.0,Unoppsed Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Upscale
8228.0, New York,137.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.03594374656677,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,65-74,Independent,Moderate,$200k or more,,College graduate,"Yes, I do and someone else does",No,,Strongly disapprove,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
