ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNM06,GOVNM06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,LATINO,BUSH4,IRAQWAR,RICHPRES,STECNM,STEC2,IMMFENCE,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4600.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.0002818107605,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,65-74,Republican,Conservative,$50k-$75k,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Somewhat,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Upscale
4601.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.14556491374969,Allen McCulloch (Rep),Bill Richardson (Dem),Female,Hispanic/Latino,50-59,Republican,Conservative,$75k-$100k,Yes,Somewhat disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
4602.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.26496633887291,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,65-74,Democratic,,Under $15k,Yes,No answer,Strongly disapprove,No Answer,Not so good,Not so good/Poor,Somewhat,No answer,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,No answer,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
4603.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.60999691486359,Allen McCulloch (Rep),Did not vote,Female,White,50-59,Independent,,$50k-$75k,No,Somewhat approve,Somewhat approve,No Answer,Excellent,Excellent/Good,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4604.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.941780030727386,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,65-74,Democratic,Moderate,$50k-$75k,Yes,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Upscale
4605.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.718494892120361,Allen McCulloch (Rep),Bill Richardson (Dem),Female,White,45-49,Republican,Conservative,,No,Strongly approve,Somewhat approve,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,,,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Very upscale
4606.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.22214937210083,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,75 or over,Republican,Moderate,$15k-$30k,No,Somewhat disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,Somewhat,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Very upscale
4607.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.638001024723053,Allen McCulloch (Rep),Bill Richardson (Dem),Female,White,75 or over,Republican,Conservative,,No,Strongly approve,Strongly approve,Yes,Good,Excellent/Good,A great deal,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Approve,Approve,White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Upscale
4608.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.662171065807343,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Independent,Liberal,$30k-$50k,No,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Northwest,Suburb,Urban,Urban Core,Very upscale
4609.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.0002818107605,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,65-74,Republican,Conservative,$50k-$75k,No,Somewhat approve,Somewhat disapprove,No,Not so good,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
4610.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.350975900888443,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Republican,Conservative,Under $15k,No,Strongly approve,Strongly approve,No Answer,Good,Excellent/Good,Not much,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
4611.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.64861011505127,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,75 or over,Democratic,Moderate,$50k-$75k,Yes,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very downscale
4612.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.611074686050415,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,75 or over,Republican,Liberal,,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,A great deal,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
4613.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.892544865608215,Jeff Bingaman (Dem),John Dendahl (Rep),Male,White,45-49,Democratic,Moderate,$30k-$50k,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
4614.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.10213780403137,Did not vote,John Dendahl (Rep),Female,White,60-64,Democratic,Moderate,,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,,,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
4615.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.93218779563904,Allen McCulloch (Rep),Bill Richardson (Dem),Male,White,75 or over,Republican,Conservative,$30k-$50k,No,Strongly approve,Strongly approve,No Answer,Good,Excellent/Good,Somewhat,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,South/East,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
4616.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.50212872028351,Allen McCulloch (Rep),John Dendahl (Rep),Male,White,50-59,Republican,Conservative,$150k-$200k,No,Somewhat approve,Strongly approve,No,Not so good,Not so good/Poor,A great deal,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
4617.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.808398723602295,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,30-39,Independent,Conservative,$75k-$100k,Yes,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Low Density Rural,Urban,Urban Core,Very downscale
4618.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.555824518203735,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,50-59,Independent,Moderate,$30k-$50k,Yes,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Very upscale
4619.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.54056251049042,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,60-64,Democratic,Liberal,,No,Strongly disapprove,Strongly disapprove,No,Poor,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,,,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Northwest,Suburb,Urban,Urban Core,Upscale
4620.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.603302717208862,Allen McCulloch (Rep),John Dendahl (Rep),Male,White,65-74,Republican,Conservative,,No,Strongly approve,Strongly approve,No,Poor,Not so good/Poor,A great deal,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Upscale
4621.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.796832978725433,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,65-74,Republican,Conservative,,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Low Density Rural,Urban,Urban Core,Very downscale
4622.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.23662543296814,Allen McCulloch (Rep),John Dendahl (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Democratic,Northwest,Suburb,Urban,Urban Core,Very upscale
4623.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.32434213161469,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Democratic,Liberal,$50k-$75k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,3.0,Strong Democratic,Northwest,Extremely Low Density Rural,Rural,Rural,Upscale
4624.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.72818636894226,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,40-44,Independent,Conservative,Under $15k,Yes,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
4625.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.869394361972809,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,60-64,Democratic,Moderate,$150k-$200k,No,Strongly disapprove,Strongly disapprove,Yes,Excellent,Excellent/Good,Not at all,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Low Density Rural,Rural,Rural,Upscale
4626.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.22214937210083,Allen McCulloch (Rep),John Dendahl (Rep),Female,White,75 or over,Republican,Conservative,$50k-$75k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,High Density Urban,Urban,Urban Core,Very upscale
4627.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.979072391986847,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,60-64,Independent,Moderate,$30k-$50k,Yes,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
4628.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.747373461723328,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,50-59,Democratic,Moderate,$100k-$150k,No,Strongly approve,Somewhat approve,Yes,Excellent,Excellent/Good,Not much,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Approve,Approve,White,English,Rural,Small Cities/Rural,3.0,Strong Democratic,South/East,Extremely Low Density Rural,Rural,Rural,Very downscale
4629.0, New Mexico,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.54056251049042,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,60-64,Democratic,Moderate,$30k-$50k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
