ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENFL06,GOVFL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,CUBAN3,BUSH4,COUNTACC,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPINSURG,DESCRIBS,JEBJOB4,JEBJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
1428.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.57631373405457,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,65-74,Republican,Conservative,$75k-$100k,Catholic,College graduate,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Somewhat important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",14.0,Strong Republican,South,Suburb,Urban,Urban Core,Upscale
1429.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.737421631813049,Katherine Harris (Rep),Charlie Crist (Rep),Female,,,,,,,,,Somewhat approve,Very confident,Somewhat approve,Somewhat important,Extremely important,Extremely important,Very important,I strongly favor my candidate,No Answer,No Answer,,,,,,,,,,,,,,Approve,Approve,Very/Somewhat confident,,,Suburbs,Suburbs,12.0,Unopposed Republican,Tampa Bay Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
1430.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.22260892391205,Bill Nelson (Dem),Jim Davis (Dem),Male,White,65-74,Democratic,Moderate,$50k-$75k,Protestant,Postgraduate study,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I dislike the other candidate,Somewhat disapprove,Disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 10,000-50,000",Small Cities/Rural,16.0,Competitive,South,Suburb,Rural,Rural,Upscale
1431.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.25321424007416,Bill Nelson (Dem),Jim Davis (Dem),Male,White,50-59,Independent,Liberal,,None,College graduate,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Extremely important,I like my candidate but with reservations,No Answer,No Answer,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,None,White None,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
1432.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.677123308181763,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,50-59,Democratic,Conservative,$30k-$50k,Other Christian,Some college or associate degree,No,Strongly approve,Very confident,Somewhat approve,Extremely important,Extremely important,Extremely important,Very important,No Answer,Strongly Approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,5.0,Strong Republican,North,Extremely Low Density Rural,Rural,Rural,Very downscale
1433.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.75837206840515,Bill Nelson (Dem),Jim Davis (Dem),Female,White,30-39,Republican,Moderate,$150k-$200k,Catholic,College graduate,No,Somewhat approve,Very confident,Somewhat approve,Extremely important,Somewhat important,Somewhat important,Very important,I strongly favor my candidate,Somewhat approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,10.0,Strong Republican,Tampa Bay Area,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
1434.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.42274689674377,Katherine Harris (Rep),Charlie Crist (Rep),Female,Hispanic/Latino,40-44,Republican,Moderate,$30k-$50k,Catholic,Postgraduate study,"Yes, Cuban",Somewhat approve,Very confident,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I like my candidate but with reservations,Somewhat approve,Approve,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,Non-White,College graduate,At least some college,Approve,Disapprove,Very/Somewhat confident,Hispanic/Latino,English,Suburbs,Suburbs,21.0,Strong Republican,Miami/Gold Coast,Extremely High Density Urban,70s Suburbs,Urban Perimeter,Very downscale
1435.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.583989083766937,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,75 or over,,Conservative,$200k or more,Protestant,High school graduate,No,Somewhat disapprove,Somewhat confident,Strongly disapprove,Not at all important,Somewhat important,Extremely important,Very important,No Answer,Strongly Approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,16.0,Competitive,South,Low Density Rural,Rural,Rural,Very downscale
1436.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.976066529750824,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Republican,Conservative,$50k-$75k,Protestant,College graduate,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
1437.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.15421390533447,Did not vote,Charlie Crist (Rep),Female,White,30-39,Republican,Moderate,,Protestant,College graduate,No,Strongly approve,Very confident,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,No Answer,No Answer,No Answer,White female,White female,30-44,30-39,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,8.0,Strong Republican,Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale
1438.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.774532854557037,Bill Nelson (Dem),Jim Davis (Dem),Female,White,65-74,Democratic,Liberal,,None,Some college or associate degree,No,Strongly approve,Somewhat confident,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,I strongly favor my candidate,Strongly disapprove,Disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,None,White None,Did not graduate from college,At least some college,Approve,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,19.0,Unoppsed Democratic,Miami/Gold Coast,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
1439.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.313142359256744,Bill Nelson (Dem),Jim Davis (Dem),Female,White,65-74,Democratic,Conservative,$15k-$30k,Protestant,High school graduate,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,1.0,Strong Republican,North,Suburb,70s Suburbs,Urban Perimeter,Downscale
1440.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.338387459516525,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,65-74,Democratic,Conservative,$30k-$50k,Protestant,High school graduate,No,Somewhat approve,Somewhat confident,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,4.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale
1441.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.56105518341064,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,30-39,Republican,Moderate,,Catholic,College graduate,No,Somewhat approve,Very confident,Somewhat approve,Extremely important,Extremely important,Extremely important,Somewhat important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Republican,,,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,20.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
1442.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.930652976036072,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,60-64,Republican,Conservative,,Protestant,Some college or associate degree,No,Strongly approve,Very confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,60 or over,50-64,18-64,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,8.0,Strong Republican,Central,Suburb,80s Suburbs,Urban Perimeter,Very upscale
1443.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.0014226436615,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,45-49,Republican,Moderate,$15k-$30k,Other Christian,Some college or associate degree,No,Somewhat approve,Somewhat confident,Strongly approve,Extremely important,Somewhat important,Extremely important,Very important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,12.0,Unopposed Republican,Central,Suburb,70s Suburbs,Urban Perimeter,Very downscale
1444.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.90632838010788,Bill Nelson (Dem),Jim Davis (Dem),Male,White,65-74,Independent,Moderate,$15k-$30k,Catholic,High school graduate,No,Strongly approve,Very confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat disapprove,Disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Approve,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,9.0,Competitive,Tampa Bay Area,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
1445.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.03835940361023,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,30-39,Republican,Moderate,$200k or more,Protestant,College graduate,No,Strongly approve,Very confident,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,I strongly favor my candidate,Somewhat disapprove,Disapprove,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,9.0,Competitive,Tampa Bay Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
1446.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.51307213306427,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,50-59,Democratic,Moderate,$200k or more,Other Christian,College graduate,No,Somewhat approve,Very confident,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,I dislike the other candidate,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,2.0,Unoppsed Democratic,North,Extremely Low Density Rural,Rural,Rural,Downscale
1447.0,Florida,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.67343389987946,Bill Nelson (Dem),Jim Davis (Dem),Male,White,50-59,Independent,Conservative,$100k-$150k,Catholic,Some college or associate degree,No,Somewhat disapprove,Not very confident,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat disapprove,Disapprove,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,At least some college,Disapprove,Disapprove,Not very/Not at all confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,Urban Perimeter,Downscale
