ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUMT06,SENMT06,INIT151,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,GUNOWNER,BURNSTOOLONG,TESTLIB,ETHMT06,ETHTEST,ETHBURNS,FORCANDS,FALLBHND,FORBUSHS,VOTE2004,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
22929.0,Montana,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0002955198288,Monica Lindeen (Dem),Conrad Burns (Rep),Yes,Male,White,25-29,Democratic,Liberal,$30k-$50k,Catholic,Once a week,Yes,Did not complete high school,Somewhat approve,Maintain the same number of troops,Strongly approve,Somewhat important,Extremely important,Somewhat important,Extremely important,Yes,Yes,About right,Neither does,No Tester does not,"No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,White Evangelical Born Again Christians,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
22940.0,Montana,29.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27266597747803,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,65-74,Republican,Moderate,$30k-$50k,Protestant,Once a week,Yes,,Somewhat approve,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Urban West,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0
22943.0,Montana,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01695024967194,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,30-39,Republican,Moderate,$15k-$30k,Mormon/LDS,Once a week,No,Some college or associate degree,Somewhat approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,No,Too liberal,No Answer,No Answer,No Answer,Against his opponent,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,Low Density Rural,Urban,Urban Core,Upscale,59405.0
22947.0,Montana,41.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.871692836284637,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Male,White,45-49,,,,,,,,Strongly disapprove,,,,,,,Yes,Yes,About right,,,,Against his opponent,Have just enough money to maintain your standard of living,To express opposition to George W Bush,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,,,,,,,,,,,,Disapprove,,,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Downscale,59801.0
22948.0,Montana,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23455715179443,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,White,60-64,Democratic,Liberal,$15k-$30k,None,Never,No,College graduate,Strongly disapprove,No answer,Strongly disapprove,Extremely important,Not at all important,Extremely important,Somewhat important,Yes,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",Against his opponent,Have just enough money to maintain your standard of living,To express opposition to George W Bush,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,All others,All others,Never,All others,College graduate,At least some college,Disapprove,No answer,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,Urban West,Town,Rural,Rural,Very upscale,59601.0
22949.0,Montana,8.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.32517457008362,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Male,White,75 or over,Republican,Conservative,$30k-$50k,None,More than once a week,Yes,High school graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Extremely important,No,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,To express support for George W Bush,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,None,White None,All others,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,High Density Urban,Urban,Urban Core,Very downscale,59401.0
22951.0,Montana,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.817192196846008,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,30-39,Republican,Conservative,,Protestant,More than once a week,Yes,College graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Yes,No,No Answer,No Answer,No Answer,No Answer,For your candidate,Are getting ahead financially,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59873.0
22952.0,Montana,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.731939256191254,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,Black,50-59,Republican,Conservative,$50k-$75k,Protestant,A few time a year,No,Postgraduate study,Strongly approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Not at all important,Yes,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,To express support for George W Bush,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Black,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,Low Density Rural,Urban,Urban Core,Upscale,59802.0
22966.0,Montana,68.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.77615088224411,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Male,White,18-24,Independent,Liberal,$15k-$30k,Other Christian,A few time a year,No,Some college or associate degree,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,No answer,Somewhat important,No,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",Against his opponent,Are falling behind financially,George W Bush was not a factor,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
22968.0,Montana,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.824995040893555,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Male,White,45-49,Democratic,Liberal,$30k-$50k,Catholic,Once a week,No,High school graduate,Strongly approve,Send more troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",Against his opponent,No Answer,No answer,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Upscale,59523.0
22973.0,Montana,63.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,3.87529110908508,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Male,White,65-74,Republican,Moderate,$30k-$50k,Catholic,A few time a year,No,Some college or associate degree,Somewhat approve,Send more troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Extremely important,No,Yes,Too conservative,Neither does,No Tester does not,"No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,To express support for George W Bush,George W. Bush (Rep),Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
22984.0,Montana,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.855550408363342,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Male,White,50-59,Independent,Moderate,$30k-$50k,Catholic,A few time a year,Yes,High school graduate,Somewhat approve,Withdraw all troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Yes,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,All others,White Evangelical Born Again Christians,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,Rural West,Low Density Rural,Rural,Rural,Upscale,59901.0
22998.0,Montana,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22443306446075,Denny Rehberg (Rep),Conrad Burns (Rep),No,Female,White,75 or over,Republican,Conservative,$30k-$50k,Protestant,A few time a year,Yes,Postgraduate study,Somewhat approve,Send more troops,Somewhat approve,Extremely important,Extremely important,Extremely important,Extremely important,Yes,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Upscale,59725.0
