ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCA06,GOVCA06,AGCA06,PROOP85CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,UNION4,CHILD,LATINO,BUSH4,IRAQWAR,ARNDJOB4,ARNDJOB2,ARNLDLIB,SAFER06,BORNUSA,STECCA,STEC2,ABORTION,ABORT2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
5974.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.277208685874939,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Female,White,75 or over,Democratic,Liberal,,,,Yes,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,Deported to the country they came from,White female,White female,60+,65+,65+,60+,Democratic,,,,,Disapprove,Disapprove,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,11.0,Competitive,Bay Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
5975.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.998700380325317,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),No,Male,White,65-74,Independent,Moderate,$30k-$50k,,,No,No,Somewhat disapprove,Somewhat approve,,,,,,,,,,Offered a chance to apply for legal status,White male,White male,60+,65+,65+,60+,Independent/Something else,Less than $50k,Less than $100k,,,Disapprove,Approve,,,,All others,Men without children,White,English,Suburbs,Suburbs,11.0,Competitive,Bay Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
5976.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.584429442882538,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,White,30-39,Republican,Conservative,$200k or more,,,No,No,Strongly approve,Strongly approve,,,,,,,,,,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,,,Approve,Approve,,,,All others,Men without children,White,English,"Cities over 500,000","Cities over 50,000",36.0,Strong Democratic,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Very upscale
5977.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.06709933280945,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Other,No,Female,White,60-64,Independent,Moderate,$50k-$75k,,,No,No,Somewhat disapprove,Somewhat disapprove,,,,,,,,,,Offered a chance to apply for legal status,White female,White female,60+,50-64,18-64,60+,Independent/Something else,$50k or more,Less than $100k,,,Disapprove,Disapprove,,,,All others,Women without children,White,English,"Cities over 500,000","Cities over 50,000",30.0,Strong Democratic,Los Angeles County,High Density Urban,Urban,Urban Core,Very upscale
5978.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.334695905447006,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,75 or over,Democratic,Liberal,Under $15k,,,No,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,Offered a chance to apply for legal status,White female,White female,60+,65+,65+,60+,Democratic,Less than $50k,Less than $100k,,,Disapprove,Disapprove,,,,All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",1.0,Strong Democratic,Coastal,Low Density Rural,Urban,Urban Core,Upscale
5979.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.68471014499664,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,65-74,Democratic,Liberal,$75k-$100k,,,No,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,Offered a chance to apply for legal status,White male,White male,60+,65+,65+,60+,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,,,,All others,Men without children,White,English,Suburbs,Suburbs,11.0,Competitive,Inland/Valley,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
5980.0,California,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.557488620281219,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),No,Female,White,75 or over,Republican,Conservative,$100k-$150k,,,No,No,Strongly approve,Strongly approve,,,,,,,,,,Offered a chance to apply for legal status,White female,White female,60+,65+,65+,60+,Republican,$50k or more,$100k or more,,,Approve,Approve,,,,All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",2.0,Strong Republican,Inland/Valley,Low Density Rural,Urban,Urban Core,Downscale
6575.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.44414696097374,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),Yes,Female,White,60-64,Independent,Moderate,$75k-$100k,Some college or associate degree,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White female,White female,60+,50-64,18-64,60+,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,25.0,Strong Republican,Los Angeles County,Suburb,No Answer,High-Growth Suburban Perimeter,Upscale
6576.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.406004905700684,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Did not vote on Proposition 85,Female,Hispanic/Latino,60-64,Democratic,Liberal,Under $15k,College graduate,,No,Yes,,Strongly disapprove,,,,,,,,,,,Non-white female,Non-white,60+,50-64,18-64,60+,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,,Disapprove,,,,All others,Women without children,White,English,"Cities over 500,000","Cities over 50,000",52.0,Strong Republican,Southern California,High Density Urban,Urban,Urban Core,Upscale
6577.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.354280203580856,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Female,White,25-29,Democratic,Moderate,Under $15k,Some college or associate degree,No one does,Yes,No,,Strongly disapprove,,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Disapprove,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,2.0,Strong Republican,Inland/Valley,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
6578.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.04254460334778,,,,Yes,Male,White,65-74,Democratic,Moderate,$100k-$150k,Postgraduate study,"Yes, someone else does",No,No,,Strongly disapprove,,,,,,,,,,,White male,White male,60+,65+,65+,60+,Democratic,$50k or more,$100k or more,College graduate,At least some college,,Disapprove,Yes,No,"Else in HH (member in household, but not voter)",All others,Men without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",24.0,Strong Republican,Southern California,Suburb,Urban,Urban Core,Very upscale
6579.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.2527939081192,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Female,White,40-44,Republican,Conservative,$75k-$100k,College graduate,No one does,Yes,No,,Somewhat disapprove,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),Women with children,Women with children,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,Inland/Valley,Extremely Low Density Rural,Rural,Rural,Downscale
6580.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.45697593688965,Other,Arnold Schwarzenegger (Rep),Jerry Brown (Dem),No,Male,White,50-59,Republican,Moderate,$50k-$75k,College graduate,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,10.0,Strong Democratic,Bay Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
6581.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.32558086514473,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,65-74,Democratic,Moderate,,High school graduate,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White female,White female,60+,65+,65+,60+,Democratic,,,Did not graduate from college,High school graduate or less,,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",36.0,Strong Democratic,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Upscale
6582.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.342229127883911,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,75 or over,Democratic,Moderate,$30k-$50k,Some college or associate degree,"Yes, I do",No,No,,Somewhat disapprove,,,,,,,,,,,White female,White female,60+,65+,65+,60+,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Disapprove,Yes,Yes,I am (voter is member),All others,Women without children,White,English,Suburbs,Suburbs,2.0,Strong Republican,Inland/Valley,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
6583.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,2.93014025688171,,Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,30-39,Democratic,Liberal,$15k-$30k,College graduate,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",37.0,Unopposed Democratic,Los Angeles County,High Density Urban,Urban,Urban Core,Very upscale
6584.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,3.56789183616638,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),No,Male,White,30-39,Republican,Conservative,$75k-$100k,College graduate,"Yes, someone else does",Yes,No,,Strongly approve,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,,Approve,Yes,No,"Else in HH (member in household, but not voter)",All others,Men with children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",19.0,Strong Republican,Inland/Valley,High Density Urban,Urban,Urban Core,Upscale
6585.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.961402893066406,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,60-64,Republican,Moderate,$100k-$150k,College graduate,No one does,No,No,,Somewhat disapprove,,,,,,,,,,,White male,White male,60+,50-64,18-64,60+,Republican,$50k or more,$100k or more,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",5.0,Strong Democratic,Inland/Valley,Extremely High Density Urban,Urban,Urban Core,Very downscale
6586.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.26513803005219,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),No,Male,White,45-49,Independent,Moderate,Under $15k,Postgraduate study,"Yes, someone else does",Yes,No,,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,,Disapprove,Yes,No,"Else in HH (member in household, but not voter)",All others,Men with children,White,English,Suburbs,Suburbs,49.0,Strong Republican,Southern California,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
6587.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.732608556747437,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,50-59,Democratic,Liberal,$100k-$150k,Postgraduate study,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,24.0,Strong Republican,Southern California,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
6588.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,2.2122790813446,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,Hispanic/Latino,45-49,Republican,Conservative,,Postgraduate study,No one does,No,Yes,,Strongly approve,,,,,,,,,,,Non-white male,Non-white,45-59,40-49,18-64,30-59,Republican,,,College graduate,At least some college,,Approve,No,No,No (no union member in household),All others,Men without children,White,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,Bay Area,Extremely High Density Urban,Urban,Urban Core,Very upscale
6589.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.575739502906799,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Other,Yes,Female,White,65-74,Republican,Conservative,$30k-$50k,College graduate,No one does,No,No,,Somewhat approve,,,,,,,,,,,White female,White female,60+,65+,65+,60+,Republican,Less than $50k,Less than $100k,College graduate,At least some college,,Approve,No,No,No (no union member in household),All others,Women without children,White,English,Rural,Small Cities/Rural,19.0,Strong Republican,Inland/Valley,Extremely Low Density Rural,Rural,Rural,Very downscale
6590.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.30570638179779,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,Black,45-49,Democratic,Moderate,$100k-$150k,College graduate,"Yes, I do",Yes,No,,Strongly disapprove,,,,,,,,,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,,Disapprove,Yes,Yes,I am (voter is member),Women with children,Women with children,Black,English,"Cities over 500,000","Cities over 50,000",33.0,Unopposed Democratic,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Downscale
6591.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.406497567892075,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,75 or over,Democratic,Moderate,Under $15k,High school graduate,No one does,No,No,,Somewhat disapprove,,,,,,,,,,,White female,White female,60+,65+,65+,60+,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,49.0,Strong Republican,Southern California,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
6592.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.33886802196503,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,60-64,Democratic,Moderate,,Postgraduate study,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White male,White male,60+,50-64,18-64,60+,Democratic,,,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",36.0,Strong Democratic,Los Angeles County,High Density Urban,Urban,Urban Core,Very upscale
6593.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.384309232234955,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,45-49,Independent,Liberal,$15k-$30k,Some college or associate degree,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,41.0,Strong Republican,Southern California,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
6594.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,2.08044171333313,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,50-59,Independent,Moderate,,College graduate,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,6.0,Strong Democratic,Bay Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale
6595.0,California,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,0.589275300502777,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,25-29,Democratic,Liberal,$50k-$75k,Postgraduate study,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White male,White male,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,49.0,Strong Republican,Southern California,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
