ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENAZ06,GOVAZ06,PR103AZ,PR107AZ,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMFENCE,MCCAINPR,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
20792.0,Arizona,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.563849627971649,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,40-44,Democratic,Moderate,$100k-$150k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Not at all important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85043.0
20808.0,Arizona,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.878351449966431,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,White,18-24,Independent,Liberal,Under $15k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Not at all important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85202.0
20817.0,Arizona,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.852831184864044,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Female,White,30-39,Independent,Moderate,$50k-$75k,College graduate,No,Somewhat approve,Strongly approve,Not at all important,Not at all important,Somewhat important,Extremely important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
20818.0,Arizona,36.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.775069415569305,John Kyl (Rep),Barry Hess (Libertarian),No,No,Female,Hispanic/Latino,18-24,Republican,Conservative,Under $15k,,Yes,Somewhat disapprove,Somewhat disapprove,Extremely important,Somewhat important,Extremely important,Somewhat important,Not much,Yes,George W Bush was not a factor,Deported to the country they came from,Non-white female,Non-white,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,,,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85212.0
20821.0,Arizona,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02559649944305,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,White,25-29,Democratic,Liberal,$50k-$75k,Postgraduate study,,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,,"Cities 50,000-500,000","Cities over 50,000",8.0,Competitive,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85716.0
20825.0,Arizona,23.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.823814213275909,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,Hispanic/Latino,30-39,,,,,Yes,Strongly approve,,,,,,Somewhat,,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,,,,,,Approve,,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,85236.0
20827.0,Arizona,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.538647770881653,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,45-49,Republican,Moderate,Under $15k,Some college or associate degree,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat,No Answer,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85248.0
20830.0,Arizona,59.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.227669313549995,Jim Pederson (Dem),Barry Hess (Libertarian),Yes,Did not vote,Female,White,45-49,Democratic,Moderate,$75k-$100k,Some college or associate degree,,Strongly disapprove,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Approve,White,,Suburbs,Suburbs,1.0,Competitive,Pima/Pinal/Santa Cruz,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85222.0
20832.0,Arizona,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47565579414368,Richard Mack (Libertarian),Janet Napolitano (Dem),No,No,Female,Hispanic/Latino,50-59,Something else,Moderate,Under $15k,Some college or associate degree,Yes,Somewhat approve,Somewhat approve,Not at all important,Not at all important,Somewhat important,Extremely important,Somewhat,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Rural,Small Cities/Rural,7.0,Strong Democratic,Rest of State,Extremely Low Density Rural,Rural,Rural,Very downscale,85325.0
20835.0,Arizona,56.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.915802955627441,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Female,White,75 or over,Something else,Moderate,$50k-$75k,College graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,Not at all,Yes,No answer,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,1.0,Competitive,Pima/Pinal/Santa Cruz,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,85739.0
20837.0,Arizona,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.07055687904358,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,Black,30-39,Democratic,Liberal,$15k-$30k,High school graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,No,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,Black,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85259.0
20840.0,Arizona,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.495158642530441,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,White,18-24,Democratic,Moderate,$50k-$75k,High school graduate,No,Strongly disapprove,Strongly disapprove,Somewhat important,Extremely important,Somewhat important,Extremely important,Somewhat,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85043.0
20844.0,Arizona,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13131463527679,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,65-74,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,No,To express support for George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85735.0
20848.0,Arizona,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.711799681186676,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,40-44,Independent,Moderate,$150k-$200k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,Somewhat,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85233.0
20849.0,Arizona,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.8957314491272,John Kyl (Rep),Janet Napolitano (Dem),No,No,Female,White,25-29,Democratic,Moderate,$50k-$75k,Postgraduate study,No,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
20856.0,Arizona,4.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.685456275939941,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,65-74,Democratic,Liberal,,High school graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,85351.0
20868.0,Arizona,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.935680568218231,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,65-74,Republican,Conservative,$15k-$30k,Some college or associate degree,No,Strongly approve,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Extremely important,A great deal,No,To express support for George W Bush,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85202.0
20875.0,Arizona,3.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.496073573827744,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,Hispanic/Latino,75 or over,,,,,Yes,Strongly disapprove,,,,,,Somewhat,,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,,,,,,Disapprove,,White,English,Rural,Small Cities/Rural,7.0,Strong Democratic,Rest of State,Extremely Low Density Rural,Rural,Rural,Very downscale,85325.0
20888.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01598024368286,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,Hispanic/Latino,50-59,Republican,Conservative,$200k or more,Postgraduate study,Yes,Strongly approve,Somewhat approve,Not at all important,Extremely important,Extremely important,Extremely important,A great deal,No,George W Bush was not a factor,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
20889.0,Arizona,15.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.795337080955505,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,Other,30-39,Independent,Liberal,$30k-$50k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,American Indian,English,Suburbs,Suburbs,5.0,Competitive,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85268.0
20890.0,Arizona,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.718493402004242,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,30-39,Independent,Liberal,$15k-$30k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all,No,To express opposition to George W Bush,No answer,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",8.0,Competitive,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85716.0
20900.0,Arizona,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.495645076036453,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,Black,30-39,Democratic,Moderate,$50k-$75k,High school graduate,No,Somewhat disapprove,Strongly disapprove,Somewhat important,Extremely important,Extremely important,Somewhat important,Not much,No Answer,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Black,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85043.0
