ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNJ06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,LATINO,BUSH4,VOTE2004,FORCANDS,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,TERRWORR,TERWORR2,CORZJOB4,CORZJOB2,SENCNTL,ETHNJ06,ETHMEN,ETHKEAN,UNFRNJ06,UNFRMEN,UNFRKEAN,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
7681.0,New Jersey,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.309529840946198,Bob Menendez (Dem),Female,White,45-49,Democratic,Liberal,$30k-$50k,Catholic,A few time a year,High school graduate,No one does,No,Somewhat disapprove,George W. Bush (Rep),For your candidate,Withdraw some troops,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Somewhat important,Very worried,Very/Somewhat worried,Somewhat approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
7682.0,New Jersey,112.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.951468348503113,Bob Menendez (Dem),Male,White,60-64,,,,,,,,No,Somewhat disapprove,John Kerry (Dem),Against his opponent,,,,,,,Not too worried,Not too/Not at all worried,Somewhat approve,Approve,Democrats,,,,"Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,,,,,,,,,,Disapprove,,,,,,White,Suburbs,Suburbs,5.0,Strong Republican,Bergen/Passaic Counties,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0
7687.0,New Jersey,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.78199702501297,Bob Menendez (Dem),Male,White,50-59,Democratic,Conservative,$75k-$100k,Catholic,A few time a year,High school graduate,"Yes, I do",No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,6.0,Strong Democratic,Central,Suburb,60s Suburbs,Urban Perimeter,Downscale,8879.0
7693.0,New Jersey,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.30441784858704,Bob Menendez (Dem),Male,White,65-74,Democratic,Moderate,$100k-$150k,Catholic,A few times a month,Some college or associate degree,,No,Somewhat disapprove,George W. Bush (Rep),For your candidate,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Very worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Approve,,,,White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8322.0
7696.0,New Jersey,61.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.28828692436218,"Thomas Kean, Jr (Rep)",Male,White,65-74,Republican,Conservative,$100k-$150k,Protestant,More than once a week,Postgraduate study,"Yes, I do",No,Strongly approve,George W. Bush (Rep),For your candidate,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Neither did,"No, Bob Menendez did not","No, Thomas Kean, Jr did not",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,4.0,Strong Republican,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,8520.0
7698.0,New Jersey,103.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.31237697601318,Bob Menendez (Dem),Male,White,65-74,Republican,,,,No answer,Some college or associate degree,"Yes, someone else does",No,Strongly disapprove,John Kerry (Dem),Against his opponent,Withdraw all troops,No answer,Extremely important,No answer,Extremely important,Extremely important,No Answer,No Answer,Somewhat disapprove,Disapprove,Democrats,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does",No Answer,No Answer,No Answer,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,,,No answer,No answer,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,No answer,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,4.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,8759.0
7704.0,New Jersey,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.40168333053589,"Thomas Kean, Jr (Rep)",Female,White,65-74,Republican,Conservative,,Protestant,Once a week,Some college or associate degree,No one does,No,Somewhat approve,George W. Bush (Rep),For your candidate,Withdraw some troops,Somewhat approve,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,11.0,Strong Republican,Northwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7950.0
7705.0,New Jersey,66.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.278513222932816,Bob Menendez (Dem),Male,Black,50-59,Democratic,,$30k-$50k,,,High school graduate,"Yes, I do",,,John Kerry (Dem),,,Somewhat disapprove,,,,,,,,,,,,,,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,Yes,Yes,I am (voter is member),Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Strong Democratic,Central,High Density Urban,Urban,Urban Core,Very downscale,8618.0
7709.0,New Jersey,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23749339580536,Bob Menendez (Dem),Male,White,40-44,Independent,Liberal,$200k or more,Protestant,Once a week,College graduate,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Maintain the same number of troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very worried,Very/Somewhat worried,Somewhat approve,Approve,Does not matter to me,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,9.0,Strong Democratic,Northern Cities,Suburb,60s Suburbs,Urban Perimeter,Upscale,7094.0
7714.0,New Jersey,52.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09190595149994,Bob Menendez (Dem),Male,White,30-39,Democratic,Moderate,$150k-$200k,None,Never,Postgraduate study,No one does,No,Strongly disapprove,John Kerry (Dem),No Answer,Send more troops,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Not at all important,Not too worried,Not too/Not at all worried,Somewhat disapprove,Disapprove,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never,All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,13.0,Strong Democratic,Northern Cities,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,7030.0
7718.0,New Jersey,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05983948707581,Bob Menendez (Dem),Male,White,60-64,Independent,Moderate,$15k-$30k,Catholic,A few time a year,High school graduate,,No,Strongly disapprove,John Kerry (Dem),Against his opponent,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Not too worried,Not too/Not at all worried,Somewhat approve,Approve,Democrats,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,,,,White,Suburbs,Suburbs,3.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8753.0
7721.0,New Jersey,94.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.1099919080734302,Bob Menendez (Dem),Female,White,45-49,,,,,,,,No,Strongly disapprove,,,,,,,,,,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,,,,,,,,,,Disapprove,,,,,,White,Suburbs,Suburbs,11.0,Strong Republican,Northwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,7869.0
7723.0,New Jersey,99.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08575451374054,"Thomas Kean, Jr (Rep)",Male,White,75 or over,Republican,Moderate,$30k-$50k,Catholic,A few time a year,,,No,Strongly approve,,,No answer,Strongly approve,,,,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,,,Approve,No answer,Approve,,,,White,Suburbs,Suburbs,3.0,Strong Republican,South,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,8757.0
7726.0,New Jersey,11.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.929439306259155,"Thomas Kean, Jr (Rep)",Male,Black,18-24,Republican,Conservative,$50k-$75k,Catholic,Once a week,,,No,Somewhat disapprove,,,Send more troops,Somewhat approve,,,,,,,,,,,,,,,,,,,Non-white male,Non-white,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,Catholic,Non-White,Weekly,Catholic/Attend weekly,,,Disapprove,Same number or more troops,Approve,,,,Black,Suburbs,Suburbs,9.0,Strong Democratic,Bergen/Passaic Counties,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7644.0
7729.0,New Jersey,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.46645021438599,"Thomas Kean, Jr (Rep)",Male,White,65-74,Independent,Conservative,$50k-$75k,None,Never,Postgraduate study,No one does,No,Somewhat disapprove,George W. Bush (Rep),Against his opponent,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat worried,Very/Somewhat worried,Strongly disapprove,Disapprove,Does not matter to me,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,7.0,Competitive,Northwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8822.0
7734.0,New Jersey,116.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08864593505859,Bob Menendez (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,Catholic,A few time a year,College graduate,"Yes, I do",No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Very worried,Very/Somewhat worried,Somewhat approve,Approve,Democrats,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,5.0,Strong Republican,Northwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7821.0
7736.0,New Jersey,112.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.831467926502228,Bob Menendez (Dem),Male,White,50-59,Democratic,Moderate,$100k-$150k,Catholic,Once a week,Postgraduate study,"Yes, I do and someone else does",No,Strongly disapprove,John Kerry (Dem),For your candidate,Maintain the same number of troops,Strongly disapprove,Not at all important,Not at all important,Somewhat important,Somewhat important,Somewhat worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,5.0,Strong Republican,Bergen/Passaic Counties,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0
