ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENVA06,VADEFMAR06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPTAXESS,IMPVALUES,ALLENPRS,RESPALLN,RESPWEBB,VETVOTER,VOTE2004,FORBUSHS,IMMDEPORT,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
9333.0, Virginia,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.642386376857758,Jim Webb (Dem),,Male,White,25-29,Something else,Moderate,$30k-$50k,Protestant,A few time a year,No,High school graduate,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Not at all important,No Answer,No Answer,No Answer,No,John Kerry (Dem),To express opposition to George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,10.0,Strong Republican,North,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
9340.0, Virginia,12.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.15271627902985,Jim Webb (Dem),No,Female,White,45-49,,,,,,,,Strongly disapprove,,,,,,,,No,No,Yes,No,John Kerry (Dem),To express opposition to George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,,,,,,,,,,,,Disapprove,,,White,Suburbs,Suburbs,4.0,Unopposed Republican,East/Richmond,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
9345.0, Virginia,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08103597164154,Jim Webb (Dem),Yes,Male,White,60-64,Democratic,Moderate,$75k-$100k,Protestant,More than once a week,Yes,Postgraduate study,Strongly disapprove,Withdraw all troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Somewhat important,Somewhat important,No,No,Yes,Yes,John Kerry (Dem),To express opposition to George W Bush,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Approve,White,Rural,Small Cities/Rural,9.0,Strong Democratic,West/Shenandoah,Low Density Rural,Rural,Rural,Very downscale
9346.0, Virginia,6.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,3.1360809803009,George Allen (Rep),Yes,Male,White,30-39,Republican,Liberal,Under $15k,Something else,A few time a year,No,,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,,,,,,,,,,,,Deported to the country they came from,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,4.0,Unopposed Republican,Southeast,Extremely Low Density Rural,Rural,Rural,Very downscale
9349.0, Virginia,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.886030793190002,Jim Webb (Dem),Yes,Female,Black,18-24,Democratic,Moderate,$15k-$30k,Other Christian,No answer,Yes,Some college or associate degree,Strongly disapprove,Withdraw all troops,Strongly disapprove,No answer,Somewhat important,Somewhat important,Extremely important,Extremely important,No,No,Yes,No,Did not vote,George W Bush was not a factor,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,No answer,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",3.0,Unoppsed Democratic,Southeast,High Density Urban,Urban,Urban Core,Very downscale
9360.0, Virginia,90.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0274213552475,George Allen (Rep),No,Female,White,45-49,Independent,Moderate,$50k-$75k,Catholic,A few times a month,No,College graduate,Somewhat approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat important,Yes,Yes,No,No,George W. Bush (Rep),To express support for George W Bush,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Southeast,Suburb,Urban,Urban Core,Upscale
9375.0, Virginia,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.702495872974396,Jim Webb (Dem),Yes,Female,Black,50-59,Independent,Moderate,$75k-$100k,Protestant,More than once a week,,Some college or associate degree,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Very important,Extremely important,No,No,Yes,No,,George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,9.0,Strong Democratic,West/Shenandoah,Suburb,70s Suburbs,Urban Perimeter,Upscale
9377.0, Virginia,16.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.25277948379517,George Allen (Rep),Yes,Male,Asian,45-49,Republican,Moderate,$150k-$200k,Catholic,Once a week,No,Postgraduate study,Somewhat disapprove,Withdraw some troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Yes,Yes,Yes,No,George W. Bush (Rep),To express support for George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,Non-White,All others,All others,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Approve,Asian,Suburbs,Suburbs,10.0,Strong Republican,North,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
9383.0, Virginia,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.923952698707581,George Allen (Rep),Yes,Male,White,50-59,Something else,Conservative,$30k-$50k,Protestant,More than once a week,Yes,Some college or associate degree,Somewhat disapprove,Maintain the same number of troops,Strongly approve,Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Yes,Yes,No,George W. Bush (Rep),George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,9.0,Strong Democratic,West/Shenandoah,Low Density Rural,Rural,Rural,Very downscale
9385.0, Virginia,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04511022567749,George Allen (Rep),Yes,Male,White,65-74,Republican,Conservative,$50k-$75k,Protestant,Once a week,Yes,College graduate,Strongly approve,Send more troops,Somewhat approve,Not at all important,Extremely important,Somewhat important,Extremely important,Extremely important,Yes,Yes,No,No,George W. Bush (Rep),George W Bush was not a factor,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,7.0,Strong Republican,East/Richmond,Extremely Low Density Rural,Rural,Rural,Downscale
9386.0, Virginia,73.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.994388997554779,George Allen (Rep),Yes,Male,Asian,30-39,Democratic,Moderate,$50k-$75k,Protestant,Once a week,No,Postgraduate study,Somewhat approve,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Very important,Somewhat important,No Answer,No Answer,No Answer,No,George W. Bush (Rep),George W Bush was not a factor,Offered a chance to apply for legal status, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,Asian,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,East/Richmond,Suburb,Urban,Urban Core,Very upscale
9401.0, Virginia,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03054857254028,George Allen (Rep),Yes,Male,White,30-39,Independent,Conservative,$75k-$100k,Protestant,A few times a month,No,College graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Yes,No,No,George W. Bush (Rep),George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Republican,East/Richmond,Suburb,Urban,Urban Core,Downscale
9403.0, Virginia,28.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.942069411277771,George Allen (Rep),Yes,Male,White,50-59,,,,,,,,Somewhat disapprove,,,,,,,,Yes,Yes,Yes,No,George W. Bush (Rep),George W Bush was not a factor,Deported to the country they came from,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,,,,,,,,,,,,Disapprove,,,White,Rural,Small Cities/Rural,10.0,Strong Republican,West/Shenandoah,Low Density Rural,Rural,Rural,Downscale
9410.0, Virginia,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23193693161011,George Allen (Rep),Yes,Male,White,40-44,Republican,Conservative,$50k-$75k,Other Christian,A few time a year,No,High school graduate,Somewhat approve,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Extremely important,Yes,Yes,No,No,George W. Bush (Rep),George W Bush was not a factor,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,9.0,Strong Democratic,West/Shenandoah,Town,Rural,Rural,Downscale
