ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWV06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BRNAGAIN,UNION4,BUSH4,IRAQWAR,BYRDAGE,MANCHJOB,MANCJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
15729.0,West Virginia,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.42625379562378,Robert Byrd (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,Protestant,Yes,"Yes, I do",Somewhat disapprove,Somewhat disapprove,No,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
15735.0,West Virginia,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.980915307998657,John Raese (Rep),Female,White,50-59,Republican,Conservative,$30k-$50k,Other Christian,Yes,No one does,Strongly approve,Strongly approve,No,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Extremely Low Density Rural,Rural,Rural,Upscale
15741.0,West Virginia,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07981956005096,Robert Byrd (Dem),Female,White,65-74,Democratic,Conservative,,Other Christian,Yes,,Somewhat disapprove,Strongly disapprove,No Answer,Somewhat disapprove,Disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,,,,White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Extremely Low Density Rural,Rural,Rural,Very downscale
15748.0,West Virginia,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.08899617195129,Robert Byrd (Dem),Female,White,25-29,Democratic,Liberal,$50k-$75k,Protestant,,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
15753.0,West Virginia,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03685510158539,John Raese (Rep),Female,White,45-49,Republican,Moderate,$100k-$150k,Protestant,No,"Yes, someone else does",Somewhat disapprove,Strongly disapprove,Yes,Somewhat disapprove,Disapprove,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,3.0,Strong Democratic,Charleston/Huntington Areas,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
15761.0,West Virginia,86.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.613401174545288,John Raese (Rep),Female,White,45-49,Democratic,Moderate,$50k-$75k,Protestant,Yes,No one does,Somewhat disapprove,Somewhat disapprove,Yes,Somewhat approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Very upscale
15772.0,West Virginia,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.28553342819214,John Raese (Rep),Female,White,50-59,Democratic,Moderate,$15k-$30k,Other Christian,Yes,No one does,Strongly disapprove,Strongly disapprove,Yes,Strongly approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
15778.0,West Virginia,29.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.19480383396149,John Raese (Rep),Female,White,75 or over,Republican,Conservative,,,,No one does,,Strongly approve,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,,,,,,Approve,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Charleston/Huntington Areas,Suburb,Urban,Urban Core,Very upscale
15783.0,West Virginia,19.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.934577822685242,Robert Byrd (Dem),Female,White,18-24,Democratic,Moderate,$50k-$75k,Protestant,Yes,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Extremely Low Density Rural,Rural,Rural,Upscale
15794.0,West Virginia,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.920510470867157,Robert Byrd (Dem),Female,White,40-44,Democratic,Moderate,,Catholic,No,"Yes, I do and someone else does",Somewhat approve,Somewhat approve,Yes,Somewhat approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Democratic,,,Catholic,White Catholic,All others,All others,Approve,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
15802.0,West Virginia,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.02849638462067,Robert Byrd (Dem),Female,White,25-29,Democratic,,,Other Christian,Yes,No one does,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,18-29,25-29,18-64,18-29,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Extremely Low Density Rural,Rural,Rural,Very downscale
15805.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05061972141266,John Raese (Rep),Male,White,50-59,Democratic,Conservative,$50k-$75k,Protestant,No,No one does,Strongly approve,Strongly approve,Yes,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Very downscale
15811.0,West Virginia,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06269884109497,Robert Byrd (Dem),Male,White,50-59,Democratic,Moderate,$100k-$150k,Protestant,No,"Yes, someone else does",Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
15813.0,West Virginia,86.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.497103750705719,Robert Byrd (Dem),Male,White,45-49,Republican,Moderate,$30k-$50k,Other Christian,Yes,No one does,Strongly approve,Somewhat approve,No,Strongly approve,Approve,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Very upscale
15816.0,West Virginia,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11053466796875,John Raese (Rep),Male,White,50-59,Republican,Moderate,$30k-$50k,Protestant,No,"Yes, I do",Somewhat disapprove,Strongly disapprove,Yes,Somewhat disapprove,Disapprove,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Strong Democratic,Charleston/Huntington Areas,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
15820.0,West Virginia,22.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.999945759773254,Robert Byrd (Dem),Female,White,40-44,Democratic,Conservative,$50k-$75k,Protestant,Yes,,Somewhat approve,Somewhat approve,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,,,,White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Extremely Low Density Rural,Rural,Rural,Very downscale
15830.0,West Virginia,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.42625379562378,Robert Byrd (Dem),Male,White,30-39,Independent,Conservative,$30k-$50k,Protestant,Yes,No one does,Somewhat approve,Strongly disapprove,No,Somewhat disapprove,Disapprove,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
15863.0,West Virginia,86.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.497103750705719,Robert Byrd (Dem),Male,White,50-59,Independent,Moderate,$75k-$100k,Something else,No,"Yes, someone else does",Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,All others,All others,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Very upscale
15864.0,West Virginia,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1433383226394702,Robert Byrd (Dem),Female,White,75 or over,Democratic,Conservative,,Protestant,Yes,No one does,Strongly disapprove,Somewhat disapprove,No,Strongly approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
15866.0,West Virginia,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.985373735427856,Robert Byrd (Dem),Male,White,,Democratic,,,Protestant,,,Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White male,White male,,,,,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,,All others,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,1.0,Competitive,Ohio River,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
15873.0,West Virginia,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.912009477615356,Robert Byrd (Dem),Male,White,40-44,Democratic,Conservative,$30k-$50k,Other Christian,Yes,No one does,Strongly disapprove,Somewhat disapprove,No,Strongly disapprove,Disapprove,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Very downscale
15876.0,West Virginia,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.27970731258392,John Raese (Rep),Male,White,65-74,Republican,Conservative,$100k-$150k,Protestant,No,"Yes, I do",Strongly disapprove,Somewhat approve,Yes,Strongly disapprove,Disapprove,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Approve,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Strong Democratic,Charleston/Huntington Areas,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
15893.0,West Virginia,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06710886955261,Robert Byrd (Dem),Male,Black,40-44,Democratic,Moderate,,Protestant,Yes,No one does,Somewhat disapprove,Strongly disapprove,No,Somewhat approve,Approve,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,,,Protestant/Other Christian,Non-White,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),Black,Rural,Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
15907.0,West Virginia,29.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0493229627609302,Robert Byrd (Dem),Female,,18-24,Democratic,Conservative,$15k-$30k,Other Christian,Yes,,Strongly disapprove,Somewhat disapprove,,,,,,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Disapprove,Disapprove,,,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Charleston/Huntington Areas,Suburb,Urban,Urban Core,Very upscale
15915.0,West Virginia,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22458457946777,Robert Byrd (Dem),Male,White,65-74,Democratic,Moderate,$100k-$150k,Protestant,Yes,No one does,Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Downscale
