ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTN06,GOVTN06,AMEND1TN,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPCORRS,FRISTPRS,UNFRTN06,UNFRFORD,UNFRCORK,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
2338.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.733645021915436,Harold Ford (Dem),Phil Bredesen (Dem),No,Female,White,50-59,Democratic,Moderate,$30k-$50k,None,A few time a year,Yes,Some college or associate degree,Yes,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Joh Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No Answer,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,White None,All others,White Evangelical Born Again Christians,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
2339.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.75731194019318,,,Yes,Female,White,30-39,Independent,Conservative,,Other Christian,More than once a week,Yes,College graduate,Yes,Yes,No answer,No answer,Strongly approve,,Somewhat important,Somewhat important,Somewhat important,Extremely important,Not at all important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,No answer,No answer,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,4.0,Strong Democratic,East,Low Density Rural,Rural,Rural,Very downscale
2340.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.17960715293884,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,Black,65-74,Democratic,Conservative,$100k-$150k,Protestant,More than once a week,Yes,Postgraduate study,Yes,No,Somewhat disapprove,Send more troops,Strongly disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Yes,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Protestant/Other Christian,Non-White,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,Black,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Southwest,Suburb,Urban,Urban Core,Upscale
2341.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.12961268424988,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,65-74,Republican,Conservative,$30k-$50k,Protestant,A few times a month,Yes,High school graduate,Yes,No,Somewhat approve,Withdraw all troops,No answer,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Extremely important,Somewhat important,Yes,No Answer,No Answer,No Answer,George W Bush was not a factor,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,No answer,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,7.0,Strong Republican,Middle/West,Low Density Rural,Rural,Rural,Downscale
2342.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.83518522977829,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,65-74,Independent,Conservative,,Protestant,More than once a week,,College graduate,No,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express support for George W Bush,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,Other women, Women without children,Single women,White,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Upscale
2343.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.536291897296906,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,White,50-59,Independent,Moderate,$15k-$30k,Protestant,Never,Yes,High school graduate,No,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Not at all important,Somewhat important,Somewhat important,Somewhat important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Never,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Single men,White,Rural,Small Cities/Rural,7.0,Strong Republican,Middle/West,Low Density Rural,Rural,Rural,Downscale
2344.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.968123495578766,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,65-74,Independent,Conservative,$15k-$30k,Protestant,Once a week,Yes,High school graduate,Yes,No,Somewhat approve,No answer,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Extremely important,Extremely important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,No answer,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale
2345.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.05005478858948,Other,Phil Bredesen (Dem),No,Female,White,50-59,Republican,Moderate,$75k-$100k,Protestant,A few time a year,No,College graduate,Yes,No,Somewhat approve,No answer,Somewhat disapprove,George W. Bush (Rep),Not at all important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,No answer,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale
2346.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.39565920829773,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,Black,75 or over,Democratic,Conservative,,Other Christian,Once a week,No,College graduate,No,No,Somewhat disapprove,No answer,Strongly disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No Answer,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",George W Bush was not a factor,,,,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,College graduate,At least some college,Disapprove,No answer,Disapprove,All others,All others,All others,Other women, Women without children,Single women,Black,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,East,Suburb,Urban,Urban Core,Upscale
2347.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.813122510910034,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,White,50-59,Democratic,Conservative,$15k-$30k,Catholic,Never,Yes,High school graduate,No,No,Strongly disapprove,No answer,Strongly disapprove,Someone else,Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,White Evangelical Born Again Christians,Never,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,No answer,Disapprove,All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,6.0,Strong Democratic,Nashville area,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
2348.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.04759848117828,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,45-49,Independent,Liberal,$15k-$30k,Protestant,A few time a year,No,High school graduate,No,Yes,Somewhat disapprove,Maintain the same number of troops,Somewhat approve,Did not vote,Somewhat important,Somewhat important,Extremely important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Same number or more troops,Approve,All others,All others,All others,All men,Men with children,Single men,White,Rural,Small Cities/Rural,1.0,Strong Republican,East,Low Density Rural,Rural,Rural,Very downscale
2349.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.94409918785095,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,30-39,Republican,Moderate,,Protestant,A few times a month,No,Postgraduate study,Yes,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Somewhat important,Extremely important,Extremely important,Somewhat important,Extremely important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",George W Bush was not a factor,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,6.0,Strong Democratic,Nashville area,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
2350.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.8907511234283398,Bob Corker (Rep),Phil Bredesen (Dem),Did not vote,Female,White,75 or over,Republican,Conservative,Under $15k,Protestant,Never,Yes,Some college or associate degree,No,No,No answer,No answer,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,No answer,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Never,Protestant/Do not attend weekly,Did not graduate from college,At least some college,No answer,No answer,Approve,All others,All others,All others,Other women, Women without children,Single women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Very downscale
2351.0,Tennessee,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.13073468208313,Harold Ford (Dem),Phil Bredesen (Dem),No,Female,White,65-74,Democratic,Liberal,$50k-$75k,Protestant,A few times a month,No,Some college or associate degree,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Upscale
