ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNE06,GOVNE06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,HAGELPRS,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
20121.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.972334861755371,Pete Ricketts (Rep),David Hahn (Dem),Male,White,50-59,Republican,Moderate,$30k-$50k,No,No,Somewhat approve,Somewhat disapprove,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
20123.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.00059962272644,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,50-59,Independent,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
20130.0, Nebraska,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.88762378692627,Ben Nelson (Dem),David Hahn (Dem),Female,White,45-49,Independent,Conservative,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No Answer,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
20136.0, Nebraska,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1447892189025901,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,40-44,Republican,Moderate,$75k-$100k,Yes,No,Somewhat approve,Strongly approve,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
20152.0, Nebraska,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04864513874054,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,60-64,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
20155.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.931043565273285,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,45-49,Republican,Moderate,$75k-$100k,Yes,No,Somewhat approve,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale
20172.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.11771774291992,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,40-44,Independent,Moderate,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
20182.0, Nebraska,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14007210731506,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,40-44,Democratic,Moderate,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
20185.0, Nebraska,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.993548095226288,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,25-29,Republican,Conservative,Under $15k,No,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
20190.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.931043565273285,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale
20196.0, Nebraska,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.22164332866669,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,25-29,Republican,Conservative,$50k-$75k,Yes,No,Somewhat disapprove,Somewhat approve,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
20198.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.943244576454163,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,45-49,Republican,Moderate,,Yes,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,,,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
20220.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.923134028911591,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
20223.0, Nebraska,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2971339225769,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,75 or over,Democratic,Moderate,,,No,No answer,No answer,No Answer,No answer,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,All others,No answer,No answer,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
20239.0, Nebraska,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.813347578048706,Pete Ricketts (Rep),,Male,,50-59,Independent,Conservative,$75k-$100k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Deported to the country they came from,,,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
20251.0, Nebraska,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.91306459903717,Ben Nelson (Dem),Dave Heineman (Rep),Female,Black,60-64,Independent,Liberal,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
20269.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04680979251862,Ben Nelson (Dem),Dave Heineman (Rep),Female,Other,75 or over,Republican,Conservative,Under $15k,Yes,No,Strongly approve,Somewhat disapprove,No,To express support for George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Disapprove,American Indian,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
20280.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.877675533294678,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,30-39,Independent,Moderate,$100k-$150k,No,No,Strongly disapprove,Somewhat disapprove,No,George W Bush was not a factor,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale
20289.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.23165965080261,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,65-74,Republican,Conservative,$15k-$30k,No,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
20293.0, Nebraska,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.33268308639526,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,65-74,Republican,Conservative,$75k-$100k,No,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
20300.0, Nebraska,1.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.944898366928101,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,50-59,Republican,Moderate,$200k or more,No,No,Somewhat approve,Somewhat disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
20304.0, Nebraska,49.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.21658504009247,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,60-64,Republican,Conservative,$50k-$75k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
20319.0, Nebraska,34.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.931043565273285,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Yes,No,Strongly approve,Strongly approve,Yes,To express support for George W Bush,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,High Density Urban,Urban,Urban Core,Very upscale
20329.0, Nebraska,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.974041521549225,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,65-74,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,No,George W Bush was not a factor,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
20335.0, Nebraska,60.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.84627503156662,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,60-64,Republican,Conservative,$100k-$150k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
20337.0, Nebraska,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.941596746444702,Ben Nelson (Dem),David Hahn (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,No,No,Strongly disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
20355.0, Nebraska,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.965766727924347,Ben Nelson (Dem),David Hahn (Dem),Female,White,60-64,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
