ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUVT06,SENVT06,GOVVT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,STECVT,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
16667.0, Vermont,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.746524512767792,,,Jim Douglas (Rep),Male,White,50-59,Republican,Moderate,,Postgraduate study,Somewhat disapprove,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,No answer,White male,White male,45-59,50-64,18-64,30-59,Republican,,,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
16668.0, Vermont,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.654644548892975,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,18-24,Independent,Liberal,$30k-$50k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
16689.0, Vermont,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.50477010011673,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Independent,Moderate,$50k-$75k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,80s Suburbs,Urban Perimeter,Very upscale
16697.0, Vermont,11.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.807067811489105,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,30-39,Democratic,Liberal,$50k-$75k,Some college or associate degree,Somewhat disapprove,Strongly disapprove,Somewhat important,Not at all important,No answer,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Upscale
16700.0, Vermont,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.926541745662689,Martha Rainville (Rep),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,40-44,Democratic,Liberal,$75k-$100k,Some college or associate degree,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very downscale
16703.0, Vermont,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.29960250854492,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,45-49,Independent,Moderate,$50k-$75k,Some college or associate degree,Strongly approve,Somewhat approve,Not at all important,Not at all important,Somewhat important,No Answer,No Answer,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
16704.0, Vermont,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.936439394950867,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Liberal,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
16720.0, Vermont,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910565674304962,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,70s Suburbs,Urban Perimeter,Very upscale
16727.0, Vermont,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.531921088695526,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Independent,Liberal,$15k-$30k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
16728.0, Vermont,74.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.8615927696228,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,45-49,Republican,Conservative,$100k-$150k,College graduate,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
16742.0, Vermont,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.95261633396149,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,25-29,Republican,Conservative,$50k-$75k,College graduate,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express support for George W Bush,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
16745.0, Vermont,27.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.0746465921402,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,50-59,,,,,Strongly disapprove,,,,,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,,,,,,Disapprove,,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very downscale
16751.0, Vermont,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.50477010011673,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Independent,Moderate,$150k-$200k,College graduate,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,80s Suburbs,Urban Perimeter,Very upscale
16760.0, Vermont,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.764415800571442,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,30-39,Independent,Liberal,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
16770.0, Vermont,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04325842857361,,,Jim Douglas (Rep),Female,White,60-64,Republican,Conservative,$100k-$150k,Postgraduate study,Somewhat approve,Somewhat approve,No answer,No answer,No answer,Not so good,Not so good/Poor,No answer,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
16784.0, Vermont,74.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.8615927696228,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Republican,Moderate,$30k-$50k,High school graduate,Somewhat approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
16785.0, Vermont,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.910565674304962,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,Other,40-44,Independent,Liberal,$30k-$50k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Other,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,70s Suburbs,Urban Perimeter,Very upscale
16789.0, Vermont,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.594517588615417,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,75 or over,Democratic,Moderate,$15k-$30k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
16791.0, Vermont,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.52518451213837,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,65-74,,,,,Strongly approve,Somewhat approve,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
16814.0, Vermont,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.50477010011673,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,30-39,Independent,Moderate,$200k or more,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,80s Suburbs,Urban Perimeter,Very upscale
16817.0, Vermont,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.971431612968445,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,60-64,,Moderate,$15k-$30k,Some college or associate degree,Strongly disapprove,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very downscale
16823.0, Vermont,57.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.966142356395721,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,45-49,Democratic,Liberal,$30k-$50k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
16834.0, Vermont,33.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.939447939395905,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Independent,Moderate,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Town,70s Suburbs,Urban Perimeter,Very upscale
16835.0, Vermont,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.740914702415466,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
