ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPENVRS,SAFER06,LANDBUSH,ANWRQ,STECWA,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
3365.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.05504298210144,Maria Cantwell (Dem),Female,White,60-64,Independent,Moderate,$75k-$100k,Protestant,A few times a month,College graduate,No one does,No,No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,Suburb,80s Suburbs,Urban Perimeter,Upscale
3366.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.965105354785919,Maria Cantwell (Dem),Male,White,50-59,Independent,Liberal,$50k-$75k,None,A few time a year,Some college or associate degree,No one does,No,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,Rural,Small Cities/Rural,5.0,Strong Republican,East,Low Density Rural,Rural,Rural,Very downscale
3367.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.580161154270172,Maria Cantwell (Dem),Male,White,75 or over,Democratic,,$30k-$50k,None,Never,High school graduate,No one does,No,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Extremely important,No answer,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Favor,Good,Excellent/Good,No answer,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,Suburbs,Suburbs,9.0,Strong Democratic,West,Suburb,70s Suburbs,Urban Perimeter,Upscale
3368.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.6845281124115,Mike McGavick (Rep),Male,White,45-49,Independent,Conservative,,Other Christian,Once a week,Some college or associate degree,No one does,Yes,No,Strongly approve,Not at all confident,Maintain the same number of troops,Strongly approve,Somewhat important,Extremely important,Extremely important,Very important,Safer from terrorism,Not affected your state,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others,Men with children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,Suburb,80s Suburbs,Urban Perimeter,Upscale
3369.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.4448766708374,Aaron Dixon (Green),Female,Hispanic/Latino,50-59,Something else,Liberal,,Something else,A few times a month,Some college or associate degree,No one does,No,Yes,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,,,Something else,Non-White,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Democratic,King County,Extremely High Density Urban,Urban,Urban Core,Very upscale
3370.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.1977261304855298,Mike McGavick (Rep),Male,White,60-64,Independent,Moderate,$150k-$200k,Protestant,Once a week,High school graduate,"Yes, I do",No,No,Somewhat approve,Very confident,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Helped your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men without children,White,Suburbs,Suburbs,4.0,Strong Republican,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
3371.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.14944994449615,Mike McGavick (Rep),Male,White,50-59,Republican,Moderate,$100k-$150k,Protestant,Once a week,Postgraduate study,No one does,No,No,Strongly disapprove,Very confident,Withdraw all troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Republican,East,Suburb,Urban,Urban Core,Very upscale
3372.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.03557574748993,Maria Cantwell (Dem),Male,White,65-74,Democratic,Conservative,$50k-$75k,Something else,More than once a week,Postgraduate study,"Yes, someone else does",No,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Something else,White Something else,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,West,Suburb,Urban,Urban Core,Downscale
3373.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.653885066509247,Maria Cantwell (Dem),Female,,25-29,Independent,Liberal,$50k-$75k,None,Never,College graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,No Answer,No Answer,George W Bush was not a factor,,,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,None,Non-White,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale
3374.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.78525650501251,Did not vote,Female,White,50-59,,,,,,,,,No,,,,,,,,,,,,,,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,,,,,,,,,,,,,,,,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,King County,Suburb,60s Suburbs,Urban Perimeter,Very downscale
3375.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.69925731420517,Maria Cantwell (Dem),Male,White,60-64,Democratic,Liberal,$50k-$75k,Something else,Never,Postgraduate study,"Yes, I do",No,No,Strongly disapprove,Somewhat confident,Maintain the same number of troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Something else,White Something else,Never,All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men without children,White,Suburbs,Suburbs,2.0,Competitive,Urban Puget Sound,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Downscale
3376.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.651005864143372,Mike McGavick (Rep),Female,Other,40-44,Independent,Conservative,$75k-$100k,Protestant,Once a week,Postgraduate study,No one does,Yes,No,Somewhat approve,Not at all confident,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),Women with children,Women with children,Other,Rural,Small Cities/Rural,3.0,Strong Democratic,West,Extremely Low Density Rural,Rural,Rural,Very downscale
3377.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.558967888355255,Maria Cantwell (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,Catholic,A few time a year,Some college or associate degree,No one does,Yes,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Not at all important,Extremely important,Somewhat important,Extremely important,No Answer,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),Women with children,Women with children,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Democratic,King County,High Density Urban,Urban,Urban Core,Very upscale
3378.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.671072721481323,Maria Cantwell (Dem),Male,White,50-59,Democratic,Moderate,$100k-$150k,None,Never,Some college or associate degree,No one does,No,No,Strongly disapprove,Very confident,Send more troops,Strongly disapprove,Somewhat important,Extremely important,Somewhat important,Very important,Less safe from terrorism,Not affected your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never,All others,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,Suburbs,Suburbs,2.0,Competitive,Urban Puget Sound,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
