ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMA06,GOVMA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,UNION4,LATINO,BUSH4,IRAQWAR,KERYPRES,ROMNPRES,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
12120.0,Massachusetts,67.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,3.57232356071472,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,65-74,,,,,,No,Strongly disapprove,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,Disapprove,,,,,White,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
12129.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.07977199554443,Edward Kennedy (Dem),Other,Male,Hispanic/Latino,60-64,Independent,Moderate,$50k-$75k,Catholic,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,No,No,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
12136.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.46475684642792,Ken Chase (Rep),Kerry Healey (Rep),Male,White,30-39,Independent,Moderate,$150k-$200k,Catholic,No one does,No,Somewhat approve,Strongly approve,No,Yes,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
12143.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.862593770027161,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Democratic,Liberal,$100k-$150k,Jewish,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
12150.0,Massachusetts,49.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Democratic,Liberal,$150k-$200k,None,,No,Strongly disapprove,Strongly disapprove,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
12182.0,Massachusetts,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.65072375535965,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,75 or over,Democratic,Moderate,$75k-$100k,None,No one does,No,Strongly disapprove,Strongly disapprove,Yes,Yes,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
12202.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.649628698825836,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Democratic,Liberal,$75k-$100k,Catholic,No one does,No,Somewhat disapprove,Somewhat disapprove,No,No,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
12230.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.62209606170654,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,50-59,Independent,Moderate,$75k-$100k,Catholic,"Yes, I do",No,Strongly disapprove,Strongly disapprove,No,Yes,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
12233.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.364226192235947,Did not vote,Deval Patrick (Dem),Female,White,30-39,Independent,Moderate,$30k-$50k,Protestant,"Yes, I do",No,Somewhat disapprove,Somewhat disapprove,No,No,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12273.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.649628698825836,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,75 or over,Democratic,Moderate,$50k-$75k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
12289.0,Massachusetts,67.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,4.8394250869751,Ken Chase (Rep),Deval Patrick (Dem),Male,Black,18-24,Independent,Moderate,$30k-$50k,,"Yes, someone else does",No,,Strongly disapprove,,,Non-white male,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,,,,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Black,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
12299.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.745108246803284,Ken Chase (Rep),Kerry Healey (Rep),Male,White,40-44,Independent,Moderate,$75k-$100k,Other Christian,No one does,No,Somewhat approve,Somewhat approve,No,Yes,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12305.0,Massachusetts,49.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,30-39,Democratic,Moderate,Under $15k,Other Christian,,Yes,Somewhat approve,Somewhat approve,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Approve,Approve,,,,Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
12316.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.62209606170654,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,30-39,Republican,Moderate,$75k-$100k,Protestant,"Yes, I do and someone else does",No,Strongly disapprove,Strongly disapprove,No,Yes,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
12359.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.362681955099106,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,65-74,Democratic,Moderate,,Catholic,"Yes, I do",No,Strongly disapprove,Strongly disapprove,No,Yes,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,White Catholic,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12365.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.414274841547012,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Independent,Liberal,$75k-$100k,Jewish,"Yes, someone else does",No,Strongly disapprove,Somewhat disapprove,No,No,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Jewish,White Jewish,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
12385.0,Massachusetts,95.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.62209606170654,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,60-64,Democratic,Moderate,$15k-$30k,Catholic,No one does,,Strongly disapprove,Strongly disapprove,Yes,No,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,6.0,Strong Democratic,Boston Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1970.0
12407.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.606220483779907,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,18-24,Independent,Moderate,$100k-$150k,Protestant,No one does,No,Somewhat approve,Somewhat approve,No,Yes,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12417.0,Massachusetts,67.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,3.80456066131592,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Black,30-39,,,,,"Yes, someone else does",No,,,,,Non-white male,Non-white,30-44,30-39,18-64,30-59,,,,,,,,Yes,No,"Else in HH (member in household, but not voter",Black,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
12430.0,Massachusetts,49.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.34548091888428,Ken Chase (Rep),Kerry Healey (Rep),Male,White,50-59,Something else,Conservative,$75k-$100k,None,,No,Somewhat approve,Somewhat approve,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Approve,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
12431.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47158968448639,Ken Chase (Rep),Christy Mihos (Independent),Female,White,40-44,Republican,Conservative,$30k-$50k,Other Christian,No one does,No,Strongly approve,Strongly approve,No,No,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
12452.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.360760360956192,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Independent,Moderate,$100k-$150k,None,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12497.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.362681955099106,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,65-74,Democratic,Liberal,$75k-$100k,None,"Yes, I do",No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12498.0,Massachusetts,111.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.18052399158478,Ken Chase (Rep),Kerry Healey (Rep),Male,Black,45-49,Republican,Conservative,$100k-$150k,Catholic,,No,Somewhat approve,Strongly approve,,,Non-white male,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,Non-White,Approve,Approve,,,,Black,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
12520.0,Massachusetts,87.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.549159169197083,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Democratic,Moderate,,Catholic,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,45-59,50-64,18-64,30-59,Democratic,,,Catholic,White Catholic,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
12555.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.375098198652267,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,40-44,,Moderate,$100k-$150k,Catholic,"Yes, I do",No,Somewhat disapprove,Strongly disapprove,No Answer,No Answer,White female,White female,30-44,40-49,18-64,30-59,,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12565.0,Massachusetts,54.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.580243647098541,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Other,45-49,Democratic,Liberal,$75k-$100k,Other Christian,,No,Strongly disapprove,Strongly disapprove,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,,,,Other,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
12575.0,Massachusetts,49.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,30-39,Independent,Conservative,Under $15k,,No one does,No,,Strongly disapprove,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
12608.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.987708985805511,Ken Chase (Rep),Kerry Healey (Rep),Female,White,40-44,Independent,Moderate,$200k or more,Catholic,No one does,No,Somewhat approve,Somewhat approve,No,Yes,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
12625.0,Massachusetts,111.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.420950025320053,Ken Chase (Rep),Deval Patrick (Dem),Female,White,50-59,Republican,Moderate,Under $15k,,No one does,No,,Somewhat disapprove,,,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
12669.0,Massachusetts,96.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16841197013855,Ken Chase (Rep),Kerry Healey (Rep),Female,White,65-74,Independent,Moderate,$30k-$50k,Protestant,No one does,No,Somewhat approve,Somewhat approve,No,Yes,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,3.0,Unoppsed Democratic,Other Large Industrial Cities,Suburb,70s Suburbs,Urban Perimeter,Very upscale,1545.0
