ID,WEIGHT,IADPRS20,BACKSIDE,CALL,CDNUM,DEMVOTE2016C,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,IAPARTYID,ISSDEM20CAU,LATINO,PARTY,PARTYGENDER,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVCAUCDEM,QRACE4,QTYPE,RACE2B,RACEIA,REGION,SANDVOTE20162020,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEIA20,TIMEPRIFEWDAYS,TIMEPRIYEAR,TWITTER,VERSION,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65
27941.0,2.20402145385742,Pete Buttigieg,Complete,Call 1,3.0,Hillary Clinton,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Democrat,Climate change,No,Democrat,Democratic women,Very liberal,Liberal,Liberal,113.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Iowa,Other,Election day exit poll,In January,Earlier than that,Since January 1st,No,Version 1,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39
27942.0,2.41245722770691,Elizabeth Warren,Complete,Call 1,2.0,Hillary Clinton,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Democrat,Income inequality,No,Democrat,Democratic men,Moderate,Moderate or Conservative,Moderate,29.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Male,White men,Omit,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Just today,Last few days,Since January 1st,No,Version 1,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64
27943.0,1.25887262821198,Elizabeth Warren,Complete,Call 1,3.0,Neither of these candidates,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Democrat,Income inequality,No,Democrat,Democratic men,Moderate,Moderate or Conservative,Moderate,118.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported neither of them in 2016,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000", Iowa,Other,Election day exit poll,In the last few days,Last few days,Since January 1st,No,Version 1,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64
27944.0,1.07169413566589,Bernie Sanders,Complete,Call 1,2.0,Bernie Sanders,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,2.0,Democrat,Income inequality,No,Democrat,Democratic women,Moderate,Moderate or Conservative,Moderate,41.0,"No, this is my first caucus",Black,State questionnaire,Non-white,Black,Midwest,Supported Sanders in 2016 and 2020,Female,Black women,Oppose,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
27945.0,2.86227536201477,Amy Klobuchar,Complete,Call 2,4.0,Hillary Clinton,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,4.0,Democrat,Health care,No,Democrat,Democratic women,Moderate,Moderate or Conservative,Moderate,142.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000", Iowa,Other,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
27946.0,0.689717054367065,Bernie Sanders,Complete,Call 1,2.0,Bernie Sanders,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,Democrat,Health care,No,Democrat,Democratic women,Very liberal,Liberal,Liberal,96.0,"Yes, I attended a caucus before",Black,State questionnaire,Non-white,Black,Midwest,Supported Sanders in 2016 and 2020,Female,Black women,Support,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,In the last few days,Last few days,Since January 1st,No,Version 1,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49
27947.0,0.550076842308044,Elizabeth Warren,Complete,Call 1,4.0,Hillary Clinton,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,4.0,Democrat,Income inequality,No,Democrat,Democratic men,Somewhat liberal,Liberal,Liberal,27.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Male,White men,Support,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Before that,Earlier than that,Before January 1st,Yes,Version 1,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49
27948.0,1.56494438648224,Joe Biden,Complete,Call 1,3.0,Hillary Clinton,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,3.0,Democrat,Omit,,Democrat,Democratic men,Moderate,Moderate or Conservative,Moderate,151.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Male,White men,Oppose,Suburbs,Suburbs, Iowa,White suburban men,Election day exit poll,Just today,Last few days,Since January 1st,No,Version 1,Omit,45-65,30-59,50-59,45+,50+,45-59,50-64
27949.0,1.84269106388092,Bernie Sanders,Complete,Call 2,3.0,Bernie Sanders,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Democrat,Health care,,Democrat,Democratic women,Very liberal,Liberal,Liberal,34.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Sanders in 2016 and 2020,Female,White women,Support,Suburbs,Suburbs, Iowa,White suburban women,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64
27950.0,0.559340417385101,Elizabeth Warren,Complete,Call 2,2.0,Bernie Sanders,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Democrat,Health care,No,Democrat,Democratic women,Very liberal,Liberal,Liberal,64.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Sanders in 2016 but not in 2020,Female,White women,Support,Suburbs,Suburbs, Iowa,White suburban women,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39
27951.0,0.788152515888214,Elizabeth Warren,Complete,Call 1,4.0,Hillary Clinton,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,4.0,Independent,Health care,No,Independent/Something else,Independent women,Very liberal,Liberal,Liberal,160.0,"No, this is my first caucus",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Support,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Just today,Last few days,Since January 1st,No,Version 1,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39
27952.0,0.955918967723846,Elizabeth Warren,Complete,Call 1,3.0,Hillary Clinton,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Democrat,Climate change,No,Democrat,Democratic women,Very liberal,Liberal,Liberal,37.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Support,Suburbs,Suburbs, Iowa,White suburban women,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64
27953.0,0.287618309259415,Uncommitted,Complete,Call 1,1.0,Hillary Clinton,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Independent,Health care,No,Independent/Something else,Independent men,Somewhat liberal,Liberal,Liberal,47.0,"No, this is my first caucus",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000", Iowa,Other,Election day exit poll,Before that,Earlier than that,Before January 1st,Yes,Version 1,Agrees with you on major issues,17-29,17-29,17-24,17-44,17-49,17-29,17-24
27954.0,1.28254795074463,Bernie Sanders,Complete,Call 1,3.0,Neither of these candidates,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,3.0,Independent,Climate change,No,Independent/Something else,Independent women,Moderate,Moderate or Conservative,Moderate,150.0,"No, this is my first caucus",White,State questionnaire,White,White,Midwest,Supported neither of them in 2016,Female,White women,Support,Suburbs,Suburbs, Iowa,White suburban women,Election day exit poll,In the last few days,Last few days,Since January 1st,Yes,Version 1,Agrees with you on major issues,17-29,17-29,17-24,17-44,17-49,17-29,17-24
27955.0,0.785971701145172,Pete Buttigieg,Complete,Call 1,2.0,Neither of these candidates,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,Republican,Health care,No,Republican,Republican women,Very liberal,Liberal,Liberal,96.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported neither of them in 2016,Female,White women,Oppose,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Just today,Last few days,Since January 1st,No,Version 1,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64
27956.0,2.14723658561707,Pete Buttigieg,Complete,Call 1,3.0,Hillary Clinton,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Democrat,Income inequality,No,Democrat,Democratic women,Somewhat liberal,Liberal,Liberal,113.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000", Iowa,Other,Election day exit poll,Just today,Last few days,Since January 1st,No,Version 1,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
27957.0,1.38762104511261,Tom Steyer,Complete,Call 2,3.0,Hillary Clinton,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,3.0,Independent,Foreign policy,No,Independent/Something else,Independent men,Moderate,Moderate or Conservative,Moderate,123.0,"No, this is my first caucus",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Male,White men,Oppose,Suburbs,Suburbs, Iowa,White suburban men,Election day exit poll,In January,Earlier than that,Since January 1st,No,Version 1,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+
27958.0,0.47686231136322,Joe Biden,Complete,Call 1,4.0,Hillary Clinton,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,4.0,Democrat,Health care,No,Democrat,Democratic women,Somewhat liberal,Liberal,Liberal,27.0,"No, this is my first caucus",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Support,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
27959.0,0.785971701145172,Pete Buttigieg,Complete,Call 1,2.0,Neither of these candidates,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,2.0,Democrat,Health care,No,Democrat,Democratic women,Somewhat liberal,Liberal,Liberal,96.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported neither of them in 2016,Female,White women,Support,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64
27960.0,0.812298059463501,Joe Biden,Complete,Call 2,1.0,Hillary Clinton,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,Democrat,Health care,,Democrat,Democratic men,Moderate,Moderate or Conservative,Moderate,92.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Male,White men,Support,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,In the last few days,Last few days,Since January 1st,No,Version 1,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+
27961.0,1.59475207328796,Bernie Sanders,Complete,Call 1,2.0,Hillary Clinton,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,2.0,Democrat,Health care,No,Democrat,Democratic women,Very liberal,Liberal,Liberal,29.0,"No, this is my first caucus",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Support,Rural,Small Cities/Rural, Iowa,Other,Election day exit poll,Before that,Earlier than that,Before January 1st,Yes,Version 1,Agrees with you on major issues,17-29,17-29,17-24,17-44,17-49,17-29,17-24
27962.0,1.25887262821198,Elizabeth Warren,Complete,Call 1,3.0,Bernie Sanders,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Democrat,Income inequality,No,Democrat,Democratic men,Somewhat liberal,Liberal,Liberal,118.0,"No, this is my first caucus",White,State questionnaire,White,White,Midwest,Supported Sanders in 2016 but not in 2020,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000", Iowa,Other,Election day exit poll,In the last few days,Last few days,Since January 1st,No,Version 1,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39
27963.0,0.559340417385101,Elizabeth Warren,Complete,Call 2,2.0,Hillary Clinton,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Democrat,Health care,,Democrat,Democratic women,Very liberal,Liberal,Liberal,64.0,"Yes, I attended a caucus before",White,State questionnaire,White,White,Midwest,Supported Clinton in 2016,Female,White women,Support,Suburbs,Suburbs, Iowa,White suburban women,Election day exit poll,Before that,Earlier than that,Before January 1st,No,Version 1,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64
