ID,WEIGHT,TXDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,DEMMONEY20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEBOOK,FAVSOCIALISM,FREECOLLEGE,GEOCODE,GUNOWNER12,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,TWITTER,VERSION,VETVOTER,VOTENOV20,WINORISS20,ZIPCODE
277209219.0,1.31405127048492,Amy Klobuchar,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Sanders,,,,,12.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Oppose,2.0,Yes,Climate change,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,In the last month,In February,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209220.0,0.533324420452118,Pete Buttigieg,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Buttigieg,,,,,12.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,Oppose,2.0,No,Race relations,No,Yes,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209221.0,0.620469272136688,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,Biden,,,,,24.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Support,2.0,Yes,Race relations,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Oppose,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209222.0,0.716035544872284,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,Complete,Bloomberg,,,,,33.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,2.0,No,Race relations,Yes,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,76053.0
277209223.0,1.73908174037933,Amy Klobuchar,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Bloomberg,,,,,12.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Support,2.0,No,Health care,No,Yes,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209224.0,0.698036730289459,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,Sanders,,,,,33.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,2.0,No,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,In the last month,In February,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209225.0,1.1053751707077,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,Complete,Sanders,,,,,12.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Support,2.0,No,Health care,Yes,No,Change to more liberal policies,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Conservative,Moderate or Conservative,Conservative,,,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,In the last month,In February,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209226.0,1.15709233283997,Michael Bloomberg,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Bloomberg,,,,,12.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Support,2.0,Yes,Income inequality,No,No,Change to more conservative policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,Suburbs,Suburbs,English,Texas,White suburban men,Telephone survey,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,76053.0
277209227.0,0.875640749931335,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,,,Complete,Sanders,,,,,33.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Omit,Support,2.0,Yes,Climate change,,No,Omit,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Somewhat liberal,Liberal,Liberal,,,,Other,Other,State questionnaire,Other,Non-white,Other,,South,Male,All other races,Support,Suburbs,Suburbs,,Texas,Other,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209228.0,2.27619385719299,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Sanders,,,,,24.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Support,2.0,,Health care,No,No,Change to more liberal policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,Moderate or Conservative,Conservative,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,In the last month,In February,Angry,,Version 2,,Yes,Agrees with you on major issues,76053.0
277209229.0,0.908913671970367,Michael Bloomberg,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,Complete,Bloomberg,,,,,33.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,2.0,No,Health care,Yes,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,In the last month,In February,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209230.0,1.10105633735657,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,Complete,Sanders,,,,,33.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Support,2.0,No,Race relations,Yes,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209231.0,1.12800800800323,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Sanders,,,,,12.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Support,2.0,Yes,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,Moderate or Conservative,Conservative,,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs,English,Texas,White suburban men,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,No,Agrees with you on major issues,76053.0
277209232.0,0.255813270807266,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,,,Complete,Sanders,,,,,24.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,2.0,No,Health care,No,Yes,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,,South,Male,All other races,Support,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,76053.0
277209233.0,1.37567389011383,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,Sanders,,,,,33.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,2.0,No,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,76053.0
277209234.0,2.66796183586121,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Biden,,,,,12.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Oppose,2.0,No,Health care,No,No,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209235.0,1.46642887592316,Elizabeth Warren,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Biden,,,,,12.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,2.0,No,Climate change,No,No,Return to Barack Obama's policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,Moderate or Conservative,Conservative,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,In the last month,In February,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209236.0,0.700774788856506,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Sanders,,,,,24.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,2.0,Yes,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Agrees with you on major issues,76053.0
277209237.0,0.747005760669708,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Warren,,,,,33.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,2.0,Yes,Income inequality,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,English,Texas,White suburban women,Telephone survey,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,76053.0
277209238.0,1.26801943778992,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,Sanders,,,,,25.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Support,5.0,No,Health care,No,No,Change to more conservative policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",,Version 2,,Yes,Agrees with you on major issues,76009.0
277209239.0,1.10105633735657,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,Complete,Sanders,,,,,24.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Unfavorable,Support,2.0,No,Health care,Yes,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,Suburbs,Suburbs,English,Texas,Other,Telephone survey,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",,Version 2,,Yes,Agrees with you on major issues,76039.0
