ID,WEIGHT,VTDPRS20,BACKSIDE,BEATTRUMPST,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277210846.0,1.60797357559204,Michael Bloomberg,Complete,Bloomberg,Call 1,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Health care,No,No,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Suburbs,Suburbs, Vermont,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,"Satisfied, but not enthusiastic",Version 1,No,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,5495.0
277210871.0,1.60797357559204,Michael Bloomberg,Complete,Bloomberg,Call 1,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Climate change,No,No,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs, Vermont,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,5495.0
277210898.0,0.595871210098267,Bernie Sanders,Complete,Sanders,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,83.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Suburbs,Suburbs, Vermont,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,5495.0
277210931.0,0.95230895280838,Joe Biden,Complete,Biden,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,Race relations,No,Yes,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can unite the country,Other,Asian,State questionnaire,Asian,Non-white,Asian,East,Female,All other races,Oppose,Suburbs,Suburbs, Vermont,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,5495.0
277210966.0,1.61106622219086,Joe Biden,Complete,Biden,Call 1,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Health care,No,No,Change to more conservative policies,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,83.0,No,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs, Vermont,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,5495.0
277210967.0,1.61106622219086,Joe Biden,Complete,Biden,Call 1,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Health care,No,No,Change to more conservative policies,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,83.0,No,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs, Vermont,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,5495.0
277211261.0,2.47982621192932,Joe Biden,Complete,Biden,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,15.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,5408.0
277211308.0,2.35191893577576,Joe Biden,Complete,Biden,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,15.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,5408.0
277211365.0,1.41365230083466,Bernie Sanders,Complete,Sanders,Call 1,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Climate change,No,Yes,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,15.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,East,Male,White men,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,5408.0
277211404.0,1.06109035015106,Bernie Sanders,Complete,Sanders,Call 1,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Climate change,No,Yes,Change to more liberal policies,,,,,,,Very liberal,Liberal,Liberal,15.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,5408.0
277211451.0,0.871613740921021,Bernie Sanders,Complete,Sanders,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,5408.0
277211493.0,1.32763063907623,Bernie Sanders,Complete,Sanders,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Very liberal,Liberal,Liberal,15.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,5408.0
277211532.0,2.4401683807373,Bernie Sanders,Complete,Sanders,Call 1,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,Health care,No,,Change to more liberal policies,,,,,,,,,,15.0,,Omit,Black,Black,State questionnaire,Black,Non-white,Black,East,Male,Black men,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,5408.0
277211568.0,1.06109035015106,Bernie Sanders,Complete,Sanders,Call 1,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Climate change,No,Yes,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,15.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,5408.0
277211605.0,1.06109035015106,Bernie Sanders,Complete,Sanders,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Race relations,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,5408.0
277211643.0,1.00636029243469,Bernie Sanders,Complete,Sanders,Call 1,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Climate change,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,15.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,5408.0
277211676.0,1.00636029243469,Bernie Sanders,Complete,Sanders,Call 1,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Climate change,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,15.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,5408.0
277211703.0,0.682563185691833,Bernie Sanders,Not complete,,Call 1,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,,Yes,,Return to Barack Obama's policies,,,,,,,,,,15.0,,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Male,Latino men,,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,,Version 1,,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,5408.0
277211735.0,1.30175256729126,Elizabeth Warren,Complete,Sanders,Call 1,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,15.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,5408.0
277211797.0,1.49053263664246,Bernie Sanders,Complete,Sanders,Call 1,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,17-29,17-29,17-24,17-44,17-49,17-29,17-24,5408.0
