ID,WEIGHT,VADPRS20,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277209869.0,2.62845301628113,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,3.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,,4.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,89.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23851.0
277209866.0,1.26247239112854,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,Favorable,Unfavorable,Favorable,,4.0,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,89.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,23851.0
277209865.0,1.91925489902496,Joe Biden,Complete,Biden,,,,Call 1,8.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Oppose,1.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,22207.0
277209864.0,0.545892834663391,Joe Biden,Complete,Biden,,,,Call 1,1.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Support,2.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,70.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 2,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,22556.0
277209862.0,1.2376800775528,Joe Biden,Complete,Biden,,,,Call 1,1.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,1.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,58.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,20155.0
277209860.0,0.357592552900314,Joe Biden,Complete,,A minor factor,A factor,Not important,Call 1,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,,5.0,Race relations,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,31.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,24065.0
277209858.0,2.09203410148621,Joe Biden,Complete,Biden,,,,Call 1,3.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,Support,4.0,Income inequality,No,No,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,41.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,No,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,23314.0
277209855.0,1.46541893482208,Joe Biden,Complete,Biden,,,,Call 1,8.0,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,1.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,5.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,22207.0
277209854.0,0.432571619749069,Joe Biden,Complete,Biden,,,,Call 1,6.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Oppose,5.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,94.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,24501.0
277209853.0,0.570315003395081,Joe Biden,Complete,,A minor factor,A factor,Not important,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,,2.0,Climate change,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,70.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,22556.0
277209850.0,0.372492223978043,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 1,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Omit,Favorable,Favorable,Unfavorable,Unfavorable,,5.0,Omit,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,62.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,24019.0
277209848.0,1.91925489902496,Joe Biden,Complete,Biden,,,,Call 1,8.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Oppose,1.0,Health care,No,No,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,5.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 2,No,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,22207.0
277209844.0,1.00718355178833,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Omit,Unfavorable,Favorable,,1.0,Climate change,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,58.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Buttigieg,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,20155.0
277209839.0,0.382227003574371,Joe Biden,Complete,,A minor factor,A factor,Not important,Call 1,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,,5.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,62.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,24019.0
277209836.0,1.46541893482208,Joe Biden,Complete,Klobuchar,,,,Call 1,8.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,1.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22207.0
277209834.0,0.895207703113556,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Omit,Omit,Unfavorable,Favorable,,4.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,102.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23226.0
277209833.0,0.814220488071442,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,5.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,31.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,24065.0
277209832.0,0.372769087553024,Joe Biden,Complete,Biden,,,,Call 1,6.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Oppose,5.0,Race relations,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,62.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,24019.0
277209830.0,0.924481809139252,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 1,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,1.0,Race relations,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,59.0,No,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Biden,South,Male,Latino men,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,20136.0
277209828.0,1.56182682514191,Joe Biden,Complete,,A minor factor,A factor,Not important,Call 1,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,,1.0,Climate change,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,5.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22207.0
277209827.0,0.599963307380676,Joe Biden,Complete,Biden,,,,Call 1,7.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,4.0,Race relations,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,38.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,23233.0
277209825.0,0.87707245349884,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Omit,Omit,Omit,Favorable,,1.0,Omit,No,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,58.0,No,Omit,Other,Asian,State questionnaire,Asian,Non-white,Asian,Omit,South,Male,All other races,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,Version 1,,Omit,45-65,30-59,45-49,45+,17-49,45-59,40-49,20155.0
