ID,WEIGHT,SCDPRS20,ATTEND20,ATTEND20B,BACKSIDE,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSTEYER,FAVWARREN2,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20SC,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMENH20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,VERSION,VETVOTER,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
276952249.0,0.940241754055023,Joe Biden,,,Complete,,,,Call 1,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Omit,Unfavorable,Unfavorable,Unfavorable,Omit,Unfavorable,3.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,95.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Version 2,,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29061.0
276952250.0,1.44216775894165,Joe Biden,,,Complete,,,,Call 1,6.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,4.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,110.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,29556.0
276952251.0,1.44216775894165,Joe Biden,,,Complete,,,,Call 1,6.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,4.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,110.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,29556.0
276952252.0,0.386238932609558,Tom Steyer,Once a week or more,Once a week or more or Occasionally,Complete,A minor factor,A factor,Not important,Call 1,7.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,4.0,Income inequality,No,No,Return to Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Somewhat liberal,Liberal,Liberal,40.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stever,South,Female,Black women,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,29440.0
276952253.0,0.805462539196014,Tom Steyer,Once a week or more,Once a week or more or Occasionally,Complete,Omit,Omit,Omit,Call 1,6.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,3.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,98.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stever,South,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29203.0
276952254.0,1.13810050487518,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,A minor factor,A factor,Not important,Call 1,5.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,2.0,Race relations,Yes,Yes,Return to Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,83.0,No,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Biden,South,Male,Latino men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,29108.0
276952255.0,0.935189068317413,Joe Biden,,,Complete,,,,Call 1,6.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,3.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,88.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Oppose,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Enthusiastic,Version 2,,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,29048.0
276952256.0,0.523775398731232,Joe Biden,,,Complete,,,,Call 1,2.0,,,,,,,Favorable,Omit,Omit,Omit,Omit,Omit,Omit,3.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,3.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",Version 2,,Yes,Omit,45-65,30-59,50-59,45+,50+,45-59,50-64,29829.0
276952257.0,1.13810050487518,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 1,5.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,2.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,29108.0
276952258.0,0.386238932609558,Tom Steyer,,,Complete,,,,Call 1,7.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,4.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,40.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,In January,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29440.0
276952259.0,1.91521203517914,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 1,6.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,3.0,Health care,No,No,Return to Barack Obama's policies,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,Moderate or Conservative,Moderate,98.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,29203.0
276952260.0,0.744498252868652,Tom Steyer,,,Complete,,,,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,4.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,33.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",Version 2,,Yes,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,29536.0
276952261.0,0.383855700492859,Pete Buttigieg,,,Complete,,,,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,3.0,Omit,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,81.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Omit,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Version 2,,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29169.0
276952262.0,0.41923651099205,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 1,7.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,4.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,39.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29541.0
276952263.0,0.366966396570206,Joe Biden,,,Complete,,,,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,4.0,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,60.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Version 2,,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29566.0
276952264.0,0.831692516803741,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 1,2.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,3.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,,,3.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Omit,45-65,30-59,45-49,45+,17-49,45-59,40-49,29829.0
276952265.0,0.562968552112579,Tom Steyer,,,Complete,,,,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,Unfavorable,4.0,Climate change,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Somewhat liberal,Liberal,Liberal,40.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,In January,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,29440.0
276952266.0,2.25408864021301,Joe Biden,,,Complete,,,,Call 1,6.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,3.0,Omit,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,95.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Satisfied, but not enthusiastic",Version 2,,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,29061.0
276952267.0,0.524519979953766,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,One of several important factors,A factor,Important,Call 1,7.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,4.0,Race relations,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,27.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29520.0
276952268.0,1.13810050487518,Joe Biden,,,Complete,,,,Call 1,5.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Omit,Omit,Unfavorable,Unfavorable,Unfavorable,Omit,Omit,2.0,Omit,No,,,,,,,,,,,,83.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Omit,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Omit,Version 2,,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,29108.0
276952269.0,1.13810050487518,Joe Biden,,,Complete,,,,Call 1,5.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Omit,Omit,Unfavorable,Unfavorable,Unfavorable,Omit,Omit,2.0,Omit,No,,,,,,,,,,,,83.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Omit,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Omit,Version 2,,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,29108.0
276952270.0,0.350243270397186,Elizabeth Warren,Never,Never,Complete,Not a factor at all,Not a factor,Not important,Call 1,2.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,3.0,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,81.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Omit,South,Male,White men,,Suburbs,Suburbs,South Carolina,White suburban men,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29169.0
276952272.0,1.41473174095154,Elizabeth Warren,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 1,7.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,4.0,Income inequality,No,No,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,40.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,Yes,,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,29440.0
