ID,WEIGHT,ILDPRS20,BACKSIDE,BEATTRUMPMAR17,CALL,CDNUM,CORONAVIRUSMAR17,CORONAVIRUSMAR17B,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,NECWORR2,NECWORRY,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VOTENOV20,WINORISS20,WORK,WRKWOMEN,WRKWOMEN4,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277279555.0,0.813173532485962,Bernie Sanders,Complete,Bernie Sanders,,14.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,1.0,Climate change,No,No,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,No,Agrees with you on major issues,Yes,Working women,Working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60502.0
277279554.0,1.07916057109833,Joe Biden,Complete,Joe Biden,,9.0,Somewhat concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,2.0,Income inequality,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60203.0
277279553.0,1.37511873245239,Bernie Sanders,Complete,Bernie Sanders,,6.0,Not too concerned,Not concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Omit,Only Sanders,Favorable,2.0,Health care,No,Yes,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working men,17-29,17-29,25-29,17-44,17-49,17-29,25-29,60107.0
277279552.0,1.23886668682098,Joe Biden,Complete,Joe Biden,,11.0,Not too concerned,Not concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,3.0,Omit,No,No,Omit,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Omit,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,30-44,30-59,30-39,17-44,17-49,30-44,30-39,60515.0
277279551.0,0.60185182094574,Joe Biden,Complete,Joe Biden,,14.0,Somewhat concerned,Concerned,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Health care,No,No,Bernie Sanders,Yes,Not worried,Not too worried,Change to more liberal policies,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,No,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,All other races,Married men,Support,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Satisfied, but not enthusiastic",No,Neither of them,No,Yes,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60502.0
277279550.0,1.62185907363892,Joe Biden,Complete,Joe Biden,,11.0,Very concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,3.0,Climate change,No,No,Joe Biden,No,Worried,Very worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,Black men,Non married men,Support,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,In February,Earlier than that,Earlier than that,Enthusiastic,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60586.0
277279549.0,0.569326043128967,Joe Biden,Complete,Joe Biden,,18.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,4.0,Health care,No,No,Joe Biden,Yes,Not worried,Not too worried,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,No,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,"Satisfied, but not enthusiastic",No,Only Sanders did,Yes,No,Omit,Yes,Working women,Working women,45-65,60+,60-64,45+,50+,60+,50-64,61525.0
277279548.0,1.18192744255066,Joe Biden,Complete,Joe Biden,,9.0,Very concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Omit,2.0,Climate change,No,No,Joe Biden,No,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",No,Only Sanders did,Yes,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60201.0
277279547.0,0.978151381015778,Joe Biden,Complete,Joe Biden,,11.0,Very concerned,Concerned,Omit,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Omit,3.0,Health care,No,No,Joe Biden,Yes,Not worried,Not too worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Married women,Omit,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Agrees with you on major issues,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60515.0
277279546.0,0.740531504154205,Joe Biden,Complete,Joe Biden,,12.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,5.0,Health care,No,No,Joe Biden,No,Worried,Somewhat worried,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Non married women,Support,Rural,Small Cities/Rural,English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Satisfied, but not enthusiastic",No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,45-65,30-59,50-59,45+,50+,45-59,50-64,62864.0
277279545.0,0.755615472793579,Joe Biden,Complete,Joe Biden,,2.0,Somewhat concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,2.0,Omit,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Conservative,Moderate or Conservative,Conservative,,Yes,Cares about people like me,Other,Other,State questionnaire,Other,Non-white,Other,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,All other races,Married men,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working men,65+,60+,65 or over,45+,50+,60+,65+,60461.0
277279544.0,1.63042068481445,Joe Biden,Complete,Joe Biden,,1.0,Somewhat concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,2.0,Omit,No,No,Joe Biden,Yes,Not worried,Not too worried,Omit,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,,,,,Yes,Omit,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,Black men,Married men,Omit,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Omit,Omit,Omit,Omit,Yes,Can beat Donald Trump,No,All others,Non-working men,65+,60+,65 or over,45+,50+,60+,65+,60478.0
277279543.0,0.829732358455658,Joe Biden,Complete,Joe Biden,,18.0,Somewhat concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,4.0,Income inequality,No,No,Joe Biden,No,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Non married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,45-65,60+,60-64,45+,50+,60+,50-64,61611.0
277279542.0,0.829732358455658,Joe Biden,Complete,Joe Biden,,17.0,Very concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,4.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,45-65,60+,60-64,45+,50+,60+,50-64,61443.0
277279541.0,0.623542070388794,Joe Biden,Complete,Joe Biden,,16.0,Very concerned,Concerned,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,4.0,Omit,No,No,Joe Biden,Yes,Worried,Very worried,Omit,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Angry,"Dissatisfied, but not angry or Angry",Angry,"Dissatisfied, but not angry or Angry",Female,White women,Married women,Oppose,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,61109.0
277279540.0,0.469724476337433,Bernie Sanders,Complete,Bernie Sanders,,2.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,Favorable,Both,Favorable,4.0,Health care,No,Yes,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Independent/Something else,,,Independent men,Something else,,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,,,State questionnaire,,,,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,,Non married men,Support,"Cities 10,000-50,000",Small Cities/Rural,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Yes,Both of them,Yes,No,Agrees with you on major issues,No,All others,Non-working men,45-65,30-59,50-59,45+,50+,45-59,50-64,60901.0
