ID,WEIGHT,FLDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPMAR17,BIDENLIB,CALL,CDNUM,CUBAN,CUBANPR4,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,GUNPOLICYDEM20,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,PUERTORICAN,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REL5,RELIGN18,RELWHITE,SANDERSLIB,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SOCSECDEM20,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VERSION,VOTENOV20,WINORISS20
277277967.0,2.46777510643005,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,About right,,14.0,No,No,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,3.0,Joe Biden,Income inequality,No,,Joe Biden,No,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,No,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,About right,Female,Black women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Yes,Both of them,Yes,Version 1,,Can beat Donald Trump
277277968.0,0.654422104358673,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Omit,,15.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,3.0,Joe Biden,Health care,No,,Joe Biden,Yes,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,No,Omit,White,White,State questionnaire,White,White,White,South,,,,Omit,Male,White men,Married men,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban men,Telephone survey,,,,,No,Neither of them,No,Version 1,,Agrees with you on major issues
277277969.0,2.91308379173279,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,About right,,12.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,3.0,Joe Biden,Omit,No,,Joe Biden,Yes,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,,,,Too liberal,Female,Latino women,Married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump
277277970.0,0.377285569906235,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,14.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,3.0,Joe Biden,Climate change,No,,Joe Biden,Yes,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Only Sanders did,Yes,Version 1,,Can beat Donald Trump
277277971.0,0.781460344791412,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,14.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,3.0,Joe Biden,Income inequality,No,,Joe Biden,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Agrees with you on major issues
277277972.0,0.482861369848251,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,About right,,14.0,No,No,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,3.0,Joe Biden,Income inequality,No,,Joe Biden,Yes,,45+,65+,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,Yes,No,Omit,Other,Other,State questionnaire,Other,Non-white,Other,South,,,,Omit,Male,All other races,Married men,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Yes,Only Biden did,Omit,Version 1,,Can beat Donald Trump
277277973.0,0.809541761875153,Other,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,About right,,14.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,,3.0,Omit,Health care,,,Omit,No,,45+,65+,Democrat,,,Democratic women,Democrat,,Very liberal,Liberal,Liberal,,Yes,,Cares about people like me,,,State questionnaire,,,,South,,,,About right,Female,,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Omit,,Florida,Other,Telephone survey,,,,,Omit,Omit,Omit,Version 1,,Can beat Donald Trump
277277974.0,1.50699925422668,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,About right,,14.0,No,No,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,3.0,Joe Biden,Omit,No,,Joe Biden,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,,,,,Yes,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,Omit,Male,Black men,,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Omit,Omit,Omit,Version 1,,Can beat Donald Trump
277277975.0,0.654422104358673,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,16.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,3.0,Joe Biden,Omit,No,,Joe Biden,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Non married men,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban men,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump
277277976.0,0.612561464309692,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,About right,,21.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,5.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Non married women,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban women,Telephone survey,,,,,No,Neither of them,No,Version 1,,Omit
277277977.0,0.775664091110229,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,About right,,19.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,4.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,No,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,About right,Female,White women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump
277277978.0,0.446689903736115,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,22.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,5.0,Joe Biden,Health care,No,,Joe Biden,Yes,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Married women,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban women,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump
277277979.0,0.585573971271515,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,11.0,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,4.0,Joe Biden,Omit,No,,Joe Biden,Yes,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Married men,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Omit,Omit,Version 1,,Can beat Donald Trump
277277980.0,0.444258332252502,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,7.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,2.0,Joe Biden,Omit,No,,Joe Biden,Yes,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Has the right temperament,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Married men,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Only Sanders did,Yes,Version 1,,Can beat Donald Trump
277277981.0,1.24180424213409,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,About right,,13.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,3.0,Joe Biden,Health care,No,,Joe Biden,Yes,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,Not liberal enough,Female,White women,Married women,,Suburbs,Suburbs,Joe Biden,English,Florida,White suburban women,Telephone survey,,,,,Yes,Both of them,Yes,Version 1,,Can beat Donald Trump
277277982.0,0.715997934341431,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Not liberal enough,,15.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,3.0,Joe Biden,Health care,No,,Joe Biden,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Married men,,Suburbs,Suburbs,Bernie Sanders,English,Florida,White suburban men,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump
277277983.0,0.96174156665802,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Not liberal enough,,14.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,3.0,Bernie Sanders,Omit,No,,Omit,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Has the right temperament,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Male,White men,Non married men,,"Cities 50,000-500,000","Cities over 50,000",Bernie Sanders,English,Florida,Other,Telephone survey,,,,,Omit,Omit,No,Version 1,,Can beat Donald Trump
277277984.0,0.942085206508636,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,14.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,3.0,Joe Biden,Health care,No,,Bernie Sanders,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Can bring needed change,White,White,State questionnaire,White,White,White,South,,,,About right,Female,White women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Bernie Sanders,English,Florida,Other,Telephone survey,,,,,Yes,Both of them,Yes,Version 1,,Can beat Donald Trump
277277985.0,1.29191434383392,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,About right,,15.0,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,3.0,Bernie Sanders,Income inequality,No,,Bernie Sanders,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,No,Cares about people like me,White,White,State questionnaire,White,White,White,South,,,,About right,Female,White women,Married women,,"Cities 50,000-500,000","Cities over 50,000",Bernie Sanders,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Agrees with you on major issues
277277986.0,0.631333529949188,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,About right,,19.0,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,4.0,Bernie Sanders,Race relations,No,,Joe Biden,Yes,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,No,Can unite the country,White,White,State questionnaire,White,White,White,South,,,,About right,Male,White men,Married men,,"Cities 50,000-500,000","Cities over 50,000",Bernie Sanders,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Can beat Donald Trump
277277987.0,0.565626978874207,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,19.0,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,4.0,Joe Biden,Health care,No,,Joe Biden,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,No,Has the right temperament,White,White,State questionnaire,White,White,White,South,,,,Too liberal,Female,White women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Yes,Both of them,Yes,Version 1,,Can beat Donald Trump
277277988.0,0.944626808166504,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,Not liberal enough,,3.0,No,"Yes, other Hispanic",,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,4.0,Joe Biden,Health care,Yes,,Bernie Sanders,Yes,,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,,Yes,No,Has the right temperament,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,,,,About right,Male,Latino men,Married men,,"Cities 50,000-500,000","Cities over 50,000",Bernie Sanders,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Agrees with you on major issues
277277989.0,0.565626978874207,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,About right,,19.0,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,4.0,Joe Biden,Climate change,No,,Joe Biden,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,No,Cares about people like me,White,White,State questionnaire,White,White,White,South,,,,About right,Female,White women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,No,Neither of them,No,Version 1,,Agrees with you on major issues
277277990.0,1.21542537212372,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,About right,,19.0,No,No,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,4.0,Bernie Sanders,Health care,No,,Joe Biden,No,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,,,,Yes,No,Has the right temperament,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,About right,Female,Black women,Non married women,,"Cities 50,000-500,000","Cities over 50,000",Joe Biden,English,Florida,Other,Telephone survey,,,,,Omit,Omit,Omit,Version 1,,Can beat Donald Trump
