ID,WEIGHT,MODPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPJTB,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSDEM20B,LATINO,LGBT,MAJCRISISJTB,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20JTB,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SATWARREN20,SATWARREN20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNIONHH12,VERSION,VOTENOV20,WHNCLINC,WINORISS20,ZIPCODE
277228955.0,0.594107270240784,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Biden,Call 1,8.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,5.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,No,,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,90.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Married women,Omit,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,No,Version 2,Yes,Yes,Omit,65401.0
277228956.0,0.347679376602173,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,7.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,5.0,Holding steady financially,,,,,,,Health care,No,,Warren,,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Somewhat liberal,Liberal,Liberal,39.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,Black men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,65807.0
277228957.0,1.02995240688324,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Biden,Call 1,5.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,3.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,No,,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,49.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Married men,Oppose,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In February,Earlier than that,Earlier than that,Angry,No,Version 2,Yes,No,Agrees with you on major issues,64138.0
277228958.0,1.14201271533966,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,,Call 1,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,Holding steady financially,,,,,,,Health care,No,,Biden,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,110.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63074.0
277228959.0,0.703567266464233,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Not complete,,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,4.0,,,,,,,,,No,,,,18-44,18-64,,,,,,,,,,7.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,Female,Black women,,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In February,Earlier than that,Earlier than that,,,Version 2,,,,65202.0
277228960.0,0.656954407691956,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Once a week or more,Once a week or more or Occasionally,Complete,,Call 1,5.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,3.0,Getting ahead financially,,,,,,,Race relations,Yes,,Biden,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,52.0,No,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Male,Latino men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,64123.0
277228961.0,0.874927043914795,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week or more,Once a week or more or Occasionally,Complete,,Call 1,7.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Biden,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,85.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,64850.0
277228962.0,1.14201271533966,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week or more,Once a week or more or Occasionally,Complete,,Call 1,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,Holding steady financially,,,,,,,Omit,No,,Biden,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,110.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Omit,Omit,Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63074.0
277228963.0,0.327064394950867,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Never,Never,Complete,,Call 1,8.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,5.0,Getting ahead financially,,,,,,,Health care,No,,Gabbard,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,90.0,No,Can bring needed change,Other,Other,State questionnaire,Other,Non-white,Other,Sanders,Midwest,Angry,"Dissastisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,All other races,,,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,65401.0
277228964.0,1.47978913784027,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Call 1,6.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,3.0,Holding steady financially,,,,,,,Climate change,No,,Biden,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Very liberal,Liberal,Liberal,23.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64068.0
277228965.0,0.767074584960938,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Biden,Call 1,3.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Climate change,No,No,,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,159.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Married women,Support,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,Yes,Version 2,Yes,No,Can beat Donald Trump,63084.0
277228966.0,0.767074584960938,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Biden,Call 1,3.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Climate change,No,No,,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,159.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Married women,Support,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,Yes,Version 2,Yes,No,Can beat Donald Trump,63084.0
277228967.0,0.805089890956879,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,4.0,Holding steady financially,,,,,,,Income inequality,No,,Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Very liberal,Liberal,Liberal,7.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65202.0
277228968.0,0.36351466178894,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,Biden,Call 1,7.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,5.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,No,,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,39.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Non married women,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,No,Version 2,Yes,Yes,Agrees with you on major issues,65807.0
277228969.0,1.22428297996521,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Getting ahead financially,,,,,,,Income inequality,No,,Warren,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,59.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64113.0
277228970.0,1.05089807510376,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Call 1,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,Holding steady financially,,,,,,,Omit,No,,Gabbard,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,110.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,Gabbard,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63074.0
277228971.0,0.555609345436096,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,Biden,Call 1,5.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,3.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Health care,No,No,,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,49.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,Female,Black women,Married women,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In the last few days,Last few days,In the last month,Angry,No,Version 2,Yes,No,Can beat Donald Trump,64138.0
277228972.0,0.581714987754822,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,,Call 1,7.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,5.0,Holding steady financially,,,,,,,Climate change,No,,Biden,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,85.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Omit,Omit,Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64850.0
277228973.0,0.916023313999176,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,All others,All others,,,Complete,Biden,Call 1,5.0,Works well enough as is,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,3.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Income inequality,No,Yes,,No,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,52.0,,,Other,Other,State questionnaire,Other,Non-white,Other,,Midwest,,,,,,,Male,All other races,Non married men,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Omit,Omit,Omit,Angry,No,Version 2,Yes,No,Omit,64123.0
277228974.0,0.993229031562805,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Call 1,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,Falling behind financially,,,,,,,Health care,No,,Biden,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,,,110.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63074.0
