ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SEN,GOV,HOU,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAH,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,RELIGN10,STIMULUS,TEAPARTY,TEAREASH,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,AFGHANWAR2,ATTENDWKLY,BREAK10,CELLPHONE,CONGRESS4,ECONBLAME,FTVOTER,GAY,LANDPHONE,LIFE,NEC,OBAMAPOL,QRACEAK,QRACEHI,SAMESEXM,TAXCUTS10,BREAK10A,BREAK10B,CELLULAR,CONGRESS,NEC2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
917509.0,Nevada,20.0,Call 3,Complete,Election day exit poll,0.634658515453339,The Democratic candidate,Other,The Republican candidate,Male,White,40-44,Republican,Moderate,"$200,000 or more",Postgraduate study,No,No,Yes,Unfavorable,Unfavorable,,,,,,,No,,,,Other christian,,,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,No,All others,,,No,,Yes,,,,No,Yes,About the same,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 4,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
917525.0, Idaho,40.0,Call 3,Complete,Election day exit poll,0.119318895041943,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The economy,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,,,,,,,,,No,,,,Not so good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,Rural,Small Cities/Rural,2.0,3.0,West,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
917528.0, Idaho,28.0,Call 3,Complete,Election day exit poll,0.111629478633404,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Postgraduate study,No,,,,,,,,Government should do more to solve problems,,The economy,,Not too worried,Strongly approve,,,,Strongly oppose,,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Not worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Oppose,No,,Non-Tea Party supporters and Democrats,,,Not a factor at all,,,,,,,,,,,,,,Not an important factor,Not a factor,,,,National questionnaire,,Rural,Small Cities/Rural,2.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
917538.0, Utah,35.0,Call 3,Complete,Election day exit poll,0.732617199420929,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,No,Yes,Favorable,Unfavorable,,,,,,,Yes,,,,Catholic,,,,,No,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Moms - Women with children,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Catholic,Catholic,,No,All others,,,No,,Yes,,,,No,Yes,Better than life today,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,,Suburbs,Suburbs,2.0,1.0,West,Version 4,High Density Urban,70s Suburbs,Urban Perimeter,Downscale
917543.0, Utah,22.0,Call 3,Complete,Election day exit poll,0.585776686668396,The Republican candidate,Other,The Republican candidate,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Somewhat worried,Strongly disapprove,,,,Somewhat support,,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,No,,Tea Party supporters,,,Not a factor at all,,,,,,,,,,,,,,Not an important factor,Not a factor,,,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
917561.0,Montana,63.0,Call 3,Complete,Election day exit poll,0.55116856098175,,,The Republican candidate,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Strongly disapprove,,,,Strongly support,,,,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,No,,Tea Party supporters,,,Not a factor at all,,,,,,,,,,,,,,Not an important factor,Not a factor,,,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,3.0,West,Version 1,Extremely Low Density Rural,Urban,Urban Core,Very downscale
917563.0, Idaho,28.0,Call 3,Complete,Election day exit poll,0.106530487537384,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",College graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,Illegal immigration,,Very worried,Strongly disapprove,,,,Somewhat support,,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,,Something else,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,No,,Tea Party supporters,,,One of several important factors,,,,,,,,,,,,,,An important factor,A factor,,,,National questionnaire,,Rural,Small Cities/Rural,2.0,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
917571.0,Nevada,20.0,Call 3,Complete,Election day exit poll,0.730057775974274,The Democratic candidate,The Republican candidate,The Republican candidate,Female,White,40-44,Democrat,,"$100,000-$199,999",College graduate,No,No,Yes,Omit,Omit,,,,,,,No,,,,Protestant,,,,,No,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,,,,,Democrat,Democratic Women,White Democrats,,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,No,All others,,,No,,Yes,,,,No,Yes,Better than life today,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,2.0,West,Version 4,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
917599.0, Utah,22.0,Call 3,Complete,Election day exit poll,0.53360503911972,The Democratic candidate,The Democratic candidate,The Democratic candidate,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Postgraduate study,No,,,,,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The economy,,,,,,,,The Tea Party movement was not a factor,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,No,,,,,,,,,No,,,,Not so good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
917602.0,Montana,63.0,Call 3,Complete,Election day exit poll,0.577549755573273,,,The Democratic candidate,Female,White,45-49,Democrat,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Somewhat disapprove,,,,Somewhat support,,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,,The economy,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Support,No,,Tea Party supporters,,,A minor factor,,,,,,,,,,,,,,Not an important factor,A factor,,,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,3.0,West,Version 1,Extremely Low Density Rural,Urban,Urban Core,Very downscale
917652.0, Utah,22.0,Call 3,Complete,Election day exit poll,0.613814353942871,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,The economy,,,,,,,,Against the Tea Party movement,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,No,,,,,,,,,No,,,,Poor,,,,,Let them expire for all,,,,,Not so good/Poor,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
917672.0,Montana,63.0,Call 3,Complete,Election day exit poll,0.634018063545227,,,The Republican candidate,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The economy,,,,,,,,In favor of the Tea Party movement,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,No,,,,,,,,,No,,,,Poor,,,,,Continue them for all,,,,,Not so good/Poor,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,3.0,West,Version 2,Extremely Low Density Rural,Urban,Urban Core,Very downscale
917710.0, Utah,22.0,Call 3,Complete,Election day exit poll,0.53360503911972,The Democratic candidate,The Republican candidate,The Democratic candidate,Male,White,40-44,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The economy,,,,,,,,Against the Tea Party movement,,,,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,,,,,,,No,,,,Not so good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
917726.0, Iowa,88.0,Call 3,Complete,Election day exit poll,1.09709167480469,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,No,No,Unfavorable,Unfavorable,,,,,,,No,,,,Protestant,,,,,No,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,No,All others,,,No,,Yes,,,,No,Yes,About the same,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 4,Extremely Low Density Rural,Rural,Rural,Downscale
917767.0,Montana,63.0,Call 3,Complete,Election day exit poll,0.502079248428345,,,The Democratic candidate,Male,White,30-39,Independent,Conservative,"$50,000-$74,999",Postgraduate study,No,,,,,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,The war in Afghanistan,,,,,,,,Against the Tea Party movement,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,Something else,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,No,,,,,,,,,No,,,,Good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Excellent/Good,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,3.0,West,Version 2,Extremely Low Density Rural,Urban,Urban Core,Very downscale
917792.0, Utah,22.0,Call 3,Complete,Election day exit poll,0.743991553783417,The Democratic candidate,The Democratic candidate,Other,Female,White,30-39,Something else,Liberal,"$50,000-$74,999",Postgraduate study,No,,,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The economy,,,,,,,,Against the Tea Party movement,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,No,,,,,,,,,No,,,,Not so good,,,,,Let them expire for all,,,,,Not so good/Poor,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,West,Version 2,High Density Urban,Urban,Urban Core,Downscale
917807.0, Utah,35.0,Call 3,Complete,Election day exit poll,0.699152827262878,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,No,Yes,Unfavorable,Unfavorable,,,,,,,Yes,,,,Mormon,,,,,No,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Dads - Men with children,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,No,All others,,,Yes,,Yes,,,,No,Yes,Better than life today,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,,Suburbs,Suburbs,2.0,1.0,West,Version 4,High Density Urban,70s Suburbs,Urban Perimeter,Downscale
