AGEABC,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,CLINTON,UNION,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,GORE,BCPERSON,GORBSH3,HISPANIC,QRACE,REL5,WEIGHT
18-24,19.0,32.0,15.0,THIRD CALL,18-24,BLACK,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.23
30-39,19.0,32.0,16.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,REPUBLICAN,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,REPUBLICAN,30-39,30-39,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.635
30-39,19.0,32.0,17.0,THIRD CALL,30-39,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.6500000000000001
40-49,19.0,32.0,18.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,DEMOCRAT,40-49,40-49,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.635
50-59,19.0,32.0,19.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,1.635
30-39,19.0,33.0,1.0,SECOND CALL,30-39,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.138
40-49,19.0,33.0,2.0,THIRD CALL,40-44,WHITE,MALE,OTHER,DISAPPROVE,NO,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,3.712
60+,19.0,33.0,3.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.806
50-59,19.0,33.0,4.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,PROTESTANT NORTH,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,2.717
60+,19.0,33.0,5.0,THIRD CALL,65-74,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,PROTESTANT NORTH,60+,DEMOCRAT,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.0300000000000002
30-39,19.0,33.0,6.0,THIRD CALL,30-39,WHITE,FEMALE,OTHER,DISAPPROVE,NO,REPUBLICAN,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,PROTESTANT NORTH,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,3.677
60+,19.0,34.0,1.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,REPUBLICAN,CATHOLIC,,MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.553
40-49,19.0,34.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,CAJUN COUNTRY,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.676
60+,19.0,34.0,3.0,FIRST CALL,65-74,WHITE,MALE,BRADLEY,APPROVE,YES,INDEPENDENT,CATHOLIC,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,CAJUN COUNTRY,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.796
40-49,19.0,34.0,4.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.771
60+,19.0,34.0,5.0,SECOND CALL,75+,WHITE,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,CATHOLIC,,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,CAJUN COUNTRY,60+,DEMOCRAT,65+,75+,FAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.6990000000000001
60+,19.0,34.0,6.0,SECOND CALL,60-64,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,CATHOLIC,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.6990000000000001
60+,19.0,34.0,7.0,SECOND CALL,60-64,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.631
60+,19.0,34.0,8.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,60+,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.553
50-59,19.0,34.0,9.0,SECOND CALL,50-59,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.631
60+,19.0,34.0,10.0,SECOND CALL,75+,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,CAJUN COUNTRY,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.631
50-59,19.0,34.0,11.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,CAJUN COUNTRY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.553
60+,19.0,34.0,12.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.553
60+,19.0,34.0,13.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.553
60+,19.0,34.0,14.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,CAJUN COUNTRY,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,WHITE,PROTESTANT/OTHER CHRISTIAN,0.631
50-59,19.0,34.0,15.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,CATHOLIC,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.974
30-39,19.0,34.0,16.0,THIRD CALL,30-39,WHITE,FEMALE,BRADLEY,APPROVE,YES,DEMOCRAT,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.854
30-39,19.0,34.0,17.0,THIRD CALL,30-39,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.974
40-49,19.0,34.0,18.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,DEMOCRAT,40-49,40-49,OMITS,OMITS,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.676
50-59,19.0,34.0,19.0,THIRD CALL,50-59,WHITE,MALE,GORE,DISAPPROVE,NO,INDEPENDENT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,INDEPENDENT/OTHER,50-64,50-64,OMITS,OMITS,UNFAVORABLE,OMITS,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.771
60+,19.0,34.0,20.0,THIRD CALL,75+,WHITE,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,CAJUN COUNTRY,60+,DEMOCRAT,65+,75+,OMITS,UNFAVORABLE,UNFAVORABLE,GORE,,WHITE,CATHOLIC,0.631
60+,19.0,34.0,21.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,SOMETHING ELSE,,MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,SOMETHING ELSE,0.796
30-39,19.0,34.0,22.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.676
60+,19.0,34.0,23.0,THIRD CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",MODERATE,MODERATE,65+,75+,STATE,CAJUN COUNTRY,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,WHITE,CATHOLIC,0.553
60+,19.0,39.0,1.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,2.553
60+,19.0,39.0,2.0,FIRST CALL,65-74,WHITE,MALE,GORE,OMITS,NO,DEMOCRAT,CATHOLIC,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,2.553
30-39,19.0,39.0,3.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.186
60+,19.0,39.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.3890000000000002
40-49,19.0,39.0,5.0,SECOND CALL,40-44,BLACK,MALE,GORE,APPROVE,YES,INDEPENDENT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.8900000000000001
50-59,19.0,39.0,6.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,2.186
60+,19.0,39.0,7.0,SECOND CALL,75+,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,SOMETHING ELSE,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,STATE,NEW ORLEANS AREA,60+,INDEPENDENT/OTHER,65+,75+,OMITS,FAVORABLE,OMITS,GORE,NO,WHITE,SOMETHING ELSE,2.553
60+,19.0,39.0,8.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.767
60+,19.0,39.0,9.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,NEW ORLEANS AREA,60+,INDEPENDENT/OTHER,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,2.767
18-24,19.0,39.0,10.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,NEW ORLEANS AREA,18-29,DEMOCRAT,18-24,18-24,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.935
50-59,19.0,39.0,11.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,DISAPPROVE,NO,INDEPENDENT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.369
50-59,19.0,39.0,12.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,CATHOLIC,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,1.887
50-59,19.0,39.0,13.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,1.887
60+,19.0,39.0,14.0,SECOND CALL,65-74,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,CATHOLIC,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,2.204
50-59,19.0,39.0,15.0,SECOND CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,NONE,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,NONE,1.887
60+,19.0,39.0,16.0,SECOND CALL,65-74,WHITE,MALE,OTHER,DISAPPROVE,NO,REPUBLICAN,CATHOLIC,,MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,4.716
60+,19.0,39.0,17.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,APPROVE,YES,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.204
60+,19.0,39.0,18.0,THIRD CALL,60-64,WHITE,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,,MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.553
60+,19.0,39.0,19.0,THIRD CALL,75+,WHITE,FEMALE,GORE,DISAPPROVE,NO,REPUBLICAN,CATHOLIC,,MODERATE,MODERATE,65+,75+,STATE,NEW ORLEANS AREA,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,2.767
60+,19.0,39.0,20.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,NONE,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,NONE,2.553
60+,19.0,39.0,21.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.767
60+,19.0,39.0,22.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,2.553
50-59,19.0,39.0,23.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,2.186
50-59,19.0,39.0,24.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,2.186
60+,19.0,45.0,1.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,,MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.46
60+,19.0,45.0,2.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.498
60+,19.0,45.0,3.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,JEWISH,"$50,000-$74,999",MODERATE,MODERATE,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,JEWISH,0.46
60+,19.0,45.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.498
30-39,19.0,45.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.428
40-49,19.0,45.0,6.0,FIRST CALL,45-49,HISPANIC/LATINO,MALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,DEMOCRAT,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,YES,WHITE,PROTESTANT/OTHER CHRISTIAN,0.295
25-29,19.0,45.0,7.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,NEW ORLEANS AREA,18-29,DEMOCRAT,25-29,25-29,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.528
40-49,19.0,45.0,8.0,SECOND CALL,45-49,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.34
50-59,19.0,45.0,9.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.428
60+,19.0,45.0,10.0,SECOND CALL,75+,WHITE,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,65+,75+,STATE,NEW ORLEANS AREA,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.46
50-59,19.0,45.0,11.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,NEW ORLEANS AREA,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.34
