STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,TIME,ISSUE,QUALITY,CLINTON,HLTHPLAN,ISSVQUAL,ABORTION,FINSIT,UNION,PARTYID,EDUC,RELIGION,BRADUNFR,INCOME,GOREUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,STR8DEMS,RACEREL,GORE2LIB,BRAD2LIB,QTYPE,BACKSIDE,GEOCODE,AGE4,AGEABC,PARTY,AGE65,AGE75,BUSH,MCCAIN,GOREBUSH,GOREMCAN,PREVPRID,GORE,BRADLEY,BCPERSON,REL5,WEIGHT
21.0,35.0,15.0,SECOND CALL,75+,BLACK,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,OTHER CHRISTIAN,OMITS,"$15,000-$29,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,65+,75+,OMITS,ONLY GORE,OMITS,OMITS,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,75+,OMITS,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.789
21.0,35.0,16.0,THIRD CALL,50-59,BLACK,FEMALE,BRADLEY,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,OMITS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,NEITHER,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.918
21.0,35.0,17.0,THIRD CALL,30-39,BLACK,MALE,GORE,THIS YEAR,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,NONE,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,OMITS,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,BALTIMORE CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,UNFAVORABLE,NONE,0.624
21.0,35.0,18.0,THIRD CALL,25-29,BLACK,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,YES,INDEPENDENT,COLLEGE GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,BOTH,TOO LIBERAL,TOO LIBERAL,STATE,COMPLETE,BALTIMORE CITY,18-29,25-29,INDEPENDENT/OTHER,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.861
21.0,35.0,19.0,THIRD CALL,40-44,BLACK,MALE,GORE,BEFORE THAT,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.624
21.0,35.0,20.0,THIRD CALL,50-59,BLACK,MALE,GORE,BEFORE THAT,RACE RELATIONS,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.624
21.0,35.0,21.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,WITHIN LAST WEEK,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,BALTIMORE CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.748
21.0,35.0,22.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,WITHIN LAST 3 DAYS,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,NEITHER,ONLY GORE,NOT LIBERAL ENOUGH,TOO LIBERAL,STATE,COMPLETE,BALTIMORE CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,SOMETHING ELSE,0.748
21.0,35.0,23.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,BEFORE THAT,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,YES,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,BOTH,ONLY GORE,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,SOMETHING ELSE,0.748
21.0,35.0,24.0,THIRD CALL,60-64,BLACK,FEMALE,GORE,OMITS,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$15,000-$29,000",OMITS,MODERATE,MODERATE,18-64,18-74,NEITHER,OMITS,ABOUT RIGHT,OMITS,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,CATHOLIC,0.789
21.0,35.0,25.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,TODAY,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,YES,"UNDER $15,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,NEITHER,NEITHER,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,45-59,50-59,DEMOCRAT,50-64,50-64,FAVORABLE,UNFAVORABLE,BUSH,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,0.748
21.0,35.0,26.0,THIRD CALL,30-39,,FEMALE,UNCOMITTED,OMITS,ECONOMY/JOBS,OMITS,APPROVE,OMITS,OMITS,LEGAL IN MOST CASES,BETTER,,,HIGH SCHOOL GRADUATE,CATHOLIC,OMITS,"$30,000-$49,000",OMITS,MODERATE,MODERATE,18-64,18-74,OMITS,OMITS,OMITS,OMITS,STATE,COMPLETE,BALTIMORE CITY,30-44,30-39,,30-39,30-39,OMITS,OMITS,GORE,GORE,YES,OMITS,OMITS,FAVORABLE,CATHOLIC,0.833
21.0,35.0,27.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,NEITHER,BOTH,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,18-29,25-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.033
21.0,36.0,1.0,FIRST CALL,45-49,OTHER,MALE,GORE,WITHIN LAST WEEK,RACE RELATIONS,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,SOMETHING ELSE,NO,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,SOMETHING ELSE,1.322
21.0,36.0,2.0,FIRST CALL,60-64,BLACK,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,WORSE,YES,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,OMITS,"$15,000-$29,000",OMITS,MODERATE,MODERATE,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,60+,60+,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.2
21.0,36.0,3.0,FIRST CALL,60-64,BLACK,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,ILLEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,NONE,YES,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,50-64,50-64,OMITS,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,FAVORABLE,NONE,1.2
21.0,36.0,4.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,THIS YEAR,ECONOMY/JOBS,HAS NEW IDEAS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,YES,"$30,000-$49,000",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.366
21.0,36.0,5.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,NO,DEMOCRAT,DID NOT COMPLETE HIGH SCHOOL,OTHER CHRISTIAN,YES,"$15,000-$29,000",OMITS,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,OMITS,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.366
21.0,36.0,6.0,FIRST CALL,50-59,BLACK,MALE,BRADLEY,TODAY,ECONOMY/JOBS,HAS NEW IDEAS,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,JEWISH,NO,"$30,000-$49,000",NO,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,JEWISH,1.399
21.0,36.0,7.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,YES,"$15,000-$29,000",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,30-44,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,1.366
21.0,36.0,8.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,BEFORE THAT,EDUCATION,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,SOMETHING ELSE,SOME COLLEGE OR ASSOCIATES,CATHOLIC,NO,,NO,MODERATE,MODERATE,65+,18-74,NEITHER,BOTH,ABOUT RIGHT,OMITS,STATE,COMPLETE,BALTIMORE CITY,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.44
21.0,36.0,9.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,WITHIN LAST 3 DAYS,ECONOMY/JOBS,STRONG LEADER,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,ILLEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,YES,"$30,000-$49,000",YES,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,NOT LIBERAL ENOUGH,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.366
21.0,36.0,10.0,FIRST CALL,65-74,BLACK,MALE,GORE,WITHIN LAST WEEK,OMITS,HAS THE RIGHT EXPERIENCE,APPROVE,OMITS,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,OMITS,"$15,000-$29,000",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,NEITHER,OMITS,OMITS,OMITS,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,65-74,OMITS,OMITS,GORE,OMITS,YES,FAVORABLE,OMITS,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.2
21.0,36.0,11.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,WITHIN LAST 3 DAYS,HEALTH CARE,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,NO,"$15,000-$29,000",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NEITHER,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,30-44,30-39,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.366
21.0,36.0,12.0,SECOND CALL,,BLACK,FEMALE,GORE,WITHIN LAST 3 DAYS,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$75,000-$99,999",NO,SOMEWHAT LIBERAL,LIBERAL,,,BOTH,OMITS,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,BALTIMORE CITY,,,INDEPENDENT/OTHER,,,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.366
21.0,36.0,13.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,SOMETHING ELSE,YES,"$30,000-$49,000",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,SOMETHING ELSE,1.366
21.0,36.0,14.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,BETTER,NO,DEMOCRAT,POST GRADUATE STUDY,PROTESTANT,YES,"$30,000-$49,000",NO,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,BOTH,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.44
21.0,36.0,15.0,SECOND CALL,75+,HISPANIC/LATINO,FEMALE,GORE,BEFORE THAT,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,DISAPPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,NO,DEMOCRAT,COLLEGE GRADUATE,PROTESTANT,NO,"$15,000-$29,000",OMITS,SOMEWHAT LIBERAL,LIBERAL,65+,75+,GORE,NEITHER,NOT LIBERAL ENOUGH,OMITS,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,75+,OMITS,OMITS,GORE,GORE,YES,FAVORABLE,OMITS,UNFAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.44
21.0,36.0,16.0,SECOND CALL,65-74,OTHER,FEMALE,GORE,BEFORE THAT,HEALTH CARE,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,65+,18-74,OMITS,NEITHER,NOT LIBERAL ENOUGH,OMITS,STATE,NOT COMPLETE,BALTIMORE CITY,60+,60+,,65+,65-74,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,1.673
21.0,36.0,17.0,SECOND CALL,45-49,BLACK,MALE,GORE,BEFORE THAT,HEALTH CARE,CAN WIN IN NOVEMBER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,WORSE,NO,DEMOCRAT,HIGH SCHOOL GRADUATE,OTHER CHRISTIAN,NO,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,NEITHER,NEITHER,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.139
21.0,36.0,18.0,SECOND CALL,60-64,BLACK,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,OMITS,,OMITS,,,18-64,18-74,OMITS,BOTH,ABOUT RIGHT,OMITS,STATE,NOT COMPLETE,BALTIMORE CITY,60+,60+,,50-64,50-64,OMITS,OMITS,GORE,GORE,,OMITS,OMITS,OMITS,,1.44
21.0,36.0,19.0,SECOND CALL,65-74,BLACK,MALE,GORE,THIS YEAR,OMITS,OMITS,APPROVE,BOTH THE SAME,CANDS POSITIONS ON ISSUES,LEGAL IN MOST CASES,BETTER,NO,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,OMITS,,OMITS,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,NEITHER,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.2
21.0,36.0,20.0,SECOND CALL,45-49,BLACK,MALE,GORE,BEFORE THAT,ECONOMY/JOBS,STRONG LEADER,APPROVE,GORE PLAN BETTER,CANDS POSITIONS ON ISSUES,LEGAL IN ALL CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,CATHOLIC,YES,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,45-59,40-49,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,CATHOLIC,1.139
21.0,36.0,21.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,HAS THE RIGHT EXPERIENCE,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,HIGH SCHOOL GRADUATE,PROTESTANT,OMITS,,OMITS,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,GORE,ONLY GORE,ABOUT RIGHT,TOO LIBERAL,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.44
21.0,36.0,22.0,SECOND CALL,65-74,BLACK,MALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,YES,,NO,MODERATE,MODERATE,65+,18-74,GORE,ONLY GORE,ABOUT RIGHT,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.2
21.0,36.0,23.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,THIS YEAR,SOCIAL SECURITY/MEDICARE,OMITS,APPROVE,GORE PLAN BETTER,CANDS PERSONAL QUALITIES,ILLEGAL IN ALL CASES,SAME,NO,INDEPENDENT,HIGH SCHOOL GRADUATE,PROTESTANT,YES,"$15,000-$29,000",YES,MODERATE,MODERATE,65+,18-74,GORE,NEITHER,OMITS,NOT LIBERAL ENOUGH,STATE,COMPLETE,BALTIMORE CITY,60+,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,UNFAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.44
21.0,36.0,24.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,BEFORE THAT,ECONOMY/JOBS,HAS THE RIGHT EXPERIENCE,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,BETTER,YES,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,NO,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,GORE,ONLY GORE,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,45-59,50-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,PROTESTANT/OTHER CHRISTIAN,1.366
21.0,36.0,25.0,THIRD CALL,65-74,OTHER,MALE,GORE,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,BOTH THE SAME,CANDS PERSONAL QUALITIES,LEGAL IN MOST CASES,SAME,YES,DEMOCRAT,COLLEGE GRADUATE,CATHOLIC,NO,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,18-74,BOTH,BOTH,ABOUT RIGHT,ABOUT RIGHT,STATE,COMPLETE,BALTIMORE CITY,60+,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,GORE,GORE,YES,FAVORABLE,FAVORABLE,FAVORABLE,CATHOLIC,1.3940000000000001
