QTYPE,GEOCODE,STATE,PREC,SEQ,CALL,AGE9,SEX,DEMVOTE,ISSUE,QUALITY,CLINTON,UNION,PARTYID,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,CAUCUS,AGE4,AGEABC,PARTY,AGE65,AGE75,DEBATES,BCPERSON,INTERNET,WEIGHT
STATE,EAST,16.0,44.0,8.0,SECOND CALL,65-74,FEMALE,BRADLEY,HEALTH CARE,NOT TYPICAL POLITICIAN,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,NO,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,1.968
STATE,EAST,16.0,44.0,9.0,SECOND CALL,40-44,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,1.729
STATE,EAST,16.0,44.0,10.0,SECOND CALL,50-59,FEMALE,GORE,OMITS,STRONG LEADER,APPROVE,YES,INDEPENDENT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,YES,1.729
STATE,EAST,16.0,44.0,11.0,SECOND CALL,50-59,MALE,BRADLEY,TAXES,STANDS UP FOR BELIEFS,DISAPPROVE,NO,INDEPENDENT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,,UNFAVORABLE,YES,1.968
STATE,WEST,16.0,45.0,1.0,FIRST CALL,50-59,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,NO,REPUBLICAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,2.0,FIRST CALL,50-59,FEMALE,GORE,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,3.0,FIRST CALL,50-59,FEMALE,GORE,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,,UNFAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,4.0,FIRST CALL,30-39,MALE,BRADLEY,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,DISAPPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,NO,UNFAVORABLE,YES,0.451
STATE,WEST,16.0,45.0,5.0,FIRST CALL,45-49,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,,FAVORABLE,YES,0.522
STATE,WEST,16.0,45.0,6.0,FIRST CALL,60-64,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,7.0,FIRST CALL,75+,MALE,GORE,SOCIAL SECURITY/MEDICARE,LOYAL DEMOCRAT,DISAPPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,NO,UNFAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,8.0,FIRST CALL,50-59,FEMALE,BRADLEY,SOCIAL SECURITY/MEDICARE,NEW IDEAS,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.451
STATE,WEST,16.0,45.0,9.0,FIRST CALL,40-44,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,40-49,DEMOCRAT,40-49,40-49,,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,10.0,FIRST CALL,60-64,FEMALE,BRADLEY,HEALTH CARE,NOT TYPICAL POLITICIAN,DISAPPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,0.451
STATE,WEST,16.0,45.0,11.0,FIRST CALL,50-59,MALE,GORE,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,12.0,FIRST CALL,30-39,MALE,GORE,HEALTH CARE,NEW IDEAS,APPROVE,YES,INDEPENDENT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,YES,FAVORABLE,YES,0.522
STATE,WEST,16.0,45.0,13.0,FIRST CALL,50-59,MALE,GORE,ECONOMY/JOBS,STRONG LEADER,APPROVE,NO,REPUBLICAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.522
STATE,WEST,16.0,45.0,14.0,FIRST CALL,50-59,FEMALE,GORE,HEALTH CARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,15.0,FIRST CALL,50-59,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,NO,REPUBLICAN,,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.451
STATE,WEST,16.0,45.0,16.0,FIRST CALL,50-59,MALE,UNCOMMITTED,WORLD AFFAIRS,STRONG LEADER,DISAPPROVE,YES,SOMETHING ELSE,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,REPUBLICAN,50-64,50-64,,UNFAVORABLE,NO,0.736
STATE,WEST,16.0,45.0,17.0,FIRST CALL,60-64,MALE,BRADLEY,HAS RIGHT EXPERIENCE,NEW IDEAS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.451
STATE,WEST,16.0,45.0,18.0,FIRST CALL,30-39,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,NOT TYPICAL POLITICIAN,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,NO,UNFAVORABLE,YES,0.451
STATE,WEST,16.0,45.0,19.0,FIRST CALL,60-64,MALE,GORE,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,NO,REPUBLICAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,20.0,FIRST CALL,60-64,MALE,BRADLEY,HEALTH CARE,NEW IDEAS,APPROVE,NO,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.451
STATE,WEST,16.0,45.0,21.0,FIRST CALL,75+,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,CAN WIN IN NOVEMBER,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,NO,UNFAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,22.0,FIRST CALL,65-74,FEMALE,BRADLEY,CAMPAIGN FINANCE REFORM,STRONG LEADER,DISAPPROVE,NO,INDEPENDENT,"$50,000-$74,999",MODERATE,MODERATE,65+,18-74,NO,60+,60+,INDEPENDENT/OTHER,65+,65-74,,UNFAVORABLE,NO,0.451
STATE,WEST,16.0,45.0,23.0,FIRST CALL,65-74,,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,INDEPENDENT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,INDEPENDENT/OTHER,65+,65-74,NO,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,24.0,FIRST CALL,45-49,FEMALE,BRADLEY,TAXES,STANDS UP FOR BELIEFS,DISAPPROVE,NO,REPUBLICAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,NO,0.451
STATE,WEST,16.0,45.0,25.0,FIRST CALL,50-59,FEMALE,UNCOMMITTED,HAS RIGHT EXPERIENCE,OMITS,APPROVE,NO,DEMOCRAT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.736
STATE,WEST,16.0,45.0,26.0,FIRST CALL,60-64,MALE,GORE,SOCIAL SECURITY/MEDICARE,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,27.0,FIRST CALL,40-44,FEMALE,GORE,HEALTH CARE,STANDS UP FOR BELIEFS,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,30-44,40-49,DEMOCRAT,40-49,40-49,,FAVORABLE,YES,0.522
STATE,WEST,16.0,45.0,28.0,FIRST CALL,45-49,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,,FAVORABLE,YES,0.522
STATE,WEST,16.0,45.0,29.0,FIRST CALL,50-59,FEMALE,BRADLEY,HEALTH CARE,NEW IDEAS,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.451
STATE,WEST,16.0,45.0,30.0,FIRST CALL,75+,FEMALE,BRADLEY,CAMPAIGN FINANCE REFORM,NOT TYPICAL POLITICIAN,DISAPPROVE,NO,REPUBLICAN,"UNDER $15,000",MODERATE,MODERATE,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,NO,UNFAVORABLE,NO,0.451
STATE,WEST,16.0,45.0,31.0,FIRST CALL,75+,MALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,OMITS,OMITS,NO,0.522
STATE,WEST,16.0,45.0,32.0,FIRST CALL,45-49,MALE,GORE,ECONOMY/JOBS,CAN WIN IN NOVEMBER,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,YES,0.522
STATE,WEST,16.0,45.0,33.0,FIRST CALL,50-59,MALE,GORE,OMITS,CAN WIN IN NOVEMBER,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.522
STATE,WEST,16.0,45.0,34.0,FIRST CALL,65-74,MALE,GORE,TAXES,LOYAL DEMOCRAT,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,35.0,FIRST CALL,65-74,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,36.0,FIRST CALL,45-49,FEMALE,BRADLEY,SOCIAL SECURITY/MEDICARE,NOT TYPICAL POLITICIAN,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,OMITS,YES,0.451
STATE,WEST,16.0,45.0,37.0,FIRST CALL,50-59,MALE,BRADLEY,HEALTH CARE,NOT TYPICAL POLITICIAN,APPROVE,YES,INDEPENDENT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,,UNFAVORABLE,YES,0.451
STATE,WEST,16.0,45.0,38.0,FIRST CALL,60-64,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,39.0,FIRST CALL,65-74,MALE,GORE,ECONOMY/JOBS,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,40.0,FIRST CALL,65-74,MALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.522
STATE,WEST,16.0,45.0,41.0,FIRST CALL,50-59,MALE,BRADLEY,OMITS,STANDS UP FOR BELIEFS,OMITS,NO,,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,50-59,,50-64,50-64,NO,OMITS,NO,0.451
STATE,EAST,16.0,46.0,1.0,SECOND CALL,45-49,FEMALE,GORE,ECONOMY/JOBS,NOT TYPICAL POLITICIAN,APPROVE,YES,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,,UNFAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,2.0,SECOND CALL,45-49,MALE,BRADLEY,OMITS,NEW IDEAS,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,45-59,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,YES,0.34400000000000003
STATE,EAST,16.0,46.0,3.0,SECOND CALL,50-59,FEMALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,YES,DEMOCRAT,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,UNFAVORABLE,YES,0.34400000000000003
STATE,EAST,16.0,46.0,4.0,SECOND CALL,50-59,MALE,BRADLEY,HEALTH CARE,NOT TYPICAL POLITICIAN,DISAPPROVE,NO,DEMOCRAT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,0.34400000000000003
STATE,EAST,16.0,46.0,5.0,SECOND CALL,65-74,FEMALE,GORE,HAS RIGHT EXPERIENCE,LOYAL DEMOCRAT,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,NO,60+,60+,DEMOCRAT,65+,65-74,NO,OMITS,NO,0.302
STATE,EAST,16.0,46.0,6.0,SECOND CALL,30-39,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,YES,FAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,7.0,SECOND CALL,50-59,MALE,GORE,WORLD AFFAIRS,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,FAVORABLE,YES,0.302
STATE,EAST,16.0,46.0,8.0,SECOND CALL,25-29,FEMALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,NO,18-29,25-29,DEMOCRAT,25-29,25-29,NO,UNFAVORABLE,YES,0.302
STATE,EAST,16.0,46.0,9.0,SECOND CALL,65-74,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,NO,60+,60+,DEMOCRAT,65+,65-74,NO,UNFAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,10.0,SECOND CALL,75+,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,75+,YES,60+,60+,DEMOCRAT,65+,75+,YES,FAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,11.0,SECOND CALL,45-49,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,YES,FAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,12.0,SECOND CALL,65-74,MALE,GORE,CAMPAIGN FINANCE REFORM,LOYAL DEMOCRAT,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,13.0,SECOND CALL,30-39,FEMALE,BRADLEY,WORLD AFFAIRS,NEW IDEAS,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,NO,30-44,30-39,DEMOCRAT,30-39,30-39,,FAVORABLE,YES,0.34400000000000003
STATE,EAST,16.0,46.0,14.0,SECOND CALL,60-64,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,15.0,SECOND CALL,30-39,MALE,BRADLEY,ECONOMY/JOBS,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,30-39,DEMOCRAT,30-39,30-39,NO,UNFAVORABLE,NO,0.34400000000000003
STATE,EAST,16.0,46.0,16.0,SECOND CALL,50-59,MALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,YES,INDEPENDENT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,NO,UNFAVORABLE,YES,0.302
STATE,EAST,16.0,46.0,17.0,SECOND CALL,30-39,FEMALE,GORE,WORLD AFFAIRS,HAS RIGHT EXPERIENCE,APPROVE,NO,INDEPENDENT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,30-44,30-39,INDEPENDENT/OTHER,30-39,30-39,,UNFAVORABLE,YES,0.302
STATE,EAST,16.0,46.0,18.0,SECOND CALL,65-74,MALE,GORE,OMITS,LOYAL DEMOCRAT,APPROVE,NO,DEMOCRAT,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,19.0,SECOND CALL,75+,FEMALE,GORE,OMITS,CAN WIN IN NOVEMBER,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,NO,60+,60+,DEMOCRAT,65+,75+,,UNFAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,20.0,SECOND CALL,60-64,MALE,BRADLEY,SOCIAL SECURITY/MEDICARE,NEW IDEAS,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,FAVORABLE,YES,0.34400000000000003
STATE,EAST,16.0,46.0,21.0,SECOND CALL,75+,MALE,GORE,SOCIAL SECURITY/MEDICARE,OMITS,APPROVE,,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,NO,60+,60+,DEMOCRAT,65+,75+,NO,UNFAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,22.0,SECOND CALL,45-49,FEMALE,GORE,ECONOMY/JOBS,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,FAVORABLE,NO,0.302
STATE,EAST,16.0,46.0,23.0,SECOND CALL,50-59,FEMALE,GORE,ECONOMY/JOBS,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,UNFAVORABLE,YES,0.302
STATE,CENTRAL,16.0,48.0,1.0,FIRST CALL,65-74,MALE,GORE,WORLD AFFAIRS,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,1.8960000000000001
STATE,CENTRAL,16.0,48.0,2.0,FIRST CALL,65-74,MALE,GORE,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,1.8960000000000001
STATE,CENTRAL,16.0,48.0,3.0,FIRST CALL,60-64,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,1.8960000000000001
STATE,CENTRAL,16.0,48.0,4.0,FIRST CALL,60-64,FEMALE,GORE,HAS RIGHT EXPERIENCE,STRONG LEADER,APPROVE,YES,DEMOCRAT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,YES,60+,60+,DEMOCRAT,50-64,50-64,YES,OMITS,YES,1.8960000000000001
STATE,CENTRAL,16.0,49.0,1.0,FIRST CALL,50-59,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,STRONG LEADER,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,YES,FAVORABLE,NO,1.6520000000000001
STATE,CENTRAL,16.0,49.0,2.0,FIRST CALL,65-74,FEMALE,GORE,SOCIAL SECURITY/MEDICARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,YES,FAVORABLE,NO,1.6520000000000001
STATE,CENTRAL,16.0,49.0,3.0,FIRST CALL,50-59,MALE,GORE,CAMPAIGN FINANCE REFORM,STANDS UP FOR BELIEFS,APPROVE,NO,REPUBLICAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,NO,1.6520000000000001
STATE,CENTRAL,16.0,49.0,4.0,FIRST CALL,50-59,FEMALE,GORE,HAS RIGHT EXPERIENCE,CAN WIN IN NOVEMBER,APPROVE,YES,REPUBLICAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,1.6520000000000001
STATE,CENTRAL,16.0,49.0,5.0,FIRST CALL,50-59,MALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,DISAPPROVE,NO,REPUBLICAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,NO,45-59,50-59,DEMOCRAT,50-64,50-64,NO,UNFAVORABLE,YES,1.6520000000000001
STATE,CENTRAL,16.0,49.0,6.0,FIRST CALL,65-74,MALE,GORE,HAS RIGHT EXPERIENCE,HAS RIGHT EXPERIENCE,APPROVE,NO,REPUBLICAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,YES,60+,60+,DEMOCRAT,65+,65-74,NO,FAVORABLE,NO,1.6520000000000001
STATE,CENTRAL,16.0,49.0,7.0,FIRST CALL,50-59,MALE,BRADLEY,HAS RIGHT EXPERIENCE,STANDS UP FOR BELIEFS,APPROVE,,INDEPENDENT,,MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,YES,FAVORABLE,YES,2.478
STATE,CENTRAL,16.0,49.0,8.0,FIRST CALL,50-59,FEMALE,BRADLEY,OMITS,STANDS UP FOR BELIEFS,DISAPPROVE,NO,INDEPENDENT,,MODERATE,MODERATE,18-64,18-74,YES,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,YES,UNFAVORABLE,NO,2.478
STATE,CENTRAL,16.0,49.0,9.0,FIRST CALL,45-49,FEMALE,GORE,HEALTH CARE,HAS RIGHT EXPERIENCE,APPROVE,NO,DEMOCRAT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,YES,45-59,40-49,DEMOCRAT,40-49,40-49,NO,UNFAVORABLE,YES,1.6520000000000001
