QTYPE,BUSHUNFR,GEOCODE,STATE,PCT,SEQ,CALL,AGE9,SEX,REPVOTE,TIME,ISSUE,ISSVQUAL,RELRIGHT,ABORTION,BUSHKNOW,SSTAX,PARTYID,EDUC,RELIGION,INCOME,MCAIUNFR,IDEOLOGY,PHIL3,OVER65,OVER75,BACKSIDE,AGE4,AGEABC,PARTY,AGE65,AGE75,GWCONSRV,BUSH,MCCAIN,GOREBUSH,GOREMCAN,MCCONSRV,STR8TALK,PREVPRI,VETVOTER,GUNHH,GUNCHOIC,THRDCAND,RRFAV,MCRRIGHT,BEATDEM,REGREPCO,MEXICAN,REL5,WEIGHT
STATE,OMITS,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,47.0,THIRD CALL,40-44,FEMALE,BUSH,THIS YEAR,MORAL VALUES,OMITS,OMITS,OMITS,YES,OMITS,,,,,OMITS,,,18-64,18-74,NOT COMPLETE,30-44,40-49,,40-49,40-49,OMITS,OMITS,OMITS,BUSH,MCCAIN,OMITS,BUSH,YES,,NO,REDUCE VIOLENCE,OMITS,FAVORABLE,NOT AT ALL,OMITS,REPUBLICAN,NO,,0.641
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,48.0,THIRD CALL,45-49,FEMALE,MCCAIN,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,HIGH SCHOOL GRADUATE,CATHOLIC,"$50,000-$74,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,YES,CATHOLIC,0.792
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,49.0,THIRD CALL,50-59,MALE,MCCAIN,BEFORE THAT,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,OTHER CHRISTIAN,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.812
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,50.0,THIRD CALL,18-24,FEMALE,BUSH,THIS YEAR,ABORTION,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,NO,NO,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.603
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,51.0,THIRD CALL,50-59,FEMALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$50,000-$74,999",YES,SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,50-59,,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,OMITS,BUSH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,,PROTESTANT/OTHER CHRISTIAN,0.641
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,52.0,THIRD CALL,30-39,FEMALE,BUSH,WITHIN LAST 3 DAYS,TAXES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,CATHOLIC,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,NO,CATHOLIC,0.641
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,53.0,THIRD CALL,50-59,FEMALE,BUSH,THIS YEAR,WORLD AFFAIRS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,HIGH SCHOOL GRADUATE,PROTESTANT,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,GORE,OMITS,BUSH,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.641
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,54.0,THIRD CALL,50-59,MALE,BUSH,THIS YEAR,WORLD AFFAIRS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$100,000 OR MORE",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,NO,YES,REDUCE VIOLENCE,SATISFIED,OMITS,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.657
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,55.0,THIRD CALL,75+,MALE,BUSH,BEFORE THAT,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,DEMOCRAT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,60+,60+,DEMOCRAT,65+,75+,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.774
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,56.0,THIRD CALL,40-44,FEMALE,BUSH,THIS YEAR,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.641
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,57.0,THIRD CALL,18-24,MALE,BUSH,WITHIN LAST 3 DAYS,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,OTHER CHRISTIAN,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,18-29,18-24,REPUBLICAN,18-24,18-24,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,NO,NO,YES,REDUCE VIOLENCE,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.617
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,58.0,THIRD CALL,50-59,FEMALE,BUSH,TODAY,CAMPAIGN FINANCE REFORM,OMITS,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,,YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,OMITS,BUSH,MCCAIN,OMITS,NEITHER,YES,NO,YES,REDUCE VIOLENCE,SATISFIED,OMITS,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.641
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,59.0,THIRD CALL,40-44,MALE,BUSH,BEFORE THAT,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,OTHER CHRISTIAN,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,MCCAIN,YES,NO,YES,OMITS,SATISFIED,FAVORABLE,GREAT DEAL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.657
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,13.0,60.0,THIRD CALL,75+,FEMALE,BUSH,THIS YEAR,SOCIAL SECURITY/MEDICARE,CANDS POSITIONS ON ISSUES,YES,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,DID NOT COMPLETE HIGH SCHOOL,PROTESTANT,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,60+,60+,REPUBLICAN,65+,75+,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BOTH,YES,NO,,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.755
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,1.0,FIRST CALL,40-44,MALE,KEYES,WITHIN LAST WEEK,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,INDEPENDENT,COLLEGE GRADUATE,PROTESTANT,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,INDEPENDENT/OTHER,40-49,40-49,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,UNDECLARED/INDEPENDENT,NO,PROTESTANT/OTHER CHRISTIAN,0.378
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,2.0,FIRST CALL,25-29,MALE,MCCAIN,THIS YEAR,CAMPAIGN FINANCE REFORM,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,CATHOLIC,"$75,000-$99,999",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,18-29,25-29,REPUBLICAN,25-29,25-29,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,NO,NO,NO,REDUCE VIOLENCE,NOT SATISFIED,UNFAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,NO,CATHOLIC,0.767
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,3.0,FIRST CALL,50-59,MALE,BUSH,BEFORE THAT,TAXES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BUSH,YES,NO,YES,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,CATHOLIC,0.66
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,4.0,FIRST CALL,65-74,FEMALE,MCCAIN,WITHIN LAST WEEK,SOCIAL SECURITY/MEDICARE,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,NO,STRENGTHEN SOCIAL SECURITY,,COLLEGE GRADUATE,PROTESTANT,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,18-74,COMPLETE,60+,60+,,65+,65-74,TOO CONSERVATIVE,UNFAVORABLE,FAVORABLE,GORE,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT MUCH,MCCAIN,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.9380000000000001
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,5.0,FIRST CALL,50-59,FEMALE,BUSH,BEFORE THAT,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,COLLEGE GRADUATE,PROTESTANT,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,OMITS,BUSH,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.644
STATE,OMITS,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,6.0,FIRST CALL,40-44,MALE,BUSH,WITHIN LAST 3 DAYS,OMITS,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$100,000 OR MORE",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,40-49,REPUBLICAN,40-49,40-49,ABOUT RIGHT,FAVORABLE,OMITS,BUSH,OMITS,OMITS,BUSH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,OMITS,NOT MUCH,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.66
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,7.0,FIRST CALL,30-39,FEMALE,BUSH,BEFORE THAT,MORAL VALUES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,PROTESTANT,"$100,000 OR MORE",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,30-44,30-39,REPUBLICAN,30-39,30-39,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,OMITS,NOT CONSERVATIVE ENOUGH,BUSH,YES,NO,NO,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.644
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,8.0,FIRST CALL,60-64,FEMALE,KEYES,TODAY,ABORTION,CANDS POSITIONS ON ISSUES,YES,ILLEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,PROTESTANT,"$30,000-$49,000",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,60+,60+,REPUBLICAN,50-64,50-64,NOT CONSERVATIVE ENOUGH,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,NEITHER,YES,NO,NO,OMITS,SATISFIED,FAVORABLE,SOMEWHAT,MCCAIN,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.435
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,9.0,FIRST CALL,50-59,MALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN MOST CASES,YES,TAX CUT,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",YES,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,INDEPENDENT/OTHER,50-64,50-64,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,YES,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.8160000000000001
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,10.0,SECOND CALL,75+,MALE,BUSH,TODAY,MORAL VALUES,CANDS PERSONAL QUALITIES,YES,OMITS,YES,TAX CUT,REPUBLICAN,POST GRADUATE STUDY,CATHOLIC,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,COMPLETE,60+,60+,REPUBLICAN,65+,75+,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,TOO CONSERVATIVE,MCCAIN,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,NO,CATHOLIC,0.778
STATE,OMITS,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,11.0,SECOND CALL,75+,FEMALE,BUSH,THIS YEAR,TAXES,CANDS PERSONAL QUALITIES,YES,LEGAL IN MOST CASES,YES,TAX CUT,INDEPENDENT,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$30,000-$49,000",OMITS,VERY CONSERVATIVE,CONSERVATIVE,65+,75+,COMPLETE,60+,60+,INDEPENDENT/OTHER,65+,75+,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT MUCH,BUSH,REPUBLICAN,NO,CATHOLIC,0.759
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,12.0,SECOND CALL,50-59,MALE,BUSH,THIS YEAR,TAXES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$50,000-$74,999",YES,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,CATHOLIC,0.66
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,13.0,SECOND CALL,50-59,FEMALE,BUSH,THIS YEAR,TAXES,CANDS PERSONAL QUALITIES,NO,LEGAL IN MOST CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,POST GRADUATE STUDY,CATHOLIC,"$30,000-$49,000",NO,MODERATE,MODERATE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,BUSH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,CATHOLIC,0.644
STATE,NO,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,14.0,SECOND CALL,65-74,MALE,BUSH,BEFORE THAT,TAXES,CANDS POSITIONS ON ISSUES,NO,LEGAL IN MOST CASES,YES,TAX CUT,REPUBLICAN,COLLEGE GRADUATE,CATHOLIC,"$50,000-$74,999",NO,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,FAVORABLE,UNFAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BUSH,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,CATHOLIC,0.778
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,15.0,SECOND CALL,50-59,FEMALE,BUSH,WITHIN LAST 3 DAYS,TAXES,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,OTHER CHRISTIAN,"$30,000-$49,000",YES,VERY LIBERAL,LIBERAL,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,GORE,TOO CONSERVATIVE,NEITHER,NO,NO,NO,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.644
STATE,OMITS,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,16.0,SECOND CALL,75+,FEMALE,BUSH,BEFORE THAT,OMITS,OMITS,OMITS,OMITS,YES,OMITS,,,,,OMITS,,,65+,75+,COMPLETE,60+,60+,,65+,75+,OMITS,FAVORABLE,UNFAVORABLE,BUSH,OMITS,OMITS,BUSH,YES,,,PROTECT GUN RIGHTS,OMITS,OMITS,NOT AT ALL,OMITS,REPUBLICAN,NO,,0.759
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,17.0,SECOND CALL,75+,FEMALE,MCCAIN,THIS YEAR,WORLD AFFAIRS,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",NO,SOMEWHAT LIBERAL,LIBERAL,65+,75+,COMPLETE,60+,60+,REPUBLICAN,65+,75+,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,OMITS,NOT AT ALL,BUSH,REPUBLICAN,,PROTESTANT/OTHER CHRISTIAN,0.9380000000000001
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,18.0,SECOND CALL,75+,,MCCAIN,BEFORE THAT,WORLD AFFAIRS,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",NO,MODERATE,MODERATE,65+,75+,COMPLETE,60+,60+,REPUBLICAN,65+,75+,TOO CONSERVATIVE,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,,REDUCE VIOLENCE,SATISFIED,UNFAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,,PROTESTANT/OTHER CHRISTIAN,0.961
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,19.0,SECOND CALL,75+,MALE,BUSH,TODAY,SOCIAL SECURITY/MEDICARE,CANDS POSITIONS ON ISSUES,NO,LEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$30,000-$49,000",NO,MODERATE,MODERATE,65+,75+,COMPLETE,60+,60+,REPUBLICAN,65+,75+,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,YES,YES,PROTECT GUN RIGHTS,SATISFIED,UNFAVORABLE,NOT AT ALL,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.778
STATE,OMITS,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,20.0,SECOND CALL,45-49,FEMALE,KEYES,WITHIN LAST WEEK,ABORTION,CANDS POSITIONS ON ISSUES,NO,ILLEGAL IN ALL CASES,YES,STRENGTHEN SOCIAL SECURITY,INDEPENDENT,POST GRADUATE STUDY,CATHOLIC,"$100,000 OR MORE",OMITS,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,40-49,INDEPENDENT/OTHER,40-49,40-49,NOT CONSERVATIVE ENOUGH,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,OMITS,NOT AT ALL,BUSH,REPUBLICAN,NO,CATHOLIC,0.369
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,21.0,SECOND CALL,65-74,FEMALE,MCCAIN,THIS YEAR,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,LEGAL IN ALL CASES,YES,TAX CUT,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,CATHOLIC,"$30,000-$49,000",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,COMPLETE,60+,60+,REPUBLICAN,65+,65-74,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,ABOUT RIGHT,MCCAIN,YES,NO,NO,REDUCE VIOLENCE,SATISFIED,FAVORABLE,NOT AT ALL,MCCAIN,REPUBLICAN,NO,CATHOLIC,0.9380000000000001
STATE,YES,ARAPAHOE AND JEFFERSON COUNTIES,6.0,15.0,22.0,SECOND CALL,50-59,MALE,KEYES,WITHIN LAST 3 DAYS,MORAL VALUES,CANDS PERSONAL QUALITIES,NO,ILLEGAL IN ALL CASES,YES,OMITS,REPUBLICAN,SOME COLLEGE OR ASSOCIATES,PROTESTANT,"$50,000-$74,999",YES,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,COMPLETE,45-59,50-59,REPUBLICAN,50-64,50-64,ABOUT RIGHT,FAVORABLE,FAVORABLE,BUSH,MCCAIN,NOT CONSERVATIVE ENOUGH,BOTH,YES,NO,YES,PROTECT GUN RIGHTS,SATISFIED,FAVORABLE,SOMEWHAT,BUSH,REPUBLICAN,NO,PROTESTANT/OTHER CHRISTIAN,0.378
