ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,FlagVPri,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
996255.0,Georgia,14.0,Call 1,Backside complete,1.03077065944672,John Kerry,Female,Black,No,60-64,Democrat,,High school graduate,,About the same,No one does,None,In the last month,Omit,Omit,Very important,Omit,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Omits,Only John Edwards,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,,18-64,Democrat,,None,All others/Omits,Omit,Omit,Non-white female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,31404.0
996259.0,Georgia,116.0,Call 1,Backside complete,2.18125128746033,John Edwards,Male,White,No,18-24,Republican,,Some college or associate degree,"$30,000-$49,999",Better today,No one does,Other Christian,In the last month,Education,He stands up for what he believes,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,No,Creates more jobs in your state,Both candidates,Today's presidential primary,18-29,18-29,18-24,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Republican,,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,North,Rural,Small cities and Rural,10.0,30705.0
996262.0,Georgia,21.0,Call 1,Backside complete,0.582277178764343,John Kerry,Male,Black,No,40-44,Democrat,Moderate,High school graduate,"$75,000-$99,999",Better today,"Yes, I do",Protestant,In the last week,Economy/Jobs,He has the right experience,Omit,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Creates more jobs in your state,Both candidates,Today's presidential primary,30-44,30-44,40-49,Omit,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
996264.0,Georgia,127.0,Call 1,Backside complete,0.892037689685822,John Edwards,Male,Black,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,In the last three days,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta suburbs,"City: 10,000 to 49,999",Small cities and Rural,13.0,30013.0
996268.0,Georgia,40.0,Call 1,Backside not complete,0.633540272712708,John Edwards,Male,White,,,,,,,,,,Omit,Omit,Omit,,Omit,,,Omits,Omit,,,Omit,,,,,,,,,,,,,,Omit,Omit,White male,Omit,Omit,Omit,Omit,Omit,,,White,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
996269.0,Georgia,29.0,Call 1,Backside complete,0.870673358440399,John Kerry,Male,Black,No,30-39,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, someone else does",Other Christian,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's vote on the state flag,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Atlanta suburbs,Suburbs,Suburbs,6.0,30127.0
996275.0,Georgia,31.0,Call 1,Backside complete,0.775955021381378,John Kerry,Female,Black,No,40-44,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,In the last week,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,Today's vote on the state flag,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta suburbs,Suburbs,Suburbs,11.0,30080.0
996281.0,Georgia,71.0,Call 1,Backside complete,0.785453259944916,John Edwards,Male,White,No,60-64,Independent,,High school graduate,"Under $15,000",Better today,"Yes, someone else does",Protestant,Today,Economy/Jobs,He has a positive message,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Only John Edwards,Today's vote on the state flag,45-64,60 or over,50-64,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Independent,,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",No,White,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30344.0
996282.0,Georgia,65.0,Call 1,Backside complete,1.12960124015808,Al Sharpton,Male,Hispanic/Latino,Yes,50-59,Something Else,Very conservative,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Protestant,Before that,Taxes,Omit,Very important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Other,Atlanta suburbs,Suburbs,Suburbs,7.0,30024.0
996283.0,Georgia,101.0,Call 1,Backside complete,2.22524166107178,John Edwards,Female,White,No,50-59,Democrat,,Some college or associate degree,,Worse today,No one does,,In the last month,Taxes,He can defeat George W. Bush,Somewhat important,Angry,Omit,Omit,Satisfied only if Edwards is the nominee,Omit,No,Omit,Omit,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,,18-64,Democrat,,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Omit,Omit,Last month/Before that,Omit,Omit,No,No,White,North,Rural,Small cities and Rural,11.0,30176.0
996288.0,Georgia,8.0,Call 1,Backside complete,1.68742609024048,John Kerry,Female,White,No,65-74,Democrat,Moderate,Postgraduate study,"$15,000-$29,999",About the same,No one does,Protestant,In the last three days,Economy/Jobs,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,South,Rural,Small cities and Rural,1.0,31568.0
996294.0,Georgia,118.0,Call 1,Backside complete,0.562146246433258,Al Sharpton,Male,Black,No,45-49,Democrat,Somewhat liberal,High school graduate,"$15,000-$29,999",Better today,No one does,Protestant,Before that,Economy/Jobs,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,Today's vote on the state flag,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,3.0,31030.0
996297.0,Georgia,14.0,Call 1,Backside complete,1.03077065944672,John Kerry,Female,Black,No,60-64,Democrat,Moderate,Some college or associate degree,"Under $15,000",Worse today,No one does,Other Christian,In the last month,Omit,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,31404.0
996298.0,Georgia,47.0,Call 1,Backside complete,0.695647954940796,John Kerry,Female,Black,No,75 or over,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Better today,No one does,Protestant,Before that,Health care/Medicare,He stands up for what he believes,Omit,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's vote on the state flag,65 or over,60 or over,65 or over,Omit,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30038.0
996303.0,Georgia,15.0,Call 1,Backside complete,1.90804243087769,John Edwards,Male,White,No,60-64,Independent,Moderate,Some college or associate degree,"$100,000 or more",Worse today,No one does,Protestant,In the last three days,Economy/Jobs,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Atlanta suburbs,Rural,Small cities and Rural,7.0,30183.0
996306.0,Georgia,21.0,Call 1,Backside complete,0.640557527542114,John Kerry,Female,Black,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Other Christian,In the last week,Economy/Jobs,He has the right experience,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
996307.0,Georgia,40.0,Call 1,Backside complete,0.859702289104462,John Kerry,Male,Black,No,60-64,Democrat,Very liberal,High school graduate,"Under $15,000",Better today,No one does,Other Christian,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
