ID,STANUM,PRECINCT,VERSION,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,FTVOTEP,VISITWEB,GUNOWNER,REGISTNH,TIMEDP,ISSUE,QUAL,NEC,IRAQAPP,BREAKING,BUSHANGR,BEATBUSH,BUSHTAX,CIVUNION,DEANTEMP,ECONWORR,FAVCLRK,FAVDEAN,FAVEDWR,FAVKERR,FAVLIEB,FAVMCCA,IRAQSAFE,TERRWORR,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,ECOWORR2,ftever,FTPRIM,iraq2,MILHH,MILVOTER,NEC2,OVER65,PARTY,PHIL3,REL5,SEXRACE,TERWORR2,TIMEDP2,UNIONHH,UNIONMEM,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
599116.0,New Hampshire,22.0,Version 2,Call 1,Backside complete,0.92788290977478,Howard Dean,Female,White,No,45-49,Democrat,Somewhat liberal,,"Under $15,000",Worse today,No one does,,,,,,,Registered Democrat,Before that,,He can defeat George W. Bush,Poor,,Not too important,Angry,,Canceled only for the wealthy,,,Very worried,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,No,Somewhat worried,45-64,45-59,40-49,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White female,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03820
599117.0,New Hampshire,31.0,Version 2,Call 1,Backside complete,0.572972655296326,Howard Dean,Female,White,No,30-39,Independent,Somewhat conservative,,"$30,000-$49,999",Worse today,"Yes, I do",,,,,,,Registered Democrat,In the last three days,,He has the right experience,Poor,,Somewhat important,Angry,,Canceled for all Americans,,,Very worried,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,No,Not too worried,30-44,30-44,30-39,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Independent,Conservative,,White female,Not too/not at all worried,Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,03235
599118.0,New Hampshire,82.0,Version 1,Call 1,Backside complete,0.949027478694916,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$100,000 or more",,No one does,No one has,Protestant,A few times a year,Have voted in presidential primary before,Never,Yes,,In the last week,Health care/Medicare,,Not so good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,,Favor,Yes,,,,,,,,,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White female,,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03801
599119.0,New Hampshire,85.0,Version 1,Call 1,Backside complete,0.602119624614716,Howard Dean,Female,,No,65-74,Independent,Very liberal,Postgraduate study,"$75,000-$99,999",,No one does,"Yes, someone else has",Catholic,A few times a year,Have voted in presidential primary before,Never,No,,In the last three days,Health care/Medicare,,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,,Favor,Yes,,,,,,,,,,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,65 or over,Independent,Liberal,Catholic,,,Last 3 days/Last week,No union member in household,No union member in household,,South,Rural,Small cities and Rural,2.0,03461
599120.0,New Hampshire,100.0,Version 1,Call 1,Backside complete,1.58990740776062,John Edwards,Female,White,No,40-44,Independent,Very liberal,College graduate,"$50,000-$74,999",,No one does,No one has,Other Christian,A few times a year,Have voted in presidential primary before,Never,No,,In the last three days,Health care/Medicare,,Not so good,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,,Favor,No,,,,,,,,,,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White female,,Last 3 days/Last week,No union member in household,No union member in household,White,Rural North,Rural,Small cities and Rural,1.0,03894
599121.0,New Hampshire,31.0,Version 1,Call 1,Backside complete,0.785977602005005,John Kerry,Male,White,No,65-74,Democrat,Moderate,High school graduate,"$50,000-$74,999",,No one does,"Yes, I have",None,Never,Have voted in presidential primary before,Never,No,,In the last three days,The war in Iraq,,Good,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,,Oppose,No,,,,,,,,,,65 or over,60 or over,65 or over,Never,All others/Omits,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Democrat,Moderate,None,White male,,Last 3 days/Last week,No union member in household,No union member in household,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,03235
599122.0,New Hampshire,56.0,Version 2,Call 1,Backside complete,0.917011678218842,John Kerry,Male,White,,65-74,Democrat,Somewhat liberal,,"$15,000-$29,999",About the same,No one does,,,,,,,Registered Undeclared/Independent,In the last three days,,He stands up for what he believes,Poor,,Somewhat important,"Dissatisfied, but not angry",,Canceled for all Americans,,,Somewhat worried,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,No,Not too worried,65 or over,60 or over,65 or over,,,,Very/somewhat worried,,,,,,Not so good/Poor,65 or over,Democrat,Liberal,,White male,Not too/not at all worried,Last 3 days/Last week,No union member in household,No union member in household,White,South,Suburbs,Suburbs,2.0,03082
599123.0,New Hampshire,35.0,Version 2,Call 1,Backside not complete,1.31142222881317,John Kerry,Female,White,No,30-39,,,,,,,,,,,,,,In the last three days,,He has a positive message,,,,"Dissatisfied, but not angry",,,,,,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,,,,30-44,30-44,30-39,,,,,,,,,,,18-64,,,,White female,,Last 3 days/Last week,,,White,Concord/CT Valley,Suburbs,Suburbs,2.0,03047
599124.0,New Hampshire,16.0,Version 2,Call 1,Backside complete,1.42955613136292,Wesley Clark,Male,White,No,,Independent,Moderate,,,Worse today,No one does,,,,,,,Registered Undeclared/Independent,Before that,,He stands up for what he believes,Not so good,,Somewhat important,"Dissatisfied, but not angry",,Canceled only for the wealthy,,,Somewhat worried,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,Yes,Somewhat worried,,,,,,,Very/somewhat worried,,,,,,Not so good/Poor,,Independent,Moderate,,White male,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,03301
599125.0,New Hampshire,95.0,Version 2,Call 1,Backside complete,0.670410215854645,Howard Dean,Female,White,No,50-59,Democrat,Moderate,,"Under $15,000",Worse today,"Yes, I do",,,,,,,Registered Undeclared/Independent,In the last three days,,He would shake things up in Washington,Poor,,Omit,"Dissatisfied, but not angry",,Canceled only for the wealthy,,,Very worried,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,No,Very worried,45-64,45-59,50-64,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Moderate,,White female,Very/somewhat worried,Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,White,Rural North,Rural,Small cities and Rural,1.0,03872
599126.0,New Hampshire,29.0,Version 2,Call 1,Backside complete,0.965360701084137,John Kerry,Female,White,No,75 or over,Democrat,Very liberal,,,Better today,No one does,,,,,,,Registered Democrat,Before that,,He can defeat George W. Bush,Poor,,Somewhat important,Angry,,Canceled only for the wealthy,,,Very worried,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,No,Very worried,65 or over,60 or over,65 or over,,,,Very/somewhat worried,,,,,,Not so good/Poor,65 or over,Democrat,Liberal,,White female,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,South,Suburbs,Suburbs,1.0,03833
599127.0,New Hampshire,22.0,Version 1,Call 1,Backside complete,0.898216962814331,Joe Lieberman,Female,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,"Under $15,000",,No one does,"Yes, someone else has",Protestant,A few times a year,Have voted in presidential primary before,Never,No,,In the last week,Health care/Medicare,,Good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,,Oppose,Yes,,,,,,,,,,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Excellent/Good,65 or over,Democrat,Conservative,Protestant/Other Christian,White female,,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03820
599128.0,New Hampshire,82.0,Version 2,Call 1,Backside complete,0.746285438537598,Howard Dean,Female,White,No,65-74,Democrat,Very liberal,,,About the same,No one does,,,,,,,Registered Democrat,In the last month,,He stands up for what he believes,Not so good,,Somewhat important,"Dissatisfied, but not angry",,Canceled only for the wealthy,,,Very worried,Favorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,No,Somewhat worried,65 or over,60 or over,65 or over,,,,Very/somewhat worried,,,,,,Not so good/Poor,65 or over,Democrat,Liberal,,White female,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03801
599129.0,New Hampshire,53.0,Version 1,Call 1,Backside complete,0.788347065448761,Howard Dean,Female,White,,65-74,Democrat,,High school graduate,"$15,000-$29,999",,No one does,"Yes, someone else has",Catholic,Never,Have voted in presidential primary before,Never,No,,Before that,Omit,,Good,Strongly disapprove,Somewhat important,Angry,Omit,,Favor,Yes,,,,,,,,,,65 or over,60 or over,65 or over,Never,Catholic/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Excellent/Good,65 or over,Democrat,,Catholic,White female,,Last month/Before that,No union member in household,No union member in household,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,03766
599130.0,New Hampshire,16.0,Version 1,Call 1,Backside complete,1.22525727748871,Wesley Clark,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",,No one does,"Yes, someone else has",Catholic,Never,Have voted in presidential primary before,Never,No,,Before that,Health care/Medicare,,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,,Oppose,No,,,,,,,,,,30-44,30-44,40-49,Never,Catholic/Do not attend weekly,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White female,,Last month/Before that,No union member in household,No union member in household,White,Concord/CT Valley,"City: 10,000 to 49,999",Small cities and Rural,2.0,03301
599131.0,New Hampshire,95.0,Version 2,Call 1,Backside complete,0.670410215854645,Howard Dean,Female,White,No,45-49,Democrat,Moderate,,"$50,000-$74,999",Omit,No one does,,,,,,,Registered Democrat,Before that,,He stands up for what he believes,Poor,,Very important,Angry,,Canceled for all Americans,,,Very worried,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Omit,No,Somewhat worried,45-64,45-59,40-49,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Moderate,,White female,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,Rural North,Rural,Small cities and Rural,1.0,03872
599132.0,New Hampshire,85.0,Version 2,Call 1,Backside complete,0.974349796772003,Wesley Clark,Female,White,,50-59,Democrat,Very liberal,,"$75,000-$99,999",About the same,No one does,,,,,,,Registered Democrat,In the last month,,Omit,Poor,,Not at all important,Angry,,Canceled only for the wealthy,,,Very worried,Favorable,Omit,Omit,Omit,Omit,Omit,No,Not too worried,45-64,45-59,50-64,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Democrat,Liberal,,White female,Not too/not at all worried,Last month/Before that,No union member in household,No union member in household,White,South,Rural,Small cities and Rural,2.0,03461
599133.0,New Hampshire,22.0,Version 2,Call 1,Backside complete,0.74293851852417,John Edwards,Female,White,No,30-39,Independent,Somewhat conservative,,"$30,000-$49,999",About the same,No one does,,,,,,,Registered Undeclared/Independent,In the last three days,,He has a positive message,Good,,Somewhat important,"Satisfied, but not enthusiastic",,Canceled only for the wealthy,,,Very worried,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,No,Very worried,30-44,30-44,30-39,,,,Very/somewhat worried,,,,,,Excellent/Good,18-64,Independent,Conservative,,White female,Very/somewhat worried,Last 3 days/Last week,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03820
599134.0,New Hampshire,100.0,Version 1,Call 1,Backside complete,0.967592000961304,Howard Dean,Male,White,No,50-59,Democrat,Very liberal,Some college or associate degree,"$100,000 or more",,No one does,No one has,None,Never,Have voted in presidential primary before,Occasionally,No,,Before that,The war in Iraq,,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,,Favor,Yes,,,,,,,,,,45-64,45-59,50-64,Never,All others/Omits,No college degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,No veteran in household,No veteran in household,Not so good/Poor,18-64,Democrat,Liberal,None,White male,,Last month/Before that,No union member in household,No union member in household,White,Rural North,Rural,Small cities and Rural,1.0,03894
599135.0,New Hampshire,31.0,Version 2,Call 1,Backside complete,0.587059438228607,Howard Dean,Female,White,No,18-24,Republican,Moderate,,"$30,000-$49,999",Better today,No one does,,,,,,,Registered Undeclared/Independent,Before that,,Omit,Not so good,,Very important,Angry,,Canceled for all Americans,,,Somewhat worried,Unfavorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Omit,No,Somewhat worried,18-29,18-29,18-24,,,,Very/somewhat worried,,,,,,Not so good/Poor,18-64,Republican,Moderate,,White female,Very/somewhat worried,Last month/Before that,No union member in household,No union member in household,White,Concord/CT Valley,Rural,Small cities and Rural,2.0,03235
599136.0,New Hampshire,82.0,Version 1,Call 1,Backside complete,1.02336490154266,Wesley Clark,Female,White,No,25-29,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",,No one does,"Yes, someone else has",Catholic,Never,Have voted in presidential primary before,Frequently,No,,Before that,Education,,Not so good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,,Favor,Yes,,,,,,,,,,18-29,18-29,25-29,Never,Catholic/Do not attend weekly,College degree,,Have voted before,Have voted in a presidential primary before,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",Someone else in household has,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White female,,Last month/Before that,No union member in household,No union member in household,White,Industrial Areas,Suburbs,Suburbs,1.0,03801
