ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
996189.0,Massachusetts,98.0,Call 1,Backside complete,1.66438519954681,John Kerry,Male,White,No,75 or over,Democrat,Somewhat liberal,Did not complete high school,"$15,000-$29,999",About the same,No one does,Catholic,No,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01104
996207.0,Massachusetts,96.0,Call 1,Backside complete,0.676612496376038,John Kerry,Female,White,,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,None,No,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,Omit,Gay couples allowed to legally marry,Omits,Omit,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Omit,Omit,White female,Omit,Omit,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
996208.0,Massachusetts,96.0,Call 1,Backside complete,0.865466237068176,John Edwards,Male,White,No,65-74,Democrat,Moderate,Some college or associate degree,"Under $15,000",About the same,No one does,Catholic,No,Before that,Health care/Medicare,He stands up for what he believes,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Has no effect on jobs in your state,Only John Edwards,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,Yes,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
996209.0,Massachusetts,54.0,Call 1,Backside complete,0.454873353242874,Howard Dean,Female,,No,75 or over,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,No,Before that,The war in Iraq,He is honest and trustworthy,Very important,Omit,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Creates more jobs in your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Omit,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,,West,Rural,Small cities and Rural,1.0,02043
996218.0,Massachusetts,69.0,Call 1,Backside complete,1.10194742679596,John Edwards,Female,White,No,65-74,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Catholic,No,In the last month,Education,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"$50,000 or more",65 or over,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
996223.0,Massachusetts,98.0,Call 1,Backside complete,1.64621889591217,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,"Yes, I do",Catholic,No,Before that,Omit,Omit,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01104
996224.0,Massachusetts,98.0,Call 1,Backside complete,1.66438519954681,John Kerry,Male,White,No,75 or over,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last month,Health care/Medicare,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01104
996237.0,Massachusetts,92.0,Call 1,Backside complete,1.2681519985199,John Edwards,Female,White,No,50-59,Republican,Very conservative,Some college or associate degree,"$50,000-$74,999",About the same,"Yes, I do",Catholic,No,In the last three days,Taxes,He stands up for what he believes,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Omits,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,45-64,45-59,50-64,Not too/not at all important,No college degree,Yes,"$50,000 or more",18-64,Republican,Conservative,Catholic,White Catholic,Omit,Omit,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,02151
996238.0,Massachusetts,54.0,Call 1,Backside complete,1.59905779361725,John Kerry,Male,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,None,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,West,Rural,Small cities and Rural,1.0,02043
996247.0,Massachusetts,96.0,Call 1,Backside complete,0.4897820353508,Other,Male,White,No,40-44,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,None,No,Before that,The war in Iraq,He has the right experience,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
996256.0,Massachusetts,69.0,Call 1,Backside complete,0.863247811794281,John Kerry,Female,White,No,18-24,Something Else,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Jewish,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,18-29,18-29,18-24,Not too/not at all important,College degree,No,"Under $50,000",18-64,Independent,Moderate,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
996261.0,Massachusetts,98.0,Call 1,Backside complete,1.36815810203552,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,"Yes, I do",Catholic,No,In the last month,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01104
996267.0,Massachusetts,92.0,Call 1,Backside not complete,1.17765331268311,John Kerry,Male,White,No,65-74,,,,,,,,,In the last month,Economy/Jobs,He can defeat George W. Bush,,Angry,,,Satisfied only if Kerry is the nominee,Both candidates,,,Only John Kerry,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,02151
996273.0,Massachusetts,39.0,Call 1,Backside complete,1.59522020816803,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Better today,"Yes, I do",Catholic,No,Today,The war in Iraq,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,East,"City: 10,000 to 49,999",Small cities and Rural,5.0,01826
996278.0,Massachusetts,54.0,Call 1,Backside complete,1.47943580150604,John Edwards,Female,White,No,45-49,Independent,Somewhat conservative,College graduate,"$30,000-$49,999",Better today,No one does,Protestant,No,In the last week,Health care/Medicare,He is honest and trustworthy,Not at all important,"Satisfied, but not enthusiastic",Omit,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Neither candidate,45-64,45-59,40-49,Not too/not at all important,College degree,No,"Under $50,000",18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,West,Rural,Small cities and Rural,1.0,02043
996279.0,Massachusetts,54.0,Call 1,Backside complete,1.7394996881485,John Kerry,Male,White,No,25-29,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Something else,No,Before that,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,West,Rural,Small cities and Rural,1.0,02043
996284.0,Massachusetts,96.0,Call 1,Backside complete,0.684079051017761,John Kerry,Male,White,No,50-59,Independent,Very conservative,Postgraduate study,"$75,000-$99,999",Better today,No one does,Catholic,No,In the last week,National security/Terrorism,He cares about people like me,Somewhat important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
996296.0,Massachusetts,69.0,Call 1,Backside complete,0.683920443058014,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,No,Before that,Health care/Medicare,He has the right experience,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
