ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,issue,NEC,iraqtrps,gwbangr,gaymrrge,blncangr,kerryla,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1067517.0,Louisiana,27.0,Call 2,Backside not complete,1.85015249252319,John Kerry,Female,Black,,60-64,,,,,,,,,,Omit,,Withdraw some troops,Angry,,"Satisfied, but not enthusiastic",Very likely,Omit,,Created more jobs in your state,,45-64,60 or over,50-64,,,,,Withdraw some/all troops,Very/somewhat likely,,,17-64,,,,,Non-white female,,,,Black,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70807.0
1067524.0,Louisiana,128.0,Call 2,Backside not complete,1.81810534000397,John Kerry,Male,White,No,60-64,,,,,,,,,,Economy/Jobs,,Send more troops,Angry,,"Dissatisfied, but not angry",Very likely,Mary Landrieu,,Taken more jobs from your state,,45-64,60 or over,50-64,,,,,Send more/Keep the same number of troops,Very/somewhat likely,,,17-64,,,,,White male,,,,White,Protestant North,Rural,Small cities and Rural,1.0,74058.0
1067526.0,Louisiana,123.0,Call 2,Backside complete,1.28120636940002,John Kerry,Male,White,,50-59,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Catholic,Once a week,No,National security/Terrorism,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Enthusaistic,Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,Cajun country,"City: 10,000 to 49,999",Small cities and Rural,3.0,70380.0
1067530.0,Louisiana,57.0,Call 2,Backside complete,0.502248108386993,John Kerry,Male,Hispanic/Latino,Yes,17-24,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,"Yes, someone else does",Something else,More than once a week,Yes,Economy/Jobs,Not so good,Withdraw some troops,Enthusaistic,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not at all likely,Hillary Clinton,Not much,Taken more jobs from your state,Somewhat confident,17-29,17-29,17-24,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,17-64,Democrat,Moderate,Something else,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Very/somewhat confident,White,New Orleans area,"City: 10,000 to 49,999",Small cities and Rural,3.0,70058.0
1067534.0,Louisiana,128.0,Call 2,Backside complete,1.85851287841797,John Edwards,Male,White,,75 or over,Independent,Moderate,Some college or associate degree,,Worse today,No one does,Catholic,Once a week,No,Health care/Medicare,Good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,Mary Landrieu,Not at all,Omit,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,,Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,65 or over,Independent,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,1.0,74058.0
1067535.0,Louisiana,69.0,Call 2,Backside complete,1.41539800167084,John Kerry,Female,Black,No,60-64,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,Once a week,No,The situation in Iraq,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Enthusaistic,Very likely,Mary Landrieu,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Cajun country,"City: 50,000 to 500,000","City over 50,000",7.0,70501.0
1067539.0,Louisiana,57.0,Call 2,Backside complete,0.532086789608002,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,"Yes, I do",Catholic,Once a week,No,Economy/Jobs,Not so good,Send more troops,Angry,Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Dick Gephardt,A lot,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,Catholic,White Catholic,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,New Orleans area,"City: 10,000 to 49,999",Small cities and Rural,3.0,70058.0
1067540.0,Louisiana,57.0,Call 2,Backside complete,0.481715500354767,John Kerry,Female,Black,No,50-59,Democrat,Somewhat conservative,College graduate,"$30,000-$49,999",Worse today,"Yes, someone else does",Protestant,More than once a week,No,Economy/Jobs,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Enthusaistic,Very likely,Omit,A lot,Omit,Very confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",No,Very/somewhat confident,Black,New Orleans area,"City: 10,000 to 49,999",Small cities and Rural,3.0,70058.0
1067545.0,Louisiana,69.0,Call 2,Backside complete,1.79751777648926,John Edwards,Female,Other,No,60-64,Democrat,Very conservative,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,More than once a week,No,Taxes,Not so good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Enthusaistic,Very likely,Hillary Clinton,A lot,Omit,Not at all confident,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Conservative,Catholic,All others/Omits,Non-white female,No,No,Not too/not at all confident,Other,Cajun country,"City: 50,000 to 500,000","City over 50,000",7.0,70501.0
1067549.0,Louisiana,57.0,Call 2,Backside complete,0.481715500354767,John Kerry,Female,Black,No,40-44,Independent,Very liberal,Some college or associate degree,"$75,000-$99,999",Better today,"Yes, I do",Something else,More than once a week,No,Health care/Medicare,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Mary Landrieu,A lot,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,40-49,Weekly,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Independent,Liberal,Something else,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,New Orleans area,"City: 10,000 to 49,999",Small cities and Rural,3.0,70058.0
1067555.0,Louisiana,128.0,Call 2,Backside complete,1.85851287841797,John Edwards,Female,White,No,75 or over,Independent,Somewhat liberal,Some college or associate degree,,Worse today,No one does,Catholic,Once a week,,Taxes,Not so good,Keep the same number of troops,Enthusaistic,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,Mary Landrieu,Not much,Had no effect on jobs in your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,,Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,65 or over,Independent,Liberal,Catholic,White Catholic,White female,No,No,Not too/not at all confident,White,Protestant North,Rural,Small cities and Rural,1.0,74058.0
1067557.0,Louisiana,69.0,Call 2,Backside not complete,1.56340110301971,John Kerry,Male,White,,65-74,,,,,,,,,,Health care/Medicare,,Withdraw all troops,"Dissatisfied, but not angry",,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,,Had no effect on jobs in your state,,65 or over,60 or over,65 or over,,,,,Withdraw some/all troops,Very/somewhat likely,,,65 or over,,,,,White male,,,,White,Cajun country,"City: 50,000 to 500,000","City over 50,000",7.0,70501.0
1067558.0,Louisiana,147.0,Call 2,Backside complete,1.8500030040741,John Edwards,Male,White,,45-49,Independent,Very liberal,College graduate,"$100,000 or more",Better today,No one does,Protestant,Once a week,No,Health care/Medicare,Excellent,Send more troops,Enthusaistic,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,Hillary Clinton,Somewhat,Created more jobs in your state,Very confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Excellent/Good,17-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Protestant North,"City: 10,000 to 49,999",Small cities and Rural,4.0,71055.0
1067559.0,Louisiana,57.0,Call 2,Backside complete,0.477611631155014,John Kerry,Male,Black,No,17-24,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Better today,No one does,Other Christian,Once a week,No,Education,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Very confident,17-29,17-29,17-24,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,New Orleans area,"City: 10,000 to 49,999",Small cities and Rural,3.0,70058.0
1067567.0,Louisiana,84.0,Call 2,Backside complete,1.29546988010406,Did not vote,Male,White,No,25-29,Republican,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,Never,Yes,Economy/Jobs,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not too likely,Wesley Clark,Not much,Taken more jobs from your state,Very confident,17-29,17-29,25-29,Never,Catholic/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,17-64,Republican,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1067572.0,Louisiana,128.0,Call 2,Backside complete,1.85851287841797,John Edwards,Male,White,No,65-74,Independent,Somewhat conservative,College graduate,,Better today,No one does,Protestant,Never,No,National security/Terrorism,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Not too likely,Mary Landrieu,Not at all,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,College degree,,Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,1.0,74058.0
1067574.0,Louisiana,57.0,Call 2,Backside complete,0.481715500354767,John Kerry,Female,Black,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Catholic,A few times a month,Yes,National security/Terrorism,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,New Orleans area,"City: 10,000 to 49,999",Small cities and Rural,3.0,70058.0
1067575.0,Louisiana,147.0,Call 2,Backside complete,1.73262107372284,John Kerry,Female,Black,No,65-74,Democrat,Very conservative,Some college or associate degree,,Worse today,No one does,Other Christian,More than once a week,No,Health care/Medicare,Good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,Hillary Clinton,A lot,Omit,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Protestant North,"City: 10,000 to 49,999",Small cities and Rural,4.0,71055.0
1067576.0,Louisiana,11.0,Call 2,Backside complete,0.765521168708801,John Edwards,Female,Black,No,45-49,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Other Christian,A few times a month,,Health care/Medicare,Not so good,Send more troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,Enthusaistic,Very likely,John Edwards,Not much,Taken more jobs from your state,Not too confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Protestant North,"City: 10,000 to 49,999",Small cities and Rural,4.0,71108.0
1067581.0,Louisiana,84.0,Call 2,Backside complete,1.46780467033386,John Kerry,Female,White,No,30-39,Democrat,Very liberal,College graduate,"$50,000-$74,999",Better today,No one does,None,Never,No,The situation in Iraq,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,Omit,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Never,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Democrat,Liberal,None,White None,White female,No,No,Very/somewhat confident,White,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1067582.0,Louisiana,84.0,Call 2,Backside complete,1.40022850036621,John Kerry,Male,White,No,30-39,Independent,Very liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,None,Never,No,National security/Terrorism,Poor,Send more troops,Angry,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Never,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,17-64,Independent,Liberal,None,White None,White male,No,No,Very/somewhat confident,White,New Orleans area,"City: 50,000 to 500,000","City over 50,000",2.0,70115.0
1067587.0,Louisiana,128.0,Call 2,Backside complete,1.85015249252319,John Kerry,Female,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Catholic,Once a week,No,The situation in Iraq,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,Enthusaistic,Very likely,Dick Gephardt,A lot,Had no effect on jobs in your state,Very confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Protestant North,Rural,Small cities and Rural,1.0,74058.0
