ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,perrangr,KERRYTX,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1066533.0,Texas,84.0,Call 1,Backside complete,1.18204402923584,John Kerry,Female,White,No,45-49,Democrat,Very liberal,High school graduate,"$50,000-$74,999",Worse today,No one does,Catholic,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Angry,Very likely,John Edwards,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Houston,"City over 500,000","City over 50,000",31.0,77041.0
1066534.0,Texas,127.0,Call 1,Backside complete,0.395093977451324,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Jewish,Never,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Very confident,30-44,30-44,30-39,Never,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Jewish,White Jewish,White female,No,No,Very/somewhat confident,White,Dallas/Ft. Worth,"City over 500,000","City over 50,000",6.0,76063.0
1066535.0,Texas,96.0,Call 1,Backside complete,0.460264384746552,John Kerry,Male,White,No,45-49,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,Once a week,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Bill Richardson,A lot,Had no effect on jobs in your state,Not too confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White male,No,No,Not too/not at all confident,White,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1066538.0,Texas,127.0,Call 1,Backside complete,0.39763468503952,John Kerry,Male,White,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,No one does,Protestant,Once a week,Yes,Education,Good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Wesley Clark,A lot,Created more jobs in your state,Somewhat confident,18-29,18-29,25-29,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Dallas/Ft. Worth,"City over 500,000","City over 50,000",6.0,76063.0
1066539.0,Texas,127.0,Call 1,Backside complete,0.414948493242264,John Kerry,Male,Black,No,45-49,Democrat,Moderate,College graduate,"$75,000-$99,999",About the same,"Yes, someone else does",Other Christian,A few times a year,No,National security/Terrorism,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Not too confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Not too/not at all confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",6.0,76063.0
1066540.0,Texas,14.0,Call 1,Backside complete,0.727231025695801,John Kerry,Female,Black,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Other Christian,More than once a week,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Hispanic/South,"City over 500,000","City over 50,000",28.0,78239.0
1066541.0,Texas,96.0,Call 1,Backside complete,1.57456231117249,Other,Female,Black,Yes,45-49,Democrat,Moderate,Postgraduate study,"$100,000 or more",Worse today,"Yes, I do",Something else,More than once a week,No,Health care/Medicare,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Hillary Clinton,Not much,Taken more jobs from your state,Not too confident,45-64,45-59,40-49,Weekly,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Moderate,Something else,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Black,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1066542.0,Texas,111.0,Call 1,Backside complete,1.57456231117249,John Edwards,Female,White,,30-39,Democrat,Somewhat conservative,Did not complete high school,,Worse today,No one does,Protestant,Once a week,No,Economy/Jobs,Poor,Keep the same number of troops,Angry,Omit,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Omit,Not too confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,,Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,East,Rural,Small cities and Rural,5.0,76667.0
1066545.0,Texas,84.0,Call 1,Backside complete,1.29993772506714,John Kerry,Male,White,No,60-64,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,Catholic,Never,No,Economy/Jobs,Poor,Omit,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Omit,Somewhat,Taken more jobs from your state,Not too confident,45-64,60 or over,50-64,Never,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White male,No,No,Not too/not at all confident,White,Houston,"City over 500,000","City over 50,000",31.0,77041.0
1066546.0,Texas,66.0,Call 1,Backside complete,0.829840302467346,Howard Dean,Male,White,,75 or over,Democrat,Moderate,Some college or associate degree,,About the same,"Yes, I do",Catholic,A few times a month,No,Education,Not so good,Omit,"Dissatisfied, but not angry",Omit,Angry,Somewhat likely,Dick Gephardt,Somewhat,Omit,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,No college degree,,Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1066548.0,Texas,127.0,Call 1,Backside complete,0.414948493242264,John Kerry,Male,Black,No,30-39,Democrat,Very liberal,College graduate,"$75,000-$99,999",Better today,No one does,None,Never,No,Economy/Jobs,Not so good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Wesley Clark,A lot,Created more jobs in your state,Very confident,30-44,30-44,30-39,Never,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",6.0,76063.0
1066549.0,Texas,14.0,Call 1,Backside complete,0.799171149730682,John Kerry,Female,White,No,65-74,Democrat,Somewhat conservative,College graduate,"$50,000-$74,999",Worse today,No one does,Catholic,A few times a month,No,Taxes,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Not at all confident,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Conservative,Catholic,White Catholic,White female,No,No,Not too/not at all confident,White,Hispanic/South,"City over 500,000","City over 50,000",28.0,78239.0
1066550.0,Texas,96.0,Call 1,Backside complete,0.536172032356262,John Kerry,Male,Asian,No,65-74,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,Catholic,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Asian,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1066551.0,Texas,96.0,Call 1,Backside complete,0.399171054363251,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Protestant,A few times a year,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Not too likely,John Edwards,A lot,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1066552.0,Texas,58.0,Call 1,Backside complete,1.28522861003876,John Kerry,Male,Hispanic/Latino,Yes,75 or over,Democrat,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,Catholic,A few times a year,No,Health care/Medicare,Good,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,Bill Richardson,A lot,Had no effect on jobs in your state,Somewhat confident,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,65 or over,Democrat,Moderate,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",16.0,79932.0
1066556.0,Texas,14.0,Call 1,Backside complete,0.847167253494263,John Kerry,Female,Black,No,60-64,Democrat,Very liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Protestant,A few times a month,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Hispanic/South,"City over 500,000","City over 50,000",28.0,78239.0
1066557.0,Texas,125.0,Call 1,Backside complete,1.54462325572968,Howard Dean,Male,White,No,50-59,Independent,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Protestant,Once a week,No,Health care/Medicare,Good,Send more troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,Angry,Somewhat likely,Dick Gephardt,Somewhat,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1066558.0,Texas,111.0,Call 1,Backside complete,1.57275688648224,John Kerry,Male,White,No,65-74,Democrat,Moderate,High school graduate,,Worse today,No one does,Protestant,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,Omit,No legal recognition of gay couples' relationships,Omit,Very likely,John Edwards,A lot,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,East,Rural,Small cities and Rural,5.0,76667.0
1066559.0,Texas,66.0,Call 1,Backside complete,0.844334185123444,John Kerry,Female,White,No,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",Better today,"Yes, I do",Protestant,A few times a year,Yes,Education,Good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,Angry,Very likely,Wesley Clark,Somewhat,Omit,Very confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",9.0,77551.0
1066560.0,Texas,58.0,Call 1,Backside complete,1.10327458381653,John Kerry,Male,Hispanic/Latino,Yes,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,Catholic,A few times a year,No,The situation in Iraq,Not so good,Send more troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Bill Richardson,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",16.0,79932.0
1066561.0,Texas,127.0,Call 1,Backside complete,0.395805776119232,John Kerry,Male,White,No,45-49,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,None,Never,No,Economy/Jobs,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,John Edwards,Somewhat,Had no effect on jobs in your state,Very confident,45-64,45-59,40-49,Never,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White male,No,No,Very/somewhat confident,White,Dallas/Ft. Worth,"City over 500,000","City over 50,000",6.0,76063.0
