ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
669175.0,Missouri,39.0,Call 2,Backside complete,0.983070075511932,Howard Dean,Female,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,No one does,No one has,Protestant,Once a week,Employed full-time,Never,Today,Economy/Jobs,He has the right experience,Not so good,Somewhat approve,Not at all important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kansas City area,Suburbs,Suburbs,5.0,64133.0
669176.0,Missouri,120.0,Call 2,Backside complete,1.72360360622406,John Edwards,Female,White,No,18-24,Independent,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Better today,No one does,No one has,Other Christian,Once a week,Employed full-time,Rarely,In the last three days,Economy/Jobs,He cares about people like me,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
669183.0,Missouri,9.0,Call 2,Backside complete,1.76266205310822,Al Sharpton,Male,White,No,45-49,Independent,Moderate,College graduate,"$100,000 or more",Worse today,No one does,No one has,None,Never,Employed full-time,Occasionally,Today,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,40-49,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,North & Southeast,"City: 50,000 to 500,000","City over 50,000",9.0,65203.0
669184.0,Missouri,44.0,Call 2,Backside complete,1.18499374389648,John Kerry,Female,Black,No,40-44,Democrat,Somewhat conservative,Some college or associate degree,"Under $15,000",Worse today,No one does,No one has,Other Christian,More than once a week,Not working and looking for work,Rarely,Before that,The war in Iraq,He stands up for what he believes,Poor,Somewhat disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
669186.0,Missouri,88.0,Call 2,Backside complete,0.879663467407227,John Kerry,Male,White,,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Catholic,Never,Not working and not looking for work,Never,In the last week,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Never,Catholic/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63074.0
669187.0,Missouri,120.0,Call 2,Backside complete,1.72360360622406,John Edwards,Male,White,No,30-39,Democrat,Moderate,Some college or associate degree,,Worse today,No one does,No one has,Something else,Never,Not working and looking for work,Occasionally,In the last week,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,30-44,30-44,30-39,Never,All others/Omits,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Something else,White Something else,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
669189.0,Missouri,89.0,Call 2,Backside complete,1.23482954502106,John Kerry,Female,White,No,65-74,Independent,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,"Yes, someone else has",None,A few times a year,Not working and not looking for work,Never,In the last week,The war in Iraq,He stands up for what he believes,Good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Occasionally,All others/Omits,Very/somewhat important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,65 or over,Independent,Liberal,None,White None,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63122.0
669194.0,Missouri,9.0,Call 2,Backside complete,1.00738704204559,John Kerry,Male,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,"Yes, I have",None,Never,Not working and not looking for work,Occasionally,In the last week,The war in Iraq,He cares about people like me,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,60 or over,50-64,Never,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,North & Southeast,"City: 50,000 to 500,000","City over 50,000",9.0,65203.0
669196.0,Missouri,39.0,Call 2,Backside complete,1.59720504283905,John Edwards,Female,White,No,65-74,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,Before that,Health care/Medicare,He cares about people like me,Poor,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,Kansas City area,Suburbs,Suburbs,5.0,64133.0
669198.0,Missouri,89.0,Call 2,Backside complete,1.29245436191559,John Edwards,Female,White,No,40-44,Independent,Moderate,College graduate,"$75,000-$99,999",About the same,No one does,"Yes, someone else has",Protestant,A few times a month,Employed part-time,Rarely,Today,Education,He has a positive message,Good,Somewhat disapprove,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63122.0
669200.0,Missouri,109.0,Call 2,Backside complete,0.614039838314056,Al Sharpton,Female,White,No,65-74,Democrat,Moderate,Postgraduate study,"Under $15,000",Worse today,No one does,No one has,Other Christian,More than once a week,Employed part-time,Never,Today,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis City,"City: 50,000 to 500,000","City over 50,000",3.0,63116.0
669895.0,Missouri,9.0,Call 2,Backside complete,1.24378323554993,John Kerry,Female,White,,50-59,Independent,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,No one has,Protestant,Once a week,Not working and looking for work,Frequently,In the last month,The war in Iraq,He has the right experience,Poor,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,North & Southeast,"City: 50,000 to 500,000","City over 50,000",9.0,65203.0
669897.0,Missouri,44.0,Call 2,Backside complete,1.18499374389648,John Kerry,Female,Black,No,40-44,Democrat,Moderate,College graduate,"$75,000-$99,999",Better today,"Yes, I do",No one has,Something else,More than once a week,Employed full-time,,Today,Health care/Medicare,Omit,Good,Somewhat disapprove,Not too important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,30-44,30-44,40-49,Weekly,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Excellent/Good,18-64,Democrat,Moderate,Something else,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
669898.0,Missouri,120.0,Call 2,Backside complete,1.72360360622406,John Edwards,Female,White,No,75 or over,Democrat,Moderate,Did not complete high school,,Worse today,No one does,No one has,Other Christian,Never,Not working and not looking for work,Rarely,In the last three days,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Not at all important,Angry,He can defeat George W. Bush in November,Very satisfied,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest,Rural,Small cities and Rural,8.0,65704.0
669900.0,Missouri,89.0,Call 2,Backside complete,1.0468076467514,John Edwards,Male,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, someone else does","Yes, I have",Catholic,Once a week,Employed full-time,Never,In the last month,Economy/Jobs,He has a positive message,Not so good,Strongly disapprove,Omit,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,Omit,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63122.0
669914.0,Missouri,9.0,Call 2,Backside complete,1.00738704204559,John Kerry,Male,White,,65-74,Independent,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,No one has,Something else,Never,Not working and not looking for work,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Independent,Liberal,Something else,White Something else,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,North & Southeast,"City: 50,000 to 500,000","City over 50,000",9.0,65203.0
669915.0,Missouri,9.0,Call 2,Backside complete,0.556412279605865,Howard Dean,Male,White,No,65-74,Democrat,Moderate,High school graduate,"$100,000 or more",Better today,No one does,"Yes, I have",Protestant,A few times a year,Employed part-time,Never,In the last three days,Omit,He stands up for what he believes,Not so good,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,North & Southeast,"City: 50,000 to 500,000","City over 50,000",9.0,65203.0
669916.0,Missouri,9.0,Call 2,Backside complete,0.597284972667694,Howard Dean,Female,White,No,65-74,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does","Yes, someone else has",Protestant,Once a week,Not working and not looking for work,Never,In the last week,Education,He cares about people like me,Not so good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November, Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,North & Southeast,"City: 50,000 to 500,000","City over 50,000",9.0,65203.0
