ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BUSHANGR,BEATBUSH,satkerry,TRADE,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,EMPWMN,INC50K,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
797491.0,Tennessee,,,Backside complete,Early voter exit poll,0.643768072128296,Wesley Clark,Male,Black,No,65-74,Democrat,Somewhat liberal,High school graduate,"Under $15,000",About the same,"Yes, someone else does","Yes, I have",Other Christian,More than once a week,,Never,,The war in Iraq,He understands Tennessee,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white male,,"Yes, I am or someone in household is",No,Rarely/Never,Black,Nashville area,Suburbs,Suburbs,6.0,
797492.0,Tennessee,,,Backside complete,Early voter exit poll,0.615689694881439,Wesley Clark,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"Under $15,000",About the same,No one does,"Yes, I have",Other Christian,Once a week,Not working and looking for work,Never,,The war in Iraq,He has the right experience,Not so good,Strongly approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white male,,No,No,Rarely/Never,Black,Nashville area,Suburbs,Suburbs,6.0,
797493.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Male,White,No,50-59,Something Else,Somewhat conservative,High school graduate,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Other Christian,Omit,Employed full-time,Never,,Economy/Jobs,He cares about people like me,Not so good,Strongly approve,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,,45-59,45-59,50-64,Omit,All others/Omits,No college degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797494.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Male,White,No,30-39,Democrat,Moderate,Did not complete high school,"$15,000-$29,999",About the same,No one does,No one has,Protestant,A few times a month,Employed full-time,Occasionally,,Taxes,He stands up for what he believes,Not so good,Somewhat disapprove,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Very satisfied,,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Frequently/Occasionally,White,Nashville area,Suburbs,Suburbs,6.0,
797495.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,Howard Dean,Male,White,No,75 or over,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Worse today,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Never,,Taxes,He stands up for what he believes,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797496.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Female,White,,,Democrat,Somewhat liberal,High school graduate,"$100,000 or more",Better today,No one does,"Yes, someone else has",Other Christian,A few times a year,Employed full-time,Occasionally,,Economy/Jobs,He has the right experience,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,,,,,Occasionally,Protestant/Do not attend weekly,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Frequently/Occasionally,White,Nashville area,Suburbs,Suburbs,6.0,
797497.0,Tennessee,,,Backside complete,Early voter exit poll,0.62334930896759,Wesley Clark,Female,White,,60-64,Democrat,Somewhat liberal,Did not complete high school,"Under $15,000",About the same,No one does,"Yes, someone else has",Something else,More than once a week,,,,Omit,He stands up for what he believes,Not so good,Somewhat approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat satisfied,,45-59,60 or over,50-64,Weekly,All others/Omits,No college degree,All others/Omits,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,Very/Somewhat satisfied,White female,,No,No,,White,Nashville area,Suburbs,Suburbs,6.0,
797498.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Male,White,No,60-64,Democrat,Moderate,High school graduate,"$50,000-$74,999",About the same,"Yes, I do","Yes, I have",Protestant,A few times a year,Not working and not looking for work,Never,,Economy/Jobs,He has the right experience,Poor,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,,45-59,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797499.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Male,White,No,60-64,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Catholic,A few times a year,Employed part-time,Never,,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,45-59,60 or over,50-64,Occasionally,Catholic/Do not attend weekly,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/Somewhat satisfied,White male,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797500.0,Tennessee,,,Backside complete,Early voter exit poll,0.879233956336975,Joe Lieberman,Female,White,No,50-59,Republican,Moderate,Some college or associate degree,"$100,000 or more",Better today,No one does,No one has,Other Christian,Once a week,Employed full-time,Never,,Health care/Medicare,He has a positive message,Excellent,Strongly approve,Enthusaistic,Omit,Somewhat dissatisfied,,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797501.0,Tennessee,,,Backside complete,Early voter exit poll,0.596161484718323,Wesley Clark,Female,White,No,50-59,Democrat,Moderate,College graduate,"$30,000-$49,999",Better today,"Yes, I do","Yes, someone else has",Protestant,Omit,Employed full-time,,,Omit,Omit,Good,Omit,"Dissatisfied, but not angry",He agrees with you on the major issues,Omit,,45-59,45-59,50-64,Omit,All others/Omits,College degree,Employed women,"Under $50,000",Omit,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Omit,White female,,"Yes, I am or someone in household is",Yes I am,,White,Nashville area,Suburbs,Suburbs,6.0,
797502.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,High school graduate,,Worse today,"Yes, I do",No one has,,Omit,Not working and not looking for work,,,Omit,He can defeat George W. Bush,Poor,Omit,Angry,He can defeat George W. Bush in November,Very satisfied,,65 or over,60 or over,65 or over,Omit,All others/Omits,No college degree,All others/Omits,,Omit,No,No,Not so good/Poor,65 or over,Democrat,Liberal,,All others/Omits,Very/Somewhat satisfied,White male,,"Yes, I am or someone in household is",Yes I am,,White,Nashville area,Suburbs,Suburbs,6.0,
797503.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Male,White,,75 or over,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Protestant,More than once a week,Not working and not looking for work,,,Taxes,He cares about people like me,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,,No,No,,White,Nashville area,Suburbs,Suburbs,6.0,
797504.0,Tennessee,,,Backside complete,Early voter exit poll,0.470230340957642,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,,About the same,"Yes, someone else does",No one has,Protestant,Once a week,Not working and not looking for work,,,Health care/Medicare,He has the right experience,Not so good,Somewhat approve,Angry,He can defeat George W. Bush in November,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,,Strongly/Somewhat approve,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,"Yes, I am or someone in household is",No,,White,Nashville area,Suburbs,Suburbs,6.0,
797505.0,Tennessee,,,Backside not complete,Early voter exit poll,0.575011610984802,John Edwards,Male,White,No,75 or over,,,,,,,,,,,,,The war in Iraq,He cares about people like me,,,"Dissatisfied, but not angry",,Very satisfied,,65 or over,60 or over,65 or over,Omit,,,,,,,,,65 or over,,,,,Very/Somewhat satisfied,White male,,,,,White,Nashville area,Suburbs,Suburbs,6.0,
797506.0,Tennessee,,,Backside complete,Early voter exit poll,0.946871817111969,Joe Lieberman,Male,White,No,60-64,Democrat,Somewhat conservative,Postgraduate study,"$100,000 or more",Better today,No one does,No one has,Protestant,Once a week,Employed part-time,Rarely,,Taxes,He stands up for what he believes,Good,Strongly approve,Enthusaistic,He agrees with you on the major issues,Very dissatisfied,,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797507.0,Tennessee,,,Backside complete,Early voter exit poll,1.82931971549988,Other,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"Under $15,000",About the same,No one does,No one has,None,More than once a week,Not working and not looking for work,Rarely,,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,,45-59,45-59,50-64,Weekly,All others/Omits,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797508.0,Tennessee,,,Backside complete,Early voter exit poll,0.558286905288696,John Edwards,Female,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,No one has,Protestant,Once a week,Employed part-time,Occasionally,,Education,He cares about people like me,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Omit,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Omit,White female,,No,No,Frequently/Occasionally,White,Nashville area,Suburbs,Suburbs,6.0,
797509.0,Tennessee,,,Backside complete,Early voter exit poll,0.490675628185272,,Female,White,,45-49,Independent,Somewhat conservative,Postgraduate study,"$100,000 or more",Better today,No one does,No one has,Protestant,More than once a week,Not working and not looking for work,Never,,National security/Terrorism,He stands up for what he believes,Good,Strongly approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat satisfied,,45-59,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,Unemployed women,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
797510.0,Tennessee,,,Backside complete,Early voter exit poll,0.50674843788147,,Male,Black,No,40-44,Democrat,,,,Worse today,No one does,No one has,Something else,Omit,,Never,,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Somewhat satisfied,,30-44,30-44,40-49,Omit,All others/Omits,,All others/Omits,,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,,Something else,All others/Omits,Very/Somewhat satisfied,Non-white male,,No,No,Rarely/Never,Black,Nashville area,Suburbs,Suburbs,6.0,
797511.0,Tennessee,,,Backside complete,Early voter exit poll,0.558286905288696,John Edwards,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,"Yes, someone else has",Protestant,Once a week,Employed full-time,Rarely,,Health care/Medicare,He cares about people like me,Good,Strongly disapprove,Angry,Omit,Very satisfied,,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,,No,No,Rarely/Never,White,Nashville area,Suburbs,Suburbs,6.0,
